Language	Counts
en	😭:20396,😂:18436,🔥:16173,❤️:13912,🤣:8021,✨:7501,🚀:7386,✅:6952,😍:6705,📌:6106,👀:5740,🥺:5549,💜:5234,👇:5088,🚨:4831,🥰:4654,🎉:4512,🔔:4422,🎁:4213,💙:4184,🙏:4115,🥹:4109,🏆:3831,👉:3399,💯:3268,🐬:3013,🤍:2928,🥳:2861,💥:2847,💀:2779,💕:2669,😩:2652,😊:2606,💗:2514,💰:2497,😈:2494,🖤:2431,🤔:2425,♥️:2372,🤩:2348,⚡:2334,❤:2285,‼️:2254,😅:2218,➡️:2207,👍:2119,💛:2118,😎:2107,1️⃣:2097,😉:1989,🔗:1927,😘:1916,💦:1893,💚:1854,😳:1831,💖:1771,😁:1742,▶️:1666,💔:1644,🤝:1636,📸:1627,👏:1612,💎:1602,⬇️:1587,⭐:1573,👑:1487,🔴:1470,🙌:1463,🎃:1459,⏰:1454,🥵:1430,🇺🇸:1426,🥲:1409,2️⃣:1407,🤭:1379,😌:1371,🙄:1343,📍:1338,☺️:1338,💫:1336,🫶:1335,🤗:1306,1⃣:1290,💪:1263,😆:1251,❤️‍🔥:1231,🎶:1230,🧡:1217,📢:1212,😋:1212,😏:1164,🍒:1161,🌟:1132,🌹:1099,⏳:1086,⚽:1084,🎂:1073,🫶🏻:1066,☀️:1065,👇🏻:1061,😔:1045,🤤:1045,❗:1034,🎥:1031,🤯:1031,🇪🇷:1017,🍆:987,🔹:980,💋:977,😻:944,2⃣:938,☕:924,💸:915,🦋:903,🇪🇹:895,🐶:883,🙂:882,🫡:860,😇:855,💞:852,🥴:850,⚠️:836,😱:835,🤡:822,👌:820,🫠:813,🍑:809,🧵:798,🌸:786,🍀:783,💓:782,🐰:780,📺:728,🇺🇦:727,🍂:705,🐻:703,👻:701,3️⃣:694,😜:690,😤:682,💬:675,🙏🏾:674,📣:672,😒:671,✌️:671,🙏🏻:668,😢:664,👋:660,🌻:652,😮‍💨:634,💵:633,🌙:621,🍁:621,🌍:620,🐱:619,😬:618,😀:609,🫣:596,🌈:595,😫:586,🟩:585,🥇:585,🌎:585,📈:584,☔:581,🗳️:581,🤑:568,🙃:562,🙈:562,3⃣:561,😡:560,🎊:554,🔁:553,😄:549,🙏🏽:546,🎯:541,❣:539,😵‍💫:538,🌿:534,❣️:531,🧍🏻‍♀️:528,🐾:526,🔒:522,♥:519,👈:518,👊:508,👅:503,🌼:503,🤪:501,🎧:500,😃:497,💐:494,🤧:492,🗓:492,✔️:491,🫧:490,🌊:484,🌞:477,🌕:477,🤟:476,🫂:471,🧐:470,👁:470,🎟️:464,🥂:457,👉🏻:457,🇬🇧:451,🔊:451,👴:448,🐐:447,✈️:446,🫶🏽:445,🫶🏼:435,🌃:433,🤨:431,📊:431,💲:431,▶:428,📷:425,🎞:425,📲:420,☹️:419,❌:418,🎫:416,🐺:415,🎟:410,🇷🇺:409,😞:408,🌷:404,🐹:398,🎬:395,😹:393,💨:392,💌:389,☑️:386,😝:385,🔞:383,🤬:382,🍎:382,🔄:380,🗣️:379,⚔️:375,🤞:373,🌉:369,🎨:368,♻️:367,✔:364,🤷‍♂️:361,🤖:361,⤵️:361,🐝:360,🎵:359,🌺:359,▪️:358,🦊:355,🔀:351,💃:348,⌛:347,😴:346,🥈:346,🎤:345,🇮🇳:344,🙏🏼:340,🌱:338,🗣:338,☠️:338,🔵:333,🦁:328,🐍:328,🎮:326,🏳️‍🌈:320,🤞🏾:320,🍄:319,🐈:315,🥶:315,🤦🏾‍♂️:314,🎈:314,🤫:313,🕊️:312,🤦‍♂️:312,🐥:310,🧿:310,🤎:307,🌚:307,🦇:302,🤮:302,⚪:301,🥉:301,🚗:301,💭:300,❓:300,✊:299,🏈:298,🟨:297,🪐:297,💘:295,🪙:292,🗓️:291,🚩:288,🍻:285,🦅:284,🦄:284,⬜:282,🎀:282,👇🏼:282,✍️:279,😪:279,🔸:278,🔮:277,🥱:277,😐:277,✋:277,🍃:277,👇🏽:275,😚:275,🍓:274,👍🏻:274,📅:274,🤌:272,👏🏻:268,🐸:267,🦑:266,🤘:265,🇩🇪:265,⛩️:262,🪄:261,🤙:261,🎭:261,©:261,🌴:260,👽:260,💩:259,🇳🇬:259,🐯:258,🇯🇵:255,❤️‍🩹:252,🫶🏾:250,🤓:249,🏎:249,🕊:248,☁️:247,🟢:247,🕺:247,😛:246,🙏🏿:245,🎙️:243,🇨🇦:243,0️⃣:241,🧸:240,🍌:240,💧:240,📱:238,🇮🇹:237,😟:236,🌐:235,🤲:234,🙌🏾:233,🤏🏻:232,🤢:230,😑:230,📩:229,😕:229,💣:229,😲:228,🇫🇷:228,✌:226,🥀:225,🆚:225,🛒:221,⁉️:220,📉:219,💝:215,🗳:214,💡:212,❄️:212,✌🏻:211,⚫:210,🩸:210,❇️:210,🇺🇲:206,😮:206,🍊:203,🐟:203,🐷:202,📝:202,📚:202,⏩:202,🇧🇷:202,🫐:202,🤷‍♀️:201,🆘:199,🐙:197,😓:195,🛸:195,☝️:194,🙌🏻:194,🔃:192,🔍:191,🐂:190,➕:190,4️⃣:189,🛑:189,🏁:189,🍾:188,🖼️:188,🤠:188,🇦🇺:187,🐨:187,📰:186,👏🏼:186,📆:185,💉:184,™:183,🌏:183,🏷️:183,🏀:181,🐘:179,⬛:178,💻:178,🇹🇭:178,🐕:177,😣:177,7️⃣:175,📖:173,▫️:173,🐳:171,👾:170,✳️:170,⚾:170,🫢:170,🍭:170,🏅:168,☄️:168,🐇:167,🔰:167,🌄:164,😖:161,🥞:161,🇵🇱:161,👹:161,💪🏻:160,🧠:159,🐖:158,🏹:158,💤:158,🔪:157,😥:157,⌚:157,🐒:157,😽:157,🉐:157,🔜:156,🔻:156,☂️:155,👤:155,🔺:154,💿:154,🇰🇷:153,🍇:152,💪🏼:152,💅:152,🍼:151,🤦‍♀️:151,👍🏼:151,🪷:151,🎙:150,🤷🏽‍♂️:150,⭕:150,🤦🏽‍♂️:150,🏷:149,💪🏽:148,🎸:148,🐦:148,4⃣:147,📦:147,🏴󠁧󠁢󠁳󠁣󠁴󠁿:147,🙌🏽:146,🦉:146,🌾:146,📜:144,🚫:144,🤷🏾‍♂️:143,🧈:143,🕺🏻:143,🌳:142,☀:142,🍕:142,💍:141,👁️:141,🆕:141,🚌:140,🌠:140,🦖:140,🍬:139,🌀:139,🕯:139,🐈‍⬛:139,🇪🇺:139,🤷🏽‍♀️:138,😺:138,💪🏾:138,🙌🏼:138,😠:138,🈲:136,☘️:136,🛐:136,🇮🇪:136,🏥:135,🙊:135,🍿:135,🐿️:134,🤷🏻‍♂️:134,5️⃣:134,👏🏽:133,🤷🏻‍♀️:133,🤏:133,🍞:133,🇪🇸:132,☎️:132,🎖:132,🆙:130,👊🏾:130,👿:129,👇🏾:129,🏴󠁧󠁢󠁥󠁮󠁧󠁿:129,📹:129,🖕:128,🕒:127,🍏:127,🌝:127,☺:125,🛳:125,🏐:124,📻:123,🙁:123,🤦:122,🥁:122,🏦:122,🇸🇦:122,🍉:121,💟:121,🌦️:120,🇹🇷:120,💳:120,🎼:119,👥:119,🌌:119,🍋:119,🤐:119,👋🏻:118,🤌🏻:118,🤷:118,👎:117,📞:117,🇵🇭:117,👄:116,🇵🇰:116,🍫:116,😷:115,🍪:115,🐉:114,🏡:114,🤦🏻‍♂️:112,🔆:112,🫒:111,🐿:111,🐣:111,🕷:110,😸:110,🔝:109,🕯️:109,🐡:109,🍷:109,🟠:108,🌅:108,🕐:108,😗:107,🏠:107,⬆️:107,🏳️‍⚧️:107,👆:106,🟣:106,™️:105,🐄:105,®:105,🤦🏽‍♀️:104,🌲:104,🍰:104,🇨🇳:104,🍺:103,😨:103,🦥:103,🎲:102,🤕:101,⛓️:100,🍥:100,🟡:100,🥷:100,🔫:99,⏱️:99,©️:99,🎾:99,🏪:99,🔷:98,🕛:98,🦍:97,😼:97,🎄:96,⏬:96,✝️:95,😯:95,🏴‍☠️:95,🧀:95,📽️:95,👏🏾:95,💢:95,🪁:95,👍🏽:94,🔱:94,🦾:93,🐑:93,🙇‍♂️:93,🥎:93,🔽:92,🪂:92,🍯:92,🖇️:92,😶:92,🖥:91,🦆:91,👌🏾:90,🤷🏾‍♀️:89,👌🏻:89,♠️:89,🟪:89,✌🏾:88,🤞🏽:88,➡:88,🎱:88,🪴:88,😰:87,🥊:87,🫵:87,🐧:87,🐊:86,🐼:86,6️⃣:86,🫤:86,🇬🇭:85,🏰:85,🐵:84,😙:84,🤦🏻‍♀️:84,🛎:84,🤝🏻:84,🤦🏾‍♀️:84,😵:83,🟥:83,🧅:83,🧬:82,🔑:82,🦈:82,💹:82,🤳:82,🧪:81,🙋‍♂️:81,👼:81,🇦🇷:80,📡:80,🥃:79,🍔:79,🫦:79,🎓:79,🔐:79,📥:79,🇵🇹:78,🧁:78,🦌:78,⛳:78,🫖:78,💠:78,⚔:78,🐢:77,🔶:77,🚧:77,👣:77,🧢:77,🚚:77,🗿:76,🏃:76,🫰:76,🏃‍♀️:76,🔙:76,❕:75,🚮:75,👈🏻:75,🔛:75,🎇:75,⚓:75,⛔:74,✉️:74,🍜:74,🖼:74,🎪:74,🚢:74,🇿🇦:74,🪬:73,🏟:73,🐔:73,🔟:73,🤲🏻:72,🧧:72,⚖️:72,🕥:72,🗨:72,⛽:71,🍅:71,🧹:71,🙀:71,👟:71,⏱:71,👸:71,🌮:70,🎞️:70,🍡:70,🏃‍♂️:70,✊🏾:70,🍵:70,🏭:70,🌵:69,🌽:69,👺:69,✏️:68,8️⃣:68,🎆:67,🇸🇬:67,🙉:67,🇳🇱:67,👉🏼:67,👨‍👩‍👧:67,🥛:66,🤘🏻:66,🍩:66,🎩:66,🙇:66,0⃣:66,🙋:66,🔌:66,♦️:65,🗽:65,💼:65,✖️:65,♨️:65,🧨:65,🤌🏼:65,🧊:65,🖇:65,ℹ️:65,🌤:64,👊🏻:64,🥩:64,‼:64,🈹:64,✌🏼:64,⏲️:64,🧘:64,💃🏻:63,🔎:63,5⃣:63,🤷🏼‍♀️:63,📎:63,🗨️:63,🔓:63,👍🏾:63,🇳🇴:62,🍹:62,📕:62,💷:62,🇮🇩:62,✌🏽:61,🏒:61,🛍:61,🤞🏻:61,🎹:61,🤌🏾:61,🧞‍♂️:61,🏗:61,🍈:60,🤛:60,🍍:60,✊🏻:60,👉🏽:60,🇶🇦:60,🥪:60,🃏:59,😧:59,🥸:59,🅰️:59,🚬:59,😿:59,🆓:59,🌶:59,🐛:58,🥟:58,🎰:58,🍳:58,🧚‍♀️:58,🍐:58,📽:58,📨:58,🙋‍♀️:57,🍟:57,🪩:57,🐽:57,☮️:57,🤲🏾:57,🤞🏼:57,🎢:57,🪶:56,🦕:56,🩰:56,🥏:56,🤚:56,🌛:56,👊🏽:56,🔋:56,🇨🇭:56,🥚:55,⬅️:55,🤏🏼:55,🐆:55,🌜:55,🐎:55,💪🏿:55,👙:55,🥜:54,🕸:54,🤷🏼‍♂️:54,🇲🇽:53,👌🏼:53,🏂:53,⛓:52,🤌🏽:52,🤜:52,👊🏼:52,🫀:52,🚂:52,🦎:52,◾:52,📶:52,🇵🇸:51,💊:51,⚛️:51,🐞:51,9️⃣:51,👠:51,🧙‍♀️:50,📀:50,🤙🏼:50,😶‍🌫️:50,⬇:50,🇲🇾:50,🍨:50,🇬🇷:50,🥤:50,🇩🇰:50,⚜️:49,🐅:49,✂️:49,🤥:49,🎒:49,🍦:48,🤒:48,🤘🏼:48,🫰🏻:48,🪦:48,🫴:48,📧:48,👶:47,👌🏽:47,🅿️:47,💶:47,🌇:47,🏕:47,⚙️:47,🤲🏽:47,♾️:47,🛏️:47,▪:46,🦘:46,#️⃣:46,➖:46,🌶️:46,🐲:46,⚰️:46,👧:46,🤝🏾:45,🖖:45,🚶‍♂️:45,💄:45,🎖️:45,👕:45,🇦🇪:45,🇱🇧:45,🥔:44,🏎️:44,🐮:44,🏝️:44,👂:44,🏏:44,🍚:44,💅🏻:44,📋:44,🏴󠁧󠁢󠁷󠁬󠁳󠁿:44,🛠️:44,🗑:44,🚶:44,🕹:44,🗝️:44,🍗:43,🌰:43,🌋:43,🧚:43,🪡:42,🚲:42,✊🏽:42,🕷️:42,🇰🇪:42,💴:42,🇫🇮:42,🍸:41,🎡:41,📑:41,🧙:41,🌧️:41,🏛️:41,🦦:41,🪸:41,🆔:41,🛡️:40,👋🏼:40,📗:40,🍖:40,🐀:40,🛡:40,🚙:40,❎:40,🔼:40,🧑‍💻:40,👫:40,🩺:39,🦃:39,⛅:39,🥐:39,🌑:39,🧞:39,📿:39,🫥:39,🐋:39,📘:39,🍧:39,🍠:38,🤝🏼:38,🎣:38,🇨🇴:38,🗡️:38,🔈:38,🥒:38,🦢:38,🕹️:38,🤦🏼‍♀️:38,☢️:38,🅱️:38,🔨:38,🧟‍♂️:38,🚪:38,🍱:38,📮:37,🤝🏽:37,🍮:37,🦜:37,🛍️:37,👗:37,✊🏿:37,🪕:37,🗺️:37,🍝:37,☑:37,🤸:37,🧍:36,😦:36,🐴:36,👐:36,🧇:36,🥑:36,🤦🏼‍♂️:36,💃🏽:36,🇺🇬:36,🚿:35,🛩️:35
ja	✨:39641,🎁:21274,🎉:10863,😭:10680,😊:9890,‼️:9075,💕:7886,❗:7790,💦:7702,☺️:6675,🔥:6239,🥰:5904,👍:5869,😂:5637,🤣:5211,😆:5018,🥺:4942,🌟:4660,❤️:4248,🙏:4194,🎯:4176,1⃣:3934,🥹:3504,❣️:3480,👇:3098,🎊:3060,🤔:2989,😅:2982,‼:2969,🙌:2855,✅:2644,🍔:2533,😍:2491,🍀:2488,📢:2389,☀️:2383,🎶:2362,💓:2335,😇:2335,♻️:2260,⚡:2230,💪:2213,💖:2205,💗:2204,🥲:2176,💜:2159,😌:2150,💚:2148,😢:2102,🌈:2067,📝:2063,💌:2039,👏:1975,📣:1959,🌸:1918,🤍:1900,🙇‍♀️:1894,2⃣:1893,🫶:1865,❤:1831,😳:1830,🎃:1790,😘:1786,😁:1771,💙:1760,❕:1716,✊:1714,🤗:1663,⭐:1641,👀:1618,⏰:1535,😃:1504,💛:1504,🥳:1470,🎵:1459,🐿:1452,✌️:1425,💫:1416,😉:1415,🍁:1414,🙇‍♂️:1406,🔻:1401,1️⃣:1388,🤭:1381,㊗️:1351,😋:1326,☀:1319,⁉️:1312,💞:1305,🅿️:1273,🤤:1218,🎀:1209,👻:1204,⚠️:1195,🐰:1179,♥:1144,☺:1134,😄:1131,💭:1122,▶:1121,🧸:1098,3⃣:1091,👉:1077,🐶:1074,🎂:1052,👑:1033,🤩:1028,💐:1021,2️⃣:1021,📺:995,♥️:994,🌙:986,🔽:958,🫶🏻:955,🙇:949,😎:942,💨:938,⬇️:916,🧡:909,🙄:900,❓:880,❤️‍🔥:876,😱:864,🍵:843,☕:819,🍎:805,🔁:772,🐱:767,❣:742,💡:742,🎬:740,🧼:738,🔄:736,🫠:731,💎:728,🎰:721,🎤:707,☑:699,💥:693,📸:685,💢:659,💰:639,🐾:635,🌹:609,🍂:605,🌼:603,🌿:594,🐟:584,⭕:581,3️⃣:577,💤:577,🦑:572,👊:567,🖤:563,🍫:562,🍓:558,🍨:557,🫡:557,🌷:553,🙆‍♀️:547,🤝:545,🐈:544,🫣:537,🥕:536,🎩:527,⬇:522,😀:519,💘:514,🌺:511,👌:511,🫧:502,🌱:501,🕊:501,✉:499,💧:498,🍜:497,🇯🇵:496,🌞:495,☝️:495,🎈:493,📩:492,❌:490,🎥:488,👍🏻:485,☁️:482,🦊:482,5⃣:478,🎧:474,✋:448,🌰:447,😡:443,🍺:442,🐯:442,👤:438,📷:437,🙇🏻‍♀️:434,✖️:432,🙏🏻:429,🙆‍♂️:427,㊗:425,👋:424,🍠:421,0⃣:420,🏀:419,🍻:417,😈:416,🏆:412,🆕:412,💝:408,⚾:406,✔:403,⚠:401,🟡:395,💿:393,🚨:392,🌻:392,🤲:388,🙋‍♀️:387,🗓:384,🏮:384,🎮:377,🥔:376,▶️:375,🍑:373,🟠:373,✍️:372,😚:372,🥇:372,😤:367,😣:365,🫰:365,😓:365,🔗:362,🐈‍⬛:359,🐥:357,🚗:354,⚔️:352,😴:352,🙌🏻:351,🙂:348,😏:347,🐙:346,🐹:346,🐻:344,⤴:340,🦋:340,💁‍♀️:339,🌃:338,🆙:338,🌕:331,✌:328,😺:326,🪄:322,⚽:320,🔔:318,🍊:317,🍭:316,⁉:313,😖:313,🎸:312,🍃:309,✈️:307,📍:306,🙃:305,🕒:302,⤴️:299,🆗:298,▫️:298,😩:295,😸:293,🍚:291,💋:291,🙋‍♂️:286,🦁:282,👼:281,🚀:281,😪:280,😵‍💫:274,🥱:273,🐧:273,🤦‍♀️:268,👏🏻:267,✊🏻:266,👚:265,😮‍💨:263,🐺:262,🥦:261,🉐:258,➡️:256,😻:256,🙈:255,❄️:254,🐇:250,📱:249,🐸:249,📻:248,😑:248,🌾:247,🧐:246,😫:246,🌊:246,❔:245,🐏:245,🐼:244,😔:242,😨:240,♨️:239,🤪:238,🫢:238,🍯:238,🍙:237,🐴:236,😰:236,🕺:236,💉:234,🤫:233,🎫:231,🦇:231,🐉:230,🍴:230,🍅:229,🤟:228,🍣:227,🐣:225,🍹:224,🍬:224,🏠:224,🇺🇸:222,🙋:221,✖:221,🐷:219,👈:219,😲:218,🍌:218,😥:216,🍒:215,📅:215,🎨:214,🍇:212,☔:211,4⃣:210,🥂:209,😵:209,🛒:209,😠:209,💯:205,➰:205,🌀:200,🌠:199,🔴:199,💬:198,🍰:197,🦔:197,🥶:196,💸:194,💄:194,✔️:193,🍄:192,😝:191,☘️:189,⛄:189,🔟:186,👶🏻:184,😿:183,🐮:183,🍖:180,♀:178,➡:177,🍶:177,✌🏻:176,👹:176,☁:176,🐐:175,⛩:173,⏬:173,🗝:170,🍋:169,🗣:168,💣:168,🎡:168,🐕:166,♂:166,🔸:165,➕:165,◼:162,🌴:162,🔶:161,0️⃣:160,💃:160,📮:159,👶:159,😙:159,🏷:159,🙆:159,🍡:158,🐤:158,🌳:158,🐢:157,🤎:157,🔍:156,🏴‍☠️:155,🥐:154,🇺🇦:154,⏩:154,🐎:153,💍:149,🛁:149,🔃:148,🟦:148,🔫:148,🍮:147,🍛:147,🍷:147,🤡:147,🐬:146,🏇:146,🎲:146,😞:144,🔮:144,🍩:143,↪:143,💮:143,⚔:143,🍼:143,💩:142,📖:142,🎆:142,🫰🏻:142,🍞:142,💪🏻:141,🦌:141,🥀:140,👓:140,😽:139,🍕:138,😷:137,🚃:137,®:136,🚩:136,🎄:136,🥴:134,🌏:133,📚:133,⤵️:132,🌐:132,😗:132,⤵:131,🗓️:131,🐳:129,✉️:129,🎙:128,🔰:127,🐔:127,🥟:126,💟:126,💀:126,🍱:124,🐝:124,💻:123,🇷🇺:123,🌎:123,📌:123,📦:122,🏃:122,🌝:122,🦷:121,👆:121,🦈:120,💴:119,🇨🇳:119,🤘:119,🌽:118,🙇🏻‍♂️:118,🟨:118,🍪:116,🍟:116,🔺:115,🍢:115,🍍:115,🍲:115,🦍:114,☑️:113,🎖:112,🦒:111,🪐:110,🦐:110,🚚:110,🥈:110,🟥:109,🤧:109,♻:109,🚙:108,🔹:108,♦️:108,🤮:107,〰:107,👒:107,🦀:107,☝:107,😹:107,📲:106,😶:106,👼🏻:106,🐲:106,👾:106,🐭:105,🍾:105,📞:105,🗣️:105,🤖:105,🐑:105,🦄:104,🏃‍♂️:104,💁‍♂️:103,🟢:101,🍝:100,🦉:100,💔:100,🌍:100,5️⃣:98,✏️:98,🍈:97,🅰️:96,7⃣:96,🛵:96,🚬:96,🚺:96,🆘:96,✍:96,⚜️:95,🇰🇷:95,🛸:95,🚤:95,🎪:94,〰️:94,👗:94,🥉:94,💠:94,🧀:93,🐒:93,⏱:93,📡:93,⚪:92,🍳:92,4️⃣:92,🔆:91,🎣:91,🦖:91,🗻:90,🧪:90,🈳:90,🌄:90,🤯:90,🤜:90,🍏:89,🥬:89,🥚:89,❄:89,🎹:89,🏅:89,🐍:88,📕:88,🏢:88,🤛:88,🚹:87,👐:86,🌇:86,🌅:86,🤦🏻‍♀️:86,💊:86,👿:86,🍐:85,🐦:85,🔞:84,🕸:84,🙇‍♀:84,🆔:84,✳:83,🎟:82,🐠:82,⏳:82,🌌:82,9⃣:81,🏃‍♀️:81,🌛:81,🈵:81,🎠:81,🐨:81,🍗:81,🥷:81,😐:81,🚪:80,🥵:80,🤓:80,😮:80,📛:80,🎋:80,⬆️:80,🍆:79,🙆🏻‍♀️:79,👠:79,▪:78,🔪:77,🍦:77,🎞:77,🅿:77,🦅:76,⬜:76,🎼:76,🥢:75,😼:75,⛅:75,㊙️:75,🍥:75,🥃:75,👊🏻:74,🈹:74,🤞:74,©:74,🏰:74,👇🏻:74,🇫🇷:74,☃️:73,🏪:73,👕:73,🚲:73,👁:72,🐓:72,🕑:72,👘:71,🗼:71,⚓:71,🏥:71,🧠:71,🖼:71,👋🏻:71,🙀:70,🤚:70,👅:70,🗺:70,🥸:69,😒:68,🟩:68,🫥:68,👙:68,✴:68,🙇🏻:68,😜:68,🎴:68,🔵:68,🥁:67,🌉:67,👥:67,🏐:67,👂:67,🥩:66,✈:66,🏫:66,🛍:66,🔅:65,🤝🏻:65,🥪:65,🥊:64,🫵:64,😬:64,🤢:64,◀:64,♠️:64,🎍:64,🈺:63,⌚:63,⬅:63,🐻‍❄️:62,👸:62,♣️:62,🌤:61,🖊:61,🥤:61,👽:61,🔖:61,🌵:61,🫂:61,🏝:61,🌲:60,🛌:60,🔑:60,🦆:60,🌆:60,🥞:59,🥛:59,🍽:59,🦸🏻‍♂️:59,🙊:59,🧹:58,🐘:58,🌶:58,🧙‍♀️:57,🇧🇷:57,🐽:57,🈲:56,🤲🏻:56,👩:56,🧧:56,🤳:56,🦭:56,🫶🏼:56,🤨:56,🏹:56,🗾:56,⌛:56,😯:56,🥜:55,⛳:55,🐖:55,🎌:55,🚌:55,6⃣:55,🙋🏻‍♂️:54,🦜:54,🌗:54,🎾:53,🏍:53,🌋:53,🕰:53,▪️:53,🩸:52,⚫:52,🔷:52,🏁:52,🌔:52,🐚:51,🧶:51,🙋🏻‍♀️:51,🍤:51,👺:51,🚢:51,🧊:51,🔎:50,✂:50,↔:50,❤️‍🩹:50,🫖:49,👎:49,🎙️:49,🐊:49,🏩:49,📹:49,🤦‍♂️:48,☎:48,❎:48,✂️:48,🧁:48,🆚:47,👴:47,☠️:47,🟣:47,↗:47,💁:47,📀:47,👔:47,🎐:47,🕓:47,🙇‍♂:46,🍧:46,🔱:46,🐩:45,😟:45,👯:45,👣:45,🤬:45,🏎:45,🥖:45,☹️:45,👉🏻:44,🍿:44,🖌:44,🏨:44,📈:44,🕯:44,✏:44,🕐:44,🎟️:44,🇬🇧:44,🙅‍♀️:44,🍸:44,🧋:43,♨:43,🧙:43,🏎️:43,🚄:43,♦:43,✍🏻:43,◾:43,🦾:43,🤙:42,🚴:42,📋:42,🇦🇺:42,👌🏻:42,💳:42,🏡:42,🎏:42,🦩:41,🤟🏻:41,🥝:41,🎅:41,👦🏻:41,☝🏿:41,🖐:41,🐜:41,🐵:41,💅:41,📽:41,☂️:40,👈🏻:40,😧:40,👧:40,🀄:40,🦦:40,🗽:40,🖐️:39,🖋:39,👟:39,🥧:39,🎑:39,☪:39,🎇:39,😾:38,☎️:38,🐆:38,🎞️:38,🏺:37,🈁:37,🇹🇼:37,🕺🏻:37,⛩️:37,🎻:37,🙏🏼:37,📰:37,👯‍♀️:37,🃏:37,⏱️:37,🐞:36,🕊️:36,🏯:36,🥼:36,😶‍🌫️:36,🧚‍♀️:36,✳️:36,☄️:36,👛:36,🚋:36,🏖:35,🛫:35,😕:35,🏝️:35,🏕:35,🌚:35,⬛:35,📨:35,🐗:35,👮:35,🤦:35,🎺:34,🕛:34,✒️:34,🐄:34,🧚‍♂️:34,🥄:34,🦎:34,🏓:34,🛀:34,🔀:34,🛩:33,🛼:33,🦥:33,🧩:33,🧚:33,🇳🇿:33,🙅‍♂️:32,🤞🏻:32,🪞:32,🏌️:32,🚓:32,™:32,👄:32,🌜:32,❇️:32,🏟:32,🕘:31,⛺:31,🐿️:31,◼️:31,🚶:31,🚘:31,🚛:31,🇳🇱:31,🥒:31,🈯:31,🧢:31,🪷:31,🏌️‍♂️:31,⛹️:31,😛:30,🇹🇭:30,🙅🏻‍♀️:30,◽:30,🪴:30,🚅:30,🙆🏻:30,🚕:29,🩺:29,👸🏻:29,🐌:29,🅱️:29,🫱:29,🫑:29,🇮🇹:29,🉑:28,🦝:28,👨:28,🦕:28,💹:28,📆:28,🍉:28,🖕:28,🤷‍♀️:28,🥗:28,🩹:28,📘:28,📽️:28,🚂:27,🎭:27,👵:27,✡️:27,🍽️:27,🏃🏻‍♂️:27,♾:27,🚶‍♀️:27,🏋️‍♀️:27,🙅:27,🚑:27,🫘:27,📒:27,🤥:27,🏌️‍♀️:27,✴️:26,🙉:26,🐋:26,☝🏻:26,🎗:26,↗️:26,🟧:25,🕷:25,🙇🏼‍♀️:25,🥓:25,🏳:25,🦵:25,⛰:25,💵:25,✝️:25,🔊:25,🫤:24,♠:24,7️⃣:24,🕶️:24,👧🏻:24,🐛:24,🦴:24,🤙🏼:24,📄:24,🪩:23,🇩🇪:23,🪦:23,👫:23,🐃:23,🪥:23,⬅️:23,🗡:23,🐡:23,🚔:23,🥣:23,🩰:23,📗:23,⛸:23,🥫:22,♣:22,🫀:22,💽:22,♌:22,👨‍🌾:22,🧅:22,🪶:22,🤑:22,🕙:22,✋🏻:22,👖:22,🧥:22,🕶:22,⛓:22
