Emoji	Count
❤️‍🩹	1997
💬	1981
😵‍💫	1965
😚	1958
🗣️	1939
📞	1930
🌴	1922
🟨	1917
🐥	1900
📷	1897
🟡	1883
🎤	1871
🐾	1859
👈	1853
💩	1849
☑️	1849
🙇‍♂️	1846
🤑	1823
☀	1803
🦅	1797
☹️	1795
🇻🇪	1779
⚪	1756
✌🏻	1753
⬛	1744
🫶🏼	1737
🔸	1707
🍃	1706
🧸	1702
🐈	1700
💧	1685
😠	1669
✈️	1668
💃	1664
🍻	1661
💡	1647
☁️	1646
🐹	1636
✍️	1625
🕊	1623
✌	1616
🧐	1615
🇸🇦	1615
🥶	1607
🔵	1604
❣	1602
🎮	1599
🟠	1586
😛	1582
🍫	1562
☔	1555
💵	1553
🍭	1550
🟢	1549
🔄	1532
🍌	1530
🤎	1520
0⃣	1519
😥	1515
🥱	1513
🍎	1511
🦁	1498
🇹🇷	1495
📽	1493
🦊	1480
💝	1478
🤢	1447
🙏🏼	1444
🤞	1438
⚔️	1431
🤟	1429
🥂	1425
💪🏻	1408
😵	1397
🍊	1396
❄️	1395
🤦‍♀️	1388
✋	1365
🍞	1352
🙁	1349
😐	1345
🧵	1342
🙏🏽	1341
📩	1336
🤏🏻	1334
〰️	1334
🐐	1332
🅿️	1318
🗓	1315
😣	1311
💤	1309
🆘	1302
🦇	1301
🫰	1290
🙇	1282
😓	1272
⤵️	1268
📈	1267
🕯️	1265
🗳️	1245
🏅	1244
🍺	1238
🪄	1233
📝	1228
😑	1227
😪	1219
🐣	1208
🌎	1183
💟	1180
™	1178
🙏🏾	1170
🍠	1170
🎧	1168
🕯	1167
🫢	1155
🥀	1149
🥚	1136
🔃	1132
👏🏼	1132
▫️	1128
🍼	1126
🗓️	1122
🐼	1118
🗳	1117
😲	1115
🔍	1115
👁	1115
🧿	1112
🍄	1112
🌚	1110
🌍	1106
📚	1092
🤓	1091
😖	1087
💉	1049
🍇	1046
📹	1045
🎸	1031
🤦‍♂️	1029
👹	1026
🖕	1024
⚫	1019
😰	1017
🕺	1016
🐙	1015
🐨	1006
👇🏼	1005
🇯🇵	1001
☑	996
🔊	995
🐍	990
🛑	987
🍬	986
☝️	984
🐈‍⬛	978
🍋	976
👤	958
🇷🇺	955
🐧	954
🚗	950
🏷️	941
🍪	938
⛄	937
😙	934
😽	930
🕊️	928
🌕	924
🙊	919
💿	915
☘️	911
📅	910
🙆‍♀️	909
📽️	909
🔮	906
📊	903
💣	903
👆	899
🥈	896
🛒	892
🍅	890
👌🏻	888
⏬	888
🤦	882
➕	878
🤙	874
😕	867
0️⃣	866
🍯	861
🍚	861
🇰🇷	855
🍜	854
🍾	850
😮	844
🤏	833
🤦🏻‍♀️	832
🐟	830
🫶🏽	829
🤷‍♂️	826
🎙	826
🎫	825
🌏	824
🤲🏻	819
🆕	817
🐸	814
🔱	810
🍩	807
👄	800
🏀	794
🇮🇳	794
🍵	793
⬇	793
🔺	789
😿	778
⚾	778
✖️	773
😨	772
♦️	770
🍰	769
🟥	766
🤌	765
⏱	764
📰	763
🙋‍♀️	761
🐳	757
🎄	752
👎	745
🌝	745
🤘	741
🤠	740
🎩	739
🌾	739
🙇🏻‍♀️	737
👇🏽	735
👾	732
🇬🇧	724
🍷	722
©	716
🙋‍♂️	715
😗	711
👏🏾	711
➡	710
😸	708
🛐	706
🍨	706
😼	701
👽	701
🍿	699
5⃣	696
🚫	688
♠️	687
🔶	684
🌰	683
♀️	681
📻	678
🥔	675
🌳	673
🥕	671
🔒	671
🆙	671
🥦	666
🐴	658
⏩	655
⌚	655
🇦🇷	654
👏🏽	653
👍🏼	652
🌀	651
🐕	650
👿	646
🪐	640
⚜️	640
🎙️	637
🔫	631
👁️	631
✉	630
👊🏻	626
👋🏻	625
💍	622
🔪	621
🇩🇪	620
🌃	608
😷	607
🎰	607
✊🏻	607
🌶	606
♨️	606
🎞	605
🇪🇸	605
🌲	604
😺	601
🐿️	599
🌠	598
🥉	597
🍳	597
🤖	594
🐬	594
🍖	593
😶	592
🐇	592
🧩	586
🤦🏻‍♂️	586
🦍	582
🫶🏾	570
🐿	569
🏠	568
⤴️	568
🏷	566
💠	562
🐉	557
👥	555
🧧	553
🐝	553
🧠	552
🦄	552
🥞	551
🫵	546
💁‍♀️	545
🩸	544
🙋	543
🐦	541
🐔	540
👈🏻	538
🧁	536
🆔	536
4⃣	536
🦑	533
📖	532
🟣	528
🥩	527
🟦	527
🤷‍♀️	524
👼	520
🐮	520
🍐	519
☂️	519
🎟️	518
🦒	516
🐢	508
⬆️	508
📆	507
🚬	506
⛔	506
💄	503
🥁	502
🎼	501
🫦	500
😯	500
🍙	500
🗿	495
💪🏼	495
🥊	491
🖐️	491
🇮🇹	490
✳️	488
🦖	486
🇲🇽	486
🥛	485
🟪	485
🐎	485
🏃	484
🏈	480
💻	479
©️	478
🍈	474
🖼	473
🏃‍♀️	473
🫰🏻	472
🤦🏾‍♂️	471
💅	471
☎️	471
📉	470
🧤	461
🤐	457
🦌	456
😟	455
📎	454
🫀	452
⬅️	452
🧪	451
🙋🏻‍♀️	451
🙌🏾	450
㊗	449
🐤	446
⌛	446
🏡	443
🎖	438
☝	438
🤟🏻	437
🍮	436
🙌🏼	435
🐏	435
🍏	435
◾	434
🇳🇬	432
🧼	430
🏳️‍🌈	430
🏁	430
🇨🇳	430
👇🏾	425
🎲	425
☄️	425
🤷🏻‍♂️	424
🉐	424
🦉	423
🗺️	421
🕸	420
🥸	419
👙	419
🤌🏻	418
🏟️	418
🎆	418
🛫	417
🔜	417
🍴	417
🇪🇺	417
💃🏻	416
⤴	416
▪	416
🙀	415
💅🏻	415
🅰️	414
🐒	413
◽	411
🇨🇦	410
🙆🏻‍♀️	409
🤚	407
🎟	406
🌽	404
🤷🏻‍♀️	401
🍉	401
🕷	400
🔷	399
❎	398
🧢	397
🍹	396
🤷	395
🙆‍♂️	393
🆚	391
🛸	390
🙌🏽	390
🍕	387
⁉	387
🤞🏻	385
😾	385
🍦	383
🌅	383
🪙	378
✖	378
➰	377
📕	376
⚖️	375
🔆	374
💪🏾	374
🤕	373
🔑	373
🏴‍☠️	372
🆗	370
🙏🏿	369
🚦	367
🌄	367
☁	366
🌌	365
✏️	364
💴	362
💳	362
🙉	358
♀	355
🏃‍♂️	354
✂️	354
💊	353
👔	353
◼	352
🥃	351
🐀	350
🎋	350
🌵	350
🍍	347
🧀	345
🏰	345
🇨🇱	345
🐖	344
⛩	344
🦦	343
🤘🏻	343
⚓	343
👶🏻	342
🫥	341
👠	339
✈	336
🖇️	335
👗	335
🤝🏻	334
〰	332
🖐	331
🛁	330
🐊	330
❄	330
🟧	329
🕒	329
🇺🇲	329
🇧🇪	329
🔘	328
💪🏽	326
❇️	326
⛩️	326
🥐	325
🐽	325
🍗	325
🫵🏻	324
®	324
🇵🇰	321
🤥	320
🔐	320
📘	320
🏹	318
🇨🇴	318
⚔	318
🧨	317
🐵	317
⛅	317
👣	316
🥷	315
📦	315
❔	314
🦀	313
📮	313
🥟	312
🤙🏻	312
👉🏼	312
🪷	311
🎡	308
🐑	307
🇩🇿	307
🤜	306
😧	306
🏇	306
🦈	304
🧋	303
🎇	303
✉️	303
🤦🏽‍♀️	302
🍡	301
🇨🇺	301
⤵	301
⚰️	301
🏦	300
🍣	300
🧚‍♀️	299
🍲	299
🐆	298
🎹	298
🍤	298
🖇	297
🐠	297
👺	296
👶	296
✌🏼	296
6️⃣	296
🇸🇳	295
👌🏼	294
🥒	291
🚚	291
🙆	290
👸	289
🌛	289
🤦🏽‍♂️	288
👎🏻	287
🎷	286
🔎	285
🛎	284
🕰	284
🤷🏾‍♂️	283
👟	283
🉑	282
🎠	281
🇮🇷	281
👓	280
✍	279
👐	278
🍟	278
🥜	277
🫤	276
🚶	276
🕛	276
👆🏻	276
🤳	274
🎭	272
♾️	272
🗑	270
☃️	269
🥑	268
🍶	268
🙋🏻‍♂️	267
🚘	266
🐲	266
🐘	266
🦆	265
🦔	264
👍🏽	262
♣️	262
7️⃣	262
🖕🏻	261
🧬	258
🕐	258
🧙🏻	257
🦾	257
🔅	257
💲	257
🤦🏼‍♀️	256
🍥	256
🛌	255
🚙	255
🗯️	255
🌤	255
🤒	254
🎪	252
🐭	251
🏏	251
🧶	250
🤛	249
🕶	249
♂	247
🍛	245
🥗	244
🧣	243
☝🏻	243
🥖	241
🌋	240
🇪🇬	240
🔟	239
🇵🇱	239
✍🏻	239
🧑‍💻	238
😦	238
😶‍🌫️	237
🥨	236
🪩	235
🤷🏽‍♂️	235
🌑	235
🙇🏻‍♂️	234
🇦🇺	234
🎞️	232
🤙🏼	231
🗝	230
🏃🏻‍♀️	230
🌧	229
✝️	229
🧹	228
👂	228
🚂	227
🫖	226
🦩	226
☠	226
🫐	225
🦜	225
♂️	225
🎾	224
🍝	224
🚮	222
⛳	218
👇🏿	217
🌶️	217
🇻🇳	217
✋🏻	217
👕	215
🖐🏻	211
🖌	211
👒	211
🦎	210
👌🏾	210
🪴	209
👍🏾	209
🧊	208
🤌🏼	207
🇮🇱	207
⏱️	207
9️⃣	207
📡	206
👫	206
🍱	206
🗽	205
📜	205
👜	205
🏴󠁧󠁢󠁳󠁣󠁴󠁿	205
🍧	205
🥤	204
🇮🇩	204
✌🏽	204
🤏🏼	203
🤷🏽‍♀️	202
👼🏻	201
🅱️	199
🔙	198
👉🏽	198
🐻‍❄️	196
🐂	196
🍸	196
🕺🏼	195
📀	195
🎣	195
♦	195
↪	195
🏳️‍⚧️	194
🌧️	194
♋	194
🆓	193
🗞	192
🐚	191
🏐	191
🇵🇹	191
✴️	190
🦴	189
🤺	189
🛀	189
🗯	189
🐩	189
🏵️	189
🥓	187
🌜	186
🈳	186
🛍	185
🇨🇵	185
☘	185
🤞🏼	183
🚪	183
📥	183
🥬	181
🕸️	181
🧙‍♀️	180
🦧	180
🏥	180
🌭	180
👊🏼	179
🐋	179
🐄	179
🏴󠁧󠁢󠁥󠁮󠁧󠁿	179
🐞	178
㊙️	178
🛵	176
🔛	176
🇸🇪	176
〽️	176
🕉️	175
💈	175
👧	175
🏫	175
✊🏼	175
🦐	174
🏪	174
🇵🇭	174
🇵🇪	174
🚿	173
🕉	173
🦢	172
🚁	172
🈵	172
🇵🇸	172
🦭	171
🤦🏾‍♀️	171
🖥️	171
🕋	171
👦🏻	171
🕺🏻	170
🇳🇱	169
🤞🏾	168
🃏	168
🦷	167
🤲🏾	167
📼	167
⏪	167
🪔	166
🪂	166
🔖	166
8️⃣	166
🥥	165
🍽	165
☢️	165
🦠	164
👩	164
🏟	164
🇬🇷	164
🤷🏾‍♀️	163
🤷🏻	163
🤲🏼	163
🏩	163
🎻	163
🤞🏽	162
🤌🏽	162
🥝	161
🤦🏻	161
🖥	161
🧚🏻‍♀️	160
🤦🏼‍♂️	160
🪶	159
🧄	159
🦪	159
🕳	159
🅾	159
#️⃣	159
🦂	158
📄	158
🏝️	158
🇨🇭	158
🧎‍♀️	157
🛬	157
🚌	157
🚃	157
🐅	157
🗺	156
6⃣	156
✳	155
👖	154
🐜	154
🅿	154
🐓	153
🇮🇶	153
9⃣	153
🎱	152
🛡	151
🔨	151
7⃣	151
🗞️	150
✌🏾	150
🥙	149
♾	149
👉🏾	148
🇬🇭	148
🪃	147
🥧	147
📔	147
🧟	146
💶	146
🕰️	145
💑	145
🥣	144
👮	144
🌫	143
🌇	143
🕷️	142
📿	142
🌤️	142
☎	142
🧚	141
🗻	141
👬	141
🏳️	141
🇪🇨	141
✊🏿	141
◼️	141
🖋️	140
🍢	140
⚜	140
🪸	139
🦶	139
🪞	138
💼	138
🧍🏻‍♀️	137
👌🏽	137
🎴	137
🅰	137
🫒	136
🗡️	136
💪🏿	136
⛓️	136
🧟‍♂️	135
🚶‍♀️	135
🔋	135
🇶🇦	135
✊🏽	135
ℹ️	135
🥪	134
🤲🏽	134
🏍	134
🇺🇬	134
↙️	134
🌪	133
✴	133
🧎🏻‍♀️	132
🧅	132
🏃🏻‍♂️	132
🏎	131
🦝	130
🛢️	130
🚲	130
🙅‍♀️	130
👯‍♀️	130
🏢	130
🤷🏼‍♀️	129
🔓	129
📛	129
🪦	128
↘️	128
🌓	127
◀	126
🖋	125
🌗	125
⛽	125
🧺	124
🥫	124
🕹	124
🕥	124
⛓	124
🩹	123
🥢	123
🥄	123
🤌🏾	123
🚺	123
⛰	123
🥏	122
🇿🇦	122
🦙	121
📶	121
💁‍♂️	121
👏🏿	121
🇴🇲	120
🤸	119
🤷🏼‍♂️	119
🐛	119
🎅	119
🈹	119
🦕	118
🚔	118
🙅	118
🕳️	117
™️	117
🚶🏻‍♀️	116
💒	116
👍🏿	116
🌪️	116
🪡	115
🗡	115
💺	115
👧🏻	115
🪖	114
🗨	114
🔲	114
👊🏽	114
🌉	114
🇲🇦	114
Ⓜ️	114
🧾	113
🤝🏼	113
🇸🇻	113
🇲🇾	113
🇦🇹	113
🧭	112
📬	112
🏨	112
🎍	112
✂	112
🧙	111
🧍‍♀️	111
🙇🏻	111
🏍️	111
🧟‍♀️	110
🈺	110
🇺🇾	110
🅾️	110
🧱	109
🙇‍♀	109
✊🏾	109
🚢	108
🚑	108
🦬	107
📧	107
👋🏼	107
🏖️	107
🎺	107
🌬️	107
🇦🇱	107
☂	107
↗	107
💁	106
🥼	105
🛍️	105
📋	105
💆	105
🐡	105
🐌	105
🇷🇸	105
♠	105
↗️	105
🥮	104
🔈	104
🌮	104
🧍	103
🤰	103
🏕	103
⛵	103
♎	103
🔌	102
🏖	102
🙌🏿	101
📂	101
🎓	101
♨	101
🛡️	100
💹	100
👨	100
👎🏼	100
🎗	100
✒️	100
☹	100
🪨	99
🧂	99
🤚🏻	99
🤘🏼	99
🖖	99
💃🏽	99
🎖️	99
🩰	98
🤝🏾	98
🚥	98
🚛	98
🖌️	98
👴	98
🎗️	98
🌬	98
☮️	98
8⃣	98
🚶‍♂️	97
🚕	97
🔼	97
📓	97
🇳🇴	97
🌒	96
📙	95
🐃	95
🌔	95
🇮🇪	95
🇦🇪	95
🦸‍♂️	94
🦗	94
🚹	94
⛈️	94
🪓	93
🧈	93
🧃	93
🛟	93
🏴	93
🧥	92
🚓	92
👘	92
👃	92
↪️	92
🫰🏼	91
📗	91
🕘	90
🌆	90
🧙‍♂️	89
🧘	89
📁	89
👉🏿	89
🫵🏼	88
🗝️	88
⛸	88
🪵	87
🛏	87
🔳	87
📒	87
🏛	87
🎌	87
✋🏼	87
⚙️	87
🩺	86
🌨️	86
🇵🇷	86
❤‍🔥	86
®️	86
🧚‍♂️	85
🗨️	85
🕌	85
👩🏻	85
🌩	85
🇭🇷	85
🖕🏼	84
🖊️	84
💃🏼	84
👸🏻	84
🌂	84
🪅	83
🦮	83
🚄	83
🎒	83
🌡	83
🧎	82
🚤	82
🙅‍♂️	82
🏺	82
🇾🇪	82
🚽	81
🖼️	81
📃	81
💅🏼	81
💃🏾	81
👊🏾	81
🤦🏿‍♂️	80
🤙🏽	80
🖕🏾	80
💷	80
👈🏼	80
🍽️	80
🇰🇼	80
🟰	79
👵	79
👱🏻‍♀️	79
🎐	79
🚴	78
🙅🏻‍♀️	78
💂	78
💁🏻‍♀️	78
🇵🇾	78
☯️	78
🩲	77
🦞	77
🔧	77
👈🏽	77
🆖	77
⚙	77
🫓	76
🪬	76
🧲	76
🛹	76
🖊	76
🔂	76
👋🏾	76
🐁	76
🌘	76
🌖	76
🫴	75
👛	75
🐗	75
☄	75
👨‍🍳	74
👐🏻	74
🏧	74
🏎️	74
🇪🇦	74
❤‍🩹	74
♐	74
♈	74
🧦	73
🚜	73
🏵	73
🌥	73
🇱🇾	73
🦚	72
🥋	72
🤏🏽	72
🛏️	72
👪	72
🏉	72
🇯🇲	72
🚇	71
👨‍👩‍👧	71
🦥	70
🤴	70
🔬	70
🥯	69
🤜🏻	69
🚰	69
🎏	68
♣	68
☪	68
👭	67
🇭🇹	67
✍🏼	67
🧉	66
🤛🏻	66
👯	66
👦	66
🏛️	66
🇫🇮	66
🅱	66
⚒	66
☝🏼	66
🛼	65
🖕🏽	65
👮‍♂️	65
👆🏽	65
🏒	65
🎦	65
🇭🇺	65
🀄	65
⬅	65
↔️	65
🪧	64
🥭	64
🛰️	64
🚅	64
👆🏼	64
🐕‍🦺	64
🏔	64
🈁	64
🧇	63
🙇🏼‍♀️	63
🔉	63
🏯	63
🇹🇼	63
🧴	62
🥎	62
🔦	62
📑	62
🏃🏻	62
✒	62
🧮	61
🧑‍🎤	61
🙆🏻	61
🗾	61
🇦🇿	61
♍	61
☪️	61
🫑	60
🪑	60
🧔	60
🧌	60
🛠	60
🙋🏼‍♀️	60
🕶️	60
👩‍❤️‍💋‍👩	60
♊	60
◻️	60
🧞‍♂️	59
🧘🏻‍♀️	59
🔚	59
👩‍❤️‍👨	59
👨‍💻	59
👋🏽	59
🌡️	59
🇸🇬	59
♏	59
🧜‍♀️	58
🤝🏽	58
🗒	58
🕵️	58
🌨	58
♑	58
⌨️	58
🦵	57
🙆🏻‍♂️	57
🇨🇮	57
⬆	57
☃	57
🧽	56
🤴🏾	56
👈🏾	56
☸	56
☣️	56
⏲️	56
🪒	55
🧓	55
🎎	55
🈯	55
🇱🇰	55
🇰🇪	55
🦸🏻‍♂️	54
🦓	54
🚶🏻‍♂️	54
📳	54
👎🏽	54
🏓	54
🇩🇴	54
⚖	54
⚒️	54
🪳	53
🤸‍♂️	53
🏴󠁧󠁢󠁷󠁬󠁳󠁿	53
🏜	53
⛺	53
↔	53
🧻	52
🥅	52
💽	52
👚	52
👈🏿	52
🇧🇾	52
🇦🇫	52
🧘‍♀️	51
🦸	51
🦶🏻	51
🤷🏿‍♂️	51
🛖	51
👨‍⚕️	51
👆🏿	51
🐫	51
✌🏿	51
⛲	51
⛱️	51
♌	51
🧛‍♂️	50
🧚🏻	50
🧏🏻‍♀️	50
🛩	50
🛎️	50
🙋🏽‍♂️	50
👩‍🎓	50
👢	50
🏙	50
🏕️	50
✍🏽	50
⚛️	50
◀️	50
⏲	50
🧍‍♂️	49
🤵🏼‍♂️	49
🛰	49
🚴‍♀️	49
👨‍🌾	49
✝	49
⛏	49
☝🏾	49
🧛	48
🧕	48
🚒	48
🕵️‍♂️	48
🔭	48
🏞️	48
🆒	48
⛪	48
⏫	48
🤸‍♀️	47
⛰️	47
🤟🏼	46
🤘🏽	46
🚼	46
🎅🏼	46
🍘	46
🌥️	46
🈲	46
🪥	45
🤌🏿	45
🛠️	45
👮‍♀️	45
🏋️‍♂️	45
🇨🇩	45
♉	45
🥽	44
🤦🏾	44
🕴️	44
🕗	44
🇱🇧	44
✏	44
♟️	44
🪟	43
🖱	43
🕺🏾	43
📤	43
🇲🇨	43
✍🏾	43
🦃	42
🤦🏽	42
🤘🏾	42
🛻	42
🚻	42
🔏	42
📟	42
👞	42
🎳	42
♟	42
▫	42
🧔🏻	41
🥘	41
🛢	41
🛋	41
🚖	41
🙋🏻	41
🔯	41
💆🏻‍♀️	41
👩‍🍳	41
👨🏻	41
🏘	41
🎑	41
🇳🇿	41
➿	41
✡	41
↙	41
🛴	40
🗃️	40
💅🏽	40
👱	40
👩‍💻	40
👊🏿	40
👁‍🗨	40
🏃🏼‍♀️	40
🎽	40
🇹🇿	40
🇰🇵	40
🇭🇰	40
🫳	39
🪜	39
🦶🏼	39
🦫	39
🤵	39
🤴🏻	39
🗑️	39
💇🏼‍♂️	39
💁🏻‍♂️	39
🇧🇴	39
⛹️‍♂️	39
🧑‍🍳	38
🚎	38
🔢	38
📏	38
👱‍♀️	38
👨‍👩‍👧‍👦	38
🏻	38
🏳	38
🇭🇳	38
✡️	38
🫱🏼	37
🩳	37
🤙🏾	37
🙇🏽‍♀️	37
🗂	37
🖕🏿	37
📴	37
💁🏼‍♀️	37
🇱🇦	37
⛈	37
🫲🏼	36
🦏	36
🤳🏼	36
🤚🏾	36
🛩️	36
🙅🏻	36
🕕	36
🔩	36
👴🏻	36
👎🏾	36
🏊	36
🏄‍♂️	36
🈚	36
🇬🇪	36
♒	36
☝🏽	36
⏭	36
#⃣	36
🫶🏿	35
🧷	35
🧍🏻‍♂️	35
🕹️	35
🕵	35
🕑	35
🏃🏽‍♂️	35
🇨🇿	35
⚗️	35
♿	35
↘	35
🫘	34
🧑	34
🦺	34
🤟🏾	34
🛞	34
🚸	34
🗒️	34
🔇	34
👩‍🦰	34
🏋️	34
🇩🇰	34
🇨🇷	34
🇧🇭	34
㊙	34
↕️	34
🪀	33
🧍🏽‍♀️	33
🦘	33
🤚🏼	33
🚴‍♂️	33
🚍	33
🚆	33
🙋🏽‍♀️	33
🕺🏽	33
🕙	33
💾	33
👸🏽	33
👌🏿	33
🏬	33
🏙️	33
🇿🇼	33
🫳🏻	32
🫰🏽	32
🧚🏿	32
🧑🏻	32
🧑‍🤝‍🧑	32
🧆	32
🥾	32
👩‍⚕️	32
👨‍🎓	32
👎🏿	32
🫵🏽	31
🫅	31
🫁	31
🪱	31
🧳	31
🗜	31
🖱️	31
👸🏼	31
👩‍❤️‍💋‍👨	31
👨🏽‍🍳	31
🏔️	31
🏊‍♂️	31
🎅🏻	31
🈶	31
⏭️	31
🩴	30
🧝‍♀️	30
🧒	30
🤟🏽	30
🤝🏿	30
🛳	30
🚐	30
👩🏻‍🦰	30
🏭	30
🏃🏾‍♀️	30
🇱🇻	30
🇦🇲	30
⛏️	30
Ⓜ	30
⏯️	30
🪪	29
🧚🏻‍♂️	29
🧏‍♀️	29
🧎‍♂️	29
🥡	29
🚣‍♀️	29
📵	29
👰	29
🏌️	29
🏄‍♀️	29
🏃🏾‍♂️	29
🇲🇻	29
🇬🇹	29
⚱️	29
🪰	28
🧜🏻‍♀️	28
🤾	28
🤲🏿	28
🙆🏾‍♂️	28
💱	28
💆‍♂️	28
👷	28
👩🏻‍💻	28
👩🏻‍🎓	28
👨‍🚀	28
🏘️	28
🏗️	28
🏋️‍♀️	28
🇱🇷	28
🇰🇿	28
🇧🇫	28
⏯	28
🪚	27
🪁	27
🧯	27
🦨	27
🦛	27
🙇‍♂	27
🖖🏻	27
🕖	27
💆‍♀️	27
👰‍♀️	27
👩‍🏫	27
👦🏼	27
🇹🇹	27
🇵🇦	27
🇳🇮	27
🇰🇬	27
✋🏽	27
⛴️	27
♓	27
🫱	26
🪣	26
🥠	26
🛣️	26
👼🏾	26
👩🏻‍🍳	26
👩‍🚒	26
🏸	26
🫵🏾	25
🪗	25
🧛🏻	25
🧑‍🚀	25
🧎🏻	25
🤞🏿	25
🚉	25
🙋🏼‍♂️	25
🙆🏼‍♀️	25
🕺🏿	25
🕴	25
💆🏽‍♀️	25
💅🏾	25
👵🏻	25
👮🏻‍♂️	25
👮🏻	25
👩‍🚀	25
👨‍🏫	25
🏂	25
❇	25
✋🏿	25
✋🏾	25
⌨	25
↩️	25
🤷🏽	24
🤜🏼	24
🙅🏻‍♂️	24
🖍	24
🔕	24
🔀	24
💇‍♀️	24
🏚	24
🏃🏽‍♀️	24
🌫️	24
🌦️	24
🈷️	24
🇺🇳	24
🇸🇩	24
⛷	24
⏸	24
🫲	23
🪲	23
🪫	23
🪢	23
🧛🏻‍♂️	23
🧛‍♀️	23
🧚🏼‍♀️	23
🤸🏻‍♀️	23
🚶🏼‍♂️	23
🙋🏾‍♂️	23
🙇🏽‍♂️	23
📫	23
👨‍🦯	23
🏞	23
🌦	23
🇸🇾	23
🇷🇴	23
⛱	23
⛑️	23
☣	23
🧏🏻‍♂️	22
🧍🏻	22
🤸🏿‍♀️	22
🚶🏻	22
🙇🏼‍♂️	22
📪	22
👩‍🦯	22
👨🏻‍🏫	22
🏼	22
🏃🏾	22
🇹🇳	22
🇷🇼	22
🇯🇴	22
🇮🇸	22
🇨🇲	22
⏮️	22
🫗	21
🧘🏽‍♀️	21
🧔🏻‍♂️	21
🧎🏻‍♂️	21
🦣	21
🦡	21
🦟	21
🥷🏽	21
🤰🏼	21
🤦🏼	21
🤏🏾	21
🛥	21
🛋️	21
🚶🏼‍♀️	21
🙅🏽‍♂️	21
🕚	21
💇	21
👩‍🦳	21
👩‍🌾	21
👨‍❤️‍💋‍👨	21
🏗	21
🌩️	21
🇳🇦	21
⚕️	21
🧑‍🦱	20
