Language	Counts
ja	✨:33370,🎁:16228,😭:10390,‼️:9381,😊:8645,🎉:6760,💕:6708,☺️:6083,💦:5222,😂:5050,🥺:4922,🤣:4889,🥰:4780,😆:4530,🔥:4493,❗:4344,👍:4217,❤️:3849,🙏:3845,🥹:3319,😅:2961,❣️:2772,😍:2737,🌟:2671,🎯:2576,🤔:2401,♻️:2399,💓:2398,1⃣:2348,💗:2257,🎶:2207,🥲:2207,‼:2199,🎊:2141,✅:2121,⏰:2022,🤍:2008,👏:1971,🙌:1947,😇:1932,🙇‍♀️:1903,💜:1868,💖:1855,🍀:1852,😌:1842,💪:1833,💙:1827,😳:1822,👀:1808,😢:1805,🥳:1778,🌸:1767,☀️:1735,🌈:1720,😋:1681,👇:1671,❤:1649,2⃣:1599,😁:1563,🫶:1526,⭐:1514,🙇‍♂️:1493,🤭:1435,✌️:1412,❕:1357,📺:1351,💛:1344,🎵:1294,1️⃣:1282,🤗:1280,🎂:1253,⁉️:1239,👉:1229,📢:1192,⚡:1157,😃:1147,📣:1147,💫:1138,🐰:1133,💞:1126,㊗️:1117,❓:1101,⚠️:1087,▶:1075,🫶🏻:1058,😄:1050,👑:1047,💚:1041,🤤:1038,🎀:1026,😎:1016,🧡:990,🐶:973,💭:948,💡:940,🍁:930,🔻:922,📸:913,😉:909,🅿️:907,2️⃣:898,🎈:889,🐱:879,💌:876,💨:859,☀:858,🇯🇵:850,♥️:844,🍺:835,🔁:827,🙇:822,☺:821,❤️‍🔥:807,♥:794,🎤:794,🤩:789,3⃣:781,🙄:757,😱:755,🍑:725,⬇️:711,🌙:708,🔗:704,🕊:673,🫠:673,💎:669,💢:647,🌱:639,🔽:632,❣:632,💰:630,▶️:628,☑:622,☕:621,✖️:611,💥:610,🌹:600,😘:584,🌼:581,💐:578,💧:573,🐾:567,🎧:566,🎬:560,🌻:559,👌:549,🍓:548,🙆‍♀️:541,🤝:536,🖤:533,🎮:533,🏆:526,🍜:525,🦊:520,💘:510,🧸:508,😈:506,🫣:490,❌:489,💤:487,☑️:484,🔎:480,⭕:480,🫧:474,🙏🏻:474,🐈:473,✈️:457,🥇:452,🙌🏻:450,🫡:447,📱:443,😡:440,😀:439,🆗:439,🚗:435,✊:433,😣:427,🌷:427,🐯:427,👤:426,0️⃣:420,🌞:419,⚽:417,🍠:415,➡:414,🤲:411,✋:409,⚔️:408,👊:404,🔔:403,🌺:400,3️⃣:400,🙇🏻‍♀️:399,👍🏻:399,⤵:398,🍻:395,😚:393,☔:387,🎥:386,🎫:385,➡️:382,🐧:381,🐹:378,☝️:376,🍋:373,🍇:369,📩:369,✔:368,🔴:367,🌰:365,😴:361,📝:360,😓:351,📷:350,🙋‍♀️:349,🐟:346,🚩:345,⚠:341,🍛:339,✖:338,⚾:336,👋:334,🍨:331,🌊:331,📻:329,🍒:327,👹:326,😤:324,✔️:322,💝:317,🆙:317,⚒️:314,☁️:312,🆚:312,😏:310,🍃:309,🍎:306,📍:305,🙃:304,🤦‍♀️:301,🌿:299,⁉:294,🐼:294,💋:292,✉️:289,🦐:289,⤴️:288,✌:287,🐥:283,🌀:283,🚨:276,🗓:274,😖:273,🐻:272,🍰:270,❔:270,🍊:270,🌾:270,🥂:267,🕺:267,😫:262,🙂:257,🦋:253,😵‍💫:250,🍴:248,💿:247,😰:245,🔄:243,😩:242,🐈‍⬛:241,🦁:241,😻:237,😸:236,🍔:236,🍄:236,🎸:236,✍️:236,🙆‍♂️:235,⤴:235,🫰:234,🍉:233,👏🏻:233,🍵:232,🪄:231,🐷:231,🐣:231,🐙:228,🍯:228,🫖:227,🉐:227,🍚:227,🐺:224,💬:223,😥:223,✊🏻:223,🐴:222,😮‍💨:221,🔵:221,😨:220,🍞:218,🔶:217,🤟:214,😿:214,😔:214,🙈:213,👻:212,🍙:212,📕:211,⚜️:211,🤫:210,🔸:210,📖:210,🐇:208,🍶:208,🦑:206,📲:206,🐸:205,⚔:204,😑:203,🫢:202,🌃:202,🍽:202,🍣:200,✌🏻:199,🙋‍♂️:197,🥦:197,🍂:196,🎃:196,🍮:189,💮:189,🚀:188,🗝:188,👼:187,🐕:183,💉:183,😵:182,🎆:180,🐤:179,🛒:176,❄️:176,🏠:176,🍌:175,🍷:175,🚢:175,🧐:174,🤪:173,⛄:173,🍩:171,📅:171,🐉:170,🧼:170,🔫:170,⏬:170,😽:167,🛡️:167,☘️:165,💟:165,🟦:165,💸:164,😲:164,😺:163,📘:163,🐒:163,🙋:163,💍:162,🟡:162,♀:161,😙:160,⤵️:159,🆕:159,▫️:159,🐍:159,🤢:159,😪:158,🌕:158,🏝:158,🥱:157,✈:157,🦀:157,💩:157,➕:156,🛫:156,🍖:155,🐳:154,⌚:152,🐬:152,💃:152,🎴:151,💯:151,🦄:150,🌴:150,🎪:149,🫰🏻:149,⛩:148,🐿:147,💁‍♂️:145,🍐:144,🥶:143,⏩:143,🚙:143,🌏:143,🎙:142,🔹:141,👶🏻:140,🏯:139,♂:139,🍼:138,🟢:138,🎨:137,🐝:137,🌛:136,🗣:134,🦖:134,🌳:133,🍅:132,🍬:132,🍫:132,📚:132,💁‍♀️:131,👾:131,🍦:131,☁:129,🎟:129,🍳:129,👓:128,💪🏻:128,㊗:127,🤘:127,🙆:127,🐨:127,😹:127,🥵:126,0⃣:125,📦:124,🇺🇸:123,〰️:123,⏱:123,😠:123,🐩:123,🏮:122,🦈:121,📌:121,😞:120,🍭:120,🥀:120,📞:120,🏷:119,💣:119,💻:119,♨️:119,⚫:119,👘:119,🅿:119,🏴‍☠️:118,🍾:118,⬇:117,👶:117,👗:117,▪️:117,🦍:117,🍈:117,⬜:116,✍:116,🎲:116,👆:116,👈:115,🥟:115,🔰:115,☝:114,🐏:114,📮:113,🏅:113,5️⃣:113,🏃:113,🚬:113,😝:113,🚃:112,🙆🏻‍♀️:112,⚪:112,🥴:111,🙇🏻‍♂️:110,🎑:110,👼🏻:110,➰:109,🎩:109,📡:108,🍹:108,😗:107,🍧:107,🐮:106,💄:105,🎇:105,✍🏻:104,🦭:103,🏰:103,😼:103,🛌:102,🌠:101,🥃:100,🍆:100,🥚:100,🚚:99,🍡:99,🤯:98,🌽:98,㊙️:98,🪐:98,♦️:97,😮:97,🏃‍♂️:97,🦌:97,🦸🏻‍♂️:97,🐢:97,👊🏻:96,⚓:95,🤮:94,🎋:93,🔊:93,🥤:93,👟:93,🤓:92,🥈:92,🏟:92,🎐:92,🤎:91,🥩:91,🔺:91,〰:91,🦒:90,🧪:90,☃️:90,🟥:90,🤖:90,♦:90,®:89,🛁:89,👽:88,🤞:88,🥕:87,⏳:86,🆘:86,🈵:86,🧀:85,↪:85,🍟:84,❄:84,👕:84,✏️:83,💠:83,🦉:83,🔪:82,🙇🏻:82,🐦:81,🎹:81,🈳:81,🏹:80,💀:80,🗓️:79,🤚:79,💊:79,🥊:79,🎼:79,👒:79,🟩:78,🆔:78,🍕:78,🥞:78,🥗:77,🇫🇷:77,🌋:77,7⃣:76,🐔:76,🐠:76,🐭:76,🎏:76,🔃:75,🤡:75,🧧:75,🕒:75,🔷:75,🍝:75,🦦:74,🦇:74,🔞:74,🥜:74,📧:73,🏖:73,🤳:73,🏇:73,9⃣:72,🔍:72,🥉:72,😶:72,🌇:71,♻:71,🚲:71,🌐:71,7️⃣:71,🔑:71,🐊:70,🧊:70,🏀:70,⬆️:70,🤦🏻‍♀️:69,🚺:69,🍪:69,5⃣:68,🔮:68,😷:68,💴:68,6️⃣:68,✂:68,🐑:67,👿:67,🌝:67,🦅:66,🎣:66,👞:66,👐:65,🐻‍❄️:65,🎦:65,🔢:65,🎞:64,👙:64,🐎:64,🏃‍♀️:64,🏍:64,🧄:64,🥸:63,📹:63,🟨:63,🏫:63,🏢:63,🫶🏼:62,🔆:62,⛅:62,🐖:62,🪞:62,🇰🇷:62,🚹:62,🔖:61,☄️:61,🛩:60,🤝🏻:60,🏥:60,🥁:60,◾:60,😜:60,↔:60,🙀:59,🇨🇳:59,🚅:59,🌶:59,❎:59,👇🏻:59,🌎:59,👂:59,🗼:58,🪷:58,👠:57,🍏:57,🦆:57,🕶:57,🥐:56,🌅:56,🗻:56,⛵:56,🦔:56,🐜:55,🎡:55,🍥:55,🅰️:55,🧁:55,🚪:55,📶:55,🐲:55,🐌:54,🕰:54,🙋🏻‍♀️:54,🎍:54,🐓:54,🚘:54,🌌:53,✝:53,😒:53,🤧:53,🤲🏻:52,🛵:52,🍗:52,🦷:52,📨:52,🤨:52,🕛:52,💔:52,🛸:52,◀:52,🏺:51,🐐:51,🙆🏻:51,🍍:51,🫥:51,🥒:51,🌍:50,🍱:50,💁:50,🚌:50,4⃣:50,🌵:50,⬅:50,◽:50,🍸:50,🐚:49,🛍:49,🐘:49,😬:49,😾:49,👧🏻:49,💵:49,🃏:49,🌤:48,🧶:48,🆓:48,🤦‍♂️:48,🎌:48,🎾:48,👅:48,🤙:48,👩:48,🎰:48,🔦:47,🌲:47,🏄‍♂️:47,🙅‍♀️:47,🛼:47,🏁:47,🥷:46,🕘:46,✴:46,⌛:46,👴:46,👥:45,🎠:45,◼:45,🧠:45,🐵:45,👉🏻:45,☂️:44,✂️:44,🦕:44,🙊:44,⛳:44,🎟️:44,👯‍♀️:44,4️⃣:44,🤬:44,🎭:44,♌:44,🈺:43,🗽:43,🍿:43,🍢:43,🏐:43,▫:43,🧤:43,🖐:42,👁:42,🥔:42,🦾:41,🥢:41,🇷🇺:41,🌪:41,👋🏻:41,🖋:41,🟠:41,☎:41,🌄:40,🌆:40,🙇‍♀:40,👎:40,🏕:40,🧹:40,👦🏻:40,☎️:40,🤏:40,🩸:40,🚴:40,⛰:40,🧢:40,🔅:39,🕖:39,🚄:39,👺:39,✋🏻:39,❤️‍🩹:39,🧚‍♀️:39,🥛:38,👭:38,🇺🇦:38,🗾:38,🎙️:38,🔟:38,✴️:38,🛀:38,😯:38,🥬:38,🐽:37,#️⃣:37,🐄:37,🤜:37,👌🏻:37,📀:37,🎖:37,🟣:37,☪:37,♨:37,🉑:37,✉:37,🔜:36,🖥:36,📈:36,🕐:36,😶‍🌫️:36,☹️:36,🗝️:36,😐:35,🧚‍♂️:35,👸:35,💅:35,🏩:35,™:35,🥖:35,🥯:35,🇬🇧:35,©:35,👈🏻:35,⛩️:34,🫱:34,🥝:34,☠️:34,🙇‍♂:33,🍘:33,🖼:33,🥄:33,🛹:33,🤛:33,⛓:33,💁🏻‍♀️:33,🏡:33,⏪:33,🤦:32,🕯:32,📛:32,🍲:32,👵:32,👯:32,🧨:32,🖖:32,🫵:32,🦵:32,⬛:32,🥨:31,🧅:31,🏟️:31,🩰:31,👁‍🗨:31,🦢:31,🥓:31,📆:31,👄:31,👫:31,♠️:30,🌧:30,🚿:30,🐛:30,🤟🏻:30,👧:30,🏓:30,☪️:30,🛟:30,🫑:29,🏖️:29,🎞️:29,👛:29,😛:29,🚤:29,🍤:29,🪶:29,✳:29,🈹:29,8⃣:29,🙌🏼:29,🧜‍♀️:28,🏎:28,👚:28,✳️:28,🙅:28,🎄:28,🧋:28,🐞:28,🀄:27,🐡:27,🫂:27,😕:27,👣:27,💹:27,🇩🇪:27,⚖:27,🚴‍♂️:27,🙉:26,🇹🇭:26,👨:26,🙏🏼:26,✏:26,⛑:26,♣️:25,😧:25,Ⓜ️:25,🫤:25,🦎:25,📗:25,🇮🇹:25,🖐️:25,🎻:25,🤥:25,👜:25,🤑:25,🦜:25,🈁:25,🖌:24,👖:24,👔:24,🌂:24,👍🏼:24,🗡:24,🦩:24,🤷‍♂️:24,⛈:24,👨‍🍳:24,🕊️:24,🧩:24,🟰:24,🔱:24,🥪:24,🐆:23,👦:23,🥧:23,▪:23,🚕:23,⛱:23,🤷‍♀️:23,Ⓜ:23,❇️:22,♾:22,👨‍✈️:22,🪡:22,🆖:22,🚶‍♂️:22,📽:21,🎗:21,®️:21,🏃🏻:21,🦥:21,⬆:21,🖕:21,🦴:21,🏻:21,🐗:21,🦝:21,🪖:21,☝🏻:21,🙅‍♂️:21,🌉:21,🚽:21,🏪:21,🅰:21,⛺:21,🏸:21,💒:21,🔋:20,🧙‍♀️:20,🙋🏻‍♂️:20,🥫:20,🥭:20,⚙️:20,🧚:20,🧟‍♀️:20,9️⃣:20,🤞🏻:20,🎺:20,🤠:20,♾️:20,🖇:20,🙇🏼‍♀️:19,🎱:19,♂️:19,☘:19,🥎:19,🥼:19,👂🏻:19,🚛:19
en	😭:13820,🔥:10605,😂:10595,❤️:9767,🔔:5431,🔹:5335,🤣:4917,✅:4405,✨:4286,📌:4190,😍:3817,🥺:3790,💙:3351,🥹:3068,👇:3042,🎉:3014,🥰:2996,🙏:2991,🌷:2872,🎁:2680,🏆:2574,👀:2413,🚨:2299,🤍:2248,💜:2119,🚀:2056,💀:1925,💕:1866,💗:1743,💯:1740,😊:1739,💖:1739,👉:1716,💚:1706,🥳:1701,1️⃣:1684,💥:1681,🐋:1570,🤩:1563,🌝:1543,😈:1482,🦄:1447,⚡:1439,😅:1430,❤:1420,💦:1408,👍:1380,♥️:1379,‼️:1376,🖤:1367,🔴:1337,🔗:1327,😎:1318,💛:1303,📸:1300,🤔:1293,2️⃣:1265,💎:1248,😘:1208,😩:1206,👏:1194,➡️:1173,🤝:1153,😉:1086,😁:1061,😳:1039,👑:1034,⚫:1029,💔:995,⏰:969,💫:954,🥵:951,🫶:946,⚪:937,💰:936,📍:930,💪:918,⭐:914,1⃣:912,☺️:909,📢:897,🐐:895,🥲:862,😆:853,❤️‍🔥:840,😌:835,🙌:833,🤗:833,🙄:827,🫶🏻:811,🧡:785,🌟:785,🤭:764,🇺🇸:762,3️⃣:755,🌸:750,🇪🇹:749,😏:743,🍀:718,🦋:702,☀️:700,🟩:689,🥇:688,✔️:675,🎥:670,🐰:669,🌹:667,⏳:652,🍆:651,😔:648,⬇️:636,😋:631,🌻:624,😱:620,💞:612,⚠️:602,🎶:598,👇🏻:595,📺:581,🤤:581,👌:580,🚧:579,▶️:573,2⃣:570,🎯:556,🌈:553,💸:549,🍒:543,🍑:534,🙂:532,💵:524,💋:518,🐶:512,🧵:503,❗:499,🎂:498,⚽:493,☕:486,🥂:485,🙏🏻:477,🥴:473,😜:472,🫠:460,🤯:455,🤡:447,🤑:446,😄:431,🫡:428,👋:424,🌞:424,🎵:418,🎊:414,😇:414,🎟️:411,✌️:405,✈️:403,🏈:400,🇪🇷:400,💓:398,👊:396,🙈:393,💐:392,❣️:390,🟢:389,📣:383,🔵:380,😤:378,🫣:375,😃:375,😢:373,😀:369,🐱:365,💬:361,🫶🏼:359,🤪:359,📈:357,😬:356,😵‍💫:354,🗣:353,🌊:351,🔁:349,😒:349,🕊:344,🦊:343,3⃣:342,🐾:332,🔄:331,😡:325,🫂:324,🌙:320,🐺:320,🔞:319,💌:317,❇️:315,😮‍💨:313,🙃:313,🔊:300,♥:296,🐨:294,☹️:292,🌍:291,🤧:290,👅:289,😻:288,🌎:288,🎫:288,🟦:288,😫:287,🫶🏽:285,📊:283,💃:283,📅:282,📲:280,🌿:275,🙏🏼:274,™:272,⚔️:272,🟪:271,🎬:267,😞:267,🧸:263,💭:261,🤘:260,📩:259,♻️:258,🎀:255,🇯🇵:254,📷:252,🤞:249,🙏🏾:248,🌼:247,🔸:247,🇮🇳:246,❌:243,🍎:239,💘:238,🤨:232,🍂:231,☑️:231,✊:230,📱:229,😹:229,😽:228,🇬🇧:225,🧐:224,🌺:222,🎨:221,😝:217,🙏🏽:217,🎟:216,☁️:216,🐻:215,🌴:212,🎃:211,🗓:209,💩:208,🤫:208,🤬:206,🤎:205,🤙:205,😴:204,🐈:204,▪️:203,🥈:202,👍🏻:201,🍻:199,🍓:196,🇧🇷:195,🤷‍♂️:195,🔜:193,👤:191,🟨:189,💝:189,⤵️:189,🌚:187,👈:186,🍁:184,🕺:184,🎧:183,👉🏻:182,😚:181,🤓:181,🗳:178,🌱:177,🦁:176,🍃:176,🤠:175,📚:174,💨:174,🐕:174,🐧:173,👏🏻:173,😐:172,🤖:171,💪🏻:171,🗳️:170,😛:170,☀:169,🤦‍♂️:168,🐍:168,🥗:168,⬜:167,©:167,🐹:166,🫧:166,🦅:166,🆚:166,📝:165,😮:160,🤌:159,🐯:159,🐑:159,🐿:158,🤮:157,🎈:157,🙇‍♂️:157,🌕:155,🤲:154,🌐:154,⚓:154,🇵🇰:154,☄️:153,👇🏼:152,🛒:151,👻:151,🐼:151,🚩:150,🙌🏻:148,⭕:148,🍿:147,🥱:147,❄️:146,📆:146,😪:145,🎤:145,🖇️:145,🗓️:144,🤟:142,🌘:142,😲:141,♠️:139,🍊:139,🐥:139,🍕:136,☠️:135,🦇:135,☘️:134,⬛:133,👽:132,🐝:132,🐳:131,🇺🇦:131,🔰:130,😑:130,🪄:129,🥉:129,🥶:128,▶:128,🇫🇷:128,🫶🏾:127,🌳:126,🎮:126,🏷:125,🗣️:124,💪🏽:124,🦍:124,🎙:123,🎾:123,🙌🏾:123,🪐:122,😕:122,🔮:122,🇨🇦:122,🙁:121,👁️:120,🙋🏻‍♀️:119,🥁:119,🎸:118,😯:118,🫢:117,🌬:117,🕯:116,💧:116,🍉:116,☝️:116,🧘:116,🔒:115,🥀:114,🐸:114,🧿:114,🐦:114,🍰:113,🐈‍⬛:113,🍟:112,🌥:112,👟:112,⁉️:112,🇳🇱:112,✋:111,🆕:111,✌:110,💤:110,🍔:110,🏷️:110,❓:110,💳:110,💡:110,🇦🇷:109,🇦🇺:109,👥:108,➕:108,🍌:108,📰:107,🤢:107,0️⃣:107,⌛:107,🇮🇹:107,🤷:106,🛟:106,📞:105,🍾:104,🏁:103,🤷‍♀️:103,😥:102,🔺:102,👎:101,💪🏾:101,🌄:101,💠:100,📼:100,🌶️:100,©️:100,💟:99,🍺:99,❤️‍🩹:98,👹:98,🇵🇭:98,📹:98,🤦:97,🛑:97,👇🏽:97,🍇:96,✍️:96,💻:96,📦:96,🇿🇦:96,💪🏼:95,😼:95,🌅:95,👁:95,5️⃣:95,♦️:94,👏🏾:93,🍶:92,👆:91,🙏🏿:91,😓:91,4️⃣:90,🍭:90,🐷:90,🌏:90,🚫:89,😖:89,😣:89,🕒:89,📖:88,🟡:88,6️⃣:87,🇺🇲:87,🇳🇬:87,⛔:86,✉️:86,🏟️:86,🍜:86,🥓:86,🏡:85,🛐:85,📻:85,☯️:85,🩸:84,🙋‍♂️:84,🏠:84,🐟:84,🧢:84,🐊:83,🦦:83,✌🏻:83,🌪:83,💣:82,#️⃣:82,👄:82,💅:82,🔝:82,❣:82,🤦🏾‍♂️:81,📜:81,🇷🇺:81,🏅:81,💢:80,✔:80,🦆:79,🔱:79,🤏:79,🔙:79,🦉:78,🍦:78,🐉:78,7️⃣:78,⏱:78,🙊:78,🇩🇪:78,👏🏼:78,😠:78,💉:77,⌚:77,🔪:77,🧠:77,🎭:77,🤦‍♀️:76,🫰:76,💲:75,🎙️:75,🔻:75,🇨🇳:75,🍯:75,🌀:74,🤷🏾‍♂️:73,👍🏼:73,▫️:73,🍷:73,🧁:73,🏀:72,🪷:72,👉🏼:72,🙌🏽:72,🤦🏽‍♂️:72,🍼:71,🤷🏾‍♀️:71,⏱️:71,🔃:71,🥏:71,🥧:71,🍋:70,🌌:70,🗿:70,🤷🏻‍♀️:69,🔐:69,🇹🇭:69,😶:69,😺:69,🍢:69,🍄:68,🪙:68,🇰🇷:67,🧩:67,⛽:67,🖇:67,☺:67,8️⃣:66,👌🏻:66,👛:65,🛸:65,😨:65,🕊️:65,🏴‍☠️:65,🛡:65,🇬🇭:65,🥊:64,😗:64,🛍:64,🇳🇴:64,👏🏽:64,🔑:64,🏟:64,🐇:63,❕:63,™️:63,🤷🏻‍♂️:62,😸:62,🧤:61,🍬:61,⬅️:61,⬆️:61,🤷🏽‍♀️:61,🙌🏼:61,🖕:60,🤷🏽‍♂️:60,😟:60,👋🏻:60,⚾:60,▪:60,🎞:59,🏳️‍🌈:59,🟠:59,🤏🏻:59,💍:59,🐢:59,📽️:58,🦈:58,🧊:58,🍫:58,🆘:58,💿:58,🇮🇪:58,🏉:58,🦾:57,😙:57,🤦🏻‍♂️:57,🏕:57,🃏:57,🎼:56,🖥:56,🧧:56,🗽:55,🤘🏻:55,🛎:55,🤐:55,🍏:55,👚:55,🥭:55,😰:55,🦏:55,🦌:55,🏝:54,🎆:54,🌤:54,🐣:54,🧹:54,💹:54,🤕:54,🍈:54,🏴󠁧󠁢󠁥󠁮󠁧󠁿:54,🧨:53,⛩:53,🎲:53,🆓:53,🌾:52,✖️:52,👍🏽:52,🤦🏽‍♀️:52,👊🏼:52,📋:52,✝️:51,4⃣:51,®:51,🟣:51,🔫:51,🌲:51,🚦:51,🥕:50,🌠:50,🍞:50,🤦🏻‍♀️:50,🤞🏾:50,🚚:50,🏴󠁧󠁢󠁳󠁣󠁴󠁿:50,🥃:49,📡:49,👍🏾:49,🐀:49,🖥️:49,🔽:49,🏎️:49,🍪:48,✊🏿:48,🤞🏻:48,🪩:48,🤲🏻:48,🚗:48,🖼:48,🔓:48,📉:48,🥞:48,🚮:48,✌🏼:47,👿:47,🎇:47,🦖:47,🕯️:47,🐴:47,☁:47,🏖:47,🐚:47,♾:47,🍖:47,🪸:47,🤦🏾‍♀️:46,🏃:46,🪗:46,📎:46,🧪:45,👇🏾:45,9️⃣:45,🫦:45,🍹:45,🫤:44,😵:44,📥:44,💼:44,👕:44,🧀:44,👸:44,🏏:44,🐘:44,🍐:43,🔈:43,🐵:43,🟥:43,🔎:43,🌶:43,👾:43,🇵🇹:43,🧋:43,🇹🇷:43,🇪🇸:42,⏩:42,🐭:42,🍡:42,🐲:42,🌋:42,⛩️:42,🏛:42,👊🏻:42,👣:42,👌🏾:42,🥛:41,🌽:41,◾:41,☔:41,🍴:41,🍵:41,🍳:41,🚶:41,🐬:41,💅🏻:41,🏊‍♂️:41,⬇:40,🥪:40,🙇:40,🙇‍♀️:40,🦙:40,🤞🏽:40,🏦:40,🇮🇩:40,🧺:40,⚜️:40,👠:39,🌵:39,📽:39,🗝️:39,🥷:39,🐎:39,😧:39,🧬:39,🛠️:39,🔛:39,😷:39,🕐:39,🤌🏻:39,👊🏽:39,🇪🇺:39,🩹:39,🍅:38,🗞:38,🤝🏾:38,🫰🏻:38,⚰️:38,🎩:38,👙:38,🚶‍♀️:38,💪🏿:38,🚆:38,🥟:37,🙀:37,🐔:37,🐙:37,➡:37,🐒:37,🥜:37,✊🏻:36,🤚:36,🎰:36,☎️:36,😿:36,🇲🇾:36,🛵:36,🎗:36,✌🏾:36,🏃‍♀️:35,🔌:35,👋🏼:35,🧭:35,🌧:35,🤙🏻:35,🇸🇪:35,〽️:35,🇰🇪:35,📿:35,🛫:34,🤳:34,✊🏽:34,🧚‍♀️:34,🔘:34,🕶️:34,🩰:34,✳️:34,🐩:33,🌃:33,🕺🏻:33,‼:33,🤘🏼:33,🤴:33,🤛:33,🙋‍♀️:33,🏃‍♂️:33,✏️:33,💃🏻:33,🍩:33,🤲🏾:33,🔶:33,👺:33,✖:33,🎄:32,🕸:32,☂️:32,📁:32,🌤️:32,🅰️:32,🤷🏼‍♂️:32,🔍:32,👌🏽:32,🎞️:32,⚖️:32,🦑:32,Ⓜ️:32,0⃣:32,🅰:32,🇿🇼:32,✊🏾:31,🪘:31,🏎:31,🏖️:31,👊🏾:31,🪂:31,🐆:31,🎓:31,❎:31,🆙:31,🧱:31,🦔:31,👈🏻:31,5⃣:31,🍽:31,🔆:30,🍱:30,🚬:30,⏲️:30,🦜:30,🤥:30,⛺:30,🔟:30,😾:30,💄:30,🇲🇽:30,⏬:30,🐂:30,🐠:29,⛓:29,🧚🏻‍♀️:29,🕰:29,🖐:29,👉🏽:29,🍘:29,🕷:28,🦴:28,🩺:28,🧑:28,🥚:28,⛳:28,🌧️:28,🏐:28,♾️:28,🧶:28,🫑:28,🤝🏼:28,👌🏼:28,🦯:28,🙋:27,🎣:27,⚙️:27,🏝️:27,🤌🏽:27,🏹:27,📂:27,🫀:27,🤜:27,🗑:27,🔖:27,🖼️:27,🤝🏻:27,🇾🇪:27,♨️:27,🎖:27,🌒:27,📮:27,🍛:27,🪨:27,🕑:26,🙆🏻‍♀️:26,🍨:26,🥸:26,🙇🏻‍♀️:26,✌🏽:26,👨‍🚀:26,🍸:26,👖:26,🦎:26,6⃣:26,💊:26,🎹:26,🧎‍♀️:26,🍥:25,🤞🏼:25,🇳🇿:25,🇦🇪:25,🫵:25,🌛:25,🙉:25,🇸🇲:25,🫐:25,🌭:25,🦧:25,⚛️:25,💶:25,⛓️:25,🍲:25,☮️:25,❤‍🔥:25,👶:25,👇🏿:25,🏴󠁧󠁢󠁷󠁬󠁳󠁿:25,🧘‍♂️:24,📴:24,🐡:24,🥒:24,🦀:24,🤷🏼‍♀️:24,🤲🏽:24,👼:24,🤌🏾:24,🇬🇷:24,🪴:24,🥔:24,🛍️:24,👬:24,🥑:23,🥝:23,🥷🏽:23,🇦🇹:23,🍍:23,🤦🏼‍♀️:23,✂️:23,🔷:23,🧚:23,🛼:23,❄:23,ℹ️:23,🎢:23,〰️:23,🥐:23,🧎🏻‍♀️:23,🇨🇭:23,🪡:22,💃🏾:22,😶‍🌫️:22,🫥:22,🗡️:22,🍚:22,👉🏿:22,🤒:22,💃🏽:22,🥤:22,🇵🇸:22,🙆‍♀️:22,💮:22,🌫:22,🔉:22,☢️:22,🍤:22,🐞:22,📶:22,🌮:21,🔨:21,👒:21,🌜:21,🇩🇰:21,🚿:21,🍮:21,🐗:21,🇸🇰:21
