Language	Counts
ja	✨:40945,🎁:20206,😭:12109,😊:11089,‼️:10796,🎉:10050,💕:8550,☺️:8142,💦:6738,😂:6718,🔥:6242,🤣:5995,🥺:5836,👍:5827,🥰:5771,😆:5770,❗:5283,🙏:4885,❤️:4635,‼:4498,🎊:4441,🥹:4041,🌟:3932,❣️:3875,😅:3519,♻️:3437,1️⃣:3396,💖:3326,1⃣:3290,☀️:3159,🤔:3034,💓:2986,🍀:2902,💗:2865,🎶:2831,2️⃣:2831,😍:2826,🥲:2689,❤:2634,👏:2588,🙌:2570,😇:2566,🌸:2509,🎯:2480,😌:2470,⭐:2413,✅:2325,🤍:2319,💪:2311,🌈:2222,🫶:2220,💛:2177,😳:2138,💙:2119,❕:2046,😁:2036,📣:2014,🙇‍♀️:1990,🥳:1934,💜:1923,👇:1906,2⃣:1874,🤗:1851,🙇‍♂️:1833,😢:1828,⏰:1825,😃:1824,🎵:1759,🎃:1756,🍁:1703,💫:1695,☀:1675,💞:1661,👀:1656,😋:1649,㊗️:1641,🤭:1616,🎀:1596,✌️:1583,📺:1470,📢:1463,⚠️:1437,⁉️:1432,😉:1420,▶:1404,🎂:1402,💚:1366,🫶🏻:1361,🐰:1336,🤤:1335,😎:1319,😄:1310,🅿️:1278,🍻:1237,❤️‍🔥:1234,🍓:1217,👉:1202,💭:1187,❓:1169,💌:1165,🙇:1163,♥️:1160,👑:1150,🐶:1150,🧡:1129,☺:1107,💐:1080,👻:1068,🌙:1037,🤩:1029,⬇️:1027,♥:1023,💨:1015,3️⃣:996,🙄:986,🎈:959,💥:957,🔽:950,💎:938,😱:915,☕:897,📸:886,🐱:879,🏆:878,💰:862,⚡:852,🔻:849,🍺:810,🎤:794,🫠:786,🇯🇵:773,🇫🇷:760,💡:758,👊:757,3⃣:743,🖤:742,🐾:728,⚾:725,💝:719,🫧:717,😀:701,0⃣:688,😘:680,📝:672,✖️:667,🐈:663,🌼:653,🙏🏻:646,🐯:645,🧸:644,⭕:640,💢:639,❌:638,🌞:637,🤝:635,🥇:635,🐹:631,🌹:622,🙆‍♀️:621,📱:614,☝️:610,🫡:609,💤:609,✊:608,😚:604,🫣:598,🌷:591,🐧:591,☑:588,🍜:585,❣:575,👌:551,💘:550,🐟:549,🌿:548,🕊:546,👍🏻:540,🚗:535,💧:534,✔:532,🌱:525,🍠:523,🙌🏻:520,🍬:519,🌰:513,🎥:509,🏇:506,🍂:504,🍑:500,🎩:499,🚨:497,🦊:494,🍊:493,🌻:488,👋:486,✌:483,🍃:483,🍎:480,🐴:479,😡:478,🌃:478,🍇:476,🆙:473,🙇🏻‍♀️:470,🔁:463,✋:458,🍨:455,😓:451,🙋‍♀️:448,👤:448,⚠:447,🌺:443,🚩:442,▶️:432,📍:430,5⃣:430,🤲:415,⬇:413,😤:411,📷:408,☑️:404,🐻:402,🍵:398,✈️:398,😈:395,🗓:394,🐥:394,🙂:389,🔔:389,😏:387,🔗:387,🆗:386,🍚:385,🗝:383,📻:379,💯:377,🐈‍⬛:374,🥂:374,🍫:365,🎨:362,😖:362,👏🏻:361,😣:360,🦋:359,⚽:358,🔫:352,🥦:351,⤴:350,💋:349,🐺:348,💿:346,🍴:343,🐼:340,✍️:339,🙃:339,😴:339,🫰:334,😔:333,🎲:333,😸:326,⁉:325,🤦‍♀️:325,✊🏻:324,🌊:321,⚜️:319,🎬:318,😥:317,🔄:317,🉐:314,🍌:308,😩:306,🪄:306,🆚:303,⤴️:302,🥱:300,0️⃣:299,🎋:298,🔴:298,💸:297,🚙:297,🎧:297,😵‍💫:295,❄️:293,😿:291,📖:288,😰:287,😵:287,🍰:286,🎰:285,📽️:281,🦑:280,🍯:280,🦁:279,🆕:278,🚀:278,🥪:277,🐣:277,🙆‍♂️:276,🍖:276,🐙:276,🍣:275,✖:275,🎮:274,☁️:273,🙈:271,😫:270,🌾:269,🧐:269,🐷:268,🎫:266,🍒:265,🍩:263,😮‍💨:262,❔:261,4⃣:259,🌠:258,🐸:257,🌀:257,➡️:256,🍭:255,🙋‍♂️:255,💄:254,✔️:253,👼:253,➡:251,🫢:250,🎸:248,♻:245,😺:244,🤟:243,⚔️:243,🔸:242,😨:239,☘️:239,💮:238,🐎:237,🍋:237,🎙:235,😪:235,🏃‍♂️:235,⏬:232,🍙:231,🙋:231,👓:231,🍮:227,🦀:227,🐿:227,🏅:227,😲:225,⤵️:224,🍷:223,🐤:222,👹:222,🕺:221,㊗:221,😽:220,💩:219,🐇:219,😑:219,🧀:218,😻:217,🏀:215,👇🏻:215,♨️:214,💪🏻:210,🍅:210,🤪:210,🧼:210,🇺🇸:208,✈:206,🏠:206,🍄:206,📅:205,🍼:205,🤫:204,🥔:204,😙:201,▫️:201,🍡:200,🥩:200,➕:199,⛩:199,🍞:199,🫰🏻:199,🐕:197,✌🏻:195,♀:194,🍹:192,🐉:190,✉️:190,😹:188,📛:187,🔶:186,💬:185,💃:185,🥈:184,🥵:184,💀:183,🌐:182,👾:182,⚪:182,👕:181,🗣️:181,🦄:180,🥐:180,💉:178,🛒:178,🐬:178,☔:178,😠:177,📮:176,🇬🇧:174,⛄:174,📕:172,🍶:172,🏷:171,🤎:169,㊙️:168,📚:168,👶:167,👶🏻:166,😞:166,🧪:166,🐩:166,🗻:165,🦇:165,🙆:165,📌:164,🌳:164,♂:163,®:163,🦈:163,👗:162,✍:161,➰:161,💍:161,⤵:160,✏️:160,👈:160,🥶:159,🥀:159,🇩🇪:158,🗼:155,📩:154,🔰:154,💟:153,🍳:152,📡:152,🌴:152,🍪:152,🚃:151,4️⃣:150,🍾:149,🧧:149,🔮:147,🏁:147,🦉:147,📲:146,💁‍♀️:145,5️⃣:145,💠:144,🅿:142,🌏:142,🐝:141,🥚:141,🙇🏻‍♂️:140,🔃:140,🤘:140,😗:140,🆘:138,🦖:138,😝:137,🐮:136,👒:136,🤞:136,🛁:135,⏩:135,🐏:135,🥉:135,👙:134,🦍:134,🚬:134,😛:134,🤖:133,🍐:133,🧋:133,🍲:133,💻:132,😶:131,🏟:130,🤙:130,🍔:128,🐨:128,🏹:128,🤦🏻‍♀️:128,🐳:127,👊🏻:126,〰️:126,🌕:126,🎟:124,🔹:124,🎼:123,🥕:123,🎞:123,🌛:123,🐢:122,7⃣:122,🍛:122,🥴:122,💁‍♂️:121,🍆:121,🐍:121,💣:121,🔵:121,🟡:120,🤓:120,🗓️:120,🚚:119,↪:119,🚪:119,🎣:118,🟨:118,🤡:117,👠:117,🌅:117,🎆:117,☝:116,🐔:115,9⃣:115,🔆:114,🦐:114,🔞:114,🥜:113,🌲:113,🧭:113,☁:112,📨:112,🟢:112,🍥:112,🥤:112,8️⃣:112,😼:111,😜:111,🛵:110,🙆🏻‍♀️:110,🐑:109,🤮:109,🏫:109,🎹:108,🦆:108,🏍:108,🏃:107,🤯:105,🍝:104,🐠:104,✍🏻:104,🐒:104,🌋:103,🔖:103,👼🏻:102,🛩:101,👵:101,🍏:101,🦅:101,📞:101,🎠:101,🏃‍♀️:101,◼:99,🕊️:99,🗣:99,🟦:99,🎍:99,💴:98,❄:98,⚔:98,⏱:98,🥷:98,💺:98,🎪:97,🫖:97,🧚:96,👉🏻:96,🏐:96,😷:95,🗾:95,〰:94,🥞:94,🐻‍❄️:94,🐜:94,✒️:94,♨:94,🛸:94,👆:93,🐦:93,🗡️:93,🎻:93,🏢:93,🌽:93,⬜:93,😟:93,🍦:93,🕒:93,🚺:92,🦌:91,🌤:91,◀:91,🍽:91,🌇:90,♦:90,🎴:90,🥃:89,🐭:89,🔪:89,🐲:89,⚫:89,🏮:88,🌄:88,⬆️:88,🈳:88,⌚:87,☄️:87,🎢:87,🟩:87,🔊:87,🔺:86,🧚‍♀️:86,🌶:86,🤢:86,🎭:86,🤚:85,🥖:85,🐓:85,😮:85,🈵:85,🌝:84,🇷🇺:84,🆔:84,👐:84,6⃣:84,🎖:84,⚓:83,🚲:83,🅰️:83,🥢:82,🧠:82,🖋:82,🈹:81,⛅:81,🟥:80,🟠:80,🍕:80,🙇🏻:80,🧙:80,👩:80,🎌:79,9️⃣:79,🚹:79,🪙:79,🩸:79,👸:78,🐚:78,👘:78,🇨🇳:78,🛍:77,🦜:77,↔:76,◾:76,🟧:75,🧙‍♀️:75,🐘:75,🏰:75,👥:75,👿:75,💊:75,🍈:75,👨:74,📋:74,🍗:74,🔑:74,🐖:74,🧊:74,✴:73,🥟:73,🥸:73,🪐:73,🛼:73,🆓:73,🍟:72,🇩🇰:72,👧:72,😒:72,🍤:72,🚴‍♂️:71,👟:71,👌🏻:71,♦️:71,🌍:71,🎏:70,🎇:70,🎳:70,😐:69,🥁:69,🫶🏼:69,🔍:69,🏝:69,🔷:69,🌎:69,🔅:68,🏥:68,🤨:68,🇺🇦:68,🙇‍♀:67,🤝🏻:67,🤳:67,👈🏻:67,📀:67,♾:66,🍍:66,🕐:66,🐕‍🦺:65,🇰🇷:65,🏖:64,🕶:64,🏯:64,🎦:64,🐽:63,👁:63,🤧:63,🍸:62,💔:62,👨‍🌾:62,👔:62,🃏:62,🙅🏻‍♀️:62,👽:62,🚘:62,👂:62,🎄:61,🙊:61,🎡:61,🏕:61,🔎:61,✉:61,👧🏻:60,⏳:60,🦒:60,🕸:60,🍧:60,🟤:60,🐐:59,🤲🏻:59,🚴:58,🦔:58,🌌:58,🛀:58,🎺:58,🛌:58,🔱:58,⬛:57,🫂:57,🚶:57,🧬:57,☃️:57,📈:56,🖐:56,🦭:56,🖐️:56,🦂:56,🍿:55,🙅‍♀️:55,🧁:55,🤦‍♂️:55,🏡:55,♠:55,🈺:55,🧵:54,🫥:54,🗽:54,🍱:54,⛰:54,©:54,🦦:54,⛺:54,♾️:54,🥊:53,🥛:53,🫐:53,🏴‍☠️:53,❇️:53,🇹🇭:53,🫵:53,🟣:53,🧶:53,🙋🏻‍♀️:52,🍉:52,📦:52,🤜:52,🙅:52,🇮🇪:52,🐵:51,🤦:51,🕰:50,⛩️:50,✂️:50,◽:50,👅:50,😬:50,🏪:50,🤛:49,🪞:49,🎙️:48,🌗:48,🕛:48,✳️:48,🚌:48,🏺:48,🙀:47,🎾:47,🐄:47,🛡️:47,🌵:46,🎐:46,🀄:46,🦷:46,🎓:46,☠️:46,🥝:46,🆖:46,🚢:46,👺:45,💅:45,🤬:45,🪩:45,🥗:45,❤️‍🩹:45,🐊:44,💵:44,⛳:44,😶‍🌫️:44,🕯:43,🏓:43,☂️:43,☎:43,🈯:43,👎:43,🖼:43,🧢:43,❎:43,↗:43,🏝️:42,☪:42,🐗:42,🏩:42,☹️:42,⛓:41,🧥:41,👖:41,✴️:41,🙇‍♂:40,🖥:40,♣️:40,🇮🇹:40,🚶‍♀️:40,🙆🏻:40,🚄:40,🦩:40,🇧🇷:39,🙅‍♂️:39,🐌:39,✋🏻:39,7️⃣:39,🥧:39,📰:39,🍽️:39,🤞🏻:39,🌜:39,🗡:39,🔨:39,▫:39,👦🏻:38,😾:38,🦙:38,☎️:38,📆:38,🤴:37,8⃣:37,👨‍🍳:37,🪡:37,🫀:37,🐅:37,🥬:36,👋🏻:36,🦎:36,▪️:36,👯‍♀️:36,👭:36,💁:36,⬅:36,🙇🏼‍♀️:36,🈁:36,🎑:36,👣:36,👮:36,🔟:36,😯:35,🉑:35,🌔:35,🤏:35,🚓:35,🪷:35,🚕:35,🤜🏻:35,🧹:34,📧:34,🖊:34,🤟🏻:34,🫑:34,🏨:34,🐆:33,💪🏼:33,🖕:33,📹:33,🦥:33,🌤️:33,🤛🏻:33,📄:33,🦵:33,👶🏼:33,🚅:32,🗳:32,☘:32,⛸:32,🖌:32,🚤:32,👴:32,🈚:32,⬅️:32,👱‍♀️:32,⚖️:31,🏎:31,🩺:31,😕:31,🙏🏼:31,🐿️:31,🦢:31,⌛:31,🇦🇷:31,🚛:30,🌓:30,🫤:30,🧺:30,👩🏻:30,🫒:30,✳:30,🥒:30,⏪:30,🅱️:29,👄:29,🔯:29,♣:29,🪶:29,💁🏻‍♀️:29,🥫:29,🔧:29,🥽:29,🧅:28,🤑:28,⛰️:28,🙉:28,👜:28,🙅🏻:28,🏖️:28,🥼:28,♠️:28,🪧:28,🧚‍♂️:28,🇨🇦:28,🤷‍♂️:28,🌉:28,🦕:27,🤐:27,🪦:27,🇦🇺:27,🙌🏼:27,🥓:27,👛:27,🦾:27,🤠:27,💒:27,🐞:27,💆‍♀️:27,👁️:27,🐡:26,🚶‍♂️:26,🏵:26,6️⃣:26,🦴:26,🌚:26,🍢:26,🎟️:26
en	😭:22894,😂:18972,🔥:16723,❤️:15491,🤣:8771,✅:7543,✨:6907,😍:6898,🥺:6183,🥰:4921,🙏:4824,🔔:4792,👀:4692,🎉:4542,📌:4420,🥹:4381,👇:4348,💜:4289,💙:4236,🏆:4076,🚀:3755,🎁:3636,🤍:3633,🚨:3444,👉:3366,💀:3141,💺:3061,💥:3015,🔴:2935,💕:2915,🖤:2766,😅:2764,💗:2675,💯:2654,😈:2647,😊:2600,❤:2589,🎃:2549,♥️:2493,💛:2403,💚:2396,🤩:2387,🥳:2321,1️⃣:2278,⚡:2255,👍:2220,😩:2152,💰:2145,😎:2132,‼️:2127,👏:2126,💔:2108,🤔:2101,😘:2063,➖:2029,💦:2025,😁:1923,📸:1901,📺:1869,⏰:1859,😳:1816,🤝:1759,🥵:1757,➡️:1755,🔗:1746,💖:1745,2️⃣:1690,🇪🇹:1667,😉:1657,🫶:1583,⚽:1578,👑:1528,💫:1518,🙌:1490,🥲:1473,😆:1447,💎:1433,💪:1424,🎥:1422,🤭:1384,⭐:1373,🙄:1361,🔵:1340,🧡:1321,🫶🏻:1318,❤️‍🔥:1292,🥇:1261,☺️:1255,📢:1253,🤗:1250,😌:1231,▶️:1191,☀️:1184,🤯:1181,1⃣:1180,😏:1142,🇪🇷:1125,🇺🇸:1119,😔:1107,🍂:1105,💸:1098,🇧🇷:1096,🌹:1080,🦋:1035,⚠️:1034,🌟:1025,😋:1021,🎶:1013,🍆:1005,🫡:1004,🎯:1002,👇🏻:990,⬇️:987,🌸:985,🤤:983,🎂:972,🐺:963,💞:941,😱:937,👻:925,👌:922,📍:920,⏳:913,☕:897,3️⃣:884,🐶:884,💋:878,2⃣:857,🙂:856,🙏🏻:846,🫠:844,💓:832,😤:832,🍁:825,😇:822,🤡:815,🍑:811,❣️:799,🎬:791,🥴:779,🐱:766,😄:748,🐻:741,❗:733,🥂:731,🌊:724,💬:720,😢:719,✌️:713,😀:713,🧵:704,🎊:700,😒:684,🍀:677,🧐:674,👋:673,🟩:670,🫶🏼:669,🐾:668,🇺🇦:660,😜:659,🐯:657,🌙:656,💵:654,🤪:648,🙏🏽:646,😵‍💫:646,🕊️:641,😃:635,📱:630,😬:629,🤑:621,😫:619,🎟️:618,🔁:613,😮‍💨:612,🐰:612,🏈:606,🇮🇳:600,🤖:589,🙏🏾:588,🙈:587,🐈:579,☹️:572,👊:570,🐐:562,📣:551,😻:550,📲:549,🔄:547,📈:544,😡:538,🫣:538,🙃:535,💐:531,🗣:531,🌻:530,✊:523,☠️:522,❓:520,🌈:516,🏹:514,🦊:501,🤧:491,🌍:490,🔞:475,❌:472,♥:470,🌷:469,🫂:462,💌:457,🕊:456,💭:448,🌞:448,3⃣:447,🚩:443,🌎:439,📊:438,🦇:437,🎀:437,✔️:435,🗣️:431,👅:431,🇬🇧:429,⚔️:421,🇮🇩:420,✈️:419,🙏🏼:410,😹:409,📷:408,🤞:406,🤨:404,🇳🇬:403,👈:402,😞:401,🆘:398,🐈‍⬛:398,🌼:397,🤦‍♂️:395,☑️:393,💝:383,🌺:379,🔊:376,💃:375,🎵:372,🌿:372,👏🏻:372,🗓:371,👉🏻:370,🦅:368,🤬:364,🦁:361,🌐:354,💨:354,🐸:354,🗳️:351,🍒:350,😝:346,🐉:344,💘:340,🛒:338,🤮:336,🦄:336,🐧:336,🪐:335,🤎:333,🇷🇺:333,🤲:330,©:326,🔹:322,🇹🇭:320,😐:320,👍🏻:319,🇸🇬:319,🌴:316,🔸:314,🤷‍♂️:313,😲:312,🤫:311,🫶🏽:307,🍃:305,🟨:304,🎈:304,🫶🏾:303,🥀:302,😴:298,💻:297,🥶:296,🌕:294,🥱:292,🥞:292,🆚:290,🫧:288,⤵️:286,🌱:286,🍻:286,🍓:286,⬜:285,🐥:284,🎨:281,🩸:278,✍️:278,🍾:277,♻️:277,🔮:276,🧿:272,🎧:270,😚:267,🌚:266,🔪:261,✋:260,🐿:259,🤘:257,💩:255,❄️:253,🎮:252,☁️:251,💧:251,🤙:248,🎫:248,🤌:246,❤️‍🩹:245,🥈:244,😛:243,🍌:242,😪:241,💪🏻:237,🤠:233,🇫🇷:233,🙌🏻:233,📹:233,🛑:232,🍊:230,🎤:229,😮:229,❇️:227,📝:226,⬛:224,0️⃣:224,🐟:222,🔜:221,😽:218,✔:217,🍄:217,📅:217,⚪:216,😑:215,📚:212,🤦🏻‍♀️:212,🗳:212,🤟:212,🔒:212,🏅:211,🇵🇭:209,🧪:209,🥥:208,4️⃣:205,🤓:205,🇨🇦:205,🍎:205,🐕:204,🍿:204,🧸:204,🤢:202,☔:202,😕:202,🏴󠁧󠁢󠁥󠁮󠁧󠁿:202,🍭:201,🏁:199,💪🏼:198,🥉:198,🪄:195,🎇:195,🌳:194,⌛:194,➕:194,📩:193,🇳🇴:193,💪🏾:192,📆:192,👇🏼:190,🥊:189,🛐:188,🔽:188,🕺:187,▪️:186,🌾:185,🇨🇳:185,🏀:185,🦎:182,😠:182,💣:182,🕯:181,👽:180,🙌🏾:179,5️⃣:179,🤦🏾‍♂️:178,🗓️:177,🧆:176,🐳:175,🦭:175,⭕:174,🎙️:173,🐝:173,📻:172,🐷:172,🎸:171,🐍:169,⛩️:168,👇🏽:167,♠️:166,🤷‍♀️:165,🟢:164,🔃:164,🖼:164,💟:162,🎙:162,⁉️:162,🙁:161,👹:161,✌:161,🇵🇰:161,🐨:160,▶:160,⛅:159,🌅:159,🥷:158,⚫:158,😶:158,📼:158,🤦🏽‍♂️:154,🤷🏻‍♂️:153,🧠:153,😥:153,🛸:152,🧁:152,🟠:152,☝️:150,🦌:149,🙌🏼:149,🐿️:149,👏🏼:148,🍰:148,🐦:148,🚂:148,🌀:147,💤:146,🤷🏽‍♀️:146,👍🏼:146,🤏:146,☘️:146,🏷:145,⏩:145,🚫:145,👁:144,🙌🏽:143,🫢:143,🍬:143,🐢:142,📉:142,😖:142,🤦‍♀️:141,🏴‍☠️:141,✌🏻:140,📀:140,👊🏻:140,📃:140,🧹:139,📙:139,🇩🇪:138,❣:137,👾:137,😯:137,©️:136,💿:136,🚗:136,🎟:135,🏠:135,💅:135,🪂:134,👏🏾:134,🦍:134,👁️:134,™️:134,🌄:133,🤷🏾‍♂️:133,🦾:133,🎖:132,☄️:131,💉:131,🇰🇷:131,🪴:131,🏷️:130,💪🏽:129,🐣:129,🍷:128,🌏:128,😓:128,™:128,😣:128,🇯🇵:127,🏃‍♂️:127,🤷🏽‍♂️:127,👄:127,🇦🇺:126,🍝:126,👤:125,🟡:124,📑:124,🍪:124,♦️:124,🍐:124,🍞:123,🍋:122,🕒:122,🔫:122,🪙:122,🌌:122,🔱:121,👏🏽:121,⏱:120,🤷🏾‍♀️:120,📽️:119,😼:118,🥁:118,🦆:118,🦉:118,🔑:117,👌🏾:117,🤷:117,🍟:116,💡:116,🕸:115,📰:115,👌🏻:115,🙏🏿:115,⏱️:115,🇮🇹:115,6️⃣:115,🍮:115,🕯️:114,👶:114,😰:113,🤞🏾:113,🍫:113,🏃‍♀️:112,🤦:112,☺:112,💍:111,👆:111,🤦🏻‍♂️:111,🌽:111,🔰:111,🎄:110,⌚:109,🌝:109,👋🏻:109,⏬:108,⬆️:108,🖇️:108,🦝:108,😵:108,🍺:107,🔻:107,🤌🏻:107,⚓:107,🏴󠁧󠁢󠁳󠁣󠁴󠁿:107,😨:106,🏳️‍🌈:106,🤲🏻:106,🔷:106,🟣:105,➡:105,🎼:104,🏃:104,🐹:104,😗:104,🖕:104,⚾:103,👟:103,🔐:103,📜:103,📽:102,🫦:102,🤷🏻‍♀️:101,🎆:101,🍔:101,💲:101,👿:101,👎:100,🇹🇷:100,💠:99,🫰:99,🤏🏻:99,7️⃣:99,🦫:99,🏡:99,🫤:99,🔎:99,🙊:99,🇨🇭:99,🏐:99,🔓:98,🦮:98,🕷:96,🤕:96,🇬🇭:96,❕:96,🔙:95,📁:95,0⃣:95,🤐:95,🔍:95,😟:95,👣:94,👜:94,👍🏾:93,🧘:93,🌲:93,🏟️:93,🐻‍❄️:93,🐄:93,🦈:92,🥝:92,🎭:91,✏️:91,🤞🏽:91,👉🏽:90,🍼:90,🇲🇽:90,🆕:89,👨‍👩‍👧:89,👸:88,🇦🇷:88,🧬:88,🔆:88,😸:88,⛓:88,🐲:87,🍡:87,😺:87,😦:87,👕:86,▫️:86,⛓️:86,🌠:85,💃🏻:85,8️⃣:85,🇺🇲:85,🍇:84,🎱:83,✊🏾:83,🍕:83,🏪:82,🍍:82,🇮🇪:81,👍🏽:81,🤦🏾‍♀️:81,🥚:81,#️⃣:81,🚮:81,🕺🏽:81,🧟‍♀️:80,🕹️:80,📞:80,✌🏾:79,🤦🏽‍♀️:79,◾:79,🦃:79,🫁:79,🐊:78,🐤:78,✌🏼:78,🎞:78,🐙:78,🥃:77,😧:77,🫵:77,🖇:77,🤞🏼:77,🃏:77,🇸🇪:76,♾️:75,🇵🇹:75,⚜️:75,👥:75,🗑️:75,🏟:75,🔝:75,⏭️:74,®:74,🥛:74,🧇:74,🐑:74,😙:74,⚖️:74,🧨:73,✝️:73,🅰️:73,🍯:72,👼:72,🧢:72,4⃣:72,🥕:72,🍳:72,🧎🏻‍♀️:72,✳️:72,🔺:71,💢:71,🙀:71,♨️:71,⛑:70,🍨:70,🪸:70,🧈:70,📎:70,🫗:70,🌧:69,🥦:69,💹:69,🍦:69,🍉:69,👉🏼:69,🍹:69,🐂:69,9️⃣:69,💃🏽:68,🔶:68,🤝🏽:68,💳:68,🍴:68,🕺🏻:68,👇🏾:67,🏎:67,🌭:67,🖥️:67,🇪🇸:67,🆙:67,🐆:66,😿:66,👉🏾:66,🥩:66,🍩:66,🛎:66,🎞️:66,🎾:66,🌃:66,🤛:66,🇵🇸:66,🥟:66,🧑‍🤝‍🧑:65,🍏:65,🇿🇦:65,⏲️:64,🗡:64,🍖:64,🤝🏻:64,🦑:63,⬅️:63,🪷:63,🤜:63,🐵:63,🦀:62,🔌:62,🗿:62,😷:62,🐼:62,🧅:62,🐎:62,📖:62,🤌🏾:61,👠:61,🤷🏼‍♀️:61,🏝️:61,⛔:61,🗡️:61,📦:61,🪲:61,🐇:60,✌🏽:60,💊:60,🟥:60,✖️:60,📡:60,🛏️:60,🚭:60,🏴󠁧󠁢󠁷󠁬󠁳󠁿:59,🗽:59,🪡:59,🍗:59,📋:59,🤞🏻:59,🌮:59,🪺:59,⛲:58,🇳🇱:58,🇲🇾:58,🐮:58,☀:58,☑:58,🐋:58,🎩:58,🥸:58,🎲:58,👚:58,🏖️:57,®️:57,🐀:57,👌🏽:57,🤘🏻:57,🦖:57,☎️:56,👊🏾:56,🚦:56,🇸🇦:56,🧙‍♀️:56,🌶:56,🥤:56,✊🏻:56,🏰:55,👊🏽:55,🚕:55,🍈:55,▪:55,🧛:55,🧚🏾‍♀️:55,🇮🇸:55,🪗:55,🐌:54,👌🏼:54,🫀:54,🍅:54,🏏:54,🙋‍♀️:53,🌧️:53,🍥:53,🇻🇪:53,👈🏻:53,🅱️:53,🐒:53,🤲🏾:53,🐬:53,👇🏿:53,🙋‍♂️:52,🚲:52,🤷🏼‍♂️:52,👊🏼:52,🌛:52,💼:52,🇦🇫:52,🔋:51,🇮🇷:51,🐘:51,✊🏿:51,😶‍🌫️:51,🔛:51,🌶️:51,🪶:51,⚙️:51,🥭:50,🤌🏼:50,🤒:50,🌋:50,🇪🇺:50,🧎‍♀️:50,🏝:50,🖐:50,✊🏼:50,🔅:49,🖖:49,🏦:49,👂:48,☮️:48,🧀:48,🚬:48,🧙‍♂️:48,🥪:48,🪩:48,🩰:48,🤟🏻:47,👙:47,🌰:47,💴:47,🍵:47,‼:47,🗨️:47,🪦:47,🏓:47,🤌🏽:46,🚶:46,✊🏽:46,🇩🇰:46,🏳️‍⚧️:45,📮:45,🙌🏿:45,ℹ️:45,🎹:44,🥜:44,🤦🏼‍♀️:44,🕷️:44,🇰🇪:44,🫐:43,🇮🇱:43,🙆🏻‍♀️:43,💄:43,🅿️:43,☢️:43,🐅:43,🇳🇿:43,🍸:42,💷:42,🫰🏻:42,5⃣:42,🍜:42,🚌:41,💪🏿:41,♣️:41,🆓:41,🤥:41,🌬️:41,🟪:41,📕:41,🤘🏼:41,🥬:41,🤲🏽:41,🤙🏼:41,🕳:41,🎅:41,🚚:41,📥:41,🕸️:41,👖:41,☁:40,🐽:40,🦜:40,🙅‍♀️:40,🇵🇱:40,🔟:40,🚪:40,🙇:40,✂️:40,🎷:40,🥑:40,🧶:40,🕰:40,👩🏽‍🍳:40,🦔:39,🧍:39,🧚‍♀️:39,🦦:39,🕐:39,🙇‍♀️:39,♾:39,💇‍♀️:39,🐞:38,👺:38,🎴:38,🔨:38,👓:38,🧍‍♀️:38,🤳:38,🤝🏾:38,🏎️:38,🌤:37,🤙🏻:37,⛳:37,🪖:37,💅🏻:37,🥗:37,⛵:37,🦧:36,⚔:36,🌜:36,👸🏻:36,🥧:36,🍧:36,⚰️:36,⛩:36,🧑‍🚀:36,↗️:36,🔳:36,🥒:36,🧘‍♀️:35,😾:35,🛠️:35,🧟‍♂️:35,🙉:35,✉️:35,📶:35,🫴:34,🍱:34,🐚:34,❎:34,🍚:34,🚑:34,🍲:34,🖥:34,🤘🏾:34,🍠:34,🗑:34
