Emoji	Count
🕯️	1396
💤	1395
🤢	1381
📈	1380
❄️	1380
😵	1370
🍊	1368
🇺🇦	1364
🤦‍♀️	1357
🧸	1354
🎮	1343
🤏🏻	1342
🙇	1340
💪🏻	1318
🕖	1314
🟠	1305
🛑	1302
🥀	1298
🧵	1292
😑	1276
😐	1275
🦇	1269
👇🏼	1261
✋	1261
🥂	1258
🔺	1258
🕙	1254
🌍	1252
💒	1245
🗓️	1237
📹	1236
🅿️	1235
🦁	1211
🍫	1211
🧿	1209
💉	1205
🌎	1204
🍺	1200
📝	1192
⤵️	1190
📽	1188
📩	1184
😣	1173
😓	1171
💍	1166
🇫🇷	1163
🥬	1143
🍻	1143
🍭	1143
🤦‍♂️	1139
🙏🏾	1138
🗳️	1134
〰️	1119
🔊	1118
🪄	1116
😲	1109
🖕	1103
😪	1100
🔮	1096
👁	1093
🌚	1092
⬇	1092
🏊	1087
🤞	1082
🙏🏽	1082
😖	1076
🇯🇵	1076
🍜	1075
🎙	1071
🕓	1069
☘️	1064
👤	1058
👵	1055
👏🏼	1051
💿	1049
🐧	1049
❣	1046
☝️	1041
🕊️	1037
🍼	1032
🍠	1030
😠	1019
🫢	1015
🍄	1013
🤘	1012
🐟	1010
🐙	1010
🟥	1009
🏀	1004
0️⃣	1002
🤓	998
📚	991
➕	988
▫️	988
🐍	986
🐐	982
🐣	981
😰	970
🎫	967
🌕	963
⛄	960
⌚	957
🪐	950
🕺	948
🔶	945
🗳	926
🫰	925
📽️	922
🐈‍⬛	920
🤟	918
🙊	916
🐪	912
🍈	909
😨	907
🇬🇧	899
🦑	884
🌐	883
🎨	880
🤦	878
🔃	868
📞	863
🤲🏻	862
🇮🇳	861
🙋‍♀️	859
👹	859
👆	857
🍬	857
🍪	856
⏩	854
🤦🏻‍♀️	852
🥦	845
💣	843
☔	843
🐝	840
🍨	837
®	836
😮	835
🍿	833
🚗	831
📻	829
👌🏻	828
☑	828
🙆‍♀️	819
🐤	817
🐸	814
🇹🇭	812
⏬	808
🍯	807
🫶🏽	798
⚠	794
🌏	792
🤙	787
🇷🇺	785
📊	781
🤠	777
0⃣	776
😿	775
👎	769
🍩	769
🌳	767
🏅	764
➡	762
👇🏽	760
🌾	752
🍰	749
📅	747
🤷‍♂️	743
👏🏽	743
🍷	740
🇮🇹	740
🐒	739
🍔	737
🌃	736
🍵	734
🇦🇷	734
🔪	732
🤖	729
♠️	726
🐉	725
🔳	721
🔝	720
😕	718
🇰🇷	715
🤏	709
🆕	707
🐼	705
🚫	702
©	701
😽	700
🤌	692
✖️	692
🌀	688
🎼	685
👄	684
🎸	682
🌠	677
🙇🏻‍♀️	676
🟧	666
😶	666
🥛	663
🔒	662
🇩🇪	660
🐕	659
🐇	659
😼	657
😙	655
⚾	655
🎰	653
🏠	652
🆚	651
✊🏻	651
📆	648
🟦	646
💻	644
🍚	644
⬆️	640
😸	638
🙋‍♂️	637
🔍	635
🐳	632
🥚	626
👁️	624
🎙️	622
🍴	622
📖	621
🫀	619
🩸	617
🌌	617
🙁	616
🤐	614
🥝	613
🌰	612
🧠	611
📰	611
💮	610
👍🏼	608
☎️	608
🍣	605
⁉	605
🔆	604
🏹	600
🍅	598
🆔	598
🤦🏻‍♂️	595
💪🏼	595
🏃	593
🌶	591
😗	588
👈🏻	588
🍾	588
🔫	587
🫰🏻	586
😷	586
〰	586
⤴️	584
💠	583
✉	580
🇪🇸	579
🧧	576
🙋	576
🥞	571
🦄	567
🐿	561
🤷‍♀️	557
▪	556
🆙	555
♀️	552
🙌🏽	547
🇲🇽	547
👿	542
🎟️	540
🌝	539
🥁	538
🎄	532
🗺️	530
🙌🏾	529
🐴	529
🐀	528
☝	527
🫶🏾	526
🥈	525
🦆	522
🥕	521
💁‍♀️	521
👼	521
💅	520
⚜️	520
🟣	519
🔱	519
💊	519
🌽	519
🛐	517
🥔	516
⚓	515
😺	514
🐮	514
🍞	513
👾	511
🍮	510
👨‍🚀	507
⛔	506
😯	505
🔷	504
🐦	504
🐔	503
👊🏻	502
🌲	500
🏡	497
💄	496
⛅	496
🐢	495
🏁	495
🇪🇺	495
🐊	494
🙌🏼	492
💪🏾	491
⚔	491
🧪	488
🦖	488
🐨	483
🚬	482
📉	480
🍳	479
⤴	479
❔	479
🥊	477
🎖	477
🦦	474
🤷🏻‍♂️	473
🌄	471
🦉	468
🎩	467
💲	466
🐑	465
🍦	464
🧼	463
👙	460
🫦	459
🦍	458
💪🏽	456
🌛	456
♨️	453
🉐	451
👋🏻	450
🧢	449
🛹	447
🌅	447
👽	445
🍹	445
🇨🇴	441
🥸	439
🤷🏻‍♀️	438
🔅	438
🍕	438
🦜	436
🫐	434
👇🏾	432
🎡	432
📮	431
🍉	431
🐎	430
💳	427
👏🏾	427
☂️	423
🤟🏻	421
🍐	418
🕛	417
🦀	416
🚚	416
🍙	415
🙆‍♂️	412
😟	412
🍲	411
🥉	410
🔜	409
🤌🏻	408
🫵	407
🧨	406
🇨🇦	406
✳️	404
⚖️	403
🕸	401
🦈	399
🏳️‍🌈	399
4⃣	399
🙀	398
🧁	394
🎟	394
👥	389
🍏	388
🪶	387
🇺🇲	386
◾	385
🐵	378
5⃣	376
🧚‍♀️	375
🥗	373
☄️	373
🎹	372
🤥	371
🗿	371
🇨🇳	371
🥩	369
🔑	367
🎢	367
🎞	365
🤕	364
🏴‍☠️	363
🇨🇱	362
🚮	360
✈	360
😾	356
🏃‍♂️	356
🏷	355
✌🏼	355
🥐	354
🤝🏻	354
🛫	354
👣	354
🏃‍♀️	354
🅰️	354
©️	352
🙏🏿	349
⌛	349
🤜	348
🇨🇺	348
🧑‍🚀	347
🥷	345
🥤	345
🌵	345
✏️	345
🏇	344
🙆	342
❇️	342
🏰	341
🤷	339
👶	339
🧀	338
🕐	338
🦧	336
🍖	334
🕒	333
🏈	333
🍡	333
🗝	332
👶🏻	332
🔐	329
✍🏻	329
⛩️	329
❄	328
🤦🏾‍♂️	327
🇳🇬	327
👍🏽	326
🏐	325
🦌	324
🕰	324
👕	324
🎪	324
🤞🏻	322
🦩	321
♀	321
🎇	320
🎆	320
🇵🇰	319
⬅️	319
⏱	319
🫵🏻	318
🖐	318
➰	316
🧤	314
🤦🏽‍♂️	314
🫤	313
📦	312
🐭	312
🛸	311
👠	311
🙋🏻‍♀️	310
🧇	309
⛩	309
🖐️	307
🔎	306
👉🏼	305
🤙🏻	304
🍍	304
🎞️	303
🥑	302
🔟	301
✍	301
⛳	301
🦎	300
🍶	300
🤛	296
🏴󠁧󠁢󠁥󠁮󠁧󠁿	296
🎋	296
🇦🇺	295
♂	295
🙆🏻‍♀️	294
🔲	291
🐽	289
🌧	288
✋🏻	285
🛁	284
🐿️	284
🍗	284
🔨	283
💴	283
🪷	282
🖼	282
🖇️	278
👺	277
☃️	277
🌤	276
🧬	275
🚘	273
🦾	272
🙉	272
👟	272
🥒	271
😶‍🌫️	271
🇮🇷	271
🍛	270
🇵🇪	269
☁	268
🏥	267
🤘🏻	265
🍥	265
✖	264
🥟	263
👐	263
🪦	262
📯	262
😧	260
✉️	260
🖇	259
🇰🇼	259
♂️	259
🐲	258
🧩	256
🤚	256
🐏	256
🍟	256
🉑	256
🇪🇬	255
🚶	254
🥭	253
📥	253
🍱	252
🪙	251
🤦🏽‍♀️	251
👧	251
🐖	251
🇮🇩	250
👫	248
👂	248
🥃	245
🏟	245
⤵	245
🕸️	244
📨	244
🪴	243
🪂	243
🤒	243
👒	243
❎	243
🆓	242
7️⃣	242
㊗	241
♣️	241
🚦	240
📡	240
👌🏼	239
🤳	238
🐄	235
🎭	235
🌜	235
👎🏻	234
#️⃣	234
🕺🏼	233
🫥	232
💃🏻	232
🇵🇱	232
✒️	232
🟪	231
🛍	231
🏫	231
🍽	231
🍝	231
🧹	230
🐞	228
👼🏻	227
🏟️	227
🧣	226
☝🏻	226
🥜	225
📕	224
💹	222
🛵	221
🎷	221
🌶️	221
🤦🏾‍♀️	220
📜	219
🔈	218
📘	218
🍤	218
7⃣	218
🗞	216
📔	216
🏖️	216
🆗	216
🍧	215
🇮🇪	214
⏱️	214
🧊	213
🦥	213
✝️	213
👸	212
Ⓜ️	212
6️⃣	212
🥧	211
🙋🏻‍♂️	211
👜	211
🌫	211
🛡	210
🗯	210
👍🏾	210
🦢	209
🚿	208
🖌	208
📀	208
🃏	208
🪩	207
👴	207
🤦🏼‍♀️	204
😦	204
🕋	204
💅🏻	204
🦒	203
👗	203
👌🏽	203
🚢	202
🔂	202
🤙🏼	201
⚰️	201
🤷🏽‍♀️	200
🚙	200
🔖	200
🎣	200
8️⃣	200
🦐	198
🔓	198
🐜	198
🐘	198
🎠	198
👓	197
🫒	196
🥖	194
🌋	194
◽	194
🧳	193
🇪🇨	193
🧚	192
🤷🏽‍♂️	192
🚂	192
🖥️	191
🖥	191
🔛	191
🐓	191
🇦🇹	191
♾️	191
🏎	189
🧙‍♀️	188
🚃	188
🗯️	188
🅾	188
🔋	187
⚜	186
◼	186
🏯	185
🇵🇹	185
🇨🇵	185
🦞	184
👭	184
9️⃣	184
🤷🏾‍♂️	183
🏝️	183
🎗️	183
⛓️	183
🤞🏾	182
🚪	182
🇺🇾	182
🧑🏻‍🚀	181
🤞🏽	180
🔙	180
✂️	180
◼️	180
🪸	179
🐂	178
🏃🏻‍♀️	178
🎻	178
🎺	178
⛓	178
🇸🇻	177
🇬🇭	177
✊🏿	177
🗽	176
🕥	176
🎾	176
🍢	176
🦝	175
🥨	175
🌪	175
🌤️	175
👔	174
👊🏽	174
🥥	173
🛌	173
👉🏽	173
✊🏾	173
🧲	172
🦶	172
🤌🏼	172
🦂	171
🇵🇸	171
👊🏼	170
🐆	170
🏢	170
🈵	170
🐃	169
🅿	169
™️	169
🩰	167
🗡️	167
🇩🇿	167
♦	167
🅱️	166
🤞🏼	165
🖕🏼	165
👆🏻	165
🏃🏻‍♂️	165
🦕	164
🙇🏻‍♂️	164
🐻‍❄️	164
🐚	163
🏩	163
🎗	162
🌧️	162
✌🏾	162
🪔	161
🧘	160
🥣	160
🐩	160
🥓	159
💶	159
🧾	158
🚶‍♀️	158
🕷	158
🔌	158
🎍	158
✌🏽	157
🧺	156
🧄	156
🤲🏼	156
🐠	155
⏪	155
🏍	154
♨	153
↗️	153
🦮	152
🕷️	152
🇲🇾	152
🪞	150
🧑	150
🤝🏾	150
💁‍♂️	150
🏨	150
🌮	150
🇵🇭	150
👋🏼	149
☹	149
🪡	148
🗡	148
👩	148
🦴	146
🤦🏻	146
👌🏾	146
🪨	145
6⃣	145
🦠	144
🛰️	144
🚑	144
🐋	144
🎴	144
🌑	144
ℹ️	144
👇🏿	143
🏃🏿‍♂️	143
🎐	143
🇸🇪	143
🤷🏼‍♀️	142
🏴	142
☎	142
🦷	141
🦛	141
🛟	141
🈳	141
🇮🇱	141
🏵️	140
✊🏽	140
☢️	139
🤸	138
🚔	138
🕉	138
🌗	138
🈹	138
🩺	137
🤲🏾	137
🗼	137
🧎‍♀️	136
👦🏻	136
🏴󠁧󠁢󠁳󠁣󠁴󠁿	136
🎌	136
㊙️	136
🤌🏽	134
🚲	134
🕳	134
✴	134
🐅	133
🦙	132
🤷🏼‍♂️	132
🎓	132
🧚🏻‍♀️	131
🏵	131
🅾️	131
☠	131
🧞	130
🚴‍♂️	130
🖋️	130
🎖️	130
🥪	129
🤟🏼	129
🤏🏼	129
🚺	129
🕺🏻	129
👮	129
⌨️	129
🪬	128
🛼	128
🖋	128
📙	128
📄	128
💁	128
🐫	128
♾	128
🪖	127
🦔	127
🌬	127
⛽	127
🧶	126
🗨	126
🏳️‍⚧️	126
🍽️	126
🖕🏻	125
📼	125
👯‍♀️	125
🚌	124
🧟‍♀️	123
🛀	123
🗻	123
🌪️	123
🌇	123
✳	122
☘	122
🚴	121
📿	120
🇳🇱	120
✊🏼	120
🥢	119
🤝🏼	119
💼	119
👸🏻	119
🛍️	118
📃	118
💪🏿	118
💈	117
📁	116
🗞️	115
👬	115
🎱	115
🇵🇾	115
🇲🇦	115
↘️	115
📋	114
🇱🇻	114
🇨🇭	114
👩🏻	113
🚕	112
🐌	112
✴️	112
🟫	111
🇮🇶	111
🤷🏾‍♀️	110
🛎	110
🇿🇦	110
🧍🏻‍♀️	109
🏜️	109
🈺	109
🅰	109
♣	109
®️	109
🧉	108
🤌🏾	108
🙅‍♀️	108
🇻🇳	108
◀	108
🖌️	107
📛	107
🏪	107
📓	106
🌆	106
🪵	105
💁🏻‍♀️	105
🫖	104
🙅‍♂️	104
🖐🏻	104
👃	104
⛰	104
🤘🏼	103
🛬	103
🌓	103
🌒	103
🧈	102
🧃	102
🦚	102
👨	102
🚁	101
🕉️	101
👷🏼‍♂️	101
🌉	101
🦭	100
🤲🏽	100
🙇🏻	99
⛺	99
⛵	99
⚙	99
🧽	98
🧴	98
🥮	98
🖖	98
📶	98
🐛	98
🧋	97
👉🏾	97
🐡	97
🇬🇷	97
💃🏾	96
🌘	96
☪	96
🧦	95
🥏	95
👏🏿	95
🏏	95
🇶🇦	95
🇪🇦	95
🇦🇪	95
❤‍🔥	95
🧛	94
👨‍🍳	94
👖	94
🇾🇪	94
🦵	93
👛	93
🐁	93
🏛	93
🎏	93
🧙‍♂️	92
🛡️	92
🙆🏽‍♂️	92
👎🏼	92
🇳🇴	92
♎	92
🧙	91
🤚🏻	91
🚶‍♂️	91
💃🏽	91
🏳️	91
🏎️	91
🇸🇬	91
↙️	91
8⃣	91
🫓	90
🧱	90
🤦🏼‍♂️	90
🙋🏼‍♀️	90
👶🏼	90
🐕‍🦺	90
🏃🏽‍♂️	90
🚶🏻‍♀️	89
🚓	89
🏞	89
🌔	89
〽️	89
☮️	89
↗	89
🫶🏿	88
🎒	88
⚒	88
♠	88
🧘‍♀️	87
🙇‍♀	87
🕶	87
🏺	87
🫰🏼	86
🧚‍♂️	86
🙌🏿	86
🏒	86
🧆	85
🤘🏾	85
🚹	85
🚛	85
🖼️	85
📗	85
🇷🇸	85
🥄	84
🤷🏻	84
🔼	84
👦	84
🇴🇲	84
🇦🇿	84
➿	84
🤜🏻	83
🚄	83
📑	83
👋🏽	83
🎦	83
🌬️	83
🧟	82
🦸‍♂️	82
📳	82
💃🏼	82
🇳🇮	82
🇱🇹	82
🇩🇴	82
🧟‍♂️	81
🤘🏽	81
🕹	81
🕘	81
⛈	81
♈	81
🪓	80
🦬	80
🤝🏽	80
🖊	80
🔭	80
🛰	79
🙅	79
🗝️	79
🔏	79
🏉	79
🎎	79
♐	79
☢	79
🧍‍♀️	78
🦪	78
🥯	78
🤙🏽	78
🏖	78
🎅	78
🇧🇪	78
🔚	77
🖊️	76
🕰️	76
🇫🇮	76
🧍	75
🥅	75
👊🏾	75
👈🏼	75
✂	75
↪️	75
🩲	74
🧎🏻‍♀️	74
🧎	74
🚜	74
🇵🇷	74
🤴	73
🤛🏻	73
🚣‍♀️	73
🕳️	73
🕗	73
👍🏿	73
🌭	73
❤‍🩹	73
☣️	73
🫑	72
🧅	72
🛠	72
🗺	72
🇺🇬	72
🛻	71
🚽	71
🕌	71
📒	71
⛪	71
⛈️	71
9⃣	71
🦸🏻‍♂️	70
🤺	70
🛩️	70
🚤	70
🔧	70
📧	70
💅🏼	70
👰	70
✍🏼	70
⚖	70
🤳🏻	69
🔕	69
👧🏻	69
🔦	68
🐗	68
🏳	68
🈲	68
⛸	68
⛲	68
🫴	67
🏓	67
🇯🇲	67
♌	67
🥼	66
🥙	66
🟤	66
🛩	66
🛎️	66
🚍	66
🗨️	66
🗑	66
♏	66
🧞‍♂️	65
🥋	65
🚆	65
🗾	65
🏔	65
☄	65
🧭	64
🤦🏿‍♂️	64
📂	64
🏍️	64
🇵🇦	64
⛸️	64
⚒️	64
🕶️	63
💷	63
🧥	62
🤸‍♀️	62
🤰	62
🛢️	62
👐🏻	62
🏜	62
🌨️	62
🈶	62
☪️	62
🥫	61
🤏🏽	61
💽	61
👨🏻‍🚀	61
🇼🇸	61
🇱🇦	61
🇧🇴	61
☝🏼	61
↔️	61
🪚	60
🩹	60
🧷	60
🥽	60
🏃🏻	60
🌖	60
🪑	59
🧜‍♀️	59
⚙️	59
↪	59
🪧	58
👮‍♂️	58
🌨	58
🈁	58
⏲️	58
🧚🏻	57
🧂	57
🟰	57
👩‍🎓	57
👢	57
🏋️	57
🀄	57
*️⃣	57
🪥	56
🥾	56
🤚🏼	56
👪	56
🏕	56
🇨🇷	56
♋	56
🧘🏻‍♀️	55
🤷🏿‍♂️	55
🚇	55
👯	55
👁‍🗨	55
🏧	55
🌡️	55
◻️	55
🪅	54
🥘	54
👼🏼	54
🏘	54
🏋️‍♂️	54
🌡	54
🇭🇳	54
🇩🇰	54
🧛‍♂️	53
🧎🏻‍♂️	53
🚅	53
🙇🏼‍♀️	53
👩‍🚀	53
👩‍💻	53
👩‍❤️‍👨	53
👨‍👩‍👧	53
🏃🏾‍♂️	53
🇹🇼	53
⛰️	53
🛖	52
🇹🇿	52
🇸🇳	52
🇨🇲	52
⬅	52
▫	52
🧔	51
🧏🏻‍♀️	51
🚐	51
💆	51
👨‍💻	51
👨‍🎨	51
👉🏿	51
🇬🇹	51
♊	51
↔	51
🧝	50
🙆🏿‍♂️	50
🙅🏻‍♀️	50
🕵️	50
🔉	50
🌥	50
🇭🇹	50
🇦🇫	50
✒	50
♒	50
☯️	50
🦶🏻	49
🛠️	49
🚰	49
🗒️	49
💂	49
👱🏻‍♀️	49
👩‍🦰	49
🇳🇿	49
🇭🇷	49
✋🏼	49
⛱️	49
🦸	48
🤌🏿	48
🚶🏻‍♂️	48
🖱	48
📪	48
👱	48
🏛️	48
✌🏿	48
⛏️	48
🤵‍♂️	47
🕑	47
🔇	47
👩‍❤️‍💋‍👨	47
👨‍🌾	47
🏞️	47
🈯	47
🇱🇷	47
♉	47
🧘‍♂️	46
🖍	46
💆🏻‍♀️	46
👞	46
🆖	46
✡	46
🏴󠁧󠁢󠁷󠁬󠁳󠁿	45
🇨🇮	45
✏	45
☃	45
🦸🏻‍♀️	44
🦗	44
🛢	44
🙆‍♀	44
💾	44
💅🏽	44
👯‍♂️	44
👌🏿	44
🏃🏼‍♀️	44
♟️	44
🧛‍♀️	43
🤿	43
📏	43
🏙	43
🈚	43
🇦🇲	43
✡️	43
⏲	43
↕️	43
🪱	42
🪢	42
🪁	42
🧑‍💻	42
🤦🏽	42
🙋🏾‍♂️	42
🖖🏻	42
🖕🏾	42
🕺🏾	42
💑	42
👎🏽	42
🏻	42
🇭🇺	42
⛱	42
⚛️	42
♑	42
🦃	41
🤟🏽	41
🙆🏻‍♂️	41
🕺🏽	41
👋🏾	41
🎳	41
🇺🇳	41
♍	41
🚒	40
🖕🏽	40
🍘	40
🌦️	40
⬆	40
🧮	39
🤞🏿	39
🕹️	39
🕕	39
👮‍♀️	39
👘	39
👈🏽	39
🏸	39
🇸🇾	39
🇰🇪	39
◻	39
🛞	38
🛕	38
🗑️	38
💅🏾	38
🏕️	38
🇷🇴	38
🇲🇨	38
⛑	38
☝🏾	38
↘	38
🫵🏾	37
🪀	37
🧍‍♂️	37
🤸‍♂️	37
🤙🏾	37
🚶🏾‍♂️	37
🙆🏻	37
🔬	37
📤	37
👸🏼	37
👎🏾	37
👆🏽	37
🏃🏽‍♀️	37
🎅🏻	37
🌥️	37
🇱🇾	37
✍🏽	37
⛏	37
♓	37
☸	37
↩️	37
🧌	36
🤱	36
🤦🏾	36
🚴‍♀️	36
🙆🏾‍♂️	36
🏙️	36
🏋️‍♀️	36
🌂	36
🇳🇵	36
🇮🇸	36
🇧🇭	36
🫵🏼	35
🫘	35
🧘🏽‍♀️	35
🧒	35
🤟🏾	35
🛝	35
🛏	35
🛋	35
📟	35
🏔️	35
❇	35
⛑️	35
🦟	34
🦓	34
🥎	34
🤳🏼	34
🚖	34
🙋🏼‍♂️	34
📠	34
💁🏼‍♀️	34
💁🏻‍♂️	34
🏭	34
🎑	34
✝	34
✍🏾	34
🪺	33
🧓	33
🧑‍🚒	33
🦘	33
🛏️	33
🚸	33
🕴️	33
📴	33
👨‍⚕️	33
🇪🇪	33
🧖‍♀️	32
🧑‍🎓	32
🙇🏼‍♂️	32
🙇‍♂	32
🕵️‍♂️	32
👩‍🦯	32
👩‍❤️‍💋‍👩	32
👨🏻	32
🌯	32
🇰🇿	32
🇦🇱	32
♿	32
☝🏽	32
◀️	32
🫵🏽	31
🫳	31
🫰🏽	31
🪣	31
🦶🏼	31
🦫	31
🤜🏼	31
🛣	31
🗒	31
🔩	31
🏌️‍♂️	31
🇨🇿	31
🅱	31
✋🏿	31
☂	31
⏸	31
⏯	31
🪫	30
🧑‍🌾	30
🧍🏻	30
🦺	30
🙋🏽‍♂️	30
🕵	30
👩🏻‍🦯	30
👩‍🍳	30
👩‍⚕️	30
👆🏾	30
🏘️	30
🏗️	30
🏃🏼	30
🇿🇼	30
🪟	29
🧏‍♀️	29
🥷🏻	29
🚋	29
🙋🏽‍♀️	29
🗜	29
🖕🏿	29
🔯	29
👷	29
👩🏻‍💻	29
✋🏽	29
🫱	28
🧚🏻‍♂️	28
🧙🏻	28
🦹‍♀️	28
🛴	28
🛳	28
🚯	28
🙅🏻	28
🔀	28
👮🏻‍♂️	28
🇱🇰	28
⛴️	28
♟	28
⏺️	28
🪜	27
🩳	27
🚭	27
🖍️	27
🕚	27
💆‍♂️	27
👴🏻	27
👩‍🏫	27
🏄‍♂️	27
🌩️	27
🌦	27
🇹🇳	27
🇷🇼	27
🇱🇧	27
⏺	27
🤹	26
🤲🏿	26
🙅🏻‍♂️	26
🕵🏻	26
🏚️	26
🈴	26
🇬🇪	26
☦️	26
🪰	25
🩴	25
🧰	25
🧑‍🍳	25
🤛🏼	25
🚷	25
🚥	25
🚡	25
🚊	25
🙇🏽‍♀️	25
🕵️‍♀️	25
🏚	25
🇯🇴	25
🆒	25
☮	25
🧯	24
🧜🏻‍♀️	24
🧛🏻‍♀️	24
🧛🏻	24
🧒🏻	24
🧍🏽‍♀️	24
🤵	24
🛷	24
🙇🏽‍♂️	24
🖨	24
📫	24
👩‍🌾	24
👨🏻‍🍳	24
👁️‍🗨️	24
🎽	24
🇲🇳	24
🇰🇵	24
🇧🇬	24
⚰	24
🪲	23
🩻	23
🧑‍🦯	23
🚎	23
🖐🏿	23
🔢	23
💺	23
💇‍♀️	23
💆‍♀️	23
👩🏻‍🍳	23
👨‍👩‍👧‍👦	23
👈🏾	23
🏌🏼‍♀️	23
🏊‍♀️	23
🎚	23
🈂️	23
🇨🇩	23
⚱️	23
🫳🏻	22
🫕	22
🪗	22
🧻	22
🤴🏿	22
🤳🏾	22
🤰🏻	22
🛥️	22
🚻	22
🚉	22
🙋🏻	22
🖲	22
💁🏽‍♀️	22
👨🏻‍💻	22
👨‍🦯	22
👨‍🎓	22
👊🏿	22
👂🏽	22
🏇🏻	22
⏯️	22
↖️	22
🧫	21
🧔🏻	21
🧑‍🤝‍🧑	21
🦣	21
🦏	21
🥡	21
🥠	21
🥌	21
🤷🏼	21
🤴🏾	21
🤘🏿	21
🚶🏽‍♂️	21
🚶🏻	21
👱‍♀️	21
👩🏽‍💻	21
👩🏻‍🚀	21
🏌️	21
🌫️	21
🇲🇫	21
ℹ	21
🫁	20
🧚🏼	20
🧎🏽‍♀️	20
🧍🏼‍♀️	20
🦨	20
🤷🏽	20
