Emoji	Count
6️⃣	396
💪🏾	395
😟	394
☄️	394
🧩	393
🤷🏻‍♀️	393
🗿	393
🎰	393
🤙🏻	391
🚬	389
©️	389
🤝🏻	387
✉	387
🗳	385
◾	385
🤳	384
4️⃣	384
💪🏽	381
🛸	380
🦈	379
🛎	379
🙌🏽	379
👇🏾	378
🚶	376
🇺🇲	376
⚖️	376
🗳️	375
🏴‍☠️	373
⬅️	373
🎩	372
🍴	372
🙁	371
🥊	368
🖇️	368
🌧	368
🦀	367
👨	366
🌌	366
🥪	365
🍣	365
📕	362
🧼	361
🧺	361
🍡	361
🟪	360
😾	360
🖇	360
🤷	356
🇬🇭	355
🥕	354
🍦	354
🙉	352
🍥	352
🌤	351
🍮	350
⛅	349
👙	347
◽	347
🥒	346
🤕	346
✌🏼	346
📥	344
🍱	344
⌛	344
🙋🏻‍♀️	342
㊗	341
🙆‍♂️	339
🇨🇳	339
🧪	337
🅰️	337
❔	335
🫵	333
☝	333
🌄	332
🥟	330
⌚	330
🐊	329
🕒	327
🎡	325
🔆	323
💊	321
🪙	320
🤟🏻	317
📦	317
🇸🇻	317
📮	316
💈	316
🌛	316
🔟	315
🎹	315
📜	314
🪷	313
🏝	313
🤞🏻	312
🏎️	312
🦌	311
🗯️	311
🐵	310
🇵🇰	308
™	308
⤴️	307
🥉	306
🤥	306
🍤	306
🎭	305
🎋	305
🧀	304
♂	304
🥷	303
🔙	302
🏈	302
🗝	301
🙏🏿	298
🛡	296
9️⃣	296
📀	295
🛁	294
🖐	294
🤌🏼	292
🇮🇩	292
➰	292
🌋	291
🙆	290
🍹	290
🍐	290
💅🏻	289
🇪🇺	289
👍🏽	288
🐨	288
🏫	288
🌵	286
🇵🇷	286
🇳🇬	286
🫵🏻	284
⛩	284
⛓	284
🥐	283
🔐	283
🍟	283
🚚	282
👟	282
🦷	281
💲	281
🎇	280
🏘	279
✏️	279
♀	279
4⃣	279
🦪	278
🖐️	277
📘	277
🥸	275
🤦🏽‍♂️	273
🌜	272
❎	272
🤦🏼‍♀️	270
♀️	270
⤵	269
⛩️	268
👴	267
🐽	266
🐋	266
🦾	265
🤦🏾‍♂️	265
🔑	265
🪴	261
🎪	260
🦆	259
🙋🏻‍♂️	259
👏🏿	258
🐿️	258
🇨🇺	257
♣️	257
☝🏻	257
🙆🏻‍♀️	256
🔘	256
🏴󠁧󠁢󠁥󠁮󠁧󠁿	256
🇦🇺	254
🤘🏻	253
🐲	253
🏇	253
🖥️	252
#️⃣	251
🐓	250
🏦	250
👒	249
👓	248
🐀	248
✍	247
🛫	246
😧	246
🥩	245
🥃	245
🏴󠁧󠁢󠁳󠁣󠁴󠁿	245
🍳	244
7️⃣	244
🤞🏽	243
🛍	243
🌽	243
🇵🇭	243
✋🏻	243
🦒	242
⚓	242
🎗	241
🚪	240
📡	240
✈	240
🉑	238
🤦🏽‍♀️	237
💁‍♀️	236
🫤	235
🐘	234
🏪	234
🤒	233
😶‍🌫️	233
👐	233
🎅	233
⚔	233
🅾	231
8️⃣	231
👸	230
🫥	228
☃️	228
😦	227
👌🏼	227
🎾	227
👣	226
💴	225
◼	225
🧹	223
🛍️	223
🐖	223
♻	223
🦞	222
🌤️	222
✍🏻	222
🏥	221
🍗	221
🥤	220
🗽	219
🍶	219
🍝	219
🛵	218
🔖	218
🐭	218
🏢	218
✝️	218
⏪	218
✌🏽	217
👧	216
👇🏿	216
🐏	216
🚙	215
🃏	215
⚰️	215
🌶️	213
🇦🇪	213
🧢	212
🥜	211
👗	211
🐂	211
🫐	210
🪥	210
🐜	210
👷	209
🏟️	209
🥖	208
♦	208
🍸	207
⏱️	207
🧊	206
🚘	206
🚮	204
🗡	204
🕺🏻	204
🏖️	204
🤷🏾‍♂️	203
🥑	202
🙇🏻‍♂️	202
🐌	202
🌧️	202
🔅	201
👎🏻	201
🆓	201
🤞🏾	200
🕰	200
👜	200
🤲🏼	199
🥢	198
👉🏽	198
✴️	195
🪶	194
🛌	193
💶	193
🍧	193
🚁	192
🔓	192
☘	192
🤷🏽‍♂️	191
🐗	191
🚌	190
✂️	190
⛳	190
⏱	189
🤞🏼	188
🗞	188
👩	188
🏟	188
🤜	187
🇭🇷	187
♂️	187
🦜	186
💃🏻	185
👼🏻	185
👨‍🍳	185
🐄	185
🏵️	185
🇲🇾	185
♾	185
🫰🏼	184
🐛	184
👯‍♀️	183
🤦🏾‍♀️	182
🤛	182
🐚	182
🇺🇳	181
6⃣	180
🇵🇪	179
🏖	178
🍛	178
🎗️	177
🧚‍♀️	176
🎓	176
📨	175
🚿	174
🖥	174
🐆	174
🚲	173
🌑	173
🇲🇦	173
🤌🏽	172
📋	172
🚶‍♂️	171
🧤	170
🤙🏼	170
🖕🏻	170
🌪	170
🈳	170
⛽	170
🎞️	169
🇵🇱	169
☮️	169
↪	169
🤷🏽‍♀️	168
🅾️	168
🅱️	168
🚃	167
🖕🏼	166
🏃🏻‍♀️	166
🌮	166
🪩	165
🤴	165
🕺🏾	165
🔛	164
🔌	164
✌🏾	164
🟫	163
👍🏾	163
🐡	163
🐞	163
🎻	163
🤦🏻	162
🛀	162
🐻‍❄️	161
🇪🇬	161
🧎🏻‍♀️	160
🥝	160
👌🏽	160
🕳	159
🏮	159
🧶	158
🚶‍♀️	158
🎐	158
🦠	157
🗡️	157
📄	157
👊🏼	157
🏝️	157
✴	157
🚦	156
🗺️	156
✊🏾	156
🧎‍♀️	155
🈵	154
🪖	153
🤏🏼	153
🖋	153
🏐	153
👂	152
🦓	151
🦐	151
🎣	150
🇸🇪	150
🇳🇱	150
🌪️	149
👩‍❤️‍💋‍👨	148
🌬	148
™️	148
🪦	147
🤌🏾	147
🗾	147
📿	147
🎺	147
🇨🇭	147
⛵	147
💁‍♂️	146
🗯	145
🅰	145
🦕	144
🚂	144
🗞️	144
🕉️	144
㊙️	144
🪡	143
🖼️	143
🇪🇦	143
🏏	142
🇷🇸	142
🇵🇸	142
🕷	141
🎏	141
♐	141
🦭	140
🍢	140
✊🏽	140
🚑	139
🇩🇿	139
🏕	138
🇻🇳	138
🇮🇶	138
☎	138
🇪🇨	137
🤙🏽	136
🚧	136
🐅	136
🎱	136
✊🏿	136
🦸🏻‍♂️	135
🗼	135
🖐🏻	135
🇨🇵	135
⛰	135
🦎	133
📙	133
💒	133
🏛️	133
ℹ️	133
🤷🏼‍♀️	132
🤲🏾	132
🏩	132
🦔	131
🎴	131
🇦🇿	131
🕋	130
🏵	130
🌆	130
🦩	129
🔨	128
👌🏾	128
🎠	128
☠	128
🧾	127
🖼	127
✳️	127
🦗	126
🚔	126
🕐	126
👔	126
🥥	125
🕸️	125
📁	125
🇾🇪	125
🩰	123
💪🏿	123
🎒	123
⚙️	123
🏨	122
🅿	122
®️	122
🩹	121
🧚‍♂️	121
🦴	121
💹	121
🇮🇱	121
🪸	120
🧚🏻‍♀️	120
🙅‍♀️	120
🏍	120
7⃣	120
🧭	119
📏	119
🙅	118
🎍	118
✊🏼	118
🩺	117
🧈	116
🖌	116
👛	116
👆🏻	116
〽️	116
🪑	115
🧍‍♀️	115
🎦	115
🚅	114
⛓️	114
🇸🇬	113
↘️	113
💅🏼	112
🐃	112
🇺🇾	112
📑	111
💁🏻‍♀️	111
👎🏼	111
🫖	110
🪬	110
🦢	110
📒	110
🎌	110
🇫🇮	110
↪️	110
🤝🏼	109
🇦🇹	109
🥯	108
🕶	108
🔈	108
🈹	108
🇦🇲	108
♠	108
☢️	108
🥘	107
🤷🏼‍♂️	107
👮‍♂️	107
🇿🇦	107
🪂	106
📓	106
🥣	105
🐕‍🦺	105
⛈️	105
🦝	104
🤲🏽	104
🕸	104
📶	104
💆	104
👨‍⚖️	104
👍🏿	104
↙️	104
🧽	103
🤝🏾	103
📬	103
👨‍👩‍👧	103
🏴	103
🎖️	103
🦧	102
✏	102
🧎	101
🗻	101
📐	101
🎷	101
🍲	101
↔️	101
💃🏽	100
🦮	99
🥗	99
🚴	99
🍽️	99
🆒	99
🪳	98
🦶	98
🥬	98
🚺	98
📔	98
👖	98
🏳️‍⚧️	98
🌬️	98
♾️	98
🪓	97
👫	97
🇰🇪	97
🇬🇷	97
🇧🇪	97
🚹	96
🗑	96
🖖	96
🇰🇼	96
◻️	96
🪨	95
🧙‍♀️	95
🧅	95
🕷️	95
🤷🏾‍♀️	94
🤘🏼	94
🛡️	94
🚓	94
🌘	94
🔋	93
👘	93
👋🏼	93
👉🏾	93
🏯	93
🫴	92
🚇	92
👦	92
🌇	92
⚜	92
◼️	92
🧱	91
🛬	91
🚢	91
🚒	91
🌥	91
🇳🇮	91
◀	91
🧍🏻‍♀️	90
🦘	90
🙌🏿	90
🦥	89
📧	89
🏃🏻‍♂️	89
🌯	89
🈺	89
♎	89
🫘	88
🖐🏼	88
👬	88
👈🏼	88
🌗	88
🛎️	87
🕉	87
💾	87
🪔	86
🅱	86
Ⓜ️	86
↗️	86
🦙	85
🥼	85
🚶🏻‍♀️	85
🇩🇴	85
↔	85
🪧	84
🥾	84
🕗	84
🕌	84
🔼	84
🇱🇧	84
🤦🏼‍♂️	83
🛰	83
🕶️	83
🔂	83
📛	83
👦🏻	83
🏳️	83
🇮🇪	83
✒️	83
🧋	82
🚽	82
👸🏻	82
♨	82
🪵	81
🚛	81
🙋🏼‍♀️	80
🙇🏻	80
🇩🇰	80
🧉	79
🥭	79
🤷🏻	79
🟤	79
🚤	79
🚕	79
👧🏻	79
🏔	79
♍	79
🥋	78
🤸	78
🤦🏿‍♂️	78
🛝	78
🖊️	78
🕹️	78
📯	78
💷	78
👊🏾	78
☪	78
🤚🏻	77
🌖	77
🇳🇴	77
✳	77
🕹	76
💏	76
🫶🏿	75
🦵	75
🤜🏻	75
🤘🏽	75
🛩	75
🗺	75
🏺	75
☝🏼	75
▫	75
🧟‍♂️	74
🧚🏼‍♀️	74
🧚🏻‍♂️	74
🧃	74
🗒	74
🖊	74
📼	74
🐪	74
⏲️	74
🥓	73
💆🏻‍♀️	73
👭	73
👃	73
9⃣	73
🧲	72
🤛🏻	72
🖌️	72
🕛	72
◀️	72
🪆	71
🦂	71
🗨️	71
💃🏾	71
👊🏽	71
🥄	70
🤝🏽	70
🔧	70
🏉	70
🌓	70
☃	70
🧦	69
🧘🏻‍♀️	69
🧑‍💻	69
🙇‍♀	69
🕖	69
👯‍♂️	69
👮	69
⏺	69
🧳	68
🤟🏼	68
🤏🏽	68
🛼	68
👩🏻	68
🏞️	68
🏄‍♂️	68
❤‍🔥	68
☹	68
🧴	67
🧥	67
🥙	67
🚜	67
💽	67
🏘️	67
🏗️	67
❤‍🩹	67
🩲	66
🛹	66
🙅🏾‍♀️	66
💁	66
👋🏽	66
🏓	66
🈶	66
🇺🇬	66
✍🏾	66
✋🏼	66
↗	66
🧜‍♀️	65
🧛	65
🧒	65
🕳️	65
🏭	65
🌭	65
♟️	65
🛰️	64
🖕🏽	64
🔦	64
🍘	64
🌂	64
♈	64
🪁	63
🧜	63
🥨	63
🛩️	63
🚄	63
🔭	63
📃	63
👩‍💻	63
🏛	63
🌒	63
🀄	63
☣️	63
🫒	62
🦨	62
🤰	62
🛠	62
🕰️	62
👨🏻	62
🇵🇾	62
🤺	61
🙅‍♂️	61
🌉	61
⛺	61
☯️	61
🤚🏽	60
🔉	60
✒	60
♌	60
🪚	59
🦛	59
🗝️	59
📂	59
🏜	59
🎢	59
🌦	59
🌥️	59
🇦🇫	59
⛱	59
🫵🏼	58
🧇	58
🙅🏻‍♀️	58
✍🏼	58
8⃣	58
🧟‍♀️	57
🧄	57
🦏	57
🐫	57
🎅🏻	57
♒	57
🧟	56
🧂	56
🕕	56
🏃🏾‍♂️	56
🏃🏻	56
☄	56
⏲	56
↕️	56
🪅	55
🤸‍♀️	55
🛠️	55
👈🏽	55
🌨️	55
㊙	55
⚖	55
🧣	54
🥮	54
🥏	54
🙋🏼‍♂️	54
📴	54
👱🏻‍♀️	54
👎🏽	54
🏧	54
🌡	54
🇪🇪	54
🪘	53
🖍	53
🕘	53
📳	53
🈷️	53
🇱🇾	53
⬆	53
🛞	52
👨‍🌾	52
🆖	52
🪰	51
🚴‍♀️	51
🖋️	51
💃🏼	51
🇸🇳	51
⛲	51
🧮	50
🧚🏻	50
🚶🏻‍♂️	50
🔀	50
👋🏾	50
🈯	50
🈁	50
🇱🇦	50
☪️	50
🤴🏻	49
🚎	49
🏋️‍♀️	49
🇹🇼	49
🇨🇿	49
✂	49
⛈	49
♋	49
♉	49
🪱	48
🩻	48
🧑‍🍳	48
🥷🏾	48
🛺	48
👨‍💻	48
🏴󠁧󠁢󠁷󠁬󠁳󠁿	48
🌨	48
⬅	48
✋🏾	48
⛰️	48
🩱	47
🙆🏻‍♂️	47
👵🏼	47
👮🏻‍♂️	47
👨‍✈️	47
🏋️‍♂️	47
🇯🇲	47
🪢	46
🤙🏾	46
💁🏻‍♂️	46
👵	46
👉🏿	46
🏃🏽‍♀️	46
⛱️	46
🥫	45
🚆	45
🗒️	45
🔬	45
💑	45
🐁	45
🇭🇺	45
🇨🇷	45
↘	45
🤸🏾‍♀️	44
🤷🏿‍♂️	44
🚴‍♂️	44
🚣‍♀️	44
🔚	44
👩‍🦰	44
♊	44
*️⃣	44
🫁	43
🧔🏻	43
🤞🏿	43
🤙🏿	43
🕵️	43
💂‍♂️	43
👮‍♀️	43
👩‍🌾	43
🌩️	43
🌔	43
☂	43
🫑	42
🪗	42
🔢	42
🔏	42
👩‍🏫	42
👩‍🍳	42
👢	42
🏗	42
🏃🏼‍♀️	42
🇬🇹	42
🫓	41
🪕	41
🥎	41
🚍	41
🕺🏽	41
👨‍🚀	41
🏞	41
🎎	41
🇰🇿	41
🇭🇹	41
✌🏿	41
✋🏿	41
⛸	41
🧘	40
🧑	40
🤟🏽	40
🚰	40
🙆🏻	40
🗨	40
👯	40
🏌️	40
🇲🇱	40
🇭🇳	40
⛪	40
🧙‍♂️	39
🧕	39
🦤	39
🚸	39
🙋🏻	39
🕑	39
📵	39
👐🏻	39
🏚	39
🇸🇾	39
🇳🇿	39
🇨🇩	39
🇧🇭	39
⛴	39
⚛️	39
⚙	39
♣	39
🧞‍♂️	38
🤦🏾	38
🛳	38
🙇🏽‍♀️	38
🖕🏾	38
🖐🏿	38
🕴️	38
💇	38
💅🏽	38
👴🏻	38
👨‍👩‍👦	38
👞	38
⛏️	38
⚕️	38
🟰	37
🙆🏾‍♂️	37
🙅🏻‍♂️	37
🖍️	37
🈚	37
♟	37
🪒	36
🥅	36
🤱	36
🛋	36
🚥	36
🔯	36
🔇	36
👸🏼	36
👪	36
👩🏻‍🦰	36
👩‍❤️‍💋‍👩	36
🈲	36
🇴🇲	36
♏	36
🪣	35
🤳🏻	35
🤚🏼	35
🤏🏾	35
💅🏾	35
👩‍🎓	35
👌🏿	35
👆🏽	35
🏼	35
🏸	35
🏬	35
🏙	35
✝	35
⚒	35
♑	35
🧰	34
🦸‍♂️	34
🦃	34
🤸‍♂️	34
🤌🏿	34
🚶🏿‍♂️	34
🚐	34
🚋	34
🕙	34
🕓	34
📫	34
💇‍♀️	34
👩‍🦳	34
👊🏿	34
👁‍🗨	34
🏄	34
⚰	34
ℹ	34
🧜🏻‍♀️	33
🧔	33
🧎‍♂️	33
🧍	33
🤟🏾	33
🙇‍♂	33
🗑️	33
🕺🏼	33
👰	33
👨‍👩‍👧‍👦	33
🏻	33
🏄‍♀️	33
🇹🇿	33
🇱🇷	33
🇨🇮	33
✡️	33
#⃣	33
🫕	32
🪜	32
🦟	32
🤵🏻	32
🤘🏾	32
🛴	32
🚞	32
🕴	32
🏒	32
🌦️	32
🌡️	32
🇿🇼	32
🇨🇲	32
✍🏽	32
🧖‍♀️	31
🤿	31
🛕	31
🚈	31
🙇🏼‍♀️	31
👨‍🏫	31
🏤	31
🏍️	31
❇	31
⚗️	31
☝🏽	31
🧑‍🌾	30
🦬	30
🔕	30
🏳	30
🏔️	30
➿	30
☣	30
🪀	29
🧷	29
🧘‍♀️	29
🧏🏻‍♀️	29
🛻	29
🗂	29
🕵️‍♂️	29
👸🏽	29
👨‍🦰	29
👝	29
👈🏿	29
🏜️	29
🏕️	29
🇸🇴	29
✡	29
⛏	29
⚒️	29
☝🏾	29
🧍‍♂️	28
🧌	28
🦶🏻	28
🥠	28
🖐🏽	28
🏃🏽‍♂️	28
🇷🇴	28
🇵🇦	28
🇯🇴	28
🇮🇸	28
⏫	28
🫱🏾‍🫲🏽	27
🫰🏽	27
🩴	27
🧛‍♂️	27
🧙	27
🧓	27
🧑🏼	27
🤦🏽	27
🤜🏼	27
🚏	27
🙋🏽‍♀️	27
💆🏽‍♀️	27
👷‍♂️	27
👩‍🎨	27
👩‍❤️‍👨	27
👈🏾	27
👂🏻	27
🏊	27
🇰🇵	27
🇦🇱	27
⏯	27
🧻	26
🧖	26
🧍🏽‍♀️	26
🥽	26
🤷🏽	26
🤵	26
🤦🏼	26
🙇🏽‍♂️	26
🙆🏼‍♀️	26
🖖🏻	26
🕵️‍♀️	26
💁🏽‍♀️	26
👨‍🦯	26
👎🏾	26
🏋️	26
🎽	26
🎳	26
🇧🇴	26
⛑️	26
🫵🏾	25
🫙	25
🧫	25
🦫	25
🤲🏿	25
🤜🏽	25
🚉	25
👼🏾	25
👨‍🔧	25
👆🏿	25
👃🏻	25
🇹🇳	25
🇧🇩	25
♿	25
☯	25
🫳	24
🧘‍♂️	24
🧑‍🤝‍🧑	24
🦶🏼	24
🛏	24
🚖	24
🙋🏽‍♂️	24
👩🏻‍💻	24
🏌️‍♂️	24
🇬🇪	24
🆑	24
◻	24
🫵🏽	23
🫰🏾	23
🪲	23
🪟	23
🧑‍🎨	23
🦸	23
🤷🏿‍♀️	23
🛢️	23
🛖	23
🚻	23
🚶🏻	23
🙆🏽‍♂️	23
👩‍⚕️	23
🏌️‍♀️	23
🌩	23
🈴	23
🇸🇮	23
🇱🇰	23
⛸️	23
⌨️	23
🧯	22
🧑🏻	22
🦺	22
🦡	22
🤼‍♂️	22
🖱️	22
🖖🏾	22
💁🏼‍♀️	22
👩🏻‍🦯	22
👨🏻‍💻	22
🇱🇹	22
🇪🇭	22
✋🏽	22
🩳	21
🧑‍💼	21
🤰🏻	21
🚼	21
🚷	21
🗃️	21
📤	21
💱	21
💂	21
👶🏼	21
👰‍♀️	21
👨‍❤️‍💋‍👨	21
🇳🇵	21
🇰🇬	21
⚛	21
⏭️	21
🫱🏻‍🫲🏼	20
🪺	20
🪫	20
🧛🏻	20
🤝🏿	20
🤛🏼	20
🛏️	20
🙋🏾‍♂️	20
🕺🏿	20
👩🏼	20
👩‍❤️‍👩	20
👨🏽‍⚖️	20
👨‍🎨	20
👦🏼	20
🇱🇻	20
Ⓜ	20
🧛🏻‍♀️	19
🧑‍🎤	19
🧏🏽‍♂️	19
🤴🏾	19
🚶🏾	19
🙇🏼‍♂️	19
🙅🏾‍♂️	19
📪	19
👱‍♀️	19
