Language	Count
in	0:71708,1:16314,2:6650,3:4078,4:1622,5:778,6:488,7:257,8:140,9:90,10:67,11:30,12:20,13:12,14:17,15:19,16:16,17:3,18:8,19:3,20:6,21:4,22:1,23:2,24:1,25:1,26:1,27:4,28:4,29:2,30:1,31:1,32:4,33:6,37:1,51:1,54:1,55:1,99:1,107:12,121:1
fa	0:87099,1:5021,2:2060,3:653,4:302,5:153,6:81,7:44,8:33,9:19,10:9,11:11,12:24,13:3,14:10,15:2,16:3,18:1,20:1,21:1,23:2,24:6,27:3,28:47,31:1,38:1,41:1,48:2,54:1,62:1
qme	0:72956,1:8,2:43,3:2,4:3,9:1
fr	0:47107,1:7207,2:3254,3:1735,4:814,5:330,6:224,7:109,8:51,9:52,10:21,11:25,12:12,13:9,14:2,15:11,16:7,17:6,18:9,19:2,20:3,21:2,22:2,23:1,25:5,28:1,29:1,30:1,32:3,33:1,38:1,47:1,56:1,74:1
hi	0:35472,1:4075,2:2662,3:1223,4:705,5:316,6:229,7:108,8:102,9:71,10:44,11:25,12:21,13:12,14:16,15:16,16:10,17:4,18:6,19:5,20:8,21:5,22:6,23:2,24:2,26:2,27:1,30:2,32:1,33:2,34:1,35:2,39:1,40:1,50:1,60:1,114:1
tl	0:22798,1:5312,2:2714,3:1520,4:660,5:247,6:160,7:78,8:73,9:34,10:21,11:17,12:8,13:8,14:5,15:4,16:3,17:5,19:5,20:2,21:2,22:2,24:10,25:2,28:1,31:1,35:1,36:1,41:1,44:2,50:1,60:1,71:1,100:1,120:1
zh	0:22493,1:4500,2:2165,3:1185,4:509,5:366,6:193,7:84,8:119,9:42,10:27,11:16,12:14,13:11,14:5,15:2,16:1,17:4,18:2,19:2,21:4,31:1,33:1,36:3,50:1,52:1
ur	0:19565,1:1769,2:767,3:523,4:196,5:136,6:282,7:31,8:50,9:20,10:25,11:4,12:3,13:3,14:4,15:3,16:2,17:2,19:1,21:1,22:1,26:1,53:1,97:1
de	0:17278,1:3822,2:827,3:423,4:192,5:82,6:62,7:31,8:13,9:16,10:7,11:5,12:5,13:6,14:3,15:3,17:2,18:1,19:2,26:1
it	0:17649,1:2211,2:881,3:516,4:264,5:156,6:90,7:50,8:46,9:38,10:19,11:6,12:14,13:7,14:5,15:6,16:4,17:1,18:1,19:2,20:2,21:1,22:3,23:2,27:1,30:1,32:1,40:1,44:1,48:1,51:1,55:1,58:2,80:1,84:1
qam	0:16986
ru	0:13590,1:1469,2:439,3:317,4:108,5:51,6:31,7:39,8:7,9:10,10:7,11:2,13:2,16:3,17:3,18:1,19:1,23:1,28:1,36:1,38:1,42:1,44:1
pl	0:10462,1:1339,2:500,3:332,4:143,5:76,6:46,7:28,8:11,9:8,10:9,11:7,12:3,13:2,14:3,15:1,16:2,17:1,18:1,22:2,28:1,29:1,31:1,32:1,36:2
uk	0:9012,1:986,2:374,3:197,4:73,5:56,6:15,7:9,8:6,9:2,10:2,11:1,12:2,17:1,21:1,37:1
nl	0:7709,1:1046,2:376,3:199,4:86,5:37,6:25,7:19,8:10,9:7,10:6,11:3,13:1,15:1,18:1,21:1,22:1,23:1,24:2,26:2,31:1
art	0:61,1:3269,2:1654,3:1850,4:884,5:538,6:354,7:175,8:134,9:86,10:63,11:51,12:65,13:34,14:26,15:18,16:9,17:13,18:8,20:11,21:3,22:6,23:3,24:5,25:4,26:6,27:1,28:5,29:1,30:2,31:1,32:1,33:2,34:3,35:2,36:4,38:2,39:1,40:2,41:1,42:4,46:2,48:4,49:1,52:3,54:1,56:1,60:3,63:9,64:1,69:5,70:5,76:1,81:1,83:1,101:1,105:1,109:1,117:1,121:1,124:1,125:2,130:1,138:2,139:2,140:9
bn	0:2092,1:5266,2:1079,3:59,4:7,5:6,6:5,7:1,8:4,10:3,11:1,15:1
et	0:4732,1:1074,2:543,3:281,4:152,5:54,6:46,7:34,8:10,9:9,10:11,11:3,12:2,13:6,14:4,15:3,19:1,39:2,46:1,48:2,59:2
qst	0:6254,1:520,2:34,3:1
qht	0:6702,1:2,2:24,4:1
ca	0:4992,1:734,2:311,3:161,4:95,5:31,6:31,7:7,8:32,9:17,10:5,11:1,14:2,17:2,20:1,24:5,25:1,32:1,54:1,73:1
ht	0:4296,1:831,2:487,3:220,4:105,5:48,6:26,7:13,8:14,9:36,10:9,11:4,12:2,13:2,15:2,20:1,22:1,25:1,30:2,32:1,42:2
el	0:4073,1:328,2:119,3:116,4:44,5:12,6:22,7:3,8:5,9:6,10:6,11:5,12:7,13:2,14:1,15:2,16:1,17:1,21:1,35:1
ta	0:3055,1:401,2:302,3:204,4:99,5:34,6:14,7:10,8:4,9:4,11:2,13:1,14:1,18:1,19:3,23:1,26:1
sv	0:3155,1:486,2:285,3:98,4:28,5:12,6:12,7:3,8:2,9:2,11:1,12:1,13:2,16:1
vi	0:2950,1:470,2:255,3:151,4:63,5:37,6:26,7:7,8:6,9:3,10:4,11:6,12:3,13:3,15:3,16:4,17:2,18:4,22:2,23:2,25:1,28:1,29:2,30:1,31:1,32:5,38:1,41:1,48:1
te	0:2772,1:171,2:121,3:90,4:41,5:19,6:7,10:3,11:1,36:2
fi	0:2398,1:319,2:129,3:103,4:40,5:13,6:6,7:3,8:1,9:6,10:4,11:1,12:2,15:2,20:1,25:2,33:1
cs	0:2335,1:368,2:155,3:78,4:35,5:13,6:15,7:8,8:4,10:4,11:1,12:1,16:1,22:1,25:1,43:1
gu	0:2150,1:199,2:135,3:16,4:11,5:2,6:5,7:1,8:1,9:1,10:1
iw	0:2218,1:104,2:43,3:22,4:9,5:5,6:6,7:3,8:1,9:1,14:1,45:1
da	0:1784,1:303,2:110,3:46,4:19,5:5,6:22,7:5,8:2,9:2,13:1,17:1
cy	0:1383,1:277,2:110,3:36,4:36,5:23,6:10,7:4,8:8,9:1,10:2,16:1,19:1,24:1,25:1,29:1
eu	0:1392,1:240,2:120,3:57,4:27,5:13,6:13,7:4,8:9,9:2,10:1,11:1,13:1,15:1,18:1
mr	0:1332,1:189,2:137,3:54,4:55,5:14,6:7,7:9,8:6,9:3,10:4,11:1,12:3,13:1,14:4,24:1
ro	0:1338,1:192,2:106,3:51,4:33,5:11,6:12,7:1,8:1,10:3,11:2,14:2,20:1,24:1,26:1
no	0:1263,1:246,2:86,3:44,4:28,5:3,6:6,7:9,8:3,10:2,11:1,12:1,14:1,26:1,56:1
hu	0:950,1:212,2:121,3:65,4:26,5:20,6:8,7:4,8:9,9:2,10:4,12:5,13:2,16:4,18:1,20:1
lt	0:1078,1:150,2:53,3:30,4:12,5:3,6:1,7:1,8:2,9:2,10:1,13:1,16:3,32:2
lv	0:947,1:117,2:37,3:38,4:17,5:9,6:13,7:1,8:2,9:1,10:1,12:1,15:1,16:1,20:1,22:1
sl	0:826,1:89,2:59,3:29,4:10,5:5,6:6,8:1,11:2,13:1,14:1,21:1,45:1
ne	0:638,1:136,2:88,3:50,4:20,5:8,6:3,7:2,8:1,9:2,11:1,14:1,18:1,101:1
sr	0:594,1:63,2:17,3:20,4:9,5:6,6:1,7:1,9:1,10:1
my	0:438,1:78,2:39,3:42,4:31,5:10,6:2,7:4,8:1,11:2,12:3,15:5,18:2
ps	0:529,1:75,2:23,3:10,4:6,5:1,6:3,8:2,10:1
am	0:462,1:77,2:38,3:29,4:11,5:11,6:5,7:1,8:2,10:1,16:2,30:1
is	0:440,1:67,2:33,3:24,4:8,6:5,7:1,8:1,9:1,10:1
kn	0:454,1:46,2:26,3:16,4:8,5:7,6:10,15:2,16:1,17:1,24:1
ml	0:260,1:72,2:20,3:9,4:10,5:2,6:1,7:2,8:1
bg	0:244,1:24,2:12,3:8,5:1,6:1,7:2,12:1,18:1
pa	0:210,1:12,2:11,3:2,4:2,6:1,8:1,11:1
ckb	0:178,1:20,2:8,3:2,4:1,5:2,9:1,16:2
or	0:116,1:19,2:7,3:17,4:4,5:1,8:1
km	0:101,1:18,2:18,3:10,4:6,5:1,7:1
sd	0:76,1:3,2:6,3:2,4:2,6:1,7:1,8:1,9:1
lo	0:74,1:8,2:3,3:3,4:4
si	0:55,1:14,2:5,3:6,4:2,5:1,6:1
dv	0:76,1:2,2:3
hy	0:47,1:8,2:6,3:1,4:1,21:1
ka	0:53,1:2,2:2
qct	0:5
ug	0:3
