Emoji	Count
👈	2198
😮‍💨	2174
🍓	2168
🇪🇹	2142
🤨	2130
🙇‍♀️	2125
🎈	2121
💩	2086
👉🏻	2084
⭕	2080
😞	2076
🔺	2065
🤧	2062
🇻🇪	2054
😚	2048
😬	2047
🐥	2047
☺	2042
😵‍💫	2039
🐯	2035
🤫	2030
5️⃣	1987
💝	1983
❤️‍🩹	1982
🇹🇷	1970
🥶	1968
4️⃣	1959
📷	1955
💃	1951
🟠	1949
🐈	1945
🔳	1933
㊗️	1928
🎮	1916
🍃	1912
🔄	1908
🎧	1890
🗣️	1885
🐻	1852
🫶🏼	1851
🫂	1851
😴	1849
😠	1841
🕊	1834
🐺	1829
🧑‍🎤	1793
✈️	1792
🧐	1789
📈	1773
🎤	1772
🍪	1754
🇪🇷	1750
🙏🏼	1736
💡	1730
🤏🏻	1729
🏝	1714
😛	1711
🧸	1710
🆘	1697
🥇	1688
💤	1661
👤	1657
🍫	1649
💵	1646
🦅	1626
🙏🏾	1622
📞	1620
🤑	1606
🔮	1594
😥	1584
3⃣	1579
✌🏻	1578
🫧	1572
✍️	1568
🍌	1548
🍊	1548
🕯	1538
😵	1535
🏷️	1522
🌍	1520
📚	1519
🤢	1513
🐧	1507
💟	1496
🍭	1495
💧	1494
📩	1493
🌌	1490
🤦‍♀️	1486
❄️	1470
☁️	1460
🇬🇧	1459
0⃣	1437
🥱	1433
🟢	1421
🤎	1420
✌	1406
🕊️	1404
☹️	1399
⛄	1398
⚔️	1394
❣	1391
🔶	1382
🍸	1372
😪	1350
🍔	1349
😑	1337
🟦	1330
💽	1330
🟧	1325
🇸🇦	1325
😣	1324
🧵	1321
💪🏻	1321
🍺	1320
🩸	1315
🙇	1308
🍻	1306
🌴	1293
🙏🏽	1290
📽	1283
🅿️	1281
📹	1276
⬇	1242
🦁	1235
📝	1226
〰️	1226
🕺	1221
🥀	1211
🍜	1211
🐐	1208
🏀	1205
🌎	1196
🕯️	1194
🔊	1193
👁	1190
✋	1189
🇺🇦	1188
🦇	1181
💣	1178
🗓	1172
🍼	1171
🥗	1167
🍬	1164
🐣	1159
😲	1150
😐	1147
🐟	1146
😓	1144
🎼	1139
🌚	1139
🐈‍⬛	1133
🧿	1127
💉	1126
🌏	1124
🥊	1121
😖	1117
🤦‍♂️	1115
😨	1115
👹	1113
👏🏼	1107
🐙	1104
🤓	1101
👇🏼	1098
🫰	1094
🐍	1087
🫢	1086
🏬	1083
📅	1077
🇯🇵	1074
👄	1073
▫️	1072
🍰	1069
🌝	1069
™	1064
🤟	1059
🍈	1050
👁️	1049
👆	1042
🤞	1041
🛑	1039
🌐	1036
🇫🇷	1035
🇦🇷	1034
🎨	1030
🗳️	1029
📽️	1026
🎸	1026
☝️	1026
🍄	1025
🍨	1014
🌳	1012
🗓️	1010
💍	1005
🪄	996
🔃	994
🙆‍♀️	989
🗳	989
👎	987
🔰	976
🤲🏻	975
📻	974
⤵️	973
✖️	968
📊	967
🍠	967
🌰	963
⚾	955
🍚	952
🐴	951
🌠	950
☑	943
🤦	939
😰	937
➕	936
🤘	931
👌🏻	931
🛒	930
🤦🏻‍♀️	929
🔫	924
🫶🏽	922
👥	922
⚓	917
🪐	916
🙊	911
🐸	900
🍵	898
🖕	893
🤙	885
👾	883
😮	882
🇮🇳	879
💿	875
⚠	873
🚗	872
🎙	872
🤷‍♂️	866
🐕	864
🔲	859
0️⃣	851
🐝	850
®	849
📰	848
🎫	844
🐼	838
☘️	835
🤠	829
🏅	821
🍲	821
👿	816
☂️	813
🤌	811
🎄	810
😿	808
💏	804
🤖	803
🏠	803
🇰🇷	802
💅	801
🍷	799
🤏	798
📉	793
🔪	791
🐳	787
📖	786
🇷🇺	786
🌕	782
😼	779
🎰	776
🥦	774
👽	771
🌾	768
🥚	763
🍿	761
✉	761
🌀	759
🍅	757
🇲🇽	753
💠	752
♠️	746
💮	743
🐇	743
🍳	740
⚖️	732
🔷	731
🆕	728
⌚	728
🍦	727
⬆️	726
♦️	722
😙	718
🏃	716
©	716
🙇🏻‍♀️	714
🍣	713
🇩🇪	712
😸	710
🐒	707
🍾	705
😕	703
💻	701
🦦	700
🐢	700
🏈	699
➡	699
⏬	697
🔱	693
🇳🇬	693
🇪🇸	693
🍞	692
😽	691
🎪	688
🔍	687
🐵	684
😶	682
🙋‍♀️	676
🐬	676
🌃	676
🎩	675
👍🏼	673
🎞	669
🙁	668
💊	668
🎲	668
🐑	666
🚫	663
🐮	659
🕐	658
🇮🇹	658
👈🏻	657
🐨	654
🍩	651
👇🏽	645
🍗	644
🍴	642
🌄	641
🐎	639
🏡	639
😗	638
🌽	638
🧧	637
🥬	637
⏩	636
🔒	633
💳	632
🔜	631
⤴️	631
🤐	629
🍙	626
🤦🏻‍♂️	625
🟣	624
🗺️	624
🌲	624
🥔	622
👼	620
🆔	620
🦑	618
💪🏼	618
🛐	612
🧠	609
⁉	608
🎙️	603
🇨🇳	603
🐉	597
🔝	596
🎋	596
📎	593
🐦	593
🦆	592
☎️	591
📮	590
💁‍♀️	590
🏁	587
👏🏽	586
👠	583
🦄	580
🧁	578
🍉	577
🍹	576
🔆	574
🐔	574
🫰🏻	573
🆙	572
📆	571
😺	570
😯	570
🆚	566
🌅	565
🦈	564
✊🏻	564
🎟️	563
🙋	562
🌶	557
🫀	555
🦍	555
〰	554
🥕	550
👙	549
🍕	549
🌵	547
🙋‍♂️	546
😷	546
📦	545
🍏	544
🐤	541
🤷‍♀️	539
⛔	538
🍱	536
🐀	535
🇪🇺	533
💲	527
👋🏻	527
🥈	524
🍐	524
🐿	521
🌫	521
🐋	520
🗿	519
🥛	518
🍶	518
🍤	518
🤦🏾‍♂️	517
🫦	516
👐	514
🚬	512
⌛	511
🎹	509
♀️	509
◾	509
🍡	508
♨️	508
🕛	507
👊🏻	501
🎆	501
🏳️‍🌈	500
🏦	500
🏷	498
🔅	497
🤷🏻‍♂️	496
⛩️	496
🥞	493
📀	493
🧑‍🚀	489
📜	489
❄	489
🇨🇴	486
⤴	486
🍟	485
🐆	484
🎠	482
💄	481
📕	480
🍍	479
🕒	478
🙆‍♂️	477
🍖	477
🤌🏻	476
🙌🏼	475
🗼	473
📨	473
🫶🏾	472
👶	472
🎇	472
🔐	470
💴	469
🍥	469
🌛	469
🌜	468
▪	463
👟	461
🪴	459
🐽	459
💪🏽	458
🎡	458
👣	457
🌑	456
🦖	454
💶	452
🐘	451
🎟	451
🥑	448
🎭	448
🐜	444
🫵	442
📥	442
🛫	437
🤷🏻‍♀️	432
🏃‍♀️	430
➰	430
☝	430
🦉	429
🇨🇱	427
🐭	426
☔	426
🥐	425
🔑	425
🍮	424
🐞	422
✊🏿	422
📡	421
🥷	419
🙌🏾	419
😟	418
⬅️	418
👺	417
🕸	415
⚜️	413
🟪	411
🕙	411
👶🏻	411
🐂	409
🏹	409
🎓	409
❇️	409
🤟🏻	407
👗	406
🥩	405
🥁	405
🏰	405
🇨🇦	402
👩	401
👜	401
5⃣	401
🔛	400
📋	399
🔎	398
💒	397
👏🏾	397
🏇	397
🌋	397
🤜	396
🔂	396
👩🏻	396
🎖	396
🇺🇲	394
⛅	394
👸	393
🎞️	393
📯	392
💪🏾	392
🐚	390
🔟	389
🥤	388
🧀	387
🉐	387
🔘	386
🧊	385
🔓	383
🏴‍☠️	381
🐠	379
🍝	379
🐏	378
✏️	378
🔙	377
🔖	377
👧	377
🐩	377
🏥	376
✳️	376
📛	373
👔	373
👃	372
🇵🇹	371
🕰	370
🐖	370
🅰️	370
4⃣	369
🤷	368
🥉	367
🐃	366
🇨🇺	366
🙌🏽	365
🧢	363
🙀	362
🔋	361
💃🏻	360
🧼	358
🤞🏻	358
👕	358
☄️	356
🥸	355
🧩	354
✌🏼	354
🛸	353
💹	353
☃️	353
🥒	352
🤛	351
💼	351
🎒	351
✈	351
🖐	350
🤕	347
👵	346
🐲	346
🐊	346
🐓	345
📗	343
🎐	343
🖇️	342
🏃‍♂️	342
🧨	340
📁	339
🎴	339
👇🏾	338
🦔	337
❔	337
🫤	336
🇵🇪	336
👒	335
🫵🏻	333
🗽	333
🍛	333
🕸️	330
🤦🏽‍♀️	329
🚤	329
📄	329
◽	329
🦌	328
🤚	327
🙋🏻‍♀️	327
👉🏼	327
🏩	327
🏨	327
🎣	326
🌶️	325
🛵	324
🏫	324
♀	324
👖	322
🔨	321
⛳	321
©️	321
🚘	319
✖	319
🙏🏿	318
🖇	317
🐌	317
🧪	316
🤳	316
🎌	315
📧	314
🎍	313
☝🏻	313
📙	312
☁	311
🤦🏽‍♂️	310
🏊	310
🌇	310
🦢	309
👂	309
🎦	309
👓	308
🐪	308
🤥	307
⏱	307
🇮🇩	306
🍢	304
⛩	304
🇦🇺	303
🚚	302
🌆	301
🛁	300
🔈	299
👴	299
🐄	299
♂	299
🤙🏻	297
🌖	297
🤝🏻	296
🎷	295
🫐	294
👨	294
🎾	294
💁	293
👍🏽	293
🦩	292
🤘🏻	292
🤒	292
🗻	292
😾	291
🥃	290
🙆	289
😧	288
👛	288
🌉	288
📼	286
🌤	286
🕥	285
🎑	285
🔭	283
🏢	280
🎖️	280
🪷	279
🪙	278
✍	278
♣️	278
🦭	277
🏐	277
🐁	276
✍🏻	276
📶	275
🙉	274
👚	274
⤵	274
🚂	273
🐛	273
🌗	273
🎳	272
🍧	272
🪩	271
🥖	271
👷	271
🇪🇬	271
🕹	270
📘	270
👯	270
⚔	270
🇵🇰	269
🇮🇪	269
📔	268
🐿️	268
🉑	268
🐅	267
🎽	267
👬	266
🧙‍♀️	264
😶‍🌫️	264
🔦	264
📪	264
🏟	264
📭	263
💆	263
🔼	262
👭	262
👌🏼	261
🇵🇭	261
✝️	261
🚶	260
🙆🏻‍♀️	259
👫	259
🚙	256
🖐️	256
📬	256
📑	256
✉️	254
🎱	253
🎻	252
◼	252
🕦	250
🏉	250
🌓	249
🌧	248
#️⃣	248
✊🏾	247
🦀	244
💈	244
🏯	243
🃏	243
⏱️	243
🪂	242
🔏	242
🌘	241
🥘	240
📒	240
🌒	240
🇳🇱	240
🫥	239
🧛	239
🚮	239
👡	239
👞	239
🏧	239
⚰️	239
🦴	238
📐	238
🗝	237
🔕	237
🐗	237
🦜	236
🆗	236
🤷🏽‍♂️	235
😦	235
📃	235
🧚‍♀️	234
🏟️	234
🏄	234
6⃣	234
🦠	233
🔢	233
🍽	232
🖕🏻	231
🌨	231
🇰🇼	231
🥭	229
🗾	229
🔌	229
👎🏻	229
👱	228
👢	228
🇵🇱	228
◼️	228
🦾	227
🇮🇷	227
㊗	227
🖥	226
💅🏻	226
🎢	226
🤷🏽‍♀️	225
🤏🏼	225
👦	225
🌔	225
💷	224
👘	224
🥟	223
🤷🏾‍♂️	223
🕷	223
🕤	222
🕚	222
💂	222
🎅	220
🏪	219
7️⃣	219
🐡	218
🙋🏻‍♂️	217
🔩	217
🚿	216
🇬🇭	216
🇩🇿	216
✋🏻	216
🧹	215
🥨	215
👊🏽	215
🕘	214
📓	214
6️⃣	213
👮	212
👪	212
⛓	212
🈵	210
🤦🏼‍♀️	209
💱	209
🏂	209
🌧️	209
✊🏽	209
⚕️	209
🦚	208
🤙🏼	207
🖐🏻	206
❎	206
🥜	205
🏎	205
👍🏾	204
🦎	203
🗞	203
📴	203
👲	203
🅾	203
🛹	202
👉🏽	202
♂️	202
🪔	201
🗯️	201
👰	201
🈳	201
🗡️	200
🎿	200
🧘	199
🚪	199
🏃🏻‍♀️	199
🚦	198
💾	198
💇	197
🧤	196
🕷️	195
🏭	195
🧬	194
🧛‍♂️	194
🚢	193
📤	193
✌🏽	193
🏴󠁧󠁢󠁥󠁮󠁧󠁿	191
🎏	191
🇱🇾	191
🕕	190
🦗	189
🗯	189
🙅	188
🔧	188
🔀	188
📠	188
🤞🏼	187
📫	187
🏴󠁧󠁢󠁳󠁣󠁴󠁿	187
☘	187
🧴	186
🤲🏼	186
🆓	186
🚔	185
✂️	185
⛵	185
📏	184
🇲🇾	184
🪶	183
👳	183
👝	183
🇵🇸	183
🧶	182
🥓	182
🇪🇨	182
🥧	179
🚲	179
👇🏿	179
🇮🇱	179
🧣	178
🧞‍♂️	178
🛼	178
📂	178
🏍	178
🚹	176
🕺🏼	176
🐫	176
📇	175
👊🏼	175
🎺	175
🕢	174
♨	174
🕞	173
🛍	172
🔣	172
🌤️	172
🪦	171
🧲	171
🦒	171
🏝️	170
🎗	170
🌪	170
🇸🇪	170
9️⃣	170
🦶	169
💺	169
👼🏻	169
✴️	169
🔯	168
🕡	167
🤌🏼	166
ℹ️	166
🤞🏽	165
🤦🏾‍♀️	164
🛩️	164
🌂	164
7⃣	164
🦕	163
🌬	163
🌁	163
🇨🇵	163
㊙️	163
⛽	163
📵	162
🏴	162
🏳️‍⚧️	162
🕣	161
🔠	161
🔇	161
⚙️	161
💑	160
🕰️	159
✌🏾	159
🪸	157
🛌	157
🏎️	157
Ⓜ️	157
🩰	156
🦧	156
🔬	156
🔚	156
👧🏻	156
🙇🏻‍♂️	155
🏃🏻‍♂️	155
🅱️	155
↘️	155
🦷	154
🦐	154
🇿🇦	154
☢️	154
🚺	153
🕓	153
🏵	153
☹	152
🚑	151
🟫	150
👸🏻	150
👌🏽	150
🇮🇶	150
♾	150
🥝	149
🚰	149
🕺🏻	148
🦓	147
🇺🇾	147
🧋	146
🛀	146
🕑	146
👋🏼	146
🪨	145
🧇	144
🕋	144
📿	144
🌡	144
🤲🏽	143
🤦🏻	143
🕗	143
🇵🇾	143
✊🏼	143
♾️	143
🚶‍♀️	142
🧺	141
⛓️	141
🦪	140
🗡	140
🕝	140
📟	140
☠	140
🪞	139
🚌	139
🕉️	139
↪	139
🧙‍♂️	138
🥅	138
🔤	138
🏖	138
✒️	138
🚡	137
🕧	137
🥥	136
🇸🇻	136
〽️	136
🧟‍♂️	135
🤌🏽	135
🚴‍♂️	135
🕉	135
🇲🇦	135
🇨🇭	135
◀	135
🚶‍♂️	134
🍘	134
🧎‍♀️	133
🖌	133
🈹	133
🅿	133
♦	133
🪡	132
🧚	132
🖥️	132
👆🏻	132
✳	132
☎	132
8️⃣	132
🧎🏻‍♀️	131
🤷🏼‍♀️	131
🤌🏾	131
🚃	131
🇦🇹	131
🧟‍♀️	130
🥣	130
🥢	130
🤷🏼‍♂️	130
👯‍♀️	130
🇶🇦	130
🤺	129
🤞🏾	129
🏖️	129
📳	128
🦥	127
🛰️	127
🕠	127
🧦	126
💅🏽	126
👌🏾	126
🎗️	126
🫴	125
🛬	125
💃🏼	124
🏣	124
🤲🏾	123
🔉	123
🏃🏻	123
🌥	123
🈲	123
🇦🇿	123
🛺	122
🙅‍♀️	122
🗨	122
🇰🇪	122
🙅‍♂️	121
🏤	121
🇧🇪	121
🛡️	120
👩‍🍳	120
🐻‍❄️	120
🏳️	120
🕔	119
🌬️	119
🧍🏻‍♀️	117
🕳	117
🤝🏼	116
🖋	116
🔡	116
☪	116
🧽	115
🦝	115
🥪	115
🖋️	113
🇪🇦	113
🤘🏼	112
🕖	112
👦🏻	112
👏🏿	112
☮️	112
🩹	111
🧱	111
🕜	111
💃🏽	111
🖖	110
🖕🏼	110
🕟	110
🇴🇲	110
✴	110
↗️	110
🧟	109
💪🏿	109
🏒	109
➿	109
🦂	108
🤸	108
🤷🏾‍♀️	108
⏪	108
🫖	107
🤦🏿‍♂️	107
🗞️	107
🕌	107
💁🏻‍♀️	107
🅰	107
⛈️	107
⚜	107
⚒	107
™️	107
🏵️	106
🍽️	106
🦮	105
🥯	105
🖼	105
🌪️	105
®️	105
🤝🏾	104
🖼️	104
🧚🏻‍♀️	103
🖕🏽	103
🕶	103
🌮	103
✂	103
🤦🏼‍♂️	102
🗝️	102
🖌️	102
🤜🏻	101
🙅🏻‍♀️	101
🧭	100
🥎	100
💃🏾	99
🥮	98
🚕	98
👉🏾	98
🏺	98
🇦🇪	98
🙇🏻	97
🕹️	96
🧉	95
🧂	94
🛡	94
🪵	93
🧍‍♀️	93
🧃	93
🚶🏻‍♀️	93
🎎	93
🪬	92
🦬	92
🥙	92
🤚🏻	92
🚄	92
👈🏼	92
🏍️	92
🇵🇷	92
🪧	91
🪚	91
🤰	91
🛠	91
💁‍♂️	91
🥫	90
🛩	90
⛪	90
8⃣	90
🦵	89
🛻	89
💅🏼	89
🧙	88
🚴	88
🕳️	88
🈺	88
✏	88
🛍️	87
🌭	87
🇧🇴	87
↙️	87
🦙	86
🥏	86
🛠️	86
🇾🇪	86
⛰	86
↗	86
🧑‍🦱	85
🤴	85
🇳🇮	85
🇩🇴	85
🅾️	85
♈	85
🧍	84
🐕‍🦺	84
🧅	83
🚓	83
⚖	83
☪️	83
🥾	82
🟰	81
🛎	81
🇳🇴	81
🇭🇳	81
⚙	81
🫘	80
🤘🏽	80
🛏	80
🚽	80
🏏	80
🇬🇹	80
🇫🇮	80
🚛	79
🇬🇷	79
🪅	78
🩲	78
🧎	78
🥼	78
🛎️	78
👮‍♂️	78
👊🏾	78
❤‍🩹	78
🫒	77
🗺	77
🏓	77
🧄	76
🤙🏽	76
👍🏿	76
🇵🇦	76
🇦🇲	76
♌	76
🪖	75
🧛‍♀️	75
🕶️	75
♎	75
🥄	74
❤‍🔥	74
🧑🏻‍🚀	73
🤦🏾	73
🇹🇩	73
♠	73
🪳	72
🧑	72
🧈	72
↪️	72
🩺	71
🙌🏿	71
🇺🇬	71
🇨🇷	71
⛲	71
⛰️	71
↔️	71
🧚🏻	70
🗨️	70
🖊️	70
🖊	70
👩🏾‍🚀	70
👎🏼	70
👉🏿	70
⛈	70
🫰🏼	69
🦸🏻‍♂️	69
👨‍🎨	69
⛱	69
🤝🏽	68
🙇‍♀	68
🏳	68
🇯🇲	68
🧑‍⚕️	67
🤛🏻	67
🎛	67
♏	67
🧷	66
🦸	66
🛰	66
🛢️	66
🚁	66
🏛	66
🏄‍♀️	66
☝🏼	66
🪁	65
🧚‍♂️	65
🧘‍♀️	65
🧒	65
🤚🏼	65
🌨️	65
☣️	65
🦘	64
🤟🏼	64
🚜	64
♣	64
☄	64
▫	64
🧜‍♀️	63
🏴󠁧󠁢󠁷󠁬󠁳󠁿	63
⬅	63
🪑	62
🧍‍♂️	62
🏋️‍♂️	62
🌥️	62
✡	62
♑	62
♐	62
🤷🏻	61
🤵‍♂️	61
👈🏽	61
👆🏼	61
9⃣	61
🙋🏼‍♀️	60
🗒	60
🗑	60
🏘	60
🇳🇵	60
🀄	60
♋	60
☃	60
🫑	59
🖕🏾	59
👩‍🦰	59
👨‍🍳	59
🌦	59
⬆	59
✋🏼	59
♊	59
☢	59
🪜	58
🧆	58
🚒	58
🗑️	58
👨‍💻	58
🇭🇺	58
☯️	58
⏲️	58
🤦🏽	57
👋🏽	57
⛑	57
♟	57
◀️	57
🤸‍♀️	56
👋🏾	56
🇭🇹	56
⚒️	56
🪥	55
🧜‍♂️	55
🤏🏽	55
↔	55
🪓	54
🧥	54
🛢	54
🏞️	54
🇻🇳	54
⛏	54
🦸‍♂️	53
🦶🏽	53
👩‍🎓	53
🏕	53
🈁	53
♉	53
🩱	52
🦞	52
🥠	52
🤸‍♂️	52
🈯	52
🫶🏿	51
🦃	51
🥋	51
👨🏻‍🦲	51
🏃🏿‍♂️	51
🏃🏾‍♂️	51
㊙	51
✒	51
✍🏼	51
🧾	50
🧘🏻‍♀️	50
👌🏿	50
🏔️	50
🈶	50
🇹🇼	50
🇩🇰	50
🆒	50
♍	50
🚼	49
👨‍🌾	49
⛺	49
🧛🏻‍♀️	48
🚶🏻	48
🚅	48
👵🏻	48
👩‍💻	48
🏻	48
🏔	48
🏃🏽‍♂️	48
🇳🇿	48
🧘‍♂️	47
🙆🏻‍♂️	47
👩‍❤️‍💋‍👨	47
🏞	47
🏛️	47
🏃🏼‍♀️	47
🎅🏻	47
🈚	47
🇸🇬	47
⛱️	47
☝🏾	47
⏺	47
⏲	47
🧔	46
🧌	46
🤷🏿‍♂️	46
🛷	46
🛏️	46
🖍️	46
💆🏻‍♀️	46
💅🏾	46
👁‍🗨	46
🏸	46
🇷🇴	46
🧳	45
🧏🏻‍♀️	45
👮‍♀️	45
👩‍⚕️	45
◻️	45
🧞	44
🛥	44
🛋	44
🙆🏻	44
🕵️	44
👸🏼	44
🏜	44
🌡️	44
✍🏽	44
🦶🏻	43
🖱	43
↕️	43
🚶🏻‍♂️	42
🚇	42
🙆🏾‍♂️	42
👨🏻	42
👈🏾	42
🏄‍♂️	42
🇸🇳	42
🇨🇿	42
🇦🇫	42
✡️	42
♿	42
♟️	42
♒	42
🪱	41
🧚🏻‍♂️	41
🧍🏻	41
🙇🏼‍♀️	41
🏚	41
🏃🏽‍♀️	41
🇹🇳	41
✌🏿	41
🫵🏽	40
🦟	40
🥽	40
🖍	40
💆‍♂️	40
👩‍❤️‍👨	40
👨‍🎓	40
🇬🇪	40
⏭️	40
🤟🏽	39
🤛🏼	39
🤘🏾	39
🟤	39
🛕	39
🙆‍♀	39
🙅🏻‍♂️	39
🖕🏿	39
💁🏻‍♂️	39
👳‍♂️	39
✋🏽	39
⛴️	39
🛳	38
🚍	38
🚆	38
🗜	38
🏕️	38
🆖	38
🅱	38
🫓	37
🦫	37
🥡	37
🤳🏾	37
🏙	37
🇨🇲	37
🇨🇮	37
❇	37
🫵🏼	36
🪢	36
🧯	36
🤟🏾	36
🤞🏿	36
🙅🏾‍♂️	36
👩‍🚀	36
🏜️	36
🏊‍♀️	36
⛸	36
⚰	36
🧙🏻	35
🧑‍💻	35
🤙🏾	35
🛣️	35
🛟	35
🙎‍♀️	35
🗒️	35
🕺🏾	35
💇🏼‍♂️	35
👼🏾	35
👩🏻‍💻	35
🌯	35
☝🏽	35
🧍🏻‍♂️	34
🦹🏻‍♂️	34
🏘️	34
🇸🇩	34
🫗	33
🥷🏽	33
🤼‍♂️	33
🤲🏿	33
🤱	33
🚖	33
🙋🏽‍♀️	33
🙋🏻	33
🖨	33
🕵	33
👐🏻	33
🏌️	33
🇲🇨	33
🇱🇰	33
🇭🇰	33
🪹	32
🧓	32
🧎🏻‍♂️	32
🦨	32
🚶🏾‍♂️	32
🚐	32
🖖🏻	32
👼🏼	32
👰‍♀️	32
👨‍👩‍👧‍👧	32
🇹🇿	32
🇨🇩	32
⏮️	32
🫳	31
🪣	31
🪀	31
🧑‍🍳	31
🦶🏼	31
🦏	31
🤳🏼	31
🚸	31
🚴‍♀️	31
🙋🏽‍♂️	31
🖲	31
🖐🏿	31
👩‍❤️‍💋‍👩	31
👨‍👩‍👧	31
👆🏽	31
🌩️	31
🇱🇻	31
🇯🇴	31
🇮🇸	31
✝	31
🧎🏽‍♀️	30
🦹‍♀️	30
🚭	30
🙇‍♂	30
👷‍♂️	30
👈🏿	30
🇱🇹	30
🇱🇧	30
✍🏾	30
⏫	30
🫁	29
🚎	29
👨‍🏫	29
🌦️	29
🇭🇷	29
⛏️	29
⚛️	29
♓	29
🩳	28
🤿	28
🤳🏻	28
🙎🏻‍♂️	28
💆🏼‍♀️	28
👱🏻‍♀️	28
👨‍✈️	28
🏌️‍♂️	28
🏋️‍♀️	28
🏋️	28
🏊‍♂️	28
🏃🏽	28
🇧🇩	28
🇦🇱	28
☂	28
↘	28
🫵🏾	27
🪲	27
🪟	27
🤴🏻	27
🛞	27
🚉	27
👩🏻‍🚀	27
👩‍🏫	27
🏙️	27
🏗️	27
🇿🇼	27
🇺🇳	27
🇲🇫	27
🇱🇷	27
🇪🇪	27
🧛🏻	26
🛣	26
🙅🏻	26
🖱️	26
💁🏼‍♀️	26
👮🏻‍♂️	26
👩🏻‍🦯	26
👨🏻‍🌾	26
👂🏻	26
🏗	26
🌫️	26
🌩	26
🇧🇬	26
↙	26
ℹ	26
🫱🏻‍🫲🏼	25
🪪	25
🧖	25
🧕	25
🧎🏻	25
🧍🏽‍♀️	25
🦺	25
🦛	25
🥷🏾	25
🥷🏻	25
🤝🏿	25
🚋	25
🕵️‍♀️	25
🕴️	25
👨🏻‍🚀	25
👨‍❤️‍💋‍👨	25
👎🏾	25
👃🏼	25
🇷🇼	25
✋🏾	25
⏯	25
↖️	25
🪫	24
🧘🏾‍♂️	24
🧗	24
🧑‍🤝‍🧑	24
🧍🏾‍♀️	24
🦡	24
🤰🏻	24
🤏🏾	24
🚥	24
🙆🏽‍♂️	24
👨🏻‍🏫	24
👨‍👩‍👧‍👦	24
👨‍⚕️	24
👊🏿	24
🇳🇦	24
☸	24
*️⃣	24
🫴🏾	23
🧔🏻	23
🧑‍🏫	23
🤜🏼	23
🤘🏿	23
🛝	23
🙎	23
💆‍♀️	23
