Emoji	Count
♦️	719106
🔹	533702
😭	145600
😂	114511
✨	85313
🤣	75547
🔥	65922
❤️	58697
🎲	39547
🎏	33561
🎁	33014
✅	32669
🥺	32377
😍	32072
🙏	30591
💝	29728
🐮	28897
🏄	28559
🕠	26698
🔵	26671
🥰	26518
‼️	25493
📎	25186
💙	24881
📒	24761
👓	24740
💦	24432
🥹	23990
👳	23202
🎉	22551
💕	22173
👚	21138
😊	20489
🤍	20388
💜	18437
🌟	18402
🐹	18349
👇	18003
🐕	16184
👏	15757
👍	15290
☺️	14204
💚	14052
❤	13888
😅	13110
💖	12683
💗	12673
♥️	12506
😈	12403
💛	12058
👀	11869
😆	11760
😘	11225
❗	10972
🚨	10808
😁	10721
🥲	10547
🥳	10473
🤔	10422
🌁	10243
🖤	10063
🌹	10040
🔔	9744
👉	9475
🤭	9418
😳	9381
🎼	9353
🤤	9285
💥	9094
💰	8849
🔴	8841
📍	8798
🫶🏻	8648
💔	8621
📌	8546
🏆	8318
🥵	8226
🚀	8147
💫	8111
⭐	8092
😋	7866
🤩	7847
😎	7749
🎶	7694
💪	7653
😉	7349
🌸	7345
💯	7326
⚡	7091
💀	7081
💓	7038
🍀	6992
💞	6788
❣️	6683
🙌	6628
🤗	6595
🫶	6522
😔	6487
📸	6459
💋	6392
🟩	6311
😌	6249
💎	6218
😢	6200
🔗	6185
😇	6153
🫠	6122
😩	6111
☀️	5965
🐰	5956
🌇	5899
🎥	5849
🍆	5847
⚠️	5799
❤️‍🔥	5788
⬇️	5787
🎂	5748
📺	5726
😏	5618
⏰	5586
📢	5498
🍑	5491
🤡	5477
🙄	5416
🧡	5370
👑	5339
🎊	5338
🙏🏻	5280
🌈	5275
😱	5234
1⃣	5119
🎯	5071
🇧🇷	4979
🌕	4970
😡	4888
😄	4878
🌻	4473
🐷	4442
💐	4416
✌️	4397
➡️	4300
♠	4250
1️⃣	4240
‼	4239
♣	4184
♻️	4178
💆🏻‍♂️	4161
2⃣	4123
👌	4063
🤝	4022
▶️	4013
😃	3987
⚽	3982
💘	3965
🙂	3951
🇺🇸	3909
⬜	3866
♥	3849
😜	3818
🎀	3780
🙈	3760
☕	3749
🐶	3635
🚩	3629
👅	3627
🌿	3609
🤪	3483
😀	3459
👏🏻	3391
🔻	3377
🦋	3355
🌼	3354
🤮	3269
❌	3254
2️⃣	3205
🫣	3197
🤯	3173
❕	3149
💸	3143
🟨	3139
🎵	3102
🌱	3095
⚪	3065
🍁	3039
📱	3025
🌷	3019
⚜️	3014
🕊	2989
🐱	2977
🌺	2919
⚫	2897
📣	2895
🍓	2847
⁉️	2808
▶	2780
🙇‍♀️	2769
👇🏻	2755
✔️	2740
☑️	2698
👍🏻	2653
🎃	2634
💢	2627
😹	2606
◀️	2601
🇺🇦	2599
🐨	2596
🙃	2588
⬛	2563
🌙	2562
💌	2532
🔞	2489
🥴	2457
🫡	2436
📲	2415
😝	2414
💨	2409
😤	2401
🐾	2400
🥇	2352
🙇‍♂️	2351
🦊	2347
🎈	2324
🤬	2311
🇹🇷	2311
🌞	2306
🧸	2298
🔁	2295
💭	2279
👊	2230
😫	2228
🎬	2192
👋	2186
😻	2183
🟥	2158
🍃	2106
🤧	2105
🤲	2079
☀	2068
😴	2058
✈️	2055
▪️	2048
😞	2043
🗣	2036
💧	2036
🔺	2013
❓	2012
🌊	2009
😒	1993
🦅	1980
🔄	1978
🤢	1976
😮‍💨	1973
😚	1970
👈	1969
🇪🇹	1969
🤨	1966
✊	1963
🐻	1950
🔸	1926
🐯	1913
🍌	1890
😵‍💫	1870
🇸🇦	1857
😬	1844
☺	1833
🍒	1811
3⃣	1809
🤫	1802
🟦	1800
🎮	1800
🫂	1795
☁️	1773
🍂	1740
🌳	1739
🫶🏼	1723
🫧	1718
🎤	1681
⭕	1674
❣	1657
🕯	1654
🙌🏻	1644
😛	1638
🤏🏻	1637
㊗️	1620
3️⃣	1620
🙏🏼	1611
🔽	1610
🧐	1607
⏳	1603
👉🏻	1600
🍇	1600
🟧	1591
📷	1570
💵	1569
🟢	1540
🔳	1539
🦄	1534
🏈	1529
💃	1522
🙇	1506
💩	1506
🍎	1489
❤️‍🩹	1489
☹️	1489
🤑	1482
🇪🇷	1479
✔	1478
🇮🇹	1477
✌	1466
🥂	1453
⤵️	1446
🗣️	1442
🐈	1440
🇻🇪	1440
😵	1439
🎧	1438
📈	1426
💡	1422
🤎	1420
👁	1409
💬	1393
📽	1385
🥱	1384
😥	1383
🍻	1375
🤦‍♀️	1372
💤	1372
🐺	1364
👤	1356
😪	1355
🇪🇸	1353
⚔️	1349
🦁	1334
🐸	1323
🆘	1319
☝️	1305
🐥	1301
✋	1283
🌴	1280
😐	1267
📝	1265
🟡	1259
💪🏻	1254
🧿	1248
🍊	1246
🇨🇱	1246
🤲🏻	1241
☑	1240
😖	1231
🅿️	1227
😑	1223
😓	1218
😣	1208
📹	1206
🥀	1196
🥶	1189
📽️	1185
👏🏼	1179
😠	1178
🔱	1177
🍺	1176
🆚	1163
🇬🇧	1161
🫢	1143
✌🏻	1142
😲	1118
🌝	1113
🧵	1110
🔮	1101
🐖	1094
❄️	1094
😰	1091
🌚	1090
🫀	1085
🐍	1084
🙏🏾	1081
👻	1080
🇮🇳	1068
🤟	1063
🍼	1063
✍️	1063
🐣	1061
🇵🇰	1051
🤓	1046
🕺	1043
💟	1037
😽	1035
⏩	1032
🙏🏽	1030
🗓	1030
🎨	1026
💣	1025
🌾	1024
🔰	1023
➕	1020
🤦‍♂️	1010
〰️	1007
☘️	1002
👆	999
🎰	998
🙊	991
🐐	991
💼	989
🔫	986
✖️	982
📩	981
🥊	971
🇯🇵	967
🍰	966
☠️	947
🤞	946
🛒	946
🔃	938
🉐	936
🙋‍♀️	929
🛑	928
🇫🇷	928
📚	913
🐧	912
🙆‍♀️	911
♠️	906
🐟	899
🇦🇷	897
🪄	896
➖	895
😼	890
🎸	884
🍜	879
🤙	859
🇷🇺	859
🫰	858
🐇	858
🍿	856
🏅	852
😿	846
🎙	842
🌎	841
0️⃣	841
🤘	838
😮	837
😷	829
🤖	820
👽	818
🦑	817
👇🏼	814
🥮	811
©	809
💉	805
🔝	802
🤌	801
⚾	801
🔊	797
🤏	795
👹	794
🤦🏻‍♀️	789
🪐	786
😨	785
🚗	780
🐝	775
📊	774
😕	770
🖕	770
😗	768
👎	767
🤦	766
🍷	762
🐳	761
🙇🏻‍♀️	760
🐈‍⬛	748
🐙	743
🍞	743
🛐	734
🫶🏽	731
👌🏻	723
🍵	721
🐬	720
🗳	718
💠	718
🍫	717
🆕	708
🚂	707
🎑	706
🌀	706
🐿	704
😸	702
👄	698
🍋	697
👿	696
➡	695
🍉	692
📖	690
🐼	689
🤷‍♂️	687
🏀	687
🌌	685
0⃣	677
🐔	676
💻	675
🌍	670
🥈	665
🔪	664
😙	659
🎫	658
🌃	655
🍭	653
🍡	653
🍔	653
🇲🇽	653
🏁	647
▫️	646
🐒	645
🍖	644
🦖	643
😶	643
🔷	638
🫶🏾	637
🍾	635
👏🏽	632
▪	628
🌲	626
🤦🏻‍♂️	624
🧼	623
🐴	623
📻	622
📅	622
💪🏼	622
🤠	621
🚬	621
🔶	617
🌐	616
👇🏾	614
🐩	610
🔒	609
🍯	608
🍨	604
🏹	599
📞	596
⏱	595
🐢	594
🌰	593
🏃	592
🍄	591
🏷️	590
🤟🏻	589
👥	586
🥁	578
🙋‍♂️	578
🕛	577
🕐	577
💮	576
🏎	576
✊🏻	576
🏠	575
🎟️	573
🆗	570
❔	569
🚫	563
🕊️	561
💍	559
🍬	557
🇨🇦	555
🦉	554
🐉	554
👏🏾	553
🎞	552
😟	551
🧠	549
🇺🇲	548
🍴	547
⚠	547
⤵	543
🆔	541
😺	540
🦆	539
🐑	538
➰	538
㊗	536
🫰🏻	534
🏡	534
🧧	533
🅰️	529
🌏	527
✉️	526
👍🏼	523
👋🏻	522
🩸	521
🧩	521
🥦	521
🦇	519
🐎	516
🤙🏻	515
🙁	515
🇹🇭	514
🇵🇱	514
👇🏽	510
🤷‍♀️	509
🦍	505
🌛	505
🌵	504
💅	502
🇩🇪	500
🍗	499
👁️	497
🧬	495
🙋	494
🥚	493
⛔	491
⤴	490
🦈	488
👒	485
💊	484
4️⃣	483
🕥	482
👈🏻	479
👼	474
5️⃣	474
🙉	472
🟣	471
〰	470
☎️	469
🤷🏻‍♂️	468
💳	468
💿	467
👊🏻	466
8️⃣	466
✝️	465
♨️	465
👙	464
🍕	464
🫦	463
🌄	463
🪴	459
😯	459
🖥️	459
🐦	459
🙆‍♂️	457
🗓️	457
🖐	453
🍠	453
⤴️	453
⌛	453
🍣	452
⁉	452
☔	451
🇱🇰	450
⬇	450
🤐	449
🍏	447
🌅	447
🙌🏼	446
🔆	443
🧨	442
🎟	436
🤌🏻	435
🍧	434
🐤	433
⌚	433
🌶	432
◽	430
🍸	428
🚙	422
🍙	421
⬆️	419
🏝	416
🇳🇬	412
🙌🏽	411
👾	410
🏟	410
🎋	410
💪🏾	406
🆙	405
👶	404
🌠	402
🏳️‍🌈	400
🏷	399
🗿	398
💪🏽	397
🍦	395
🎆	394
♂	394
🎩	392
🤘🏻	391
🥩	387
🥞	387
🙀	387
®	387
©️	384
☁	383
😾	382
🤷	381
🥉	380
👔	380
🍩	380
🏴‍☠️	377
🏯	377
♀	377
🍚	376
🇰🇷	376
⛅	374
☝	374
🏃‍♀️	373
🎾	373
🥟	371
🏇	371
🌧	371
⚖️	370
🥛	369
🏃‍♂️	369
✈	369
🇭🇺	368
🍟	367
🖇	366
🌤	366
🕒	364
🚶	363
🧀	362
🙌🏾	362
⛩	362
👶🏻	360
🍅	360
🍪	359
🍐	357
🇨🇴	357
🍹	355
💄	354
⚰️	354
🥐	351
🤚	349
🔐	349
🥃	345
🤕	342
🚲	342
🗝	342
🔍	342
🤦🏾‍♂️	341
6️⃣	341
🦦	338
🤷🏻‍♀️	338
📉	338
⏬	338
🙆	337
📰	336
🚦	335
⛄	335
🤦🏽‍♂️	334
🗳️	333
🍮	331
☄️	331
🇨🇳	330
7️⃣	330
🏮	329
🥸	328
🫵	324
🎗️	324
🤝🏻	322
🦀	321
🗽	321
🕯️	321
5⃣	320
🍳	319
❄	319
🔜	318
👠	318
👉🏼	318
🎙️	318
🎇	318
📦	317
🐽	317
⬅️	314
⚓	314
🪙	313
♣️	313
📮	312
✍🏻	310
🐚	309
🏰	309
❇️	309
👧	306
🎖	306
✉	305
💲	303
☝🏻	303
✖	300
🥒	299
⏱️	299
💴	298
🍥	297
🇨🇺	297
🍈	296
✍	295
🎄	294
🌪	294
👸	293
🧁	292
🐏	292
↪	291
🙆🏻‍♀️	290
🦌	289
🌨	289
🥷	288
🎗	288
⚒️	287
⚔	286
🫤	284
📆	284
🐲	284
♻	284
📡	282
🏐	281
🖇️	280
🦔	279
🙋🏻‍♀️	279
🏖	278
👎🏻	277
🇵🇭	277
✌🏼	277
🥕	276
🗨	275
🕺🏻	275
📘	275
🐊	274
🌋	274
🍱	272
🔎	271
✏️	271
👼🏻	270
🇵🇪	270
🪷	269
🐠	269
🟠	267
🔑	267
👟	267
🥢	265
👺	265
🎹	264
◼	262
🤞🏻	260
🤜	260
🇸🇪	259
#️⃣	259
🐘	258
☃️	258
🧢	257
☂️	254
🥤	253
🥏	252
🐭	251
🙏🏿	250
👐	250
📥	249
🫥	248
🛸	248
📑	246
👍🏽	246
🫵🏻	245
™	245
🇪🇬	244
🧪	243
🦐	243
😶‍🌫️	243
🐻‍❄️	243
✋🏻	243
🤥	242
😧	242
🌽	242
🤲🏾	241
👣	241
🐀	241
🎌	241
🍽	241
🍛	241
🤛	240
🛍	240
🚮	240
🌑	240
🕰	239
💈	239
🧤	238
🐋	238
👆🏻	237
⛩️	237
🙇🏻‍♂️	236
📕	236
👌🏼	236
🅱️	236
🤳	235
🔘	235
◾	235
🇦🇺	233
🪞	232
🅰	232
9️⃣	231
🤦🏽‍♀️	230
🧚‍♀️	229
🐞	229
🈵	229
🦜	227
🥔	227
🛫	227
🛁	227
▫	226
💃🏻	225
🤦🏾‍♀️	224
👕	224
🤷🏽‍♂️	223
🌜	223
🤞🏽	222
🚪	222
🐓	222
🛌	221
🐛	218
💹	217
🎪	216
🆓	216
🤒	215
🛵	215
6⃣	215
🏍	214
🌶️	214
🔓	213
👦	213
🏔	213
🦾	211
🚶‍♀️	211
🍍	211
🤙🏼	210
🚿	210
📿	210
👗	210
☘	210
🎷	209
🗯️	208
🐿️	207
🃏	207
🥜	206
🐵	206
4⃣	206
🦎	205
🧊	204
🤷🏽‍♀️	204
🏏	204
🇲🇦	203
💁‍♀️	200
👍🏾	200
🟪	199
🖐️	198
🔙	198
🏄‍♂️	198
🔟	196
🤦🏼‍♀️	195
🚜	195
👇🏿	195
🐜	195
✴	195
✌🏽	195
⏪	195
💅🏻	194
✌🏾	194
🚚	193
🙋🏻‍♂️	193
🖼	193
🏦	193
🇪🇨	193
🈳	192
🫐	191
🕷	191
✴️	191
🕸	190
🎣	190
🍶	190
🐅	189
🌖	188
🦩	187
🚢	187
🎞️	187
🎐	187
🇪🇺	187
🦒	186
🏫	186
🔖	185
📛	185
🏉	185
🎭	185
🇪🇦	185
⛓	184
🎠	183
🍤	183
♾	183
🚶‍♂️	182
🏟️	182
✳️	182
👏🏿	181
🅿	181
🥝	180
🏖️	180
🌩️	180
🥭	179
🥪	179
🐄	179
🙅‍♀️	178
😦	178
🦕	177
♀️	177
↔️	177
🧹	176
🤏🏼	176
📜	176
🧃	174
🦂	174
🤞🏾	174
