Language	Counts
ja	✨:39496,🎁:18613,😭:12462,‼️:11094,😊:10154,🎉:8142,💕:7981,☺️:7877,💦:7043,😂:6413,🥺:5878,❗:5796,🤣:5669,🥰:5654,🔥:5520,😆:5320,👍:5125,❤️:4739,🙏:4508,🥹:3772,❣️:3556,🎶:3489,😅:3453,1⃣:3252,‼:3067,💓:2998,🌟:2908,😍:2903,🍀:2892,🎯:2883,☀️:2829,♻️:2823,🤔:2809,🥲:2659,🙌:2651,2⃣:2575,😢:2552,😇:2485,✅:2485,💪:2430,💗:2427,🌸:2330,🤍:2308,🥳:2280,😌:2270,🌈:2251,⏰:2242,🙇‍♀️:2209,🎊:2205,💙:2200,👏:2197,❤:2150,💖:2144,💜:2030,💛:1992,😁:1984,👇:1982,👀:1979,❕:1918,🤭:1884,🫶:1863,💫:1850,🤗:1834,😳:1813,⭐:1737,📺:1698,🎵:1684,🙇‍♂️:1639,😃:1638,⁉️:1610,☀:1589,😋:1572,🐰:1528,💚:1514,📢:1507,✌️:1473,⚠️:1396,🤤:1388,💞:1353,▶:1329,🎀:1323,😄:1311,🎂:1284,🌕:1256,🔻:1256,🫶🏻:1216,📣:1200,😉:1195,💭:1188,🍁:1151,㊗️:1142,🔽:1120,1️⃣:1117,😎:1101,☺:1093,3⃣:1081,🅿️:1065,🐶:1048,🙇:1047,🥇:1030,😱:1029,⚡:1010,👉:1003,♥:986,💨:975,❤️‍🔥:971,👑:969,🧡:966,♥️:965,🐱:964,❣:959,⬇️:953,🧸:947,💡:936,🤩:927,🙄:921,🌙:908,🍓:902,💥:887,🌹:886,💎:867,🎤:856,🍇:854,💐:851,2️⃣:847,❓:837,🫠:820,📸:805,🌼:783,☕:775,😘:768,✖️:763,😵:734,💧:733,📱:725,💌:723,🔁:713,🎮:713,🕊:711,🌞:710,🐾:708,💢:704,🔗:678,🦊:658,🌻:644,🙏🏻:643,🖤:643,🎧:636,🙆‍♀️:634,🍺:628,🐹:627,❌:620,🐯:611,🐈:586,💤:582,🙌🏻:575,🎈:574,🍑:574,😀:567,🍌:564,🫧:563,☑:543,👌:540,😴:537,👊:536,⭕:536,✊:535,🫡:535,🇯🇵:535,▶️:533,🦑:532,🍜:531,🍻:529,💋:525,💘:519,🫣:514,✔️:506,🆗:505,🏆:505,💰:503,🙋‍♀️:501,🌱:499,😚:499,👍🏻:496,🤝:495,⚾:490,🉐:489,🍃:477,👤:476,📝:473,🚗:471,🧼:469,🎑:465,😓:464,😡:463,👋:460,🔄:457,🐸:457,㊗:455,🌿:452,🙇🏻‍♀️:451,🌷:449,🌃:448,🕺:446,3️⃣:441,🌾:435,🌺:433,✌:431,🍂:425,🌰:424,✔:421,🐟:418,✋:416,🍴:411,🙃:403,⚽:402,⁉:401,🍎:400,💝:391,🐥:386,😣:386,🙂:385,🤲:384,🐇:377,😤:376,🐻:376,🍔:375,😏:371,🍵:368,📩:362,🦁:360,☝️:356,🧩:356,❄️:349,🎥:348,☁️:347,📍:347,🐙:346,🤟:346,✉️:342,⤵:339,0⃣:337,😈:334,📷:334,🙆‍♂️:332,✈️:332,❔:331,🌊:331,🏯:329,🍊:328,😵‍💫:327,🐺:326,🐴:322,🚨:322,😩:321,🎨:320,🐼:318,➡:314,🚩:311,🤦‍♀️:310,⚠:310,😔:309,🪄:309,🍰:306,😪:305,🍖:304,😖:302,🐒:301,👏🏻:299,🫰:298,🙈:296,🔴:292,😮‍💨:292,🐷:290,🍠:287,🆕:287,✊🏻:285,🌛:283,🍨:282,🍣:282,🚀:281,🥱:281,👻:281,🔔:281,🍫:280,🚙:280,🎬:280,➡️:277,🎃:277,⤴️:277,🍒:276,😫:276,😥:275,😰:274,🫢:273,🆙:269,🍋:268,🔃:265,⤴:262,🐈‍⬛:261,📻:261,💯:261,🥵:256,📖:255,🎸:255,🍯:254,🌀:252,😑:251,😸:249,🆚:249,✍️:249,🐣:248,🥦:248,🥂:247,🌳:247,🎫:246,🍙:246,🔫:245,⚜️:240,🐿:239,🎙:239,🦋:237,⚔️:237,🍡:237,💮:236,💿:235,🇺🇸:235,😻:234,🎲:234,😿:233,🤫:232,✖:232,😨:230,😲:227,🤪:227,✌🏻:225,🗝:224,🐬:223,🧐:220,🏇:220,🐧:218,🗓:216,♀:216,🍚:214,👈:212,🍉:212,😽:209,⤵️:209,🙋‍♂️:208,🙋:206,💃:205,⛄:205,⏩:204,💩:203,💬:199,🎌:199,💪🏻:197,🐤:196,😺:195,😙:192,👼:192,🌝:191,♨️:189,⛩:189,🏠:188,0️⃣:188,🥈:187,🥩:186,⬇:186,🏎:186,🔸:184,🟡:184,♂:181,🍄:181,☘️:180,👽:177,😞:177,🐉:176,🟢:175,↪:175,🤖:175,🦉:175,💟:174,🛒:173,☁:172,🍼:171,💸:168,🫰🏻:168,🍧:168,4️⃣:168,🍗:168,🍮:167,8️⃣:166,💉:166,🔶:166,💄:165,🐢:165,🐮:165,🍷:164,🍐:164,☑️:164,👙:163,🐍:163,🐕:162,😠:162,➕:162,📌:161,🦄:160,🕰:159,👶:159,🐎:159,🐑:159,➰:158,🍛:158,💀:157,♻:157,▪️:157,🍳:156,🥟:156,👒:155,💍:154,🍞:154,🏅:154,🔹:152,🍬:152,🏹:151,📅:151,🙆:151,⚒️:150,🌤:150,📚:150,🧀:150,📞:149,🚬:149,👹:149,✈:148,👶🏻:148,🍆:145,🔰:143,🌴:143,👆:142,😹:142,🦈:142,😗:141,🏷:141,🐝:140,😝:140,®:140,🏮:140,🍦:140,🦖:140,🎰:139,🍶:139,🎼:139,🍟:138,🙇🏻‍♂️:138,🔵:138,🐳:138,🗣️:137,🍅:136,🍹:136,✍:136,🎆:135,🥤:134,🙆🏻‍♀️:132,◼:132,⚔:131,💁‍♀️:130,🦀:130,👾:129,❄:129,🟩:128,🍭:128,🐩:128,⏬:128,5️⃣:127,☃️:127,🔺:126,🍩:125,⏱:125,🥀:125,🍽:125,🗣:125,🌠:124,🐘:124,🎟:123,🍾:123,🐨:123,🦐:122,🈵:121,▫️:120,5⃣:120,🏟:119,📲:118,🥶:118,🐏:118,☝:117,〰️:117,🐠:117,🦍:117,⬛:117,🇫🇷:117,🆘:116,🤓:116,🦅:116,🍥:115,⚪:115,👇🏻:115,🔮:114,🏀:113,🤯:113,⬜:112,🅿:112,⚫:112,🦇:112,🎹:112,🛵:111,7️⃣:111,🤲🏻:111,🚢:110,✉:110,👓:110,🗻:109,🏃‍♂️:109,🤎:109,🐔:108,🙇🏻:108,🥷:108,🎩:107,🌲:107,🙅‍♀️:107,🤘:106,☔:106,🔞:106,🤮:106,💴:106,🤦🏻‍♀️:105,💁‍♂️:105,😮:105,👼🏻:103,🐦:103,🎋:103,🆔:103,🥚:102,🥴:102,💊:101,👊🏻:101,📮:101,💻:100,🌅:100,✏️:100,🎣:100,🍏:99,🟨:99,🅰️:99,↔:99,⬆️:99,🌏:98,🤞:98,🈳:98,👟:98,🍈:97,😼:97,7⃣:97,👗:97,🦌:97,🛁:97,🏄‍♂️:97,🏃:96,🎐:96,🐵:95,📡:94,🤧:94,🍱:94,🍤:94,🔑:94,🥉:94,♦️:93,🥞:93,💠:93,😶:93,😜:92,〰:92,⚓:91,🏝:90,🏐:90,🏍:89,🎇:88,✏:88,🚃:86,💣:86,🥃:86,🏢:86,⌚:85,🥮:85,🧊:85,🏁:85,📈:85,🛌:85,🥐:84,🤡:84,㊙️:84,🏫:84,🎞:84,🙊:84,🇺🇦:83,🥕:82,👥:82,📕:81,🔆:81,🧠:81,🚚:81,🇬🇧:81,🐚:81,🐻‍❄️:80,🐭:80,🫶🏼:80,🔖:79,🪞:79,🐓:79,🎪:79,🥸:79,🇨🇳:79,📦:79,👕:79,👘:79,🦸🏻‍♂️:79,📹:78,🕒:78,🐅:78,✂:78,✍🏻:78,🤨:77,🔪:77,🍿:77,🚲:76,🐿️:76,🌽:76,🫥:76,🪐:75,👧🏻:75,🚺:75,🦆:74,🔟:74,🤢:73,⏪:73,😷:73,🍪:72,🥝:72,🎏:71,🌄:71,🗾:71,👐:71,⛅:70,◽:70,🏺:70,🦭:70,🎖:69,🌐:69,🎍:69,🐖:69,🙀:68,🏖:68,🦔:68,🎾:68,✴:68,💔:67,🐲:67,👅:67,🎴:67,🥁:67,🟦:65,🌍:65,🏃‍♀️:65,🗼:65,🤦‍♂️:65,😶‍🌫️:65,☂️:64,🙋🏻‍♀️:64,🔍:64,🎗️:64,🏡:63,🌋:63,♠️:63,🧤:63,🍕:63,🦂:62,⏳:62,😒:62,🗓️:62,💁:61,👸:61,🚹:61,🥖:61,🤬:60,◀:60,🥢:60,🐄:60,🙇‍♀:60,🟥:59,🚶‍♀️:59,🌪:59,🛀:59,🧢:59,♏:59,🍝:59,👁:59,👌🏻:59,🌌:59,👴:58,🍍:58,🌎:58,🥊:58,👿:57,🚪:57,🚅:57,🤝🏻:57,🇰🇷:57,🤙:57,🤚:57,🎠:56,🎡:56,🦕:56,🥪:56,🥒:56,🟣:56,😐:56,📀:56,🧁:56,👦🏻:56,🛸:55,👠:55,🌶:55,🏴‍☠️:55,🫖:55,🚌:54,🖋:54,🔓:54,🛏:54,🧄:54,👧:53,🐜:53,🈺:53,🔷:53,🏰:52,🫵:52,😟:52,👂:52,☄️:52,👉🏻:51,🩸:51,🦒:51,👩:51,🇮🇹:51,🤱:51,🤜:50,🕐:50,🇷🇺:50,🏥:49,🈹:49,🥓:49,🏕:48,🚿:48,🔅:48,🐊:48,⛰:48,📧:47,🎻:47,🚶‍♂️:47,🧪:47,🍸:46,🕶:46,🖼:46,🚄:46,🎙️:46,🚘:46,♣️:46,📨:46,🛍:46,🤦:46,🧚‍♀️:46,☪:45,🏖️:45,🪩:45,🤟🏻:45,🗒:45,🙇‍♂:45,🟪:45,🫂:45,🔎:45,👈🏻:44,😕:44,🥛:44,😬:44,🦜:44,🀄:44,✂️:44,👺:44,🤷‍♀️:44,🙉:43,🤳:43,💵:43,❤️‍🩹:43,🎗:43,🚕:43,6️⃣:43,☎:43,🌇:43,🚤:42,🥬:42,4⃣:42,🦦:42,🃏:42,⛳:42,🩰:42,☎️:41,🤛:41,👎:41,🤞🏻:41,👵:40,🆖:40,🚴:40,🖐:40,⬅:40,🤷‍♂️:40,🗽:40,🚂:40,👄:40,©:40,👔:40,⬆:40,🥣:39,👫:39,❇️:39,🥔:39,📯:39,😛:39,🕯:39,🈁:39,🧧:39,🌵:38,🔱:38,☹️:38,🔊:38,◾:38,🙅‍♂️:38,✋🏻:37,🫑:37,✳:37,🐽:37,✴️:37,🖥:37,🤏:37,♨:37,⛩️:37,⌛:37,🏩:37,🐌:36,⛺:36,🗳:36,↔️:36,🦷:36,🐐:36,📘:36,🛼:36,🖌:36,🫤:36,👆🏻:35,🪡:35,🙆🏻:35,😾:35,🥧:35,🧙‍♀️:35,👛:35,👣:34,🚛:34,🎷:34,♠:34,🪑:34,🚴‍♀️:34,🥗:34,🧅:34,👮‍♂️:33,🟧:33,✒️:33,🕊️:33,🉑:33,🛡:33,🧚‍♂️:33,⛱:33,📆:32,🧳:32,😧:32,🇹🇭:32,🥜:32,❎:32,🎄:32,🖕:32,☠️:32,🤠:32,💅:32,🦎:32,🧃:32,🐆:32,🙏🏼:32,™:31,🦵:31,📒:31,🤑:31,🪙:31,📰:31,🥄:31,🦢:31,🖐️:31,🈯:31,♦:30,🚶:30,🌉:30,🍲:30,🪶:30,💒:30,🎦:30,👯‍♀️:29,🦩:29,🇩🇪:29,🕛:29,👨‍✈️:29,👖:28,🌖:28,🎢:28,🐛:28,🐞:28,🆓:28,▪:28,🦴:28,🌚:28,🧹:28,🌧:28,🤥:28,🗡️:28,🅱️:27,☝🏻:27,😯:27,🛩:27,🧜‍♀️:27,🟠:27,🤴:27,⛴:27,👁️:27,👨🏻:27,☘:26,🐗:26,🦝:26,💪🏼:26,🏉:26,🖇:26,🍽️:26,🇨🇦:26,🐂:26,🏨:26,💳:26,🤜🏻:25,🙅:25,👭:25,🐡:25,🌜:25,📗:25,🧟:25,🪴:25,🏓:25,✳️:25,📛:25,🗺:25,👨‍🍳:25,🤛🏻:24,🧵:24,💁🏻‍♀️:24,🧋:24,♀️:24,🧟‍♀️:24,◼️:24,🫐:24,👴🏻:24,🧨:24,👋🏻:24,🫀:24,👏🏼:24,🙅🏻:24,🚑:24,🌆:24,#️⃣:23,🧶:23,🕷:23,🍢:23,👉🏼:23,🎺:23,🕚:23,🎓:23,🦾:23,🐕‍🦺:23
en	😭:20547,😂:18616,❤️:14522,🔥:14279,🔹:12693,🤣:8680,🔔:7816,✅:6627,🥺:6536,✨:6499,😍:6466,🙏:5351,🎉:5016,📌:4686,💜:4673,🥰:4635,👇:4473,💙:4453,🎁:4193,🏆:4161,👀:3988,🥹:3824,🚀:3579,🤍:3564,🚨:3443,😊:3305,💕:3154,💚:2947,👉:2915,💀:2884,🖤:2737,😈:2641,💛:2632,🔴:2625,💯:2591,🥳:2581,❤:2421,♥️:2380,⚡:2378,‼️:2308,💥:2249,👍:2244,1️⃣:2225,📺:2205,💔:2200,🤩:2169,👏:2157,💦:2150,😩:2100,💗:2075,🤝:2042,🤔:2027,🔗:1980,💖:1975,😅:1945,😎:1867,🎂:1859,😘:1842,💎:1840,🇺🇸:1832,😉:1827,💰:1795,➡️:1787,😳:1763,📸:1702,😁:1693,🇪🇹:1668,⏰:1539,2️⃣:1505,🙄:1499,🤭:1477,🎥:1418,🙌:1389,💫:1381,🥵:1379,🥲:1375,👑:1364,⚠️:1333,😏:1302,😌:1302,⭐:1292,😆:1282,💪:1279,🫶:1277,🤗:1272,1⃣:1265,🙂:1232,🇪🇷:1229,📢:1200,😔:1183,☺️:1182,🫶🏻:1141,▶️:1123,💋:1122,🍆:1099,🌻:1084,🌟:1080,⏳:1075,🧡:1067,🤯:1065,💞:1040,❤️‍🔥:1006,⬇️:996,🎶:985,😱:983,2⃣:979,🤤:971,🌹:962,😋:955,☀️:949,🌸:944,🦄:905,💸:877,🇺🇦:864,🕊:858,3️⃣:848,🚩:832,🍑:825,🥴:823,🏈:819,🙏🏻:813,👌:804,✈️:802,📍:795,🧵:783,😤:779,💓:777,🦋:776,🫡:775,🐨:761,❗:758,📱:749,🌿:731,♦️:730,🤡:728,🥂:723,😢:721,🫠:714,🐰:714,😇:698,😜:694,😒:694,👋:685,🌈:684,🌕:681,🔱:675,☕:669,💵:666,🙈:664,🎊:663,❣️:661,♥:648,😄:639,😀:638,🫂:626,🙃:622,⚽:613,✌️:596,🍀:590,🍒:587,🐶:582,🤨:575,😮‍💨:573,😡:570,🎯:566,🇬🇧:566,🦅:563,🔄:558,🤧:557,🫶🏼:556,😬:554,👇🏻:550,◀️:549,🎮:546,🌙:541,🙏🏾:539,🤪:536,🫣:535,💘:532,🎃:527,👊:524,🇵🇰:521,🐾:514,🇮🇹:513,😫:510,💐:508,🔁:499,📊:497,😃:494,🗣:492,📣:492,☑️:491,☹️:490,😹:489,💌:489,😻:488,🙏🏼:488,🌊:487,🥇:484,😵‍💫:482,📲:481,3⃣:481,🌱:480,⤵️:473,🐐:470,⚔️:464,🎈:462,🐻:459,👅:455,🤑:453,🙏🏽:448,🐱:443,😞:440,📈:436,🟩:433,🍎:433,🗳:431,🌞:425,🍃:422,🐯:411,💬:407,🟢:406,🥊:405,🎰:405,🇧🇷:404,🇮🇳:403,🎀:395,🎟️:387,🦊:386,🧐:384,🌎:384,🫶🏾:383,👁:380,🤮:377,🌼:376,💻:375,🌺:370,✔️:365,📷:363,😝:359,❌:357,🇨🇦:357,🤫:351,😽:350,🤞:348,🤬:346,👈:345,🌴:343,🎵:340,🐸:340,❓:339,🟨:334,💭:331,💨:329,🌷:329,🎤:327,🔞:327,✝️:323,🔊:322,🤷‍♂️:321,🇱🇰:321,🪐:320,🌍:318,♻️:315,🐺:312,🍁:310,💃:310,😴:309,🧿:307,🐍:306,🔵:304,✊:301,🥱:300,🔮:300,🔒:299,🫶🏽:298,🤎:298,📅:296,👍🏻:296,🤢:296,⌛:295,😚:294,🍻:292,🍓:289,🐈:288,❄️:286,😪:286,🍞:286,🆚:285,🎨:285,😑:284,🎫:283,👏🏻:282,🎧:282,🤲:280,☁️:279,©:279,🌇:279,👉🏻:278,🇷🇺:277,😼:276,🍂:275,🌳:272,🎬:270,🤦‍♂️:265,☠️:263,🌚:261,🦆:261,😐:261,🤌:255,🐝:255,🛒:254,😰:254,💝:254,😲:252,📩:251,😕:250,🕛:250,🤓:249,🍊:248,🧸:248,📝:248,🗓:246,🧬:246,⚫:243,🥈:242,😛:242,🤠:240,💩:236,🐕:236,🐳:234,🕐:233,🐧:232,🇳🇬:230,😥:229,📹:229,🍰:229,▶:228,🔰:228,🕯:225,🌐:223,✌🏻:223,🙌🏻:220,✋:220,🕥:219,🤘:219,⬜:219,🤖:218,🗨:218,🔻:218,🏁:217,👔:217,🤷‍♀️:216,👥:214,🥁:212,🔃:212,🏝:211,🤦🏾‍♂️:207,☘️:207,☝️:207,💧:206,🫧:205,🥐:205,🗓️:205,🦁:204,📚:203,🗣️:203,😮:202,🍌:201,⬛:201,💣:201,👤:201,❤️‍🩹:201,💪🏻:196,👻:195,🟡:195,👽:195,🧨:195,👇🏼:194,🏅:194,🇺🇲:194,🐹:192,✍️:191,🥶:190,💟:189,🍿:189,#️⃣:189,😠:187,⏩:186,😖:185,📑:185,🍷:184,🥀:184,👇🏽:183,🙁:182,🍾:180,🎸:180,🗳️:179,🤙:179,🇵🇭:178,🕺:178,🤦‍♀️:178,➕:177,♠️:176,⚜️:176,🐥:175,🎟:174,🖥️:173,🫢:172,👒:172,🆘:172,🌌:171,🍏:169,👇🏾:168,🎞:168,👹:168,▪️:167,💤:166,📻:166,🕊️:166,🚫:165,😗:164,🦇:163,🩸:163,🌝:162,😣:162,🙌🏾:162,🐉:161,👆:161,🙌🏽:161,📎:161,✌:159,⁉️:158,🤟:158,🔸:157,🎙:157,4️⃣:156,🦍:156,🔪:155,🇰🇷:155,🤦🏽‍♂️:154,🐿:154,🖇️:153,🪄:151,🍄:149,💠:149,💪🏾:149,🇩🇪:148,⏱️:148,🌏:148,🤷🏽‍♀️:147,😓:147,👄:147,⭕:146,🛑:146,🏀:146,🥉:146,🧧:145,🙌🏼:144,🐬:143,👏🏼:142,🤞🏽:142,🐣:142,🦉:142,🏡:141,🏹:140,🏦:140,👏🏽:140,🚦:140,🌾:139,💪🏼:138,😟:137,💪🏽:136,🏷:136,😷:135,🐦:135,🔜:135,🧠:134,⛅:132,🍼:132,🇯🇵:132,🙊:132,🏠:130,0️⃣:130,©️:129,🤷🏻‍♂️:129,🥮:129,🫰:129,👏🏾:128,❇️:128,⌚:127,⚪:127,🦔:126,⏱:126,😺:126,6️⃣:126,👍🏼:125,🛐:125,👁️:124,🌄:124,🤦🏻‍♂️:124,🥞:123,☄️:123,™:123,🇪🇸:123,🏉:123,🕒:121,🐷:121,🔐:121,👧:121,🍭:120,👎:120,🤷🏽‍♂️:119,💅:119,🤷🏾‍♂️:118,🪙:118,☔:118,🤷🏾‍♀️:117,☺:117,📽️:117,🟣:117,💳:116,🤷:116,🔺:115,🇫🇷:115,💡:115,🐈‍⬛:115,🏴󠁧󠁢󠁳󠁣󠁴󠁿:114,🇦🇺:114,🤞🏾:113,🏴‍☠️:113,🤦🏾‍♀️:113,🏃‍♂️:113,5️⃣:113,🌵:112,🦜:111,🙏🏿:111,🦏:111,🖼:110,➡:109,🙇:108,7️⃣:108,🪴:108,👦:108,🌅:107,🤏:107,✌🏽:106,✌🏼:106,🖕:106,🔽:105,🧢:105,🥏:105,🐇:105,🤦:104,🤦🏽‍♀️:103,🤏🏻:103,🤷🏻‍♀️:103,®:102,💉:101,🔙:101,💲:101,🚮:101,⚒️:101,🇬🇭:100,😶:100,🎩:100,🕺🏻:100,🖇:99,🍦:99,🔑:99,🏏:99,🤟🏻:98,🐑:98,🔷:98,🥃:97,😸:97,🐛:96,📰:96,🪂:96,🏖:96,🥭:96,🦓:96,💊:95,🤦🏻‍♀️:95,🌀:95,⛔:95,👍🏾:95,✳️:95,🛠:95,🤕:94,🛸:94,🍺:94,🏳️‍🌈:94,👍🏽:93,📖:93,🚜:93,🔫:93,🧹:92,👾:92,❣:92,🍬:92,😯:92,🐼:91,🐟:91,⬆️:91,👋🏻:91,🪷:91,🎺:91,🏋️:91,🃏:90,🗿:90,❕:90,™️:90,🎙️:90,🧪:90,🎋:90,🌧:89,😨:89,🦖:89,🍇:88,🐒:88,👿:88,🐚:87,👌🏻:87,🚲:87,🌨:87,📆:86,🫤:86,🥜:86,🤲🏻:86,🐙:86,🍟:86,🙋‍♀️:85,😿:85,😙:85,🔓:85,💍:85,🍕:84,⚾:84,🏛️:84,🫵:84,👸:84,♾:84,📿:83,😵:83,✔:83,🫦:83,🌶:82,🔍:82,🌲:82,☑:82,🍪:81,🍉:81,🏃‍♀️:81,🗽:81,🔝:81,🔆:81,🎾:81,📡:80,🍫:80,🏃:80,⛩️:80,💿:79,📄:79,🇺🇬:79,🦈:79,🇨🇳:79,🎼:78,🐋:78,🚗:78,🤌🏻:77,💢:76,🔳:76,📉:75,✏️:75,🤘🏻:75,9️⃣:75,👼🏻:75,▪:75,🤜:75,🎎:75,📛:74,🌩️:74,0⃣:74,🎲:74,🥔:74,▫:73,🍳:73,🦾:73,🎄:73,🎆:73,📦:73,🍨:73,📜:72,🍋:72,🏷️:72,🌜:71,🧚🏾‍♀️:71,👊🏻:71,🐎:71,🌋:71,🐔:71,⛓:71,🎷:71,🧋:71,🇦🇷:71,🇹🇷:71,🤲🏾:70,📞:70,🐲:70,🙀:70,🤐:70,☂️:70,🆕:70,🧩:70,🌧️:70,♨️:69,✌🏾:69,🤞🏻:69,🧀:68,🇵🇱:68,🛝:68,🧃:68,👐:68,🐴:68,🐢:68,🍩:68,🔶:67,🟥:67,💹:66,🖥:66,🌽:66,🌤:66,⛈️:66,👌🏾:66,🌯:66,👶:65,☀:65,🗡️:65,👠:65,🥷:65,👉🏽:65,👣:65,🇳🇱:64,🙉:64,🥸:64,🤷🏼‍♀️:64,👈🏻:64,🚬:64,🪡:64,⬅️:64,🏎:64,🦌:63,👙:63,🌭:63,🙇‍♀️:63,🗑:63,👓:63,🔎:62,🇪🇺:62,🏖️:62,🥎:62,🏎️:62,⚔:61,🎅:61,🛍:61,😧:61,🇳🇴:61,➖:61,🌃:60,🫐:60,🏴󠁧󠁢󠁥󠁮󠁧󠁿:60,🐊:60,📽:60,🇹🇭:60,🫰🏼:60,〰️:60,🦦:60,🐭:59,🕯️:59,👕:59,🤞🏼:59,🫰🏻:59,🤝🏻:59,▫️:59,🤛:59,🏔️:59,🇸🇪:59,🐽:58,🌠:58,ℹ️:58,✊🏾:58,⚖️:58,🏟:57,💼:57,🤳:57,📶:57,🧅:57,😾:57,🪗:57,🇮🇪:56,👨‍👩‍👧:56,🥪:56,‼:56,🤌🏾:56,🏴󠁧󠁢󠁷󠁬󠁳󠁿:56,👇🏿:56,🚙:56,🚧:55,🧤:55,8️⃣:55,5⃣:55,🦑:55,👉🏼:54,🧁:54,🍹:54,🎗️:54,🥒:54,☮️:54,🤌🏽:53,🌪:53,🎇:53,🖲:53,🍖:53,✊🏻:53,🐂:53,💃🏻:53,🍜:53,🎖️:53,👬:53,♻:52,♐:52,🤝🏾:52,🇲🇽:52,🇨🇭:52,👺:52,🤰:52,🐀:51,🔘:51,🀄:51,🫀:51,🥟:51,⚓:51,👚:51,🗡:50,🟠:50,🤸🏼‍♂️:50,🧊:50,🐮:50,🇵🇪:50,4⃣:50,🥚:50,🐆:50,👊🏽:50,🤷🏼‍♂️:49,👉🏾:49,🍅:49,🙋‍♂️:48,🌮:48,🅰️:48,🆓:48,🇿🇦:48,🥩:48,🚶‍♂️:48,🚂:47,🍔:47,🤙🏻:47,🍵:47,☎️:47,🧍‍♀️:47,🔈:47,🛫:47,🙇🏻‍♀️:47,👌🏽:47,🕹:46,🧙‍♂️:46,👟:46,👊🏼:46,🖼️:46,🍡:46,🪶:45,🐻‍❄️:45,🗺️:45,🐄:45,👎🏻:45,🧈:45,🎍:45,🧭:45,👂:45,🐿️:45,🆙:45,🚶:45,🎱:45,💽:44,📋:44,🦀:44,🎭:44,💅🏻:44,🫱🏻‍🫲🏼:44,👌🏼:43,🏟️:43,🚿:43,🏐:43,🥛:43,🤘🏼:43,🍯:43,🖐:42,✊🏿:42,🍗:42,🤌🏼:42,📃:42,🍸:42,🍲:42,🔛:42,🤹‍♀️:42,💇‍♀️:41,🙋:41,🚕:41,✊🏽:41,👶🏻:41,🦎:41,🐓:41,✖️:41,🪩:41,🔖:41,🎑:41,🗝️:41,📥:41,🪸:41,🦥:41,🕸:40,🕰:40,🤝🏼:40,🇬🇷:40,🥑:40,♾️:40,☯️:40,🥕:40,✈:40,🇸🇦:40,🇦🇫:40,🇵🇸:40,🇮🇱:39,🕷:39,🍝:39,🍢:39,😦:39,⛓️:39,😶‍🌫️:39,🤦🏼‍♀️:39,🏝️:39,🟦:39,🛡:39,🤱🏻:39,👼:38,🔉:38,🐞:38,🎹:38,🧾:38,🧛‍♂️:38,🦧:38,🧍🏻‍♀️:38,✊🏼:38,⛳:38,🇫🇮:38,🧑🏼‍🤝‍🧑🏻:38,👩🏻‍🤝‍👨🏿:38,📁:37,🌛:37,🐅:37,🟪:37,🥝:37,🍐:37,🫵🏻:37,⏲️:37,✉️:37,📘:37,🌪️:37,🤲🏽:36,🍱:36,🌡️:36,💃🏽:36,⏬:36,🍚:36,💪🏿:36,🤴:36,🩰:36,🏢:35,🍽:35,🪞:35,🚶‍♀️:35,🙋🏻‍♀️:35,🤚:35,💄:35,🛎:35,🦠:35,↕:35,🪬:34,🔟:34,🤥:34
