Day	Hour	Count	Coverage%
2022-09-04	11	164720	84.389
2022-09-04	12	131421	62.194
2022-09-04	13	30592	13.556
2022-09-04	14	162838	70.472
2022-09-04	15	18405	7.694
2022-09-04	21	7925	5.444
2022-09-04	22	150976	100.0
2022-09-04	23	150908	100.0
