Emoji	Count
🌺	2357
3️⃣	2286
🌻	2267
▶	2264
💌	2213
😻	2202
🌿	2199
👍🏻	2173
📱	2163
🫡	2153
⚽	2152
🇸🇦	2080
🥇	2043
🔞	2037
🤲	2036
❕	2013
🌼	2008
🍔	1971
⁉️	1935
🇺🇸	1932
🔻	1923
✈️	1877
🐻	1862
👈	1861
❓	1855
🙃	1842
🌱	1828
✔️	1812
👋	1809
🤬	1803
⬛	1796
💭	1782
✊	1777
💬	1761
🥴	1743
💨	1737
🙇‍♀️	1730
💢	1726
🤧	1717
🇻🇪	1717
▪️	1714
🙁	1703
🎈	1703
😫	1702
💩	1689
📝	1684
😹	1666
😒	1666
💝	1649
🇪🇹	1643
🎬	1642
⚪	1642
😞	1619
🐯	1619
🐈	1618
😤	1609
🫧	1593
💃	1585
🔁	1581
⭕	1580
🟡	1555
😵‍💫	1550
🇹🇷	1541
👉🏻	1540
😚	1534
📷	1528
😝	1507
👊	1495
🌊	1486
🏮	1469
😮‍💨	1465
🙇‍♂️	1454
🐾	1453
🤎	1447
😬	1445
🕯️	1431
🎤	1427
⚫	1425
🦊	1422
🧐	1408
🫂	1403
☺	1397
🇺🇦	1395
🌞	1391
🐥	1390
3⃣	1376
🤫	1373
🔄	1362
5️⃣	1353
🔺	1352
🍃	1350
🕊	1345
🥂	1335
🎧	1330
🌍	1326
🎮	1325
💵	1320
🔽	1314
⚜️	1302
🟨	1287
㊗️	1287
🗣️	1280
🐺	1263
4️⃣	1249
🍊	1244
🍻	1243
🤨	1242
🗓	1237
🗣	1231
🤑	1225
🐷	1220
🔮	1190
☹️	1179
✍️	1176
☑️	1176
📚	1174
🍫	1172
🟠	1167
😥	1161
🧵	1156
☀	1156
😴	1153
➖	1152
🌎	1149
🍌	1146
💡	1134
🫶🏼	1130
🪄	1127
❤️‍🩹	1126
🕯	1114
😛	1110
📈	1107
🏝	1107
🔸	1101
☁️	1095
❄️	1090
⚔️	1089
✌🏻	1080
🙏🏼	1068
🧸	1062
🐨	1055
🤏🏻	1052
🥱	1050
🤲🏻	1048
💤	1047
💧	1041
⏳	1039
🇪🇷	1038
🤢	1034
🍺	1029
🆘	1027
📩	1021
📽	1018
😪	1012
⤵️	1008
⚠	1008
🥀	1005
🐸	998
🐈‍⬛	996
✌	990
🟥	982
🐍	968
🇬🇧	964
🍭	957
😑	953
▫️	947
📹	942
🔒	938
👤	936
☘️	932
🌃	924
🙇	919
🙏🏽	914
🧿	911
🔃	909
🤓	905
💉	905
📅	903
🐿	903
🌴	899
🗓️	894
🐟	894
🅿️	891
❣	885
🤦‍♀️	884
🍼	878
🤞	875
🍨	874
🦅	873
🎨	872
🌚	870
✋	870
😠	869
🟢	863
🐹	861
🔳	849
🔊	849
🇯🇵	847
🌠	846
🤟	842
☠️	838
💊	836
😣	835
😨	833
🗳️	832
🍄	832
😐	831
🍷	828
😖	827
🤦‍♂️	821
😲	818
🙏🏾	815
😓	814
🕊️	812
🐙	807
💪🏻	804
🌾	803
👆	794
🫢	792
📻	791
💣	790
🥶	788
🦁	786
🐧	785
🍪	785
🎫	773
☝️	773
🤘	768
🔰	764
😰	763
🐼	763
🇫🇷	761
👾	760
0️⃣	760
🏷️	758
🫰	756
🍯	754
🎲	752
🔶	748
☑	747
🦇	746
🐐	743
🐣	742
➕	740
💟	734
🙊	733
🍬	728
🍜	723
🍋	722
👹	720
🔫	717
👇🏼	714
🍠	713
🤷‍♂️	710
🥚	709
📞	704
👌🏻	702
🍅	701
👎	700
🎸	695
🌏	695
➡	687
🌐	681
📽️	679
🐬	679
🍵	679
🍩	679
🇹🇭	678
🏀	677
📖	675
🛑	674
🐉	673
🐊	666
🇲🇦	663
🎟️	660
🐕	659
🤦	657
🍕	657
⬇	657
😵	656
⌚	654
〰️	653
🔪	645
⚾	645
🌕	644
🇷🇺	642
🍳	641
🤦🏻‍♀️	639
🍈	639
👏🏼	638
🏈	638
🗳	637
🕺	636
🥦	635
🍰	635
🤌	633
😿	633
👽	633
🙀	630
🏅	629
☂️	628
0⃣	628
🤏	623
👄	623
🙋‍♀️	616
🏃	616
📉	611
🛒	607
🚗	602
🙆‍♀️	601
🆚	601
🤙	598
🏠	596
🌳	596
📊	588
🍿	588
♠️	588
🖕	586
⏩	586
🦑	583
👿	581
👁️	581
😮	580
💿	577
🌝	569
©	568
🟧	567
🔜	560
🦦	552
😼	551
🔝	551
👁	550
🐮	545
🐝	538
💍	537
🤟🏻	535
😕	533
🥈	532
🌰	532
🙇🏻‍♀️	528
🎄	528
🙆‍♂️	527
🐇	525
☔	525
🫶🏽	521
🥖	517
📰	517
🍖	514
💠	513
🇲🇽	513
🇮🇳	513
📆	512
💻	511
👼	511
🇦🇷	511
🍙	508
🎙	506
🇰🇷	504
🍉	503
🐳	502
🪐	498
🐴	498
🐦	498
🎰	495
👇🏽	494
🆕	494
♦️	492
😸	491
😶	491
🍚	491
😙	490
🎋	487
🔍	483
✖️	483
🥕	481
😽	481
🎩	481
🥞	478
🍏	478
🍇	477
🐑	475
🔎	473
🐤	472
🧧	470
🌲	470
💅	468
🎭	466
🫀	465
🎙️	465
😗	464
🎖	463
⏬	462
🔱	460
🍾	459
🍐	458
🇩🇪	458
🍛	457
📡	456
🌽	453
🍞	452
🆔	452
🤙🏻	450
🇺🇲	450
🚮	449
🦄	448
😷	447
🦉	445
🍮	444
👥	442
🏡	442
👕	441
🌅	441
🤠	439
🐢	438
◾	438
🍴	436
🗺️	432
🩸	431
🇮🇹	431
☝	431
🐔	429
👍🏼	425
🛐	424
👏🏽	422
🟣	420
💳	420
🎼	420
🤖	419
📎	419
🫶🏾	418
🔲	417
👈🏻	416
✊🏻	414
👙	413
🤦🏻‍♂️	411
👋🏻	411
🥩	408
👍🏽	408
🍗	408
📋	407
💮	407
💄	407
🙋	406
🙋‍♂️	405
🍹	404
🐒	400
🎇	400
🐏	397
🎪	397
🏹	395
🍦	395
▪	394
💁‍♀️	393
📮	392
🐀	391
🌵	390
🌌	390
👠	389
🧠	385
🦈	385
🏁	384
🌄	381
🎟	380
🥸	378
🍡	378
🇪🇸	378
🙌🏼	375
🗿	375
👶	374
🧼	372
🫰🏻	370
🥉	370
📕	370
🦭	369
🎆	369
⬆️	369
🐎	368
⛔	368
🉐	367
🐆	364
🦌	363
🍣	362
🥛	360
👮	360
🆙	360
🫐	358
🧚‍♀️	356
🏳️‍🌈	356
🇪🇺	356
🤷‍♀️	353
🤦🏾‍♂️	353
🔆	351
👜	350
🚫	349
🚬	347
📦	347
👖	344
👊🏻	344
🧈	343
🔑	343
💲	342
🛫	341
💪🏾	341
😯	340
🌋	340
🤌🏻	339
🕒	339
👓	339
🥁	338
🇵🇰	338
🙉	337
💴	337
🏃‍♂️	337
📂	335
😟	333
😺	332
☁	330
🫦	328
🌜	327
🦍	326
🏇	326
⤴	323
☎️	319
📁	317
🌛	316
♨️	316
🤷🏻‍♀️	312
🕸	312
💪🏼	312
🎾	311
🤷	309
🗝	309
🎡	308
🔅	307
📜	306
🇩🇿	305
🤷🏻‍♂️	304
🕛	304
🐘	304
🏴‍☠️	304
🏃‍♀️	304
🍲	304
⁉	304
🐓	303
🍍	302
🥒	300
👣	300
🧤	299
〰	299
🥊	298
👟	298
🫵	296
🐋	296
💶	295
🐖	294
🎞	294
🌑	294
🤐	293
🏷	293
🏥	293
⌛	293
🫵🏻	291
⚖️	291
©️	291
🖐️	290
🐃	290
🌶	290
🍸	288
🔙	287
👉🏼	287
👇🏾	287
⤴️	287
⛄	287
◽	287
🥬	286
🙌🏽	285
🕷	285
⬅️	284
🦖	283
🐞	283
⚔	282
🎹	280
🇵🇱	280
❔	280
📘	279
🐅	279
🍟	279
🇦🇺	279
♣️	279
🤚	278
🙌🏾	278
🤘🏻	277
🔘	277
👏🏿	276
🐽	276
🌫	276
🔓	275
🇨🇴	275
🐭	274
🍶	274
♐	274
🍧	273
🍝	273
🔋	272
🐗	272
4⃣	272
🏰	271
🥐	270
📛	270
🐚	269
🧁	268
🕐	268
🔐	268
✉	268
🪴	267
🐲	266
🇨🇺	266
🛁	265
🔟	265
🏩	265
💅🏻	264
👶🏻	264
👏🏾	264
🛢️	263
💹	263
🇨🇦	263
💃🏻	262
💼	261
👸	261
👂	261
🇳🇬	260
🥤	259
🇨🇱	259
🙆	258
💪🏽	258
👺	258
✖	257
5⃣	257
🧢	254
🐠	253
🖕🏻	251
🔖	251
📧	251
📥	251
🪩	250
📯	250
🪷	249
🚧	248
📙	248
✏️	248
♀	246
📀	245
🐩	245
🎅	245
🥔	244
🗽	244
🎣	244
🦴	243
✌🏼	243
♀️	243
👞	241
🎒	241
🥃	240
🕙	240
💑	240
🐌	240
🏪	240
🏨	240
🚂	238
👐	238
🐂	238
🎓	237
🥝	235
👼🏻	235
🇨🇳	235
👛	234
❄	233
☄️	233
➰	232
🧀	231
🦆	231
🛸	231
💈	231
🧨	230
🙋🏻‍♀️	230
✉️	230
⛱	230
㊙️	229
😾	228
🌆	228
⏱	227
🐵	226
🦒	225
🤥	225
👒	225
🐡	225
🏦	225
❇️	225
✋🏻	225
🖇️	224
🦀	223
🤳	223
♂	223
🍢	222
⛽	222
7️⃣	222
🧬	220
🤕	220
🍤	220
🐛	219
🍥	219
🚘	218
🌇	218
☃️	218
🐄	217
🎴	217
🎍	217
👗	216
™	216
🐜	215
⛩️	215
🦾	213
🥷	213
🤦🏽‍♂️	213
💁	213
🏢	213
®	213
🙆🏻‍♀️	212
🎻	212
🎺	212
🆗	212
👧	211
🇵🇾	211
🇳🇱	211
☘	211
🧪	210
🤦🏽‍♀️	210
🎷	210
☝🏻	210
🛎	209
🔨	209
👩	209
👦	209
🤞🏻	208
🙏🏿	208
🌘	208
㊗	208
👚	207
🤝🏻	206
🫤	205
🍽	205
📑	204
🅰️	204
✈	204
🖇	203
🏟	203
✍🏻	203
🖐	202
🌶️	202
✍	202
#️⃣	202
🕥	201
👫	201
🎌	201
🇪🇬	201
🔛	200
🥑	199
🔦	199
🎱	199
🉑	199
⤵	199
👌🏼	197
💒	196
🇮🇷	196
⛩	196
🚚	195
💆	195
👔	195
🍱	195
📃	194
💂	194
🎞️	194
🏉	193
🎦	193
❎	192
🧚	191
📓	191
🏫	191
🕹️	188
📼	188
6️⃣	188
🪙	187
🚲	187
🇭🇳	187
🤜	186
📄	186
👭	186
🚃	185
♂️	185
🥭	184
⚓	184
🔭	183
🎏	183
⚰️	183
7⃣	183
👃	182
🚶	181
🎢	181
🌗	181
🌓	181
◼	181
🔌	179
🚙	177
👬	177
🎐	177
🧹	176
🤷🏽‍♂️	176
🙋🏻‍♂️	176
📪	176
✌🏽	176
🫴	175
✳️	175
📶	174
🗾	173
🐫	173
🌒	173
📴	172
💾	172
🛟	171
🗯️	171
👴	171
💱	170
👯	170
🐻‍❄️	170
✝️	170
🈵	169
🧭	168
🦩	168
🗼	168
🖼	168
📐	167
🟪	166
🙇🏻‍♂️	166
🦢	165
🥜	165
🚪	164
🕣	164
✴️	163
😧	162
🕸️	162
🦔	161
🔼	161
🔂	161
⏱️	161
🌪	160
📔	159
📨	158
🏃🏻‍♀️	158
🤦🏼‍♀️	157
🐿️	157
🎑	157
🇱🇹	156
🦚	155
📤	155
📏	155
🤒	154
😶‍🌫️	154
👊🏼	154
🇫🇮	154
↗️	154
🩰	153
🔚	153
📳	153
🃏	153
🥧	152
🛩	152
✊🏽	152
⛅	151
🦜	150
🕜	150
📗	150
🎠	150
🆓	150
✴	150
🤌🏼	149
🚦	149
📬	149
🇬🇭	149
👱	148
🐪	148
🧑‍💻	147
🥟	147
🔬	147
👵	147
👍🏾	147
🏧	147
🕚	146
🕘	146
🌖	146
🌉	146
🫥	145
🧩	145
🧊	145
👎🏻	145
🇵🇪	145
🧳	144
👋🏼	144
🦐	142
🗻	142
🖼️	142
🔠	142
🔏	142
📒	142
🤛	141
🕦	141
🔈	141
😦	140
🕠	140
💷	140
🌧️	140
🤷🏾‍♂️	139
🔣	139
🏴󠁧󠁢󠁥󠁮󠁧󠁿	139
🇦🇲	139
♈	139
🧶	138
🕓	138
🌔	138
↘️	138
🏊	137
🇵🇸	137
👘	136
🌧	136
♾️	136
🦷	135
🛍	135
🔡	135
✂️	135
⛓	135
♦	135
🔉	134
🎳	133
⏪	133
↪️	133
🕡	132
🕞	132
🕔	132
📇	132
👪	132
🇨🇿	132
🚌	131
🕑	131
📠	131
🏯	131
🏟️	131
🌤	131
🥗	130
🛹	130
🚿	130
🚶‍♀️	130
🕧	130
🪞	129
🏤	129
🥏	128
👡	128
🏐	128
🇸🇻	128
🦟	127
🤞🏾	127
🇿🇦	127
🇸🇪	127
🤲🏼	126
💽	126
💃🏽	126
🛵	125
🕗	125
🕋	125
8️⃣	125
🤷🏽‍♀️	124
🕌	124
📿	124
💇	124
🇰🇵	124
6⃣	124
🏖️	123
🈺	123
🇮🇩	123
🇪🇦	123
🔢	122
📵	122
🏂	122
⛓️	122
🦪	121
🦕	121
🤦🏾‍♀️	121
🕤	121
👨	121
🌂	121
🇪🇨	121
™️	121
🧚🏻‍♀️	120
🕰	119
📫	119
👉🏽	119
🦎	118
🔧	118
🎖️	118
🪸	117
🚺	117
🌁	117
🇵🇹	117
🅿	117
🛌	116
👌🏾	116
🛼	115
🔩	115
👰	115
🅾	115
🧙‍♀️	114
🕺🏼	114
👷	114
✌🏾	114
9️⃣	114
🤲🏽	113
🔀	113
🎗	113
☢️	113
🪂	112
👇🏿	112
🏭	112
🏃🏻‍♂️	112
🈳	112
🇦🇹	112
🕢	111
🏳️‍⚧️	111
❤‍🩹	111
↙️	111
🥪	110
🏎	110
🪑	109
🖋️	109
👢	109
🐁	109
🇮🇪	109
💺	108
🎗️	108
🇱🇺	108
✊🏾	108
⛳	108
🪶	107
🛡️	107
🗞	107
✳	107
♠	107
ℹ️	107
🧋	106
🤞🏽	106
👌🏽	105
🥓	104
🇲🇪	104
🤷🏼‍♀️	103
📭	103
🇵🇭	103
®️	103
🫒	102
🖥	102
🖌	102
👯‍♀️	102
🎽	102
🤲🏾	101
🔕	101
🎿	101
🇲🇭	101
🧃	100
🥄	100
🤷🏼‍♂️	100
🤙🏼	100
🚶‍♂️	100
🇰🇼	100
🪡	99
🥨	99
🤏🏼	99
🛀	99
🗝️	99
🕝	99
👍🏿	99
🇮🇱	99
🅾️	99
⛵	99
🥫	98
🤌🏽	98
🛍️	98
🙅‍♂️	98
🌫️	98
🧟‍♀️	97
🤞🏼	97
🕹	97
🪬	96
🕶	96
🌪️	96
🇨🇭	96
🧎‍♀️	95
🙅‍♀️	95
🕟	95
👆🏻	95
🫘	94
🪦	94
🕴	94
👳	94
🏬	94
🪥	93
🧟‍♂️	93
🤦🏻	93
🗡️	93
🕖	93
🔯	93
👊🏽	93
🏄	93
🕕	92
🌬	92
🇶🇦	92
✊🏼	92
🧚‍♂️	91
🦶	91
🤦🏼‍♂️	91
🎎	91
🌮	91
🇨🇷	91
🧦	90
🌤️	90
🇮🇶	90
✊🏿	90
◼️	90
◀	90
☠	89
🗨️	88
🗡	88
🏕	88
🏍	88
🅱️	88
🚢	87
🖥️	87
🖋	87
👦🏻	87
🏝️	87
✏	87
🫖	86
🥥	86
🚐	86
🕷️	86
🕳	86
💁🏻‍♀️	86
🏴󠁧󠁢󠁳󠁣󠁴󠁿	86
🏒	86
🥢	85
🕺🏻	85
🍘	85
Ⓜ️	85
🥣	84
🇬🇹	84
♨	84
☎	84
🚔	83
🏵️	83
♎	83
🦝	82
🤘🏼	82
👲	82
🦮	81
🕶️	81
🏖	81
🇦🇪	81
🪨	80
🤸	80
🤷🏾‍♀️	80
🤌🏾	80
🚛	80
🇩🇴	80
☮️	80
🪖	79
🛰️	79
🏣	79
🥘	78
🚤	78
🗯	78
👈🏼	78
🏏	78
🌦	78
👝	77
🇺🇾	77
♾	77
◻️	77
🩺	76
🧂	76
🦠	76
🖖	76
🌨	76
🧺	75
🧴	75
💪🏿	75
🩹	74
🥋	74
🗑	74
🦂	73
🚑	73
⛱️	73
☄	73
🧟	72
🙇🏻	72
🖐🏻	72
🈹	72
8⃣	72
🫑	71
🥯	71
🏸	71
🇨🇵	71
☂	71
⏲️	71
🧷	70
🧉	70
🤝🏾	70
🔇	70
👉🏾	70
↪	70
🥙	69
🗑️	69
🖌️	69
🏴	69
✒️	69
🧎🏻‍♀️	68
🤙🏽	68
🚸	68
🗞️	68
☪	68
🚕	67
💁‍♂️	67
🇳🇮	67
🧱	66
🦓	66
🤸‍♀️	66
👸🏻	66
🐕‍🦺	66
🌭	66
🇻🇳	66
🇵🇷	66
❤‍🔥	66
⛈️	66
🤝🏽	65
🚶🏻‍♀️	65
🖊	65
🍽️	65
🇦🇫	65
⚒️	65
🩲	64
🧆	64
🦥	64
🟫	64
🇾🇪	64
🇰🇪	64
🪓	63
🧣	63
🛞	63
🗺	63
🇷🇸	63
🧾	62
🧍🏻‍♀️	62
🚆	62
🧇	61
🤚🏻	61
🇬🇷	61
⬅	61
⚙️	61
☹	61
⏫	61
🪵	60
🧙‍♂️	60
🛻	60
👮‍♀️	60
🦧	59
🤺	59
🤟🏼	59
🚹	59
👧🏻	59
🇳🇿	59
⛰	59
🧽	58
🧍‍♀️	58
🤴	58
🚄	58
🕉	58
👨‍🌾	58
🇺🇳	58
🧘	57
🤷🏻	57
🤦🏿‍♂️	57
🤜🏻	57
🙆🏻‍♂️	57
👩🏻	57
🏵	57
🈲	57
↗	57
🧛‍♂️	56
🚅	56
🙆🏻	56
🖕🏽	56
👰🏻‍♀️	56
🎅🏻	56
☝🏼	56
↔️	56
🪜	55
🤝🏼	55
🚽	55
🕳️	55
🈯	55
🇵🇦	55
♋	55
🧥	54
🧙	54
🤷🏿‍♂️	54
🛋	54
🕉️	54
👉🏿	54
🏍️	54
🇳🇴	54
⚛️	54
🧍	53
🦸🏻‍♂️	53
🚓	53
🙅	53
🗨	53
🕰️	53
🅰	53
⛲	53
🧄	52
🤸‍♂️	52
🛎️	52
🌥	52
🦵	51
💅🏼	51
🏴󠁧󠁢󠁷󠁬󠁳󠁿	51
🧞‍♂️	50
🚴	50
🚒	50
🔤	50
💃🏼	50
👨‍👩‍👧	50
👋🏽	50
🏎️	50
🇺🇬	50
⛺	50
🫳	49
🪧	49
🧎	49
🚋	49
💅🏽	49
👮‍♂️	49
🏕️	49
🏄‍♂️	49
🇱🇾	49
🦙	48
🇧🇴	48
☣️	48
🧚🏻	47
👶🏼	47
🇸🇬	47
🇲🇾	47
🇧🇪	47
⚖	47
♌	47
▫	47
🤰🏻	46
🚇	46
👩🏻‍🌾	46
👊🏾	46
🏃🏼‍♀️	46
🈷️	46
☯️	46
↔	46
🫶🏿	45
🪁	45
🛬	45
🛋️	45
🖕🏼	45
👎🏼	45
🏳️	45
🌬️	45
🌡	45
⬆	45
◀️	45
🛰	44
🙌🏿	44
🙋🏼‍♀️	44
🇦🇿	44
✡️	44
🥼	43
🤵🏻	43
🤘🏾	43
🛡	43
🇭🇺	43
🇧🇭	43
🗂	42
🫵🏼	41
🛠	41
🛏	41
💃🏾	41
👩‍💻	41
👐🏻	41
🏻	41
🏛	41
🏋️‍♂️	41
✍🏼	41
⚒	41
🧛	40
🧙‍♀	40
🦹‍♀️	40
🦘	40
🚍	40
🖊️	40
🏞️	40
🌡️	40
🇧🇾	40
⏭️	40
🪗	39
🧚🏻‍♂️	39
🚶🏻‍♂️	39
💆‍♀️	39
👩‍🎓	39
⚙	39
☪️	39
9⃣	39
🧘‍♀️	38
🧍‍♂️	38
🤛🏻	38
🤙🏾	38
🛩️	38
🚉	38
🖕🏾	38
👩‍⚕️	38
👨🏻‍✈️	38
🏺	38
🏛️	38
🏃🏽‍♂️	38
🏃🏻	38
🇹🇼	38
🇭🇹	38
🇩🇰	38
⚰	38
🧲	37
🧘🏻‍♀️	37
🥅	37
🛤	37
🚥	37
🚁	37
🙇‍♀	37
🙅🏻‍♀️	37
🕺🏾	37
👩‍❤️‍💋‍👨	37
🇯🇲	37
🆒	37
〽️	37
⏺	37
🪣	36
🧏🏻‍♀️	36
🦶🏻	36
🚴‍♀️	36
👨‍⚕️	36
👋🏾	36
🇬🇪	36
✒	36
⛪	36
🧒	35
🏌️	35
🇴🇲	35
🀄	35
➿	35
♊	35
↙	35
🫁	34
🪢	34
🪔	34
🚖	34
🕺🏽	34
👩‍🦰	34
🏓	34
✍🏽	34
⛴️	34
♏	34
🤘🏽	33
🖍️	33
🕵️‍♂️	33
💆🏻‍♀️	33
👩‍❤️‍👨	33
👨‍💻	33
✋🏼	33
⛰️	33
♿	33
🫕	32
🧅	32
🥎	32
🤦🏽	32
👨🏻	32
🇷🇴	32
✌🏿	32
☦️	32
☝🏽	32
🪅	31
🧜‍♀️	31
🦫	31
🤟🏽	31
🈁	31
🇱🇷	31
⛈	31
☃	31
🦞	30
🙇‍♂	30
🙆🏽‍♂️	30
📟	30
👱🏻‍♀️	30
👈🏽	30
🏔	30
☝🏾	30
🪚	29
🧕	29
🧌	29
🤰	29
🛖	29
🚜	29
🙋🏻	29
👸🏼	29
👴🏻	29
🇱🇧	29
🆖	29
⛸️	29
♉	29
🫵🏽	28
🧑‍🔬	28
🦣	28
🦃	28
🤏🏽	28
🟤	28
🛠️	28
🚣🏻‍♂️	28
🙋🏽‍♂️	28
🙇🏽‍♂️	28
💁🏻‍♂️	28
👩‍🦳	28
🏜	28
🏋️‍♀️	28
🇨🇩	28
⛷️	28
⚜	28
♒	28
🫱🏼‍🫲🏽	27
🪲	27
🤲🏿	27
🙅🏻‍♂️	27
🖖🏻	27
👈🏾	27
🏙	27
🈶	27
⏯️	27
🫗	26
🧔	26
🧑	26
🧍🏽‍♀️	26
🦸‍♂️	26
🦸‍♀️	26
🤸🏻‍♂️	26
🚎	26
🗒️	26
🗒	26
💇‍♀️	26
💅🏾	26
👩‍🏫	26
👨‍👩‍👧‍👦	26
👨‍🍳	26
👁‍🗨	26
🌥️	26
🈚	26
🇿🇼	26
🇿🇲	26
🇸🇳	26
🇱🇻	26
🇧🇫	26
㊙	26
♣	26
♟	26
↩️	26
🫵🏾	25
🧻	25
🧯	25
🧛‍♀️	25
🥽	25
🥷🏼	25
🚴‍♂️	25
🖕🏿	25
🕵️	25
👎🏽	25
🏔️	25
🏌️‍♂️	25
✍🏾	25
✂	25
🫰🏼	24
🧝‍♀️	24
🚶🏾‍♀️	24
🚡	24
🙇🏼‍♀️	24
💁🏼‍♀️	24
👩‍🍳	24
👩‍🌾	24
🏋️	24
🌩️	24
🇭🇷	24
🇧🇿	24
♑	24
♍	24
🫓	23
🧔🏻‍♂️	23
🦶🏼	23
🦗	23
🦏	23
🤴🏻	23
🤳🏻	23
🛶	23
🛢	23
🚰	23
🖍	23
🕵️‍♀️	23
💇🏻‍♂️	23
🏞	23
🏊‍♂️	23
🏊‍♀️	23
🇹🇿	23
🇸🇾	23
⛏️	23
♟️	23
🫱	22
🪺	22
🤸🏻‍♀️	22
🚞	22
🙅🏻	22
🖱	22
🕵	22
👴🏼	22
👨‍🎓	22
🏜️	22
🏑	22
🇰🇿	22
⏹	22
↘	22
*️⃣	22
🪱	21
🩱	21
🧑‍🚀	21
🥮	21
🤦🏾	21
🤌🏿	21
🚊	21
😶‍🌫	21
👩‍🦯	21
👎🏿	21
🏳	21
🏘️	21
🏘	21
🏃🏿‍♂️	21
✝	21
⏯	21
↕️	21
🪀	20
🧎‍♂️	20
🦺	20
🦛	20
🤳🏼	20
🤜🏼	20
🤚🏼	20
🙋🏽‍♀️	20
🕴️	20
👯‍♂️	20
👩🏼	20
👃🏾	20
🇸🇨	20
❇	20
⛏	20
⏮	20
🪝	19
🧮	19
🧛🏻‍♀️	19
🧑‍🏫	19
🦬	19
🥾	19
🤿	19
🤦🏿‍♀️	19
🚭	19
🗂️	19
💁🏽‍♀️	19
👩🏻‍💻	19
👩‍❤️‍💋‍👩	19
👎🏾	19
👆🏽	19
🏗️	19
🏃🏽‍♀️	19
🈂️	19
✡	19
✋🏿	19
⛸	19
☸️	19
ℹ	19
🫵🏿	18
🧓	18
🧑‍⚕️	18
🧍🏻	18
🥠	18
🤵	18
🤙🏿	18
🟰	18
🛳	18
🛏️	18
🚶🏻	18
🙅🏾‍♂️	18
💃🏿	18
👵🏻	18
👩‍🚀	18
👩‍❤️‍👩	18
👨‍🏫	18
👌🏿	18
🌩	18
🇹🇳	18
🇲🇨	18
🇱🇦	18
🇧🇩	18
🪫	17
🧰	17
🧚🏼‍♀️	17
🧑‍🌾	17
🧏‍♀️	17
🦨	17
🥷🏽	17
🤷🏽	17
🤱	17
🤦🏼	17
🚶🏽‍♀️	17
🙋🏼‍♂️	17
🙆🏿‍♂️	17
🙆🏾‍♂️	17
🗃	17
👸🏽	17
👷‍♂️	17
👨‍🦯	17
👨‍🚒	17
👆🏿	17
🏗	17
🏃🏾‍♂️	17
🌦️	17
🇮🇸	17
⛹🏽	17
♓	17
⏺️	17
🫰🏽	16
🪪	16
🪟	16
🪃	16
🧔🏻	16
🧍🏾‍♀️	16
🦸	16
🤸🏼‍♀️	16
🤳🏽	16
🤱🏻	16
🤞🏿	16
🛣️	16
🚷	16
🚶🏾‍♂️	16
🚶🏼‍♀️	16
🚠	16
🖱️	16
🕍	16
👱‍♀️	16
👭🏻	16
👩🏻‍🦯	16
👊🏿	16
🏚	16
🏋	16
🏃🏾‍♀️	16
🏃🏼	16
🇲🇲	16
🇭🇲	16
🇪🇪	16
