Emoji	Count
💌	2572
📲	2545
🗓️	2511
❕	2499
🔞	2495
▪️	2492
🙃	2447
💭	2427
⚫	2427
🌕	2385
🙇‍♀️	2359
🎈	2349
💬	2340
🐷	2336
🟨	2333
🙇‍♂️	2304
😹	2302
💢	2281
🐾	2279
😮‍💨	2269
🎧	2269
⚪	2267
⚜️	2250
🔮	2241
👋	2236
👊	2233
😫	2222
👍🏻	2214
👈	2212
😝	2203
😤	2189
🧸	2172
🎤	2168
😻	2166
🌊	2158
🕊	2156
⏳	2155
🌞	2145
☁️	2138
🏎	2116
🔁	2113
🕺	2068
🍋	2058
❓	2055
🍒	2051
👉🏻	1986
🤬	1972
🤧	1968
😬	1952
🍎	1934
🤫	1932
😞	1930
😵‍💫	1913
🟢	1899
📱	1899
✈️	1895
🍃	1891
3⃣	1889
🍔	1883
🫶🏼	1881
🐻	1878
🗣	1874
😴	1860
🍂	1831
🐯	1828
☀	1826
🦅	1822
❣	1808
💝	1806
☺	1806
😒	1795
🔽	1792
😚	1783
😛	1781
🎮	1765
🤨	1763
🧐	1736
🫧	1732
💵	1728
🐈	1698
🇻🇪	1670
✔	1660
💃	1657
✊	1654
🗣️	1646
🔸	1636
🥇	1628
㊗️	1620
🔄	1619
🍻	1612
🗓	1590
🫂	1582
⭕	1576
➖	1574
💧	1572
💩	1545
❤️‍🩹	1540
🦊	1531
🇪🇹	1526
0⃣	1511
🥶	1496
3️⃣	1485
⚔️	1473
🙌🏻	1472
🤑	1470
🦁	1454
📷	1454
📹	1448
👏🏼	1448
🥱	1446
💿	1436
🇫🇷	1436
🎨	1404
✋	1398
📝	1397
🐳	1390
🤎	1382
👻	1380
😣	1373
🥀	1369
☹️	1368
🤢	1367
😪	1365
🥂	1359
🎃	1352
🍫	1345
✍️	1329
🙏🏼	1323
🕯	1322
🙇	1314
🐥	1301
🌴	1299
🌀	1291
🍺	1289
🟥	1288
📽️	1287
🔊	1284
😲	1280
🐐	1279
🧵	1276
😥	1273
🍌	1273
📈	1260
🇮🇳	1251
🔺	1250
🎫	1247
🅿️	1243
💤	1238
📽	1231
😓	1230
0️⃣	1228
🆕	1222
➕	1219
🫢	1218
✌	1218
👇🏼	1210
🍊	1209
📚	1208
✌🏻	1182
😖	1177
🟡	1176
🖕	1173
🔳	1173
🐕	1171
🐍	1168
🤞	1163
⤵️	1163
😑	1160
📞	1159
🆘	1158
🤦‍♀️	1149
☠️	1136
🇺🇦	1133
☑	1128
🧿	1126
🤦‍♂️	1115
🤓	1110
🇰🇷	1101
🔶	1096
🉐	1082
❄️	1079
🕊️	1076
🌎	1074
🙏🏾	1073
😠	1054
😐	1054
💪🏻	1050
📩	1032
📅	1029
☘️	1027
😸	1026
☝️	1023
💟	1011
🪄	1004
🌾	1000
👤	996
🏅	996
🍜	995
🌚	994
🤏🏻	991
🔃	991
😵	986
🎙	981
📊	972
😮	970
👁	969
🕺🏾	945
🇬🇧	941
🚗	939
🤲🏻	936
🛒	935
🔝	932
🌍	932
🍰	931
🐺	925
🐣	922
🛑	918
🍨	917
🦄	913
🍼	909
🙏🏽	908
🐟	908
🦦	907
🤟	902
🙆‍♀️	901
👏🏽	900
🤙	897
🎟️	897
🙊	896
🤘	894
😨	894
✊🏿	892
🇨🇱	889
🇯🇵	883
👎	874
®	874
🏈	862
🍠	861
🐦	858
🇪🇸	856
🇪🇷	856
💼	854
😰	851
🟠	850
🆚	848
🌐	847
📻	841
🫶🏽	833
🤦🏻‍♀️	831
🍵	826
👽	823
🤷‍♂️	806
🤦	806
🟦	803
🍷	803
💉	797
👆	788
🇷🇺	782
🐸	780
🛐	773
🍄	771
🍭	769
📖	764
🐈‍⬛	764
🍯	764
🌳	763
🙋‍♀️	758
👁️	757
🏠	754
🏀	749
🍾	749
🎸	745
🦑	742
➡	737
⬇	736
💣	723
🐝	723
©	723
🇦🇷	721
👏🏾	720
👹	719
🔰	715
🎙️	715
👌🏻	712
😕	711
👄	710
🫰	706
😶	704
🟧	703
〰️	701
🆙	700
🤖	697
💠	697
⚾	693
⚠	692
📰	690
🔲	686
🤌	683
🌲	683
🌝	682
✖️	680
🪐	679
😿	673
😼	672
🇨🇦	671
🎄	670
🔒	667
🔍	662
🍿	662
🐼	658
🙋‍♂️	657
😙	652
💻	651
🌏	650
5️⃣	650
🙇🏻‍♀️	649
☔	640
🤠	639
👇🏽	637
🤏	636
🌃	631
😗	623
🇸🇻	623
🌶	622
🐉	621
🐙	620
🏃‍♀️	614
🩸	613
🥞	605
▫️	603
🔫	602
5⃣	601
👍🏼	600
🔪	598
🐑	595
♠️	595
🥦	594
🎞	594
🎆	594
✍🏻	592
🐠	589
🌰	586
🍪	584
🍩	584
🆔	582
🎰	581
🧠	580
👼	578
8⃣	576
🏹	571
✉	571
👿	569
💪🏼	567
🏃	567
🇩🇪	566
🍈	563
💅	560
💍	557
😽	555
🔷	555
🎟	554
🍉	554
🐇	551
㊗	550
🗳️	549
⏩	547
🍏	546
🖐	545
🍣	543
⛔	543
😷	541
🍞	540
🦉	538
🚫	535
🕐	535
⁉	535
🫦	534
🥈	531
🤌🏻	528
😯	526
🐴	526
🇹🇭	526
📆	524
🐤	524
👊🏻	523
🚬	522
☎️	522
🐧	521
🍽	521
🤦🏻‍♂️	520
🏷️	518
🙁	516
⬆️	515
🔱	513
🫀	512
🕯️	512
🐩	512
🤷‍♀️	510
🇵🇰	509
🤷🏻‍♂️	508
🍚	508
🆗	504
🙆‍♂️	502
🦈	501
🫶🏾	498
💮	495
👣	492
🏁	492
🐒	489
🥣	484
🇨🇳	483
🦇	482
🥃	482
🔜	482
🥕	480
🎼	479
🌫	479
🔐	478
◾	478
🥊	477
👈🏻	475
🙌🏼	473
🦍	472
👙	470
🇮🇹	469
😺	468
💪🏽	465
🎇	465
🙋	464
✊🏻	464
🌠	463
🟣	462
🌅	461
⏱	461
🗳	458
🐬	457
🐢	457
📮	453
🏎️	451
🧧	449
🍡	449
🤙🏻	448
💳	448
😟	444
👋🏻	444
🍳	444
🤐	442
🙌🏾	442
🧼	439
🪙	438
💄	438
❇️	438
🦖	433
🫰🏻	431
🐿	430
🅰️	429
🏃‍♂️	428
🏷	427
📉	426
🍟	425
🇨🇴	425
✈	425
🍍	424
🥛	422
🔆	421
🔎	420
⤴️	420
🏇	419
🎣	419
🍹	419
🌌	419
🌄	419
🐀	417
🎖	416
🍦	416
🇨🇺	416
🍬	414
⤴	405
🥔	404
💈	404
🍸	404
🌵	403
🍐	402
▪	401
⌚	401
☁	400
🐎	397
🕒	396
🍮	396
👾	395
🐮	395
🍅	395
🐨	394
👏🏿	393
🌮	393
🙉	390
🚚	389
🏡	389
🤷	388
⛩	388
🥚	386
✉️	386
🏳️‍🌈	385
4️⃣	385
🤟🏻	384
🏴‍☠️	384
◼	384
🦌	383
👥	383
🐏	383
♨️	383
👟	382
◽	382
⌛	382
⚔	381
👺	380
🧁	376
💪🏾	376
🍖	375
🙀	373
👉🏼	373
⛅	373
©️	373
⚖️	367
❔	366
🗝	365
🏝	362
🍕	362
🥤	359
🧨	357
🌤	357
🤷🏻‍♀️	355
🦀	354
♀	354
🎭	350
🕰	349
🥁	345
🥉	343
☝	343
🇪🇺	342
🤦🏾‍♂️	337
🖇️	337
🙌🏽	336
➰	334
🚧	332
👼🏻	332
⏬	329
🧬	326
🖇	326
👎🏻	326
🏃🏻‍♀️	323
🎩	323
💊	322
🙏🏿	318
🎅🏼	317
✊🏾	314
📨	313
👠	312
™	311
🍴	310
🔑	309
🥟	308
⚓	308
🖐️	307
👇🏾	306
⬅️	306
📦	305
👶	305
🏟	304
💲	303
👓	302
🥸	301
🏩	301
❄	301
🦜	300
🎋	300
🌛	300
💃🏻	298
☄️	298
🥜	295
🤚	294
🇵🇱	294
🫵	293
🇳🇬	292
♂	291
🤦🏽‍♂️	290
🖕🏻	290
🌪	289
😾	288
🎍	287
⤵	286
📀	285
🦞	284
🇵🇹	284
🚙	283
🙆🏻‍♀️	283
🖥	283
🌧	283
🫥	282
🤝🏻	282
🤘🏻	282
🕛	282
📘	281
🐭	281
🎹	281
🫤	280
🌽	280
🎏	277
🕋	275
🌋	274
🇦🇿	274
🇺🇲	273
🌶️	272
🩰	271
🐞	271
🥷	270
👗	269
🐚	269
✏️	269
🧢	268
🗿	267
📥	267
📜	267
🐊	267
🟫	266
👶🏻	266
🎑	266
🇮🇩	265
4⃣	265
🪷	264
🍗	264
🃏	264
♣️	264
🥋	262
🧪	261
💺	260
🧀	259
🥐	258
🤥	257
🏴	257
☃️	257
6️⃣	256
🦾	255
🤳	255
🛸	255
🇵🇪	254
📡	253
🙋🏻‍♀️	252
🙆	251
😧	251
🪩	250
🤞🏻	250
🛫	249
🐘	249
☝🏻	249
🎠	248
🏮	247
🍛	247
✖	247
👖	246
🦴	245
🕺🏽	245
🌤️	245
😦	244
🏖	244
✍	244
🦎	243
🚘	243
🇦🇺	243
🚌	241
🐵	241
😶‍🌫️	240
💆	240
🤕	239
🕺🏻	239
🥒	238
💁‍♀️	238
✋🏻	237
🦆	236
💴	236
🍱	236
⛓	236
🙋🏻‍♂️	235
🧦	234
⏱️	234
8️⃣	234
🐽	233
🤦🏽‍♀️	232
🌑	232
🤜	231
🛁	231
🎪	231
🥩	230
🤛	230
🛍️	229
🚿	229
🐓	228
📕	227
🌧️	227
🇳🇱	226
✝️	226
🪞	225
🦢	225
🕷	225
🎌	224
🐲	223
🍝	222
9️⃣	221
👔	220
🫐	219
🚂	219
🉑	217
⚰️	217
🤷🏾‍♂️	216
🟪	216
🏫	216
🧩	215
🤞🏾	215
🐜	215
🔙	214
👕	214
🍶	214
🙇🏻‍♂️	213
📋	213
👍🏽	213
🏰	213
🇳🇴	212
✌🏼	211
♀️	211
🍥	210
🇨🇭	210
🅱️	210
🤌🏼	209
🔅	209
⛓️	208
🤏🏼	207
〰	207
👌🏼	206
🧚‍♀️	205
🫑	204
👍🏾	204
🪴	203
📄	203
👐	203
💅🏻	202
🤒	201
🔓	201
🧎‍♀️	200
🔌	199
🏦	198
🆓	198
🥑	197
🇮🇷	197
⛄	197
🦔	196
🏯	196
㊙️	196
🐋	195
⛳	195
7️⃣	195
🛍	194
👸	194
🔟	193
⛈	193
☂️	193
🎞️	192
🛩	191
🌪️	191
🇪🇨	191
🚶	190
👒	190
🇪🇦	190
❎	190
🤦🏾‍♀️	189
🤌🏾	189
🐅	189
🚲	188
🗯️	188
🧙‍♀️	187
🐿️	187
🏴󠁧󠁢󠁥󠁮󠁧󠁿	186
🤦🏼‍♀️	185
🤙🏼	185
🎡	185
🗡	184
🍧	184
⛩️	184
🖼	183
🏟️	183
🥨	182
🏝️	182
🗞	181
👂	181
🐄	181
🧶	180
🧊	180
🤞🏼	180
🇲🇦	180
🪸	179
🤷🏽‍♂️	179
🇿🇦	178
✴️	178
🏥	177
🌆	177
🥢	176
🇦🇹	176
♾	175
▫	175
🏐	174
♦	174
🇨🇵	173
✂️	173
🧚	172
🚃	171
🏖️	171
🫵🏻	170
🦚	169
🤴	169
🛡	169
🕥	169
👦🏻	169
🇪🇬	169
✳️	169
🦕	168
🚮	168
🇬🇹	168
6⃣	168
🇵🇸	167
↪	167
🧹	166
🦒	166
🕳	166
👊🏼	166
🚦	165
🎦	165
🤞🏽	164
👧	164
🤷🏽‍♀️	163
📿	163
🌗	163
🤸	162
🚪	162
🌜	162
🇸🇪	162
🗞️	161
🐂	161
🈵	161
🇲🇾	161
✴	161
👩🏻‍🔧	160
🦐	159
🈳	159
🇲🇨	159
🇦🇲	159
⏪	159
🌔	158
☠	158
🛌	157
🪶	156
🐆	156
✌🏽	156
🥎	155
🤚🏻	155
🇭🇳	155
☪️	155
🧤	154
🕸	154
💁‍♂️	154
🏍	154
™️	154
🥝	153
🫖	152
🧋	152
🖥️	152
ℹ️	152
🫒	151
🔘	151
🐻‍❄️	151
🏵️	151
♻	151
🗻	150
🔛	150
🕌	149
👌🏽	149
🇱🇧	149
🪖	148
🦭	148
👉🏽	148
🎓	148
♠	148
🤲🏼	147
🤌🏽	147
🅿	147
🥪	146
🥮	144
🚑	144
🗨	143
🇵🇭	143
🕶	142
🧷	141
🤵	141
🔨	141
🗽	140
🕹	140
💁	140
🎺	140
🎐	140
🔖	139
🏢	139
🪅	138
🐗	138
🏴󠁧󠁢󠁷󠁬󠁳󠁿	138
🎅	138
🇩🇿	138
🚶‍♀️	137
☘	137
🥬	136
🔋	136
🤷🏼‍♀️	135
🚺	135
🖐🏻	135
🖌	135
🏴󠁧󠁢󠁳󠁣󠁴󠁿	134
⛽	134
🧃	133
🛰	133
🛀	133
🈺	133
🦝	132
🗯	132
🏨	132
🍲	132
↗️	132
🚢	131
👇🏿	131
🌇	131
↔	130
🧒	129
👊🏽	129
◼️	129
📓	128
🎷	128
🎗	128
9⃣	128
🤦🏻	127
🗺	127
🍤	127
🌬	127
🇸🇬	127
🅾	127
🪥	126
🦶	126
🌒	126
🧚🏻‍♀️	125
💶	125
👛	125
👌🏾	125
🤷🏾‍♀️	124
🚹	124
🚴	124
🚒	124
🐛	124
🐖	124
🎴	124
🇵🇷	124
🦩	123
🇷🇸	122
🪂	121
🚤	121
📼	121
🇬🇭	121
✊🏽	121
7⃣	121
🪦	120
📙	120
🤲🏽	119
🛵	119
📛	119
🇮🇱	119
🗡️	118
🇸🇳	118
✒️	118
⛵	118
♎	118
🥓	117
💃🏽	117
👩	117
🈹	117
☎	117
🦏	116
💾	116
👸🏻	115
🇳🇮	115
⚙️	115
🩹	114
🧄	114
🦵	114
🦧	114
👯‍♀️	114
🇨🇷	114
♈	114
🥗	113
👬	113
👨	113
🌘	113
🌖	113
🇭🇹	113
☮️	113
🥥	112
⛰	112
🦂	111
🕺🏿	111
💁🏻‍♀️	111
🐡	111
🇦🇪	111
🪡	110
🧎🏻‍♀️	110
🦠	110
🚔	110
🕟	110
👋🏼	110
🏺	110
🅾️	110
🇫🇮	109
🇩🇴	109
✌🏾	109
🧎	108
🖋	108
🅰	108
🤷🏼‍♂️	107
📗	107
👴	107
🫘	106
🥖	106
🗼	106
🕹️	106
👫	106
👩🏻	106
🫓	105
🤵🏻	105
🐕‍🦺	105
🎎	105
〽️	105
🚕	104
🙇🏻	104
🇯🇲	104
🦷	103
💅🏾	103
🎗️	103
🇾🇪	103
🪬	102
🧑‍🚀	102
🙌🏿	102
🇬🇷	102
🚶‍♂️	101
✏	101
🤝🏼	100
🤙🏽	100
👧🏻	100
↘️	100
#️⃣	100
🩺	99
👰🏻‍♀️	99
🪓	98
🧜‍♀️	98
🕉	98
✊🏼	98
🧺	97
🤝🏾	97
🙅‍♀️	97
🌉	97
☢️	97
🚛	96
💅🏼	96
💃🏼	96
🐌	96
🏉	96
🇰🇬	96
🥧	95
🖖	95
👉🏾	95
🌥	95
⛺	95
🔈	94
👃	94
🏕	94
🌭	94
🇩🇰	94
🦮	93
🥯	93
🥭	93
🤰	93
🤜🏻	93
🚄	93
👭	93
👘	93
♂️	93
🗾	92
📬	92
👦	92
⚒️	92
🤘🏼	91
👍🏿	91
🏓	91
🏍️	91
↗	91
🪑	90
🧱	90
🧭	90
💒	90
👆🏻	90
🤲🏾	89
📃	89
🎒	89
🇶🇦	89
🇧🇬	89
🛎	88
🇰🇼	88
🤝🏽	87
🟤	87
🪨	86
🦓	86
🛡️	86
👷‍♂️	86
🇧🇪	86
⚒	86
🦥	85
🥙	85
🥄	85
🚶🏻‍♀️	85
🤦🏼‍♂️	84
🙅	84
🖊️	84
🕉️	84
📒	84
💃🏾	84
👋🏽	84
◀	84
🧚‍♂️	83
🕰️	83
💪🏿	83
🏳️‍⚧️	83
🏏	83
🎱	83
🧴	82
👵	82
🇭🇺	82
☯️	82
🛰️	81
🔚	81
📶	81
👈🏼	81
🍢	81
🦸🏻‍♂️	80
🤺	80
🕷️	80
🈯	80
🇻🇳	80
🇺🇾	80
🧍🏻‍♀️	79
👜	79
🏃🏻‍♂️	79
🆖	79
🧍‍♀️	78
🛴	78
📧	78
👮‍♂️	78
👮	78
🏳️	78
⬅	78
🧳	77
🧚🏻	77
🖼️	77
🖊	77
🐁	77
🇮🇶	77
🀄	77
☂	77
↔️	77
🪧	76
🧈	76
🚶🏻‍♂️	76
🚴‍♂️	76
👩‍❤️‍👨	76
👨‍✈️	76
🏞️	76
🌓	76
♾️	76
♍	76
☹	75
🛩️	74
🚜	74
🚓	74
🕸️	74
🕶️	74
💏	74
⛪	74
♣	74
Ⓜ️	74
↪️	74
🧙‍♂️	73
🦪	73
🥘	73
🛬	73
🚅	73
📑	73
💷	73
🌥️	73
⏲️	73
💹	72
♋	72
🪵	71
🧚🏻‍♂️	71
📴	71
🏪	71
🏔	71
🏒	71
🏃🏻	71
🌯	71
⚜	71
↙️	71
🫴	70
🪱	70
🧇	70
🤛🏻	70
🚣‍♀️	70
🇮🇪	70
⛏️	70
☄	70
🪔	69
🦙	69
🤰🏼	69
🛋	69
🙅🏻‍♀️	69
📯	69
📂	69
👨‍🚒	69
👎🏼	69
🐃	69
⛱️	69
🛹	68
🚎	68
🇹🇯	68
⛈️	68
🥅	67
🛼	67
🛻	67
🛠	67
🙅‍♂️	67
🔂	67
🩲	66
🖕🏽	66
👨🏻	66
🇵🇾	66
❤‍🔥	66
✂	66
♨	66
☪	66
🖌️	65
🕵️	65
🔯	65
📁	65
⚖	65
🗨️	64
🗑	64
🖍	64
🔧	64
🏵	64
🦗	63
🚴‍♀️	63
🙋🏼‍♀️	63
🕵	63
®️	63
🧍	62
🥏	62
📔	62
🏧	62
🌬️	62
🌨️	62
🅱	62
㊙	62
🧘🏻‍♀️	61
💑	61
👨‍🍳	61
🏞	61
🍽️	61
🈶	61
⚛️	61
⏭️	61
🦟	60
🚥	60
🚁	60
🕑	60
🔬	60
👊🏾	60
✳	60
🧥	59
🖋️	59
🏜	59
🇰🇪	59
🇧🇴	59
🪁	58
🛥	58
🚖	58
🙆🏻	58
🗒	58
🕳️	58
📳	58
💽	58
🎢	58
🌨	58
🈲	58
✋🏼	58
🧘	57
🚽	57
🗝️	57
🕺🏼	57
👸🏼	57
👯	57
❇	57
🫰🏼	56
🧟‍♂️	56
🥫	56
🤦🏿‍♂️	56
🚰	56
🚍	56
🖕🏼	56
👩‍🦰	56
🇦🇫	56
🧉	55
🦘	55
🛖	55
🚉	55
🕙	55
🇭🇰	55
⬆	55
⛱	55
♊	55
🪢	54
🧅	54
🙇🏼‍♀️	54
👪	54
♟	54
🫶🏿	53
🧲	53
👨‍💼	53
🧂	52
🕖	52
👨‍👩‍👧	52
🏃🏽‍♀️	52
🌦	52
🦛	51
🤸‍♀️	51
💆🏻‍♀️	51
👋🏾	51
✡️	51
☝🏼	51
🪜	50
🤟🏼	50
🙇‍♀	50
👩‍💻	50
👆🏼	50
🍘	50
🇰🇿	50
☣️	50
↘	50
🦫	49
🕘	49
🕓	49
🔭	49
🔉	49
👰	49
👢	49
🧍‍♂️	48
🧆	48
🥼	48
🔇	48
💂	48
👮🏻‍♂️	48
👞	48
👐🏻	48
🐪	48
🇳🇿	48
♐	48
☝🏽	48
🥠	47
🛏	47
🖕🏾	47
👨‍⚕️	47
👁‍🗨	47
🫵🏼	46
🧽	46
🧣	46
🤸‍♂️	46
🚆	46
👱‍♀️	46
🏛	46
🏋️	46
🎖️	46
🌂	46
♏	46
🧘‍♀️	45
🧌	45
🤷🏻	45
🔦	45
👌🏿	45
🏄‍♂️	45
🎽	45
🇨🇿	45
🆒	45
✍🏼	45
♉	45
🪃	44
🧑	44
🤷🏿‍♂️	44
💆‍♀️	44
👨🏻‍🌾	44
🐫	44
🏙	44
🇲🇩	44
🇧🇩	44
✍🏽	44
♌	44
◻️	44
🫴🏼	43
🧾	43
🧟‍♀️	43
🧑🏻	43
🤘🏽	43
🙇‍♂	43
📏	43
💅🏽	43
👷	43
👮‍♀️	43
🌩️	43
🌡	43
⛰️	43
◀️	43
🩱	42
🙋🏼‍♂️	42
🙋🏻	42
🕗	42
👩‍⚕️	42
👨‍🌾	42
🏸	42
🏗	42
🏊‍♂️	42
🏃🏼‍♀️	42
✝	42
🫰🏽	41
🪲	41
🧎🏽‍♀️	41
🚇	41
🖱	41
📟	41
👊🏿	41
🏬	41
🏛️	41
🇺🇬	41
🇵🇦	41
🇱🇷	41
❤‍🩹	41
✍🏾	41
⛏	41
🦃	40
🔕	40
👸🏾	40
👨‍💻	40
🏄	40
🌦️	40
🇱🇾	40
🧙	39
🦸‍♂️	39
🤿	39
🗑️	39
🔩	39
💱	39
🫳	38
🥾	38
🤼‍♂️	38
🤏🏽	38
🛠️	38
🏕️	38
⏲	38
#⃣	38
🫙	37
🙆🏼‍♀️	37
🙅🏻	37
🕴	37
💆🏽‍♀️	37
👱	37
👉🏿	37
🏊	37
🇱🇻	37
☣	37
☝🏾	37
🫱🏻‍🫲🏼	36
🗺️	36
📐	36
💁🏽‍♀️	36
👡	36
👈🏾	36
🏳	36
🏃🏾‍♂️	36
🌡️	36
🇹🇼	36
🇱🇺	36
🇭🇷	36
⌨️	36
🧞‍♂️	35
🤞🏿	35
🙆🏽‍♂️	35
👩‍🎓	35
👨‍👩‍👧‍👦	35
🏚	35
🏌️	35
🇺🇿	35
🇱🇰	35
↕️	35
🪘	34
🩳	34
🧟	34
🧚🏼‍♀️	34
🧔🏻	34
🦹‍♀️	34
🦶🏻	34
🤝🏿	34
🚐	34
🚋	34
💃🏿	34
👴🏻	34
👩‍🌾	34
👨‍🦰	34
👎🏽	34
👂🏻	34
🏘️	34
🏔️	34
🎳	34
🇱🇹	34
⛸️	34
♓	34
⏯	34
*️⃣	34
🤦🏽	33
🤟🏾	33
🤟🏽	33
🟰	33
🙆🏻‍♂️	33
💁🏼‍♀️	33
👯‍♂️	33
👩‍❤️‍💋‍👨	33
👎🏾	33
🈁	33
➿	33
⛲	33
⚕️	33
☝🏿	33
🩴	32
🧑‍🦯	32
🦬	32
🤘🏾	32
🛣️	32
🚶🏻	32
🙅🏻‍♂️	32
🔀	32
👩‍💼	32
👈🏽	32
🌩	32
🧑‍🤝‍🧑	31
🤷🏿‍♀️	31
🤙🏾	31
🚷	31
🙇🏼‍♂️	31
🙆🏾‍♂️	31
🕵️‍♂️	31
📫	31
👨‍❤️‍💋‍👨	31
🇨🇩	31
🆑	31
⛴	31
⚰	31
🧕	30
🧔	30
🧎‍♂️	30
🦺	30
🥷🏾	30
🛎️	30
🕕	30
🇪🇪	30
✡	30
♟️	30
♑	30
◻	30
🧻	29
🧯	29
🧑‍💻	29
🤳🏻	29
🛣	29
🛢	29
🕴️	29
👱🏻‍♀️	29
👩‍🎤	29
👨‍🏫	29
🏭	29
🏘	29
🏌️‍♀️	29
🈴	29
🇴🇲	29
🇲🇲	29
☃	29
🦸	28
🤴🏻	28
🤚🏾	28
🙎‍♀️	28
🙋🏾‍♂️	28
🖱️	28
🖕🏿	28
📪	28
💇‍♀️	28
👩🏻‍🦰	28
🏙️	28
🏌️‍♂️	28
🇧🇭	28
🆎	28
♿	28
🫵🏿	27
🫔	27
🪳	27
🥡	27
🤦🏾	27
🙇🏽‍♂️	27
📵	27
👵🏻	27
👰‍♀️	27
👨‍🎓	27
🏋️‍♀️	27
🏃🏿‍♂️	27
🇸🇾	27
✌🏿	27
⛹️‍♂️	27
⛸	27
⛑	27
🪺	26
🧓	26
🧏‍♀️	26
🦨	26
🤜🏼	26
🛳	26
🗒️	26
🕝	26
🔢	26
👩‍🏫	26
👩‍🍳	26
🇷🇴	26
🇨🇮	26
✒	26
⏸️	26
🫱	25
🤲🏿	25
🤰🏻	25
🤛🏼	25
🤏🏾	25
🛷	25
🚸	25
🚶🏿‍♂️	25
🚞	25
🙎‍♂️	25
🙋🏽‍♂️	25
🙇🏽‍♀️	25
👵🏼	25
👲	25
👩‍🦯	25
👆🏽	25
🏻	25
🏜️	25
🈷️	25
🇹🇿	25
🇬🇪	25
🇨🇲	25
✋🏽	25
ℹ	25
🪒	24
🪀	24
🧜🏻‍♀️	24
🤸🏻‍♀️	24
🖖🏻	24
👩🏼	24
🏃🏽‍♂️	24
🇲🇱	24
⏸	24
⏫	24
↖️	24
🪛	23
🧛	23
🧑‍⚖️	23
🧎🏼‍♀️	23
🧍🏽‍♀️	23
🥷🏽	23
🤷‍♀	23
🤵‍♂️	23
🤚🏼	23
📤	23
🇳🇵	23
🇲🇳	23
↩️	23
🪰	22
🧑🏻‍🏫	22
🧏🏽‍♀️	22
🤳🏼	22
🤦🏿	22
🛞	22
🛕	22
🛏️	22
🚶🏾‍♂️	22
🚶🏼‍♀️	22
🖐🏼	22
🕔	22
🔼	22
💁🏻‍♂️	22
👩‍👦‍👦	22
👦🏼	22
🏚️	22
🏋️‍♂️	22
🏄‍♀️	22
🈚	22
🇹🇳	22
🇸🇰	22
🇷🇼	22
🇮🇸	22
🇧🇾	22
♒	22
☦️	22
🫵🏾	21
🫁	21
🧞	21
🧜🏾‍♀️	21
🧑‍⚕️	21
🚻	21
🖍️	21
🕚	21
🔏	21
👸🏽	21
👩🏻‍🦱	21
👩‍❤️‍💋‍👩	21
👧🏼	21
👃🏻	21
🏂	21
🇿🇼	21
⛹️‍♀️	21
