Emoji	Count
🍺	1657
🧐	1655
🔸	1647
🍫	1637
⏳	1626
📽	1623
☑️	1619
🤟	1614
🇻🇪	1614
🆘	1611
💡	1586
🇹🇷	1578
⚔️	1567
™	1555
🍌	1554
💩	1553
🦁	1551
🙇	1551
😠	1538
🕊	1537
✍️	1528
🍻	1527
🙁	1506
⤵️	1490
💧	1482
🅿️	1481
❄️	1479
🍎	1459
🙏🏾	1456
🗓	1453
🎮	1445
🦅	1419
😥	1417
📝	1410
🤦‍♀️	1386
😓	1384
🙏🏼	1372
🧵	1371
✋	1369
💤	1360
🆚	1357
😑	1351
🍭	1351
❣	1344
💪🏻	1343
😪	1339
🌚	1331
📩	1329
☝️	1322
😣	1314
🥱	1312
😐	1309
🤲🏻	1302
🥂	1285
🥀	1282
😲	1276
🐐	1264
🌴	1252
🕺	1243
🕯	1242
💟	1224
🫢	1217
☠️	1211
0️⃣	1203
🛑	1202
🇰🇷	1200
🤓	1198
🙏🏽	1196
📹	1194
👇🏼	1176
👏🏼	1172
🐈‍⬛	1165
🍞	1149
🐍	1142
🦇	1139
😖	1126
🎧	1121
🍿	1111
🇫🇷	1099
🤞	1079
🍄	1078
➕	1077
🧿	1060
📈	1057
☔	1052
🤙	1051
💉	1031
😰	1029
📽️	1027
😵	1025
🐣	1023
⚜️	1023
🎸	1022
🍼	1020
🇯🇵	1016
🇮🇳	1010
🙆‍♀️	1005
🍪	1003
🫰	1000
〰️	996
👁	993
☘️	989
😿	986
🔝	986
📚	985
💣	985
😨	981
🙊	980
🤦‍♂️	979
🍜	976
🔃	975
👆	973
🗳️	970
🌕	968
🌎	967
▫️	967
⬇	963
🌍	962
👤	960
🪄	957
🤦🏻‍♀️	956
👹	945
🐨	944
🇹🇭	942
🤘	930
🐧	930
🤏	927
🇷🇺	927
🔊	923
🔺	921
🥈	920
🗳	917
🐟	917
🐿	916
🌝	910
🎄	907
🫶🏽	900
👌🏻	899
😮	885
🕊️	883
🍋	880
🙋‍♀️	875
🍬	872
👋🏻	871
😸	855
🕯️	855
📞	849
🤷‍♂️	847
🤦	847
🍨	842
🚗	835
😕	835
🏈	834
🏀	834
😽	833
🛒	832
🚫	829
🗓️	821
☑	816
⚠	815
🙇🏻‍♀️	801
©	799
🔱	796
🏅	796
🌰	794
⚖️	790
✖️	789
🦈	786
🎲	784
🐼	782
🍷	782
🍾	781
⌚	774
🖕	771
🆙	766
⏱	765
👎	764
♠️	762
🦑	757
😼	755
🍯	754
📊	753
🎰	753
🏁	749
😙	747
✊🏻	746
👾	745
🍅	745
🍰	744
✉	744
🤌	741
👿	739
🐴	739
🍵	739
🍩	734
🥚	731
🟣	731
💅	730
⏬	730
🌠	728
📅	727
🐸	723
⏩	721
🇬🇧	720
🔫	713
🏷️	712
🍠	710
🌲	709
😶	706
😗	706
🔪	705
🐿️	704
🐝	696
♦️	695
👄	693
👏🏾	689
🎩	687
🍇	687
🐕	685
💍	684
👽	680
💠	679
⚾	679
👍🏼	677
🌳	674
🐒	672
👊🏻	671
▪	665
🎙	663
😷	659
✈	658
👕	657
🦄	655
🛐	649
🪐	646
🤦🏻‍♂️	644
🤖	641
©️	637
🅰️	633
🐳	629
🍳	629
➡	628
🟧	627
🐇	627
🥉	623
🤘🏻	623
🍣	620
👁️	619
🙋‍♂️	616
📻	615
👶🏻	615
🫰🏻	613
🔶	613
☂️	611
🇦🇷	606
5⃣	606
📖	605
👏🏽	605
🥊	603
🐢	602
🔳	601
🇨🇳	601
⛔	601
🤟🏻	599
🆔	599
👇🏽	598
🦖	597
🙋	597
🥦	596
🦌	593
⬆️	593
🥕	592
😺	591
☝	591
🦍	587
🎫	586
🐦	583
🫀	581
🎙️	581
💻	580
🏃	579
🌾	579
🙆‍♂️	578
💪🏼	576
🇦🇺	573
♨️	569
🐉	567
🩸	565
🏠	565
🫶🏾	564
🎼	563
🇵🇰	563
🌐	560
🐮	552
🏃‍♀️	552
👈🏻	551
👼	544
🇮🇹	544
🇪🇸	541
🍴	539
🌏	539
🌃	538
👔	537
🧧	536
🧠	536
🤠	536
🍚	536
㊗	534
🇲🇽	532
💿	530
♀️	530
🇩🇪	527
🫵🏻	524
4⃣	516
🥐	515
🤷‍♀️	512
🍖	511
😟	505
🐎	504
🦉	502
🥛	500
🆕	499
🚬	493
🐅	492
🍐	492
👖	491
🫦	490
🙀	490
🉐	490
📎	487
🐑	486
🙌🏼	485
💁‍♀️	485
🌅	483
🏹	482
◽	482
🎟️	477
🤐	476
🏇	475
🍙	475
🤷🏻‍♂️	473
🤌🏻	472
😯	466
🥔	465
🇪🇬	465
🪷	464
🐤	464
✖	464
🐊	458
🏟️	457
☄️	457
🌽	456
💄	455
🔜	453
🫵	452
🙌🏽	451
🌫	451
🥞	449
🔒	447
👥	445
💪🏾	444
☎️	443
🐔	440
🥸	434
💃🏻	434
🤷	433
🤦🏽‍♂️	433
🌌	432
💪🏽	430
🙋🏻‍♀️	429
📰	429
🏡	428
📆	427
🏳️‍🌈	426
⤴️	422
💮	420
⌛	420
🌶	419
⚓	418
♀	417
⁉	417
🙌🏾	414
🖐️	413
🦀	412
👶	411
🧪	410
🏷	410
🍕	407
🏟	405
🥩	404
⤴	404
🗺️	402
🕸	402
⛩	401
🟪	400
🤝🏻	399
🎆	399
⏱️	399
🥁	398
🤦🏾‍♂️	398
➰	395
🙆	394
🎷	393
🍦	391
🧼	390
💳	390
📮	387
🍛	387
🍉	387
🙉	386
🔍	384
🍈	384
🧀	381
🥤	379
🎖	379
❄	378
🛎	377
👼🏻	377
❔	375
🦆	374
🥖	374
🐀	373
✳️	373
🥷	372
🎇	372
🌄	371
♣️	371
🍮	369
🍏	369
🏃‍♂️	368
☁	368
🚦	365
🕒	365
🔑	365
🧁	364
🗯️	363
🎡	362
🔲	361
🗽	359
◾	359
✍	357
🧹	355
🎞️	354
🧨	352
🤷🏻‍♀️	352
🎋	351
😾	350
🍡	350
🇪🇺	350
🇨🇦	350
🐘	343
🇳🇬	342
🙆🏻‍♀️	341
🔆	339
🦂	338
♂	338
🖐	337
🔅	337
🤜	336
👇🏾	336
📘	335
✉️	335
🌵	334
🤕	333
✌🏼	333
☝🏻	333
👙	332
🐏	331
❇️	331
🥒	330
🛸	329
🚙	329
🚮	327
🍶	325
🗝	324
🔎	324
🏴‍☠️	324
🧤	322
🍹	322
🎪	320
📕	319
👐	319
📋	318
👗	318
🍍	318
🇵🇸	318
🤥	317
🍥	317
⬅️	316
🔐	314
🌶️	313
🦾	311
🤚	311
🤙🏻	309
📛	309
🏴󠁧󠁢󠁥󠁮󠁧󠁿	308
🦦	307
🎟	307
📦	306
🗿	305
🖇️	305
💊	305
👺	305
🍗	304
✏️	304
🇨🇱	303
👍🏽	302
🇨🇴	302
📉	301
👠	301
🤞🏻	299
😧	299
🧚‍♀️	298
🥑	295
👣	295
🌑	295
🥃	290
🚶	290
🌛	290
🥟	289
🎹	289
🉑	289
🤏🏼	287
🛁	287
🧚	286
🙏🏿	286
👸	286
🇮🇷	285
⤵	285
🧢	284
🧑‍💻	284
🐽	284
⛄	284
👟	283
🤌🏼	280
👉🏼	280
🌋	280
❎	278
⛅	278
⚰️	277
🖥	275
💅🏻	272
🏰	272
🤛	271
🎭	271
🐲	269
🫐	266
🍲	263
◼	263
💲	262
🎞	262
🆗	262
♾️	261
®	261
🤳	259
🇺🇲	259
🇨🇺	259
🔟	258
〰	258
🤦🏽‍♀️	257
🌤	257
🇮🇩	256
✂️	256
🐭	255
🍟	255
📡	253
🛫	252
👯‍♀️	251
👆🏻	251
⛩️	250
🤷🏾‍♂️	249
🖇	249
🐄	249
👓	248
🏴󠁧󠁢󠁳󠁣󠁴󠁿	248
🐋	247
🙋🏻‍♂️	246
🍤	246
🛵	245
👌🏾	244
🏐	243
🍧	243
🇨🇵	243
6️⃣	242
🫤	241
✍🏻	239
⚔	239
🏳️	237
7️⃣	237
🤒	236
😶‍🌫️	236
🐂	235
🏦	235
🐖	234
🇳🇱	234
🪙	233
8️⃣	233
👎🏻	231
✝️	231
👌🏼	230
🐵	230
🚂	229
🫴	228
🦔	228
🕸️	228
🧘‍♀️	227
🎣	227
🧬	226
💑	225
🐻‍❄️	225
☃️	224
🔘	223
😦	221
💴	221
👒	219
🔖	217
👍🏾	217
✋🏻	217
🙅‍♀️	216
🏃🏻‍♀️	216
🇲🇦	216
👬	215
🦐	214
🚪	214
🗯	214
🐆	214
👊🏼	213
🦬	212
🦜	212
👂	210
🫖	209
🦢	208
🤷🏽‍♀️	208
🚚	208
🐜	207
🧋	206
🚌	206
🖕🏻	206
🦷	205
◼️	205
🤦🏼‍♀️	203
🧊	201
🏪	201
🎻	201
🇵🇱	201
🚘	200
🕺🏻	200
📀	199
🐚	199
🆓	199
🫥	198
💪🏿	198
🙇🏻‍♂️	197
🅾	197
🕛	194
👜	194
🏢	194
🤰	193
9️⃣	193
🪔	192
🧙‍♀️	192
🤦🏾‍♀️	192
📜	192
🏍	192
🥨	191
👧	191
🪴	190
6⃣	190
🫒	189
📙	189
🌧	189
♾	189
🥗	188
🌧️	188
✌🏽	188
🤷🏽‍♂️	187
🤌🏽	187
🚲	187
🎾	187
🇮🇶	186
✴	186
↪	186
🐃	185
🛍	184
🎴	184
🏏	183
🏃🏻‍♂️	183
🇺🇾	183
🥢	182
🕷	182
🍽	182
🍸	182
☘	181
🦝	180
🚧	180
🔛	180
🎠	180
🎗	180
✴️	180
🐓	179
🦒	178
📥	178
🈳	178
🇵🇪	178
♂️	177
🤞🏾	175
🐞	175
🐌	175
🔨	174
🥜	173
🧃	172
🦚	172
🤷🏾‍♀️	172
🧈	171
🤞🏽	171
🍝	171
🔙	170
⏪	169
🕺🏼	168
⛺	168
🧎🏻‍♀️	167
🥭	167
🐠	167
🐗	167
🎗️	167
🌘	167
🇮🇱	167
🕳	166
🧎‍♀️	165
🦩	165
🤘🏼	165
🅱️	165
🥬	163
🚃	163
🕹	163
🗡	161
🐩	161
🇻🇳	161
🚥	160
#️⃣	160
🦭	159
🙅‍♂️	159
🕋	159
⛳	159
🖕🏽	158
🏝️	158
㊙️	158
🦎	157
🏖	157
🌪️	157
🌇	157
🇱🇾	157
⛓️	157
🪩	156
🧱	156
🏋️	156
🍢	156
🅾️	156
🧣	155
💁‍♂️	154
🇳🇴	154
🧚🏻‍♀️	153
🦪	153
🥪	153
🤦🏻	153
🤙🏼	153
🅿	153
🦴	152
🥝	152
🚿	152
👌🏽	152
🪞	151
🩰	151
🤚🏾	151
🕶	151
👦🏻	151
🏍️	151
🦕	150
💈	150
🌤️	150
🈺	150
🈵	150
🗻	149
🎺	149
🌪	149
↗️	149
👉🏽	148
🔋	147
🌮	147
🌜	147
🌗	147
🦶	146
🛌	146
🥋	145
🙇🏻	145
🚕	144
🚶‍♀️	143
🖥️	143
🏕	143
🦠	142
👩	142
🇮🇪	142
🧶	141
🤷🏼‍♂️	141
🚴	141
🪅	140
🦧	140
🥧	140
🤺	140
🈹	140
🤝🏾	139
🛟	139
🎍	139
↗	139
™️	139
🧺	138
🥓	138
🍱	138
🇧🇪	138
🖌	137
👧🏻	137
🏨	137
🇸🇻	137
🇨🇭	136
✂	136
☹	136
🤌🏾	135
🏖️	135
🤞🏼	134
🃏	134
✊🏼	134
↘️	134
7⃣	134
🚶‍♂️	133
🗨	133
📄	133
💹	133
🏩	133
🟫	132
🇩🇿	132
✊🏽	132
🗞	131
🕰	131
🎱	131
✊🏿	131
🖐🏻	130
🔌	130
💒	130
🐡	130
🇬🇭	130
🛡️	129
🐁	129
🚑	128
🇪🇦	128
♦	128
☠	128
🧍‍♀️	127
🧂	127
🕥	127
💼	127
👩🏻	127
🫰🏼	126
🌒	126
🇵🇾	126
🇵🇹	126
🇲🇾	126
🇷🇸	125
🇵🇭	125
🪶	124
🪦	124
🪂	124
🥣	124
🤷🏼‍♀️	124
📁	124
🅰	124
✊🏾	124
⛽	124
🥅	123
🖕🏼	123
🎐	123
📗	122
🎅	122
⛰	122
💶	121
✌🏾	121
🌆	120
🇪🇨	120
🧍🏻‍♀️	119
🧄	119
🤲🏾	119
🤦🏾	119
🕶️	119
👃	119
♨	119
ℹ️	119
🤲🏼	118
🤘🏽	118
🏥	118
🇾🇪	118
🇦🇹	118
♋	118
🚺	117
💃🏼	117
☢️	117
👋🏼	116
🧴	115
🥫	115
🙌🏿	115
🎅🏼	115
📿	114
Ⓜ️	114
⏭️	114
🧅	113
🤴	113
⛵	113
🗑️	112
📓	112
🏴	112
🚓	111
💁🏻‍♀️	111
♐	111
🤲🏽	110
🛀	110
🚤	110
🕉	110
🌖	110
✳	110
🩺	109
🚶🏻‍♀️	109
🗝️	109
🖊	109
🐕‍🦺	109
🏫	109
🎌	109
🌓	109
🌉	109
🧟‍♂️	108
🧟‍♀️	108
🤦🏼‍♂️	108
🇰🇿	108
🇭🇺	108
🪵	107
🪡	107
🔓	107
👮	107
👊🏽	107
🐪	107
🇶🇦	107
♠	107
🫲🏼	106
🫱🏼	106
🛡	106
🕷️	106
🎒	106
🧩	105
🏳️‍⚧️	105
🏎️	105
🇰🇼	105
⛓	105
⚙️	105
🔚	104
☎	104
🪨	103
🦗	103
🛍️	103
🚢	103
🖼	103
👏🏿	103
👇🏿	103
🏯	103
🇧🇾	103
✒️	103
☮️	103
🪓	102
🗡️	102
🕉️	102
🏵️	102
🤙🏽	101
🤚🏼	100
📶	100
👭	100
👉🏾	100
✒	100
💃🏾	99
👘	99
🇰🇪	99
🫑	98
🖼️	98
🕰️	98
👩‍🦰	98
🧦	97
🚁	97
📃	97
💅🏼	97
🧟	96
🦙	96
🥙	96
🙅	96
🕳️	96
🕌	96
💃🏽	96
🇿🇦	96
🦮	95
🤟🏼	95
🎦	95
🇦🇪	95
⏫	95
🧇	94
🚜	94
🗾	94
👨	94
☪	94
◻️	94
🪖	93
🧎	93
🦛	93
🚹	93
🚄	93
🙋🏻	93
👛	93
〽️	93
🧍	92
🥯	92
📼	92
📂	92
👚	92
👊🏾	92
🥼	91
🚔	91
🙆🏻‍♂️	91
👫	91
🪸	90
🧘	90
🛰️	90
📧	90
☯️	90
🤿	89
🇳🇦	89
⛈️	89
🦥	88
⚙	88
🍽️	87
🌭	87
🌔	87
↪️	87
🪬	86
🤝🏽	86
🖕🏾	86
♏	86
↙️	86
↔️	86
🥄	85
📒	85
💁	85
🩲	84
🤦🏿‍♂️	84
🤚🏻	84
👴	84
👦	84
👞	84
🇸🇬	84
🇸🇪	84
💆	83
❤‍🔥	83
🏧	82
🇹🇿	82
🚡	81
🖋	81
🌬	81
🚛	80
👸🏻	80
👮‍♂️	80
🎳	80
🎖️	80
🇩🇴	80
🥾	79
🎓	79
✌🏿	79
↔	79
🩹	78
🥥	78
🟰	78
🛞	78
🕘	78
🔧	78
🇧🇫	78
⏲️	78
🧙	77
👈🏼	77
🇵🇷	77
◀	77
🪑	76
🛢️	76
🗞️	76
🖖	76
🔂	76
🏉	76
⚜	76
💾	75
💂	75
🈲	75
🇲🇨	75
🇬🇷	75
🦵	74
🚴‍♂️	74
🖋️	74
🐛	74
🏋️‍♂️	74
♎	74
📔	73
👵	73
👎🏼	73
🇺🇬	73
🇫🇮	73
⛪	73
🫵🏽	72
🧽	72
🧚‍♂️	72
🥘	72
🤸	72
🖌️	72
👍🏿	72
🏵	72
🛹	71
🛠	71
🚽	71
🏔	71
🏎	71
🈁	71
🙅🏻‍♀️	70
👉🏿	70
🏒	70
🇹🇼	70
🧲	69
🤼‍♂️	69
🛩	69
🛖	69
🔦	69
🐫	69
✋🏼	69
8⃣	69
🏛	68
🇸🇴	68
🇰🇵	68
🇭🇹	68
🕗	67
🏕️	67
®️	67
🧾	66
🤛🏻	66
🔈	66
👯	66
🏺	66
🏃🏻	66
🪒	65
🧞‍♂️	65
🤷🏻	65
🇦🇫	65
✏	65
🪚	64
🧛	64
🚶🏻‍♂️	64
📠	64
👩‍❤️‍💋‍👩	64
👢	64
🌥	64
⬅	64
⚒️	64
☄	64
🪥	63
🔉	63
👐🏻	63
🏓	63
🤝🏼	62
🛬	62
🙆🏻	62
🗺	62
🗑	62
🎎	62
⬆	62
🫓	61
🦸‍♂️	61
🤜🏻	61
🛼	61
🙇‍♀	61
🔢	61
⛲	61
♣	61
🫘	60
🧙‍♂️	60
↕	60
🪳	59
🪧	59
🦫	59
🤘🏾	59
🙋🏼‍♀️	59
👎🏾	59
🇨🇿	59
❤‍🩹	59
🧷	58
🦸🏻‍♂️	58
🖊️	58
👪	58
👈🏽	58
🌡	58
⚒	58
☝🏼	58
🧛‍♂️	57
🛏️	57
🕑	57
🔭	57
🌥️	57
♈	57
🧭	56
🤷🏿‍♂️	56
🗒	56
👨‍💻	56
🏳	56
9⃣	56
🥽	55
🗨️	55
㊙	55
✍🏼	55
☣️	55
🫶🏿	54
📟	54
💷	54
🏛️	54
♟️	54
🧮	53
🚅	53
💁🏼‍♀️	53
👩‍🎓	53
🌂	53
⛸	53
⛈	53
🤸‍♂️	52
🛎️	52
🔯	52
📬	52
👸🏼	52
👨‍👩‍👧	52
🇭🇳	52
🇦🇲	52
⛰️	52
🫗	51
🦓	51
🛷	51
🕺🏽	51
📑	51
👎🏽	51
👁‍🗨	51
🏃🏽‍♂️	51
✡️	51
🫳🏽	50
🦏	50
🤙🏾	50
🌬️	50
🇬🇪	50
🅱	50
✍🏽	50
▫	50
⌨️	50
🫵🏼	49
🧚🏻	49
🧑‍💼	49
🧏🏻‍♀️	49
🥮	49
🚍	49
🙇🏼‍♀️	49
🔼	49
👱	49
👨‍🌾	49
👋🏾	49
👋🏽	49
🎏	49
⛏️	49
⚖	49
♑	49
🧔	48
🦞	48
🚰	48
👩‍❤️‍👨	48
👨🏻	48
🇩🇰	48
🪢	47
🎽	47
🈚	47
🇸🇳	47
🇳🇮	47
🀄	47
☂	47
🧥	46
🧛‍♀️	46
🤸‍♀️	46
🛏	46
🚶🏻	46
🙋🏽‍♂️	46
🗒️	46
🔀	46
👈🏾	46
🌨	46
⚛️	46
♊	46
🧑🏻‍⚖️	45
🦶🏻	45
🗃️	45
🔩	45
👨‍⚖️	45
🈯	45
🆖	45
🧜‍♀️	44
🧍‍♂️	44
🤦🏿‍♀️	44
🚸	44
🚒	44
💇🏼‍♀️	44
🇱🇻	44
🫵🏾	43
👩‍💻	43
🏙	43
🏃🏾‍♂️	43
🏃🏼‍♀️	43
✝	43
♒	43
☪️	43
☃	43
🦸	42
🔬	42
👩‍❤️‍💋‍👨	42
🏃🏽‍♀️	42
🌨️	42
↕️	42
🧳	41
🧍🏽‍♀️	41
🥏	41
🛋	41
📏	41
👮‍♀️	41
🏴󠁧󠁢󠁷󠁬󠁳󠁿	41
🎛	41
🧚🏻‍♂️	40
🧌	40
👩‍⚕️	40
👆🏽	40
🏋️‍♀️	40
🍘	40
🌡️	40
❇	40
🫲	39
🩴	39
🤦🏽	39
🚴‍♀️	39
🕹️	39
💅🏾	39
👨🏻‍🏫	39
👨‍🍳	39
👌🏿	39
🏞️	39
🇯🇲	39
🪣	38
🧕	38
🤟🏽	38
🤏🏽	38
🚇	38
🖕🏿	38
📴	38
👰	38
🏌️	38
🇨🇩	38
⛏	38
♌	38
↘	38
🦘	37
🤞🏿	37
🛺	37
🛩️	37
🛢	37
🚼	37
🕵️	37
📵	37
👨‍⚕️	37
🈶	37
🇭🇷	37
🇪🇪	37
♉	37
☝🏾	37
◀️	37
⏸	37
⏲	37
🫱	36
🫰🏽	36
🦨	36
🦟	36
🤟🏾	36
🟤	36
💽	36
👨‍👩‍👧‍👦	36
👨‍🎓	36
🏄‍♂️	36
🇲🇻	36
♍	36
⏯️	36
🧚🏼‍♀️	35
🧉	35
🥎	35
🛠️	35
🔏	35
💆🏻‍♀️	35
👱🏻‍♀️	35
👩🏻‍🍳	35
👈🏿	35
🏂	35
🎿	35
🇰🇬	35
🇦🇿	35
⛹️‍♂️	35
ℹ	35
🧘🏻‍♀️	34
🦃	34
🗂	34
🖨	34
🕵	34
🕙	34
📳	34
💁🏻‍♂️	34
🇿🇼	34
🇱🇧	34
✡	34
☸	34
🧜🏻‍♀️	33
🧒	33
🛰	33
🚖	33
🇵🇦	33
🇲🇪	33
🇱🇰	33
🇨🇷	33
🇧🇴	33
☢	33
↩️	33
🧞	32
🧑	32
🙇‍♂	32
🕵‍♀️	32
🕴	32
🏘	32
🌦	32
🇹🇯	32
🇱🇷	32
🇬🇹	32
↩	32
↙	32
#⃣	32
🧎🏻	31
🦹‍♀️	31
💱	31
👼🏼	31
👨‍🏫	31
👨‍🎤	31
👊🏿	31
🎅🏻	31
🇳🇿	31
☝🏽	31
⏸️	31
🪁	30
🧎‍♂️	30
🦡	30
🤲🏿	30
🤌🏿	30
🙆🏾‍♂️	30
🕵️‍♂️	30
🕖	30
💅🏽	30
👆🏼	30
🏜	30
🇱🇹	30
♟	30
🫁	29
🪛	29
🧓	29
🦣	29
🛕	29
🚐	29
🖱	29
🔇	29
👵🏻	29
🌫️	29
🇷🇴	29
🇴🇲	29
🆒	29
⛴️	29
⚰	29
🧘‍♂️	28
🥷🏻	28
🤰🏻	28
🛳	28
🚋	28
🕺🏾	28
🔕	28
📤	28
💺	28
👩🏻‍🦰	28
👩‍🦯	28
👨‍❤️‍💋‍👨	28
🏻	28
🏙️	28
🏌️‍♂️	28
🇷🇼	28
⛱️	28
🪱	27
🧝‍♀️	27
🧑‍🍳	27
🖐🏿	27
🕕	27
👨‍❤️‍👨	27
🏸	27
🏭	27
🇸🇾	27
⏺	27
🫳	26
🪜	26
🧏	26
🥠	26
🛴	26
🚏	26
🙇🏼	26
🕚	26
🌩	26
🇺🇳	26
🇹🇳	26
🪲	25
🧯	25
🧔🏻‍♂️	25
🤴🏿	25
🤴🏻	25
🤳🏻	25
🤦🏼	25
🚉	25
🙆🏼‍♀️	25
🙅🏻	25
🕴️	25
💇‍♀️	25
👱‍♀️	25
🏔️	25
🎑	25
🇸🇰	25
✋🏽	25
♓	25
*️⃣	25
🪟	24
🪝	24
🪃	24
🩻	24
🧑‍🦯	24
🦸‍♀️	24
🤵	24
🤳🏾	24
🤜🏼	24
🛻	24
🚭	24
🙋🏽‍♀️	24
🙇🏼‍♂️	24
🙆🏾	24
🙆🏽‍♀️	24
📐	24
💆🏽‍♀️	24
👩🏻‍🦯	24
👩🏻‍💻	24
👩‍🍳	24
👂🏻	24
🏞	24
🏚	24
🇸🇩	24
🇪🇭	24
⏯	24
🪺	23
🧖‍♀️	23
🧍🏻	23
🚻	23
🚣‍♀️	23
🙋🏾‍♂️	23
🙇🏽‍♂️	23
🖍	23
💆‍♀️	23
💁🏽‍♀️	23
🏊‍♂️	23
🌯	23
🈷️	23
☮	23
🫕	22
🪰	22
🪕	22
🧻	22
🧑‍🤝‍🧑	22
🥷🏽	22
🥡	22
🤾‍♂️	22
🤾‍♀️	22
🤛🏼	22
🤏🏾	22
🚎	22
🙅🏾‍♂️	22
🖐🏼	22
👩‍🏫	22
🏃🏾	22
🌩️	22
🇲🇫	22
⛱	22
⛑	22
♿	22
🪀	21
🧛🏻‍♂️	21
🧑‍🌾	21
🦶🏼	21
🤸🏻‍♀️	21
🤸🏻	21
🤱	21
🤝🏿	21
🚶🏽‍♀️	21
🚆	21
🙆🏽‍♂️	21
👴🏻	21
👰🏻‍♀️	21
👨‍🦯	21
🇱🇺	21
🇨🇲	21
🇨🇮	21
🇧🇭	21
✍🏾	21
☦	21
🧔🏻	20
🦤	20
🥷🏿	20
🤷🏼	20
🤜🏾	20
🤙🏿	20
🛣️	20
🛝	20
🚶🏿‍♂️	20
🙅🏽‍♂️	20
