Emoji	Count
🌿	3329
😝	3284
🐱	3256
🌺	3119
👏🏻	3098
🌷	3032
✔️	3008
⬛	2991
🎵	2960
🤮	2857
🔻	2769
🇺🇸	2713
🦊	2705
▶	2666
🎬	2654
📺	2630
🤬	2616
🌙	2614
🎨	2597
🙃	2510
🙇‍♂️	2498
🌱	2497
⚽	2487
🙇‍♀️	2463
🫡	2460
⚜️	2452
🕊	2447
▪️	2435
🥴	2434
💌	2417
🟨	2401
👤	2400
⁉️	2399
🔞	2360
💢	2339
👍🏻	2336
😤	2335
☑️	2331
💨	2306
⚫	2276
📱	2268
💭	2264
😹	2217
☀	2203
👋	2195
🌕	2192
🔁	2186
🥇	2166
😻	2165
😬	2160
🌊	2159
🤯	2157
🐾	2129
🟥	2128
😴	2097
❓	2096
⚪	2095
🎈	2080
🤧	2079
🌞	2068
👊	2054
😫	2047
📲	2007
👈	2005
🤲	2002
🍃	1975
😮‍💨	1971
🍂	1966
🗣	1956
💬	1953
🇺🇦	1951
🐿	1942
🇹🇷	1932
😞	1927
🤨	1926
🎮	1918
😵‍💫	1906
😚	1906
3⃣	1903
💃	1902
🐯	1891
🟢	1889
🔸	1873
🍓	1868
🐥	1863
🫂	1856
🇪🇷	1849
🚲	1848
🇸🇦	1846
🫧	1837
✊	1826
🦅	1801
🍎	1795
🔺	1767
🔽	1743
😒	1742
🦄	1729
🍒	1725
❣	1725
☺	1710
🤫	1699
🧐	1681
🇻🇪	1681
🫶🏼	1661
3️⃣	1654
📈	1627
😛	1623
🎤	1617
⏳	1614
☁️	1612
🔄	1587
👉🏻	1586
🤑	1585
⭕	1558
📷	1546
🎧	1545
🍌	1541
💧	1530
📝	1527
🕯	1526
✈️	1505
🙏🏼	1491
🙌🏻	1491
🤎	1473
🟦	1461
🤏🏻	1450
✋	1438
💵	1420
☹️	1413
❤️‍🩹	1408
🗣️	1403
💩	1397
🔳	1385
🍊	1374
📽	1368
✌	1365
😐	1359
💡	1358
⤵️	1341
🐺	1338
㊗️	1336
⚔️	1336
🕺	1331
🐷	1317
🥱	1312
🅿️	1309
🍠	1302
☑	1292
♠	1288
🧵	1287
✍️	1282
🙇	1279
🥂	1273
✔	1272
🐈	1266
🍇	1266
😑	1262
📚	1262
🦁	1257
🌴	1255
💤	1254
🇮🇳	1254
🤦‍♀️	1253
😠	1251
😵	1241
🟧	1240
🇦🇷	1222
🗓	1206
✌🏻	1206
🤓	1197
0️⃣	1190
➖	1188
😓	1182
😲	1181
🥀	1180
🤢	1180
🙏🏽	1175
📽️	1174
😣	1168
🙏🏾	1157
😗	1152
😪	1147
🥶	1141
💪🏻	1135
🍼	1134
☝️	1133
😥	1126
👏🏼	1121
🌚	1121
🔰	1101
🆘	1090
🤘	1089
🤞	1065
🐣	1062
🍻	1058
👁	1057
🟡	1051
😖	1030
🫰	1020
🐟	1016
👻	1001
®	1001
👇🏼	998
☠️	997
🤦‍♂️	993
🌳	989
🌾	983
📩	979
🐸	974
🍫	974
❄️	970
💍	969
🤟	963
🔊	961
💟	960
🐍	959
🫢	953
🇷🇺	952
💼	946
🪄	937
🍵	933
🛒	931
📹	929
🇬🇧	923
🉐	921
♣	919
🤲🏻	918
🦑	916
〰️	916
➕	916
🪐	914
🙊	910
☘️	909
🐈‍⬛	907
😰	906
🛑	897
🧠	891
➡	890
🤙	886
🔱	884
🫶🏽	880
😽	872
▫️	872
🍰	870
🔮	869
🍯	869
👌🏻	863
🔝	844
🔃	841
🏅	841
🐝	839
🎟️	839
🇵🇰	833
👆	832
🐼	829
🐐	827
💉	825
🍺	825
😿	819
🔷	818
💿	815
🌝	815
🐧	811
🇫🇷	809
🙆‍♀️	808
🚗	807
♠️	805
🌎	801
😙	790
🎙	789
🌃	789
🍜	780
😨	778
🎸	778
📅	771
😮	768
🔶	765
🚫	762
👥	762
🤦	760
🍞	760
🇯🇵	760
👿	755
🗓️	752
0⃣	752
📞	749
🍾	746
🐳	742
🤦🏻‍♀️	741
🤌	738
📻	736
🙋‍♀️	732
©	722
🌍	717
🍩	711
💣	708
🏈	708
👔	706
🍭	701
💠	698
✖️	689
🍋	688
👹	687
🐑	687
🇨🇦	686
🛐	685
🔪	683
🎫	681
😕	678
🙇🏻‍♀️	677
😼	673
🇨🇱	670
👄	664
🕊️	661
💮	660
🇲🇽	660
⚠	660
🥚	657
🖕	655
🌐	655
🤷‍♂️	654
🇮🇹	651
📖	649
🐇	643
🦇	642
👏🏽	642
⚾	637
🥦	636
📊	635
🌰	630
🌲	627
😶	626
🎰	625
🍖	621
🌀	620
🤠	618
🤏	617
😷	615
🩸	614
🤖	614
🦍	612
🐙	608
🌵	603
🫰🏻	597
🆔	594
🔒	593
🤦🏻‍♂️	591
🐿️	585
🐦	585
🔫	584
🏹	584
🍬	584
👎	582
🫶🏾	581
🕯️	581
👽	580
🍚	580
⬇	577
🎣	576
🏃	573
🍷	571
⏩	571
👇🏽	569
🍪	568
💻	566
5️⃣	566
🗳	562
㊗	562
🥈	558
🍿	558
🙋‍♂️	554
😸	553
🐩	553
📰	552
🎼	550
🆕	550
🍄	548
🦉	545
🏷️	545
🥁	541
🌤	540
🌠	539
☎️	537
🙁	535
🐬	535
🐉	535
🇩🇪	521
🏎	520
🌏	520
🤷‍♀️	519
▪	517
🍏	515
🤦🏽‍♂️	513
🐢	512
🏀	512
5⃣	511
📆	508
🆗	507
⬆️	506
✊🏻	506
😺	504
🍡	504
🙌🏾	503
🐒	502
🇰🇷	502
🍔	501
🫦	498
🍨	493
⚓	493
✉	492
🏠	487
🚬	484
🔍	477
🍣	476
⤵	473
🏴‍☠️	471
♨️	471
🌌	470
🧼	466
👙	466
🏳️‍🌈	465
🌧	465
🍉	461
🫀	460
🍙	460
👁️	459
🙋	458
🇨🇴	458
🦈	457
👾	454
🍅	453
🥕	450
🌛	449
🆚	445
☔	445
⁉	445
👏🏾	443
❔	443
💳	441
🔜	438
〰	437
👼	436
💅🏻	435
🟣	433
4️⃣	433
🙆‍♂️	432
🎞	432
✉️	430
🐴	429
🙉	428
🕒	426
💊	426
🍈	426
💪🏼	425
🏖️	425
🇺🇲	424
👍🏼	423
👋🏻	423
🧧	422
🚙	422
💅	421
🍦	421
🤷🏻‍♂️	420
🤐	419
🆙	419
⏬	419
🫵	418
🏁	418
🎟	418
🍐	416
🎆	415
♂	414
🏷	413
🦌	412
🇳🇬	411
⤴️	410
😟	409
💄	409
🏡	409
😯	408
🌜	407
🐤	405
🥛	403
👈🏻	403
🤟🏻	401
🏃‍♀️	401
⛩	401
⛔	401
💪🏾	400
👊🏻	399
🤌🏻	398
⤴	396
🎇	395
🤙🏻	394
🏃‍♂️	393
🎩	390
🙀	389
👇🏾	388
🛸	387
🎖	387
🙌🏼	385
🔆	383
⛅	383
🥊	382
🤚	382
🦖	381
👟	380
➰	379
🥞	377
✳️	377
6️⃣	377
🅰️	376
🤕	375
🌶	375
☝	374
🧁	373
🍹	373
🎋	372
✍🏻	372
🕚	371
🕐	371
🪙	370
🤷🏻‍♀️	370
👓	370
🇹🇭	370
⌛	370
🗿	369
⌚	369
🍍	368
💈	367
🎙️	367
🧀	366
🥩	366
🍽	366
🥔	365
🤦🏾‍♂️	364
🍥	364
🍕	363
🔎	362
🐮	362
🎾	362
💪🏽	361
🐎	361
👉🏼	358
🌅	357
◾	356
🖇	351
🏰	350
🖐	349
🟪	348
📉	346
🫤	344
🤷	341
⛄	339
😾	337
🟠	336
🥉	335
🤝🏻	334
📘	333
📦	332
🙌🏽	331
🍧	329
♀	329
☁	329
🍴	328
🧨	327
📮	324
🌄	321
🦆	320
⬅️	320
🥤	318
⚔	317
🍳	316
🍱	315
⏱	315
7️⃣	315
👠	314
📋	313
🍗	313
🕉	312
🐏	312
🦦	309
🦜	308
🗳️	306
🪷	305
🥒	305
🤥	305
🏮	305
🙋🏻‍♀️	304
™	303
⛽	302
🕷	301
💃🏻	301
❄	301
🇵🇪	300
🧬	299
🥮	299
🥜	299
🕛	299
🔐	299
🏝	299
🎠	298
🎑	297
🎹	296
💴	294
⚖️	294
✝️	293
🙆🏻‍♀️	292
🐘	292
🇨🇺	292
☄️	292
🪴	291
🐻‍❄️	291
📥	290
👶	290
👒	289
🌋	289
🦀	287
✖	287
🚦	286
🐄	285
©️	285
🤘🏻	284
🤦🏼‍♀️	283
🛁	282
🚶	282
📀	282
🍮	282
🥢	281
🗝	281
👶🏻	281
👣	281
🖐️	280
🐀	280
📕	276
🍟	276
💁‍♀️	274
🤞🏻	273
🦔	272
🥸	272
💲	272
🥏	271
🌽	271
🇨🇳	271
🙋🏻‍♂️	270
🙏🏿	267
😦	265
🅾	265
⏱️	265
🗽	263
🏟	263
🎓	261
♣️	261
🐜	260
◽	260
🥝	259
🐚	258
✏️	258
◼	258
8️⃣	258
❇️	257
✌🏼	257
⛓	257
☝🏻	257
🙆	256
🔲	256
👺	256
🪳	254
🐠	254
🫵🏻	253
🤞🏾	253
🌑	253
🎺	252
📡	251
👸	251
👍🏽	251
🐽	251
🏇	251
⚰️	251
🎄	249
👧	248
🌪	248
🚌	247
👎🏻	246
✈	246
🐋	244
🇸🇪	244
✋🏻	244
🤦🏽‍♀️	243
🤜	243
🥐	242
🥃	242
🛌	241
🚚	241
🕥	240
👕	240
🇦🇺	240
🚪	239
🔅	237
🇬🇭	237
🪞	236
9️⃣	236
👂	235
🥨	234
🚮	233
👐	233
✍	233
🗯️	232
🇵🇱	232
🖇️	230
🇪🇺	230
🏃🏻‍♀️	228
🦐	227
🤒	227
🏕	227
🎪	227
🥟	226
🤛	226
🛟	226
🕉️	225
🐭	225
🧊	224
🥑	224
👩	224
🧢	223
🦘	223
🤷🏾‍♂️	222
😧	221
👉🏽	220
🪂	219
🖼️	217
🧪	216
🚧	216
🕰	216
🥷	215
🙇🏻‍♂️	215
🐞	215
🏖	215
🤷🏽‍♀️	212
👼🏻	212
👗	212
🎗	212
🉑	210
🇦🇹	210
🤷🏽‍♂️	209
🚘	209
🔙	209
🐖	209
⛩️	209
4⃣	209
🦾	207
👌🏼	207
🐲	207
🍸	207
🎭	206
🫥	205
🧎‍♀️	205
🛼	205
🐵	205
🧃	204
🛍	204
😶‍🌫️	204
🌶️	204
📑	203
🧩	202
🖕🏻	201
🕺🏻	201
🪓	200
🥙	200
🔑	200
🎡	200
🏢	199
✂️	199
🦎	197
🥥	197
👏🏿	197
🐂	197
🤌🏼	196
☘	196
⏪	196
🧙‍♀️	195
🐓	195
🧚‍♀️	194
🐊	194
🧹	193
🤳	193
🈵	193
🇮🇩	193
↪	193
🤞🏽	192
🚿	192
✴	192
🛵	191
🅰	191
🥣	190
7⃣	190
🧈	188
🤞🏼	188
🐡	188
🦭	187
🏐	187
🏦	186
🆓	186
🕋	185
🚤	184
🎞️	184
🍛	184
🦒	183
🏫	183
👍🏾	182
🫐	181
🧤	181
🥪	181
🚂	181
🙅‍♀️	181
🔘	181
♦	181
🖼	180
🅱️	180
✌🏽	179
🥬	178
🤙🏼	178
♀️	178
👦	177
🛎	176
📄	176
👆🏻	175
🤦🏾‍♀️	174
🍶	174
♻	174
🛡	173
🧜🏾‍♀️	171
🅿	171
〽️	171
ℹ️	171
🪡	170
✌🏾	170
🦏	169
🚶‍♀️	169
🗡	169
🇮🇱	169
🪩	168
📜	167
✴️	166
🤷🏼‍♀️	165
🌪️	165
💆	164
🇪🇦	164
🃏	163
🔟	162
⛈️	162
🧋	161
🚢	161
🇲🇦	161
🔖	160
☃️	160
🥗	159
📙	159
🎐	159
🇸🇻	159
⛵	159
🇪🇬	158
🚃	157
🌨	157
🌤️	157
🇱🇰	157
🌔	156
✏	156
☎	156
🥭	154
🏥	154
🪬	153
🦸🏻‍♂️	153
🦕	153
🛫	153
⛰	153
📨	152
🔌	151
💁‍♂️	151
✊🏼	151
☮️	150
🤲🏾	149
☠	149
🗞	148
🎗️	148
🌧️	148
❎	148
6⃣	148
🐅	147
🏟️	147
⛳	147
🤦🏻	145
💹	145
♾️	145
🇾🇪	144
🗨	143
📗	143
🍤	142
🍝	142
♾	142
🥓	141
🈳	141
🇩🇿	141
🚕	140
▫	140
™️	140
🦷	139
🥧	139
🇷🇸	139
🇵🇭	139
🥠	138
🔛	138
📧	138
💾	138
🧭	137
🛹	137
🕶	137
👦🏻	137
🐆	137
🎳	137
🇪🇨	137
☂️	137
🦶	136
👌🏽	136
🏴󠁧󠁢󠁳󠁣󠁴󠁿	136
🥖	135
🤏🏼	135
🗻	135
🖥️	135
🕹	135
🇬🇷	135
♂️	135
🔨	134
💃🏽	134
👌🏾	134
🏨	134
🤷🏾‍♀️	133
🛍️	133
🖋	133
📔	133
🏍	133
🇮🇷	133
🚔	132
👬	132
👇🏿	132
🙆🏻‍♂️	130
👫	130
🎱	130
🪶	129
🪖	129
👉🏾	129
🦟	128
💶	128
🏃🏻‍♂️	128
🧚🏻‍♀️	127
🦂	127
🎍	127
🎌	127
🪢	126
🤷🏼‍♂️	126
📿	126
🐌	126
🏏	125
🌖	125
🈺	125
🥼	124
🤲🏼	124
🎴	124
🤌🏽	123
💒	123
🌇	123
🪦	122
🚴	122
🗼	122
#️⃣	122
👍🏿	121
👊🏼	121
🦴	120
👋🏼	120
👃	120
☹	120
🤚🏽	119
🤲🏽	118
🕸	117
🔓	117
💪🏿	117
👛	117
㊙️	117
🧅	116
🤸	116
🇦🇲	116
✡️	116
🫖	115
🪵	115
🛩	115
🛡️	115
👧🏻	115
🧶	114
🤜🏻	114
👨	114
🏄‍♂️	114
🍲	114
🌭	114
🅱	114
✋🏽	114
🦩	113
🤴	113
🙇🏻	113
🇦🇫	113
🚑	112
🕳	112
👎🏼	112
✊🏾	112
🦢	111
👨‍🍳	111
🇵🇹	111
🇮🇶	111
🇨🇵	111
🦓	110
🤝🏼	110
👜	110
🐛	110
🇦🇿	110
🧚‍♂️	109
🤛🏻	108
🚶‍♂️	108
↗️	108
🤙🏽	107
🏵️	107
🏯	107
🧦	106
🛺	106
🖥	106
🖌	106
🕸️	106
🧳	105
📒	105
👸🏻	105
🏺	105
🏜	105
👯‍♀️	104
🧺	103
🧚	103
🛀	103
🇵🇸	103
🇦🇪	103
🔋	101
🌬	101
🇨🇭	101
⛓️	101
🦺	100
🚽	100
👖	100
🌆	100
✊🏿	100
🪧	99
🤦🏾	99
🚺	99
🚛	99
🏙	99
🇳🇱	99
✊🏽	99
✂	99
🤦🏼‍♂️	98
🎒	98
🇺🇬	98
🇳🇴	98
↕️	98
🥡	97
🚶🏻‍♀️	97
↔	97
9⃣	97
🦮	96
👸🏽	96
🏃🏻	96
🇿🇦	96
🖊	95
👘	95
🏩	95
🇮🇪	95
⛈	95
🩰	94
🧍	94
🧄	94
🦞	94
🙆🏻	94
🗞️	94
♎	94
🩹	93
🥯	93
🚜	93
💁🏻‍♀️	93
🎦	93
🌮	93
🇩🇴	93
☢️	93
🧙‍♂️	92
🥎	92
🤌🏾	92
🖕🏼	92
📼	92
📁	92
🧍🏻	91
🦥	91
🙅	91
🖖	91
🖐🏻	91
💅🏼	91
👈🏼	91
🏴	91
✒️	91
◼️	91
🧂	90
🚉	90
🌉	90
♈	90
☪	90
🗾	89
🗯	89
🏪	89
🏝️	89
♨	89
↘️	89
🧇	88
🦧	88
🤰	88
🗺	88
👞	88
🏉	88
☯️	88
◀	88
🪁	87
🧎🏻‍♀️	87
🦵	87
🦝	87
🕷️	87
👴	87
⚙️	87
🧍‍♀️	86
🦚	86
🤝🏾	86
🗡️	86
🕳️	86
📛	86
👨‍👩‍👧	86
🏳️‍⚧️	86
🌥	86
🌒	86
🇰🇼	86
🫒	85
🧟‍♂️	85
🚹	85
🚎	85
🇵🇷	85
🛩️	84
🗑	84
🔼	84
📃	84
👩‍❤️‍💋‍👨	84
✳	84
👩‍🦰	83
🏔	83
🌘	83
🧍🏻‍♀️	82
🕌	82
👋🏽	82
👊🏽	82
🇶🇦	82
🧜🏽‍♂️	81
🐕‍🦺	81
🏴󠁧󠁢󠁥󠁮󠁧󠁿	81
🏳️	81
🈷️	81
🇧🇪	81
🤷🏻	80
💃🏼	80
🏎️	80
🪔	79
🧉	79
🦠	79
🔭	79
🇸🇳	79
🧎	78
🦃	78
💽	78
❤‍🩹	78
♍	78
🖍	77
🇰🇪	77
⚜	77
🫰🏼	76
🥅	76
💷	76
💁	76
🫘	75
🫑	75
🤦🏿‍♂️	75
🤚🏻	75
↪️	75
↙️	75
🪗	74
🤺	74
🤸‍♀️	74
🔈	74
🌩️	74
⛺	74
🪘	73
🩺	73
🚒	73
🌂	73
🇧🇩	72
🀄	72
🫓	71
🪨	71
🧱	71
🧜🏽‍♀️	71
🧜‍♀️	71
🥘	71
🚰	71
🖊️	71
☝🏼	71
🙌🏿	70
👩🏻	70
🐁	70
8⃣	70
🛰	69
👵	69
👮‍♂️	69
🏋️	69
⚒️	69
🔧	68
🔂	68
📶	68
🫴	67
🤘🏾	67
🚓	67
🕘	67
👉🏿	67
🪒	66
🩲	66
🤘🏼	66
🛰️	66
🚆	66
🙋🏻	66
🕹️	66
🕑	66
👮	66
⬆	66
⛲	66
Ⓜ️	66
🧴	65
🛠	65
🚄	65
🗝️	65
🖌️	65
⛱️	65
🪸	64
🪑	64
🥫	64
🥋	64
🛋	64
🔚	64
◻️	64
🦨	63
🛬	63
🎷	63
🌦	63
🇻🇳	63
*️⃣	63
🧽	62
🦪	62
🛕	62
💃🏾	62
👨🏻	62
👐🏻	62
👌🏿	62
🈹	62
🇭🇺	62
⬅	62
⛱	62
⛏	62
🔯	61
🔬	61
💆🏻‍♀️	61
👊🏾	61
🇵🇾	61
🇨🇷	61
☣️	61
☄	61
↔️	61
🧟‍♀️	60
🙇‍♀	60
💏	60
👭	60
🎖️	60
🇲🇾	60
🛢️	59
🚖	59
🙅‍♂️	59
📴	59
💑	59
🐗	59
🌓	59
❤‍🔥	59
🟤	58
🚣‍♀️	58
👩‍💻	58
🏛️	58
🇺🇾	58
🫁	57
🙋🏼‍♀️	57
📂	57
🏍️	57
🌡	57
☸️	57
🪥	56
🧘‍♀️	56
🦙	56
🤘🏽	56
🛠️	56
🚁	56
📳	56
📓	56
👯	56
♏	56
🪣	55
🍢	55
♉	55
🗒	54
📬	54
👢	54
🇹🇼	54
🇨🇿	54
🫕	53
🛏	53
👁️‍🗨️	53
🐪	53
🏞️	53
🇩🇰	53
⛰️	53
⚒	53
↘	53
🤝🏽	52
🚅	52
👈🏽	52
🏛	52
☝🏾	52
🫙	51
🪛	51
🦬	51
🤙🏾	51
🖕🏽	51
👨‍🌾	51
🏭	51
🌗	51
🈁	51
⏫	51
🤟🏽	50
🚶🏾‍♂️	50
🙇🏼‍♀️	50
🏵	50
🅾️	50
➿	50
⚖	50
☪️	50
®️	50
🧔	49
🦗	49
🥄	49
🙅🏻‍♀️	49
📯	49
👩‍❤️‍👨	49
🏧	49
🏘	49
🏊	49
🎢	49
🇳🇿	49
🇫🇮	49
♐	49
🧾	48
🧘🏻‍♀️	48
🤷🏿‍♂️	48
🚶🏻‍♂️	48
💅🏽	48
✋🏼	48
♌	48
🧟	47
🧘	47
🤟🏼	47
🤞🏿	47
🤏🏾	47
🚴‍♀️	47
🚥	47
🗺️	47
🖋️	47
🕵	47
👩‍🍳	47
🌩	47
🪅	46
🧞‍♂️	46
🚍	46
🗂	46
📏	46
🐫	46
🎎	46
🈶	46
⛸	46
♒	46
⏲️	46
🪰	45
🧚🏻‍♂️	45
🛴	45
🚇	45
🙇‍♂	45
🕶️	45
👧🏼	45
👈🏾	45
🌫	45
♊	45
☝🏽	45
☂	45
🧝	44
🏴󠁧󠁢󠁷󠁬󠁳󠁿	44
✒	44
⛪	44
♓	44
ℹ	44
🧑	43
🙋🏽‍♂️	43
🗒️	43
🕖	43
💺	43
👮‍♀️	43
👨‍👩‍👧‍👦	43
🏃🏼‍♀️	43
🍽️	43
✍🏼	43
⛏️	43
⌨️	43
🫱🏽‍🫲🏾	42
🪀	42
🧞	42
🕵🏻‍♂️	42
🔉	42
🏔️	42
🈲	42
🫱	41
🧍‍♂️	41
🤌🏿	41
🙋🏼‍♂️	41
🖕🏾	41
💅🏾	41
👸🏼	41
👱‍♀️	41
👨‍🚀	41
👋🏾	41
👁‍🗨	41
🎅🏼	41
🇪🇪	41
🧥	40
🧘🏾‍♂️	40
🧔🏻	40
🕺🏼	40
🕗	40
👱🏻‍♀️	40
🌬️	40
🇲🇨	40
🆖	40
🫶🏿	39
🧣	39
🦶🏻	39
🤲🏿	39
🤟🏾	39
🚴‍♂️	39
👩‍❤️‍💋‍👩	39
🇯🇲	39
✌🏿	39
⚰	39
⚛️	39
♟	39
♋	39
🧚🏻	38
🧙	38
🥷🏾	38
🤏🏽	38
🚋	38
🙇🏽‍♀️	38
🕓	38
💁🏻‍♂️	38
👩‍🏫	38
🇳🇮	38
❇	38
✍🏽	38
🫱🏾‍🫲🏻	37
🧲	37
🧍🏽‍♀️	37
🇲🇳	37
🇬🇹	37
🇧🇬	37
🪜	36
🕺🏽	36
👪	36
🏊‍♂️	36
🎅	36
🇷🇼	36
🇱🇾	36
🇰🇿	36
🧛	35
🧒	35
🧎‍♂️	35
🙅🏻‍♂️	35
🕙	35
🔦	35
👩‍⚕️	35
🌥️	35
🇭🇳	35
🆒	35
🪚	34
🥾	34
🗨️	34
🖖🏻	34
🕴️	34
💇	34
👨‍🦰	34
👨‍🏫	34
🇵🇦	34
🇱🇦	34
🇭🇷	34
🇨🇲	34
↗	34
🫵🏼	33
🧕	33
🕵️‍♂️	33
💃🏿	33
👨‍💻	33
🏞	33
🇭🇹	33
㊙	33
✝	33
🧻	32
🦛	32
💂	32
👊🏿	32
🏳	32
🏘️	32
🌨️	32
🈯	32
🇸🇬	32
🇲🇱	32
🪱	31
🦸‍♂️	31
🙆🏾‍♂️	31
🔢	31
💱	31
🏄	31
⏯	31
↩	31
🧑‍💻	30
🧌	30
🟰	30
🚸	30
🙅🏾‍♂️	30
👷	30
👩🏻‍💻	30
👂🏻	30
🌡️	30
✡	30
♿	30
🛳	29
🙅🏻	29
🖱	29
💁🏼‍♀️	29
🏌️	29
🌦️	29
🇬🇳	29
✋🏾	29
♑	29
🧯	28
🧏‍♀️	28
🦶🏼	28
🤱	28
🤦🏽	28
🕕	28
👴🏻	28
👰	28
👩🏻‍🦯	28
👈🏿	28
🏽	28
🏻	28
🏓	28
🇸🇴	28
🇬🇪	28
♟️	28
🤼	27
🤘🏿	27
🛖	27
🙋🏽‍♀️	27
🙆🏼‍♀️	27
🕵🏻‍♀️	27
🕵️‍♀️	27
👰‍♀️	27
👩‍🦯	27
🎽	27
🌯	27
🇰🇵	27
🇧🇴	27
🆑	27
◻	27
🫴🏻	26
🫱🏻‍🫲🏼	26
🧑‍🤝‍🧑	26
🥽	26
🛥	26
🛎️	26
🚭	26
🔇	26
👼🏼	26
👮🏻‍♀️	26
👨🏻‍💻	26
🏕️	26
🏋️‍♀️	26
🏃🏿‍♂️	26
🏂	26
🧷	25
🧚🏼‍♀️	25
🧙🏻‍♂️	25
🦸	25
🤹‍♀️	25
🤳🏾	25
🤦🏼	25
🚐	25
🚏	25
🕵️	25
🕎	25
💆‍♀️	25
👩‍🎓	25
👨‍❤️‍💋‍👨	25
👎🏾	25
🏒	25
🏋️‍♂️	25
🏄🏻‍♀️	25
🇮🇨	25
🇨🇮	25
✍🏾	25
☦️	25
☃	25
🫳	24
🧝‍♀️	24
🤜🏼	24
🛶	24
🛏️	24
🚻	24
🙇🏾‍♂️	24
🙅🏿‍♂️	24
💇‍♀️	24
👨‍👦	24
👆🏽	24
🏸	24
🏊‍♀️	24
🏄‍♀️	24
🫰🏽	23
🪝	23
🧖‍♀️	23
🥷🏼	23
🤼‍♀️	23
🤴🏻	23
🤳🏻	23
🤝🏿	23
🚶🏼‍♀️	23
🙋🏾‍♂️	23
🙅🏽‍♂️	23
🕴	23
🔩	23
🔀	23
🇿🇼	23
🇹🇿	23
🇱🇷	23
⏲	23
↩️	23
🧰	22
🧖	22
🧑‍🍳	22
🧎🏻	22
🦯	22
🤸‍♂️	22
🛣️	22
🚶🏾‍♀️	22
📠	22
💁🏾‍♀️	22
👩🏻‍🦰	22
👨🏻‍✈️	22
👨‍❤️‍👨	22
👆🏼	22
🏃🏾‍♂️	22
🏃🏽‍♂️	22
🇹🇳	22
🇪🇭	22
🪟	21
🪆	21
🦡	21
🛣	21
🙆🏽‍♀️	21
👰🏻‍♀️	21
👩🏻‍❤️‍💋‍👨🏻	21
👩‍🚀	21
👩‍🌾	21
👆🏿	21
🏤	21
🇱🇧	21
🇮🇸	21
🇧🇫	21
⏭️	21
🩳	20
🧚‍♀	20
🧘‍♂️	20
🧑‍🦯	20
🧏🏻‍♀️	20
🦤	20
🥷🏻	20
🚊	20
🙇🏽‍♂️	20
🗑️	20
🖱️	20
🖕🏿	20
🖐🏼	20
🕺🏾	20
💆🏽‍♀️	20
👷‍♂️	20
👱	20
👨‍🔬	20
🏬	20
🏄🏻‍♂️	20
🏃🏽‍♀️	20
⚙	20
⏯️	20
🫅	19
🪫	19
🩱	19
🧫	19
🧑🏻	19
🤸🏾‍♀️	19
🤰🏻	19
🤛🏼	19
🛝	19
🚣	19
🙍‍♀️	19
📵	19
👨‍🎨	19
👎🏽	19
🈂️	19
🇦🇬	19
⚗️	19
☣	19
🧮	18
🧝🏻‍♀️	18
🧛🏻‍♂️	18
🦫	18
🥷🏽	18
