Language	Counts
ar	🌀:65560,🔥:57516,🔹:48526,🔵:46301,🟦:45958,🔷:45359,‼️:45141,♻️:20560,✅:18262,➖:9865,🔰:9358,💺:6621,📍:5897,✨:4890,🌟:4727,🙏:4685,💰:4399,💆🏻‍♂️:4313,😂:4192,❤️:3533,♥️:2945,🤍:2612,🎥:2246,🌹:2062,📸:2037,😭:1982,📲:1822,💙:1733,🔳:1691,🎁:1477,💔:1413,⚫:1340,⚪:1338,🔺:1287,🏆:1233,😍:1141,👇:1128,📱:1116,🖤:1075,🤣:1049,2️⃣:1034,1️⃣:1034,3️⃣:1006,4️⃣:1000,💸:998,5️⃣:987,💚:930,⚜:925,💬:923,🏝:921,🟨:905,🟥:904,🟧:902,🟩:902,💛:847,🌸:815,📌:775,🔲:763,🇸🇦:752,💜:728,🔴:713,🌿:707,📞:705,👌:703,👍:677,❤:672,🌺:631,🌷:626,📽:619,💠:618,🥺:576,👈:574,🍃:542,💕:522,💯:509,⬜:499,👏:496,💗:478,🔄:477,💞:468,🌚:463,💵:459,💐:458,👆:457,🟡:440,🥹:437,🔁:433,🌱:426,🟠:426,😔:425,🚨:424,▪️:422,💖:421,🌫:415,🤲:414,💫:400,💥:396,😅:391,🌻:390,🔝:389,🍂:384,🌙:373,💘:369,👀:364,📩:364,🎶:360,💪:359,🎬:358,💓:358,🌼:352,🔃:350,😁:347,🔔:346,💋:344,⌚:341,🌴:340,🍁:335,👉:333,🔻:333,💦:332,📚:331,🔒:331,📹:330,🏰:330,👑:330,🎉:328,📝:327,🌲:326,🔛:325,🔗:325,💌:323,🔞:322,🍒:320,🍥:320,📄:319,🎡:317,💀:316,🎧:316,🎀:315,🌵:315,🔖:315,🌞:315,🔂:315,💻:313,📢:311,👋:311,💶:310,📶:310,🔸:310,🌾:309,📯:309,👡:309,🐐:308,💃:308,🌋:307,🕥:307,🍀:307,💭:306,🌝:306,👅:306,🍆:306,💒:305,🎼:305,🔶:305,💢:303,💏:301,🍙:299,📖:298,👰:298,💡:297,🎊:297,🐂:297,🎹:297,🔫:296,👫:296,🏡:295,📅:295,🔘:295,📰:295,🔈:294,🐒:293,🍑:293,📘:293,🎂:293,💂:293,🎄:293,💎:292,🍓:291,💊:291,🏥:291,💳:291,📥:290,🍱:290,💝:290,🙂:290,🎣:290,👺:290,🤩:290,🏈:290,💾:289,🎏:289,🎇:289,🔑:289,🔆:289,🔅:289,🎈:289,🎻:289,🕞:289,📮:288,🌊:288,👎:288,🔨:288,🎦:288,🍛:288,👩:288,📺:288,🐑:287,🐍:287,🕡:287,👚:287,🎐:287,📣:286,🎤:286,🕚:286,🔱:286,🎫:285,👊:285,🍤:285,👢:285,🎳:285,🍉:285,💧:284,💟:284,🌰:284,🎺:284,👥:284,🕧:284,📡:284,🎽:284,👐:284,📒:284,🏦:283,📨:283,🐵:283,🗿:283,📗:283,💤:282,🔜:282,📂:282,🌕:282,👬:282,💣:282,🍄:282,🏪:282,🏧:282,💽:282,🎿:281,🔊:281,🕗:281,🍷:281,🏮:281,🍏:281,👕:281,💿:281,🍐:281,🕖:281,🌆:281,💉:281,👓:280,👲:280,🕘:280,💍:280,🔕:280,🐺:280,🐷:280,👿:280,🐭:280,🕐:280,📉:280,🎮:280,🐰:279,🔮:279,🕦:279,💄:279,🐘:279,🍫:279,🎵:279,🎯:278,🏃:278,🔀:278,🍻:278,📁:278,🏊:277,🍞:277,📃:277,🌉:277,🍎:277,🍲:277,📐:277,📏:277,🌂:277,🌄:277,🎓:277,💩:276,📆:276,📧:276,🎨:276,🎅:276,🐈:276,🐹:276,🍇:275,🐪:275,👻:275,👾:275,👄:275,🔧:275,📎:275,🌇:275,👨:275,🍗:275,🍺:275,🔍:275,💹:275,🍢:275,🐞:275,🍮:274,🐧:274,🐶:274,🎴:274,🌃:274,🕊:274,🗼:273,🐡:273,🌛:273,🍌:273,🐟:273,🍴:273,🔚:273,📷:273,🎲:273,💁:273,🍳:272,🍕:272,🔏:272,🏨:272,🎸:272,🐯:272,🔎:272,👶:271,🍯:271,🍍:271,🍬:271,🍈:271,🌁:271,🐀:270,🐱:270,🐚:270,🐣:270,👪:270,📑:269,📪:269,🔼:269,🐾:269,👞:269,💮:269,📠:269,🍭:269,👜:269,🍹:269,🏄:269,🔟:269,🎋:268,👔:268,🌳:268,🎌:268,🌽:268,🕒:268,🐕:268,👮:268,📊:268,📙:267,🌐:267,🔙:267,🗽:267,👟:267,🍚:267,👠:267,🐮:266,🍰:266,🎍:266,🏀:266,🐸:266,🐛:266,👳:266,🌠:266,📋:266,🕔:266,👒:266,👂:266,🐔:265,👯:265,🐎:265,🕑:265,🏢:265,🍠:265,🐙:265,🐼:265,🐓:265,🐄:265,🎰:265,🌍:265,🗾:265,🔪:265,🌌:265,🐥:264,🐝:264,🔌:264,👙:264,📛:264,🏉:264,🐫:264,💨:264,🍸:264,👖:263,🕝:263,🐴:263,🌒:263,🏯:263,🔐:263,📳:263,🐆:263,🍧:263,💈:263,🍵:263,👦:263,🐢:262,👭:262,📈:262,🔩:262,🕟:262,🍜:262,👝:262,🏭:261,🐨:261,📬:261,🔠:261,🏠:261,🕓:261,🎱:261,🔬:261,🍣:261,🐤:261,📇:261,🕜:261,📵:260,🔣:260,🐏:260,✔️:260,📕:260,🎑:260,🌓:259,🍟:259,🎾:259,🔯:259,👗:259,🎩:259,🐌:259,🍶:259,🥲:259,🎆:258,📤:258,🕢:258,🔤:258,👛:258,🎒:258,🏣:258,🔭:258,🐅:258,📼:257,🎃:257,🍡:257,🍋:257,🕤:257,👤:256,🕣:256,💆:256,🔇:256,👷:256,👼:256,🌔:255,🏁:255,👵:255,👸:255,💅:255,🔢:255,🏬:254,🐩:254,🎭:254,🍝:254,🌗:254,🔦:254,🎎:254,💲:253,👹:253,🌑:253,🏂:253,🏇:253,📴:253,💴:252,📫:252,📭:252,🐠:252,🐁:251,🐻:251,🐬:251,🐽:251,👧:251,📀:251,👣:251,👱:250,🌏:250,🍖:250,🔉:250,📦:249,🐗:248,🐲:248,💱:248,🐜:248,💑:248,👃:248,🐖:248,🍪:248,🏩:248,🔋:248,🕠:247,🌎:247,👘:247,📟:246,🍼:246,💷:246,🌖:246,🌈:246,🕕:245,🐉:245,🐊:245,🐦:245,📔:243,🐋:243,🎪:243,📻:243,📓:243,🐳:243,💼:243,🎢:242,🗻:242,🌜:241,🔡:241,🏫:240,🐇:240,🌘:240,📜:240,🍨:239,🥰:238,🕛:238,🍔:238,🎠:237,🍦:237,🔓:237,👽:237,🍘:236,🎷:236,🍩:235,👴:234,🌅:234,🤔:234,♥:233,💇:230,🍅:229,🕙:229,🫶🏻:228,🏤:224,😎:224,🍊:221,👇🏻:220,🧡:220,🇮🇶:220,🐃:217,👌🏻:217,👍🏻:204,😢:203,😉:200,🦋:199,👈🏻:193,❤️‍🔥:188,🙏🏻:188,⚡:187,😘:184,🤲🏻:176,🛑:172,🥵:171,🙈:168,👏🏻:159,✌️:148,〰️:147,🤭:145,😩:142,🎖:141,⚽:137,✋:136,😊:136,😌:135,🇪🇬:131,🙄:129,🥀:129,⬇️:129,😞:127,🤎:126,😋:122,▪:117,⭐:117,🫡:116,♦️:116,❗:115,⭕:113,☕:112,😜:103,☺️:103,✌🏻:102,🤞:102,🤝:98,❌:97,⚠️:96,🛒:95,♂️:95,♀️:95,👆🏻:94,🇰🇼:93,❣️:93,😴:92,🥳:89,🤡:89,⬅️:87,🫂:86,🙃:85,😏:82,😄:82,😡:80,✍️:80,⤵️:80,⏰:79,♻:79,☹️:78,🎙:78,🫣:77,😒:76,✔:73,😀:73,😳:73,🤤:73,🤗:73,🕊️:73,🦦:73,✍🏻:72,😹:72,🫶:71,🚫:71,⛔:70,👇🏼:65,🦅:64,🤏🏻:64,❤️‍🩹:64,✉️:63,✋🏻:63,🟢:62,😃:60,⁉️:57,☑️:57,▫️:56,☎️:55,❓:54,⏪:54,😇:54,🤨:54,😆:53,😱:52,❄️:52,🇲🇦:50,👌🏼:50,🤦🏻‍♂️:49,🤪:49,👏🏼:49,☀️:48,🤢:48,🇴🇲:47,🏃🏻‍♀️:47,🤓:46,😥:45,🤯:44,😑:44,😬:44,👍🏼:44,🕋:43,👩🏻‍🦳:42,🇩🇿:42,🧐:42,☘️:41,😐:40,👎🏻:40,🫠:39,🙊:39,❣:39,🇶🇦:38,🥇:38,🫀:38,✌:38,🎙️:38,🤦🏻‍♀️:38,🤮:37,😫:37,🗓:37,🙏🏼:37,💪🏻:37,😓:37,😣:36,🚗:36,♨️:36,✈️:36,🚀:35,🤦‍♂️:35,⏳:34,🤲🏼:34,🇦🇪:33,🗣:33,😵‍💫:33,😈:32,🏹:32,🇵🇸:32,🚶:30,🫢:30,🌤:30,🪄:30,➰:30,😰:30,🏃🏻‍♂️:29,🫦:29,✍:29,🇺🇸:29,🤷🏻‍♂️:29,🚶‍♀️:29,🏃‍♀️:28,✴️:28,🤦‍♀️:27,🤷‍♂️:27,🪡:27,🎗️:27,😕:26,😪:26,✳️:26,😤:26,🤚:26,🤖:26,🤝🏻:26,⏬:25,😨:25,🏃‍♂️:25,🫶🏼:25,1⃣:24,🤐:23,🆚:23,🤫:23,😮‍💨:23,☝️:23,😝:23,🤌🏻:22,🌧:22,🎗:22,🚶🏻‍♀️:21,🇾🇪:21,🧬:21,🚶🏻‍♂️:21,♠️:20,🤕:20,🥴:20,💃🏻:20,🇯🇴:20,🤷🏻‍♀️:20,6️⃣:20,💪🏼:19,®️:19,😛:19,🛎:19,2⃣:19,🪴:18,🥁:18,👋🏻:18,☁️:18,🤌:18,✒:18,😶:17,🗓️:17,🖥:17,🙋‍♂️:17,🗳:17,☀:17,🏃🏼‍♀️:17,☝🏻:17,🔽:17,🏟:17,🏴:17,⛅:16,😮:16,😠:16,🙌:16,✌🏼:16,🇦🇹:16,🕌:16,⚔️:16,👊🏻:16,🇷🇺:16,😻:16,🥱:16,🚘:16,🛠️:16,◀️:16,🚦:16,😯:16,✏:15,🤧:15,🙏🏽:15,🟣:15,🫤:15,👌🏽:15,😵:15,🖋:15,⚜️:15,🇱🇧:15,😖:15,✋🏼:14,🕺:14,🩸:14,🙁:14,◾:14,🫧:14,🧠:14,😿:13,👩🏻‍🦯:13,☘:13,🗣️:13,🤦🏼‍♀️:13,😙:13,🤬:13,🅾️:13,🚚:13,🦁:13,😟:12,☔:12,🥂:12,🤑:12,✍🏼:12,🖕:12,🇮🇷:12,🛎️:12,🚩:12,🤦🏻:12,🏅:12,➕:12,🌶:12,🛫:12,🏃🏻:11,🇮🇹:11,🪞:11,👆🏼:11,☄️:11,🍾:11,🇧🇭:11,🙆🏻‍♀️:11,🤦:11,🖐:11,🇪🇺:11,🌥:11,🤒:11,〽️:11,🇬🇧:11,✂️:11,0️⃣:11,↘️:11,🇹🇷:11,🤚🏻:10,😚:10,7️⃣:10,🤷‍♀️:10,🙆‍♂️:10,↕️:10,🤙🏻:10,🇸🇩:10,👏🏽:10,😷:10,👇🏽:10,↗️:10,🖇:10,🌧️:10,🚽:10,🚐:10,🇧🇯:10,🫲🏼:10,🆔:9,👎🏼:9,🤲🏽:9,🫶🏽:9,☺:9,👍🏽:9,🇪🇸:9,©️:9,🕯:9,🥶:9,🙌🏻:9,🍿:9,🤳:9,⏱️:9,⌨️:9,❄:9,🇸🇾:9,™️:9,🇫🇷:8,🤏:8,🤥:8,⏱:8,⬆️:8,🏳️‍🌈:8,‼:8,🖥️:8,🙇🏻‍♀️:8,✊:8,🤞🏻:8,♦:8,🧑🏻‍🌾:8,🎟:8,🦓:8,🏃🏾‍♂️:8,3⃣:8,🛠:8,🚬:8,🥸:8,✖️:8,👉🏻:8,🇲🇹:7,🌶️:7,🤙:7,🙋🏻‍♀️:7,☎:7,♾️:7,🇮🇱:7,🫥:7,♎:7,🗒️:7,🏟️:7,❇️:7,🪬:7,🎖️:7,✌🏽:7,🖊️:7,⚒️:7,🅰️:7,🙋🏻‍♂️:7,➡️:7,👏🏾:7,▶️:7,🚶‍♂️:7,☝:6,🃏:6,⌛:6,🗯:6,🛐:6,☃️:6,🌦️:6,🌨:6,☠️:6,👈🏼:6,🙋:6,💅🏻:6,👊🏼:6,🙆🏻‍♂️:6,🚙:6,✋🏽:6,🙏🏾:6,🇬🇪:6,♾:6,🇨🇿:6,🧰:6,⚖️:6,⚓:6,#️⃣:6,📿:6,👈🏽:6,🚻:6,🇰🇷:6,🇺🇳:6,🖐️:5,👁:5,🛡:5
und	🔥:42403,🕥:36248,❄️:36172,🌀:26831,✨:20768,♻️:15136,🔹:14715,➖:13267,😂:7524,🤣:4793,🔰:4534,💺:3587,❤️:3191,😭:3024,✅:2046,👍:1915,😍:1792,💙:1688,🙏:1593,👀:1458,🤍:1319,🥰:1310,🎹:1283,🐟:1273,🌂:1262,💜:1257,👏:1247,🗼:1244,💚:1204,🥺:1121,💔:1103,🖤:1067,🌹:1067,💕:1008,💖:996,💛:977,💯:967,💀:909,💗:898,👌:883,😘:853,🥹:795,💪:773,👑:767,❤:764,🐰:756,💋:740,🌸:736,💞:735,💦:715,💥:711,👇:706,🌻:693,😅:686,🎉:683,🎂:679,💫:671,♥️:670,😁:668,🐱:664,🌺:648,🌷:644,🐶:642,💎:634,💐:627,👋:619,🐈:619,🍑:616,😊:612,👅:609,🔔:606,🔗:602,💓:594,🤭:585,💘:580,🎀:579,🌟:570,💝:569,🎃:564,🌞:560,🎶:556,📍:556,😳:555,🌿:554,🍀:553,🍁:552,📷:548,👻:546,💭:545,👊:544,🍆:540,👉:540,😎:538,🐥:534,🌼:534,🎯:533,🐺:524,🫶🏻:524,🐻:522,🌈:522,💌:519,🎊:518,🌙:516,🌊:516,💨:513,💩:513,🍒:512,🎵:508,🤔:505,💟:501,🍃:500,🔞:497,🐣:496,🍂:496,🍭:492,🍓:491,🐯:490,📧:489,🍙:488,🍎:487,🎥:487,👼:485,🌱:485,🐨:482,💾:481,🎤:481,💊:479,🎁:479,🐷:478,🎧:477,🌚:477,💃:475,📌:474,🌝:474,👄:474,🍊:474,💤:473,🐤:473,📦:472,😆:472,🐍:471,🔴:470,💧:470,👿:470,🍯:470,🍰:470,👆:469,🏀:467,🍻:467,🐇:466,🏆:466,🍺:466,🍼:465,🍠:465,🔐:464,👎:463,🍜:462,🔪:462,🔸:462,🍳:460,🔙:460,🎨:459,😋:457,📎:457,👦:457,🐕:457,🔶:457,👽:457,🎫:456,👃:456,🐾:455,🏨:455,🐋:454,👔:454,🍬:453,🍖:453,🌳:453,🎈:453,🌕:452,🎬:452,💸:452,🍈:452,🌴:451,📐:450,🏃:450,📝:449,🍞:449,🌎:448,👙:448,💏:448,📤:448,🌓:448,🐢:447,👈:447,🌾:447,🏡:446,💈:446,📱:445,🎼:445,🔵:445,👮:444,🐐:444,👣:444,💅:444,💶:443,🔜:443,📁:443,🍪:443,🍌:443,🔱:442,👹:442,🍧:442,🐙:441,💰:440,🍩:440,🐧:440,👨:440,📩:440,🍷:440,👾:439,🎭:439,🍫:439,👞:438,🏦:437,🍕:437,🐎:437,🔊:437,📜:437,🐛:436,🔒:436,🐄:436,💣:436,🍐:436,🎸:436,💲:435,🍄:435,🕒:435,🔭:434,👺:434,🍤:434,🕟:433,🕤:433,🔓:433,🐹:433,🍨:433,🗿:432,📢:431,🐸:431,💄:431,📣:431,💍:431,🎲:431,📲:431,📆:431,🐦:431,🐔:430,🐆:429,🕔:429,👯:429,📞:429,🔝:429,📼:429,🌛:429,📛:429,🍘:429,🌠:429,🌰:428,📥:428,💆:428,🔑:428,🔛:428,🔧:428,📚:428,🔺:428,📕:427,🎪:427,🍮:427,🐳:427,🏯:427,👢:427,🗽:427,🔠:427,💬:427,🍸:426,📶:426,🍝:426,🔼:426,💮:426,💡:426,🍅:426,🍥:425,🌇:425,👒:425,🎾:425,📊:425,🐑:425,🏊:425,👴:425,🏠:424,🎿:424,📖:424,💢:424,💷:424,👲:424,🔀:424,👬:424,👧:424,🌍:424,📺:423,🎣:423,🏫:423,🔫:423,📻:422,🌐:422,🐚:422,🔟:421,🌃:421,🔍:421,🐠:421,🐌:420,🐴:420,🏈:420,📪:420,🎓:420,🕐:419,📅:419,🐝:419,🐵:419,🎑:419,🔮:419,🍋:418,🌌:418,🔅:418,📘:418,🔘:418,🐼:417,🌏:417,🐬:417,🎐:417,🌗:417,🔷:417,🌘:417,🏥:417,🔆:416,🐭:416,🌑:416,🎴:416,🌵:416,🔌:416,🌜:416,🏇:415,🐒:415,🎡:415,👵:415,💴:415,🔳:415,🎢:415,💼:415,🎩:415,👭:415,🗻:414,🎄:414,👂:414,👕:414,👩:414,🐪:414,🍚:414,🐩:414,📈:414,📫:414,🔋:414,🤗:414,🎆:413,🐓:413,👱:413,📵:413,💵:413,👐:413,📉:413,🍗:413,👓:412,🏮:412,🔻:412,🐫:412,🍏:412,📗:412,🕚:412,📠:412,🐽:411,📟:411,👝:411,🌆:411,👚:410,📰:410,🐅:410,📙:410,🔨:410,🎒:410,🏉:410,🔦:410,🌅:410,🍴:410,🔲:410,🎅:409,💇:409,👶:409,📃:408,🔕:408,🔯:408,🌋:408,💉:408,🔖:407,📹:407,🐀:407,👸:407,🔩:407,🌲:407,🍱:407,🌽:407,📔:407,🎎:407,🍇:406,💁:406,🐲:406,📬:405,🐉:405,🕝:405,🍹:405,🌔:405,🐮:405,🔃:405,🎻:404,💹:404,🕗:404,🕓:404,🏄:404,🎍:404,🎋:404,📂:403,💒:403,🍣:403,🌁:402,🎳:402,🔬:402,👖:402,🎇:402,🐞:401,🐘:401,🔂:401,🐁:401,🏢:400,😉:399,📳:399,😈:399,👷:399,🎺:399,🕘:399,📋:399,🕑:399,💂:399,🏬:399,🕠:399,💑:399,👗:398,🕛:398,🍉:398,👪:398,🎠:397,🎱:397,🔏:397,🔁:397,🤤:396,🍲:396,🏧:396,🔉:396,👠:396,🐗:396,💻:395,🔈:395,📏:395,🍢:395,🎮:395,🕣:394,🤡:394,🐖:394,📴:394,👡:394,🏭:394,💽:394,🎽:394,🏣:393,🎌:393,🐡:393,👜:393,🕞:393,🏁:392,🔎:392,🔇:392,🔤:392,🐃:392,🐊:392,👰:392,🎰:392,🍡:391,🏂:391,👛:391,👘:391,📒:391,👟:390,🌖:390,💿:390,📮:389,🎦:389,📀:388,👫:388,🕙:388,🕦:387,💠:387,💳:387,🍶:386,🔡:385,🏰:385,🐜:385,🍔:385,🧡:385,🎏:385,🏪:384,📑:383,📭:383,🍍:383,📇:382,🕧:382,💱:382,🗾:382,🏤:381,🔄:381,🍵:380,👳:380,🕕:379,🕜:379,🌉:378,👤:378,🏩:377,🌄:377,📄:376,🎷:375,🕖:375,🌒:374,👥:374,📯:374,🥳:374,📓:372,😔:372,🐏:370,🔣:370,🕢:370,📡:369,🔢:369,🐂:368,🍛:368,🍦:366,📨:366,🕡:365,☺️:363,🔚:358,🤩:355,🥲:353,🍟:352,❤️‍🔥:351,📸:339,🫶:334,🙏🏻:329,✌️:316,🙌:300,🤝:297,😏:297,🥵:296,🙂:279,😇:275,🙄:274,☕:260,😀:259,🇧🇷:253,😄:253,🫡:246,😢:236,🙈:232,🚀:232,🌬:224,😌:223,😡:222,🫂:221,🤮:220,🫣:218,😹:216,☀️:215,🫠:212,😃:210,🦋:210,😜:206,👍🏻:206,🤨:205,👏🏻:192,😝:190,🦊:189,⭐:187,😱:186,😩:182,🤪:177,🤫:170,‼️:165,😻:164,😛:162,😐:158,❤️‍🩹:154,2️⃣:152,😬:151,🙃:150,❣️:144,😮‍💨:143,😒:143,1️⃣:143,😚:142,✌🏻:137,✏️:137,😞:134,🇺🇸:132,🚩:130,⚡:129,🤎:128,♥:123,🥱:122,🧸:116,🤙🏻:115,🇹🇷:114,😵‍💫:114,🫶🏼:112,🤯:112,🤞:110,🙌🏻:110,🙏🏼:108,🤢:107,🧐:104,🤓:103,🥂:102,🤲:100,😲:99,✋:99,🙊:98,🥴:97,☹️:96,🥀:94,✌:94,✊:91,🥁:91,🕊:91,🙋‍♂️:89,😴:88,☁️:88,🤧:88,😮:87,😤:86,😯:86,🙋‍♀️:86,🐈‍⬛:85,🥶:85,🤏🏻:85,🖕:84,👌🏻:84,😪:83,😥:81,🤬:81,🦇:81,🙏🏾:81,🙋:80,🤘:79,🤙:79,🏏:79,🫶🏽:78,😣:78,🦅:78,🙏🏽:78,😫:76,👁:75,🗣:73,😸:73,🤷‍♂️:73,🦁:73,☝️:72,✈️:72,🇺🇦:71,🤟:71,🫧:68,🙇‍♂️:68,⚽:67,😕:67,✔️:67,💪🏻:67,☠️:66,🤦‍♀️:66,😽:65,🚨:65,🧿:65,👍🏼:65,😑:64,🇻🇪:64,🏝️:64,🫢:63,👏🏼:63,🤑:62,🖐:61,❌:61,☺:60,🙉:60,🕊️:60,🩸:59,🤏:59,🤲🏻:59,🧚🏻‍♀️:59,😙:58,😰:58,©️:58,🇮🇳:58,🤦🏻‍♀️:57,🌶:57,😠:57,🤦‍♂️:57,🤌:56,🪄:56,🤦:55,😼:55,🥚:55,🥞:53,😶:52,☀:52,🫶🏾:52,🤖:51,⏰:51,❗:51,➡️:50,😟:50,👋🏻:50,🚬:50,🕺:50,😿:49,🇦🇫:49,😨:48,✍️:48,⬇️:47,🥟:47,⏳:46,😓:46,⚫:45,😵:45,⚔️:45,🏳️‍🌈:44,😷:44,🇹🇭:44,🤜:44,🗓:44,🌤:44,☘️:43,🤚:43,⚠️:43,👁️:43,🤛:42,🍿:42,🤐:42,🅰️:42,🖇️:42,👇🏻:42,🙋🏻‍♂️:40,👏🏽:40,😗:39,🗣️:39,❣:39,㊗️:38,🫰:38,🙁:38,☘:38,🤦🏻‍♂️:38,🪐:37,👊🏻:37,🛬:37,🟩:37,🇦🇷:35,⚪:34,🥛:34,⬛:34,🫦:34,🤷🏻‍♂️:34,👍🏽:34,☄️:34,🦌:33,😺:33,🤠:33,🇸🇦:33,🦈:33,🟨:33,🙌🏼:33,👉🏻:33,©:33,☔:32,👈🏻:32,🧢:32,🕯️:31,9️⃣:31,😧:31,🤘🏻:31,🙌🏾:31,🛐:31,🗝:31,🙀:30,🫵:30,🙇:30,🥇:30,🕯:30,⬜:30,➕:30,🚏:29,🦍:29,🇵🇰:29,🧠:28,🏴‍☠️:28,🏃🏻‍♂️:28,👶🏻:28,🫥:28,🙋🏻‍♀️:28,2⃣:28,❄:28,🏅:27,4️⃣:27,🇫🇷:27,🟢:27,🏹:27,⛄:27,🦑:27,🤕:26,😖:26,🤝🏻:26,💪🏽:26,3⃣:26,😾:26,🫀:26,⛓️:26,🖐️:26,✍🏼:26,👼🏻:26,🧚‍♂️:26,🇰🇷:25,🪷:25,🇮🇷:25,🙏🏿:25,3️⃣:25,1⃣:25,🍾:25,🦉:25,⭕:24,⛲:24,🇮🇹:24,🫤:24,🇷🇺:24,😶‍🌫️:24,🐿️:24,🤞🏻:24,❓:24,🤷‍♀️:23,✌🏽:23,🗺️:23,😦:23,🪶:23,✋🏻:23,❕:23,🇬🇧:23,▫️:23,🚫:22,🪴:22,📽:22,☝🏻:22,🕷️:22,🏃‍♂️:22,🖇:22,🤷🏻‍♀️:22,🦆:22,🛒:22,⚖️:22,🇨🇴:22,⁉️:22,🥈:21,✋🏼:21,🚑:21,💪🏼:21,⬅️:21,🦖:21,🤥:21,🖖:21,🐿:21,☎️:21,⚰️:21,❔:21,👌🏼:21,🧁:21,🗓️:21,▶️:20,♀:20,🤒:20,🗨:20,🥸:20,✝️:20,🧼:20,🥥:20,🤷:20,🥖:20,🥯:20,🤟🏻:20,👍🏾:20,🤦🏾‍♂️:20,🦦:20,🦴:20,✌🏼:20,🅱:20,🪙:20,🦜:20,♂:19,🧪:19,🎞:19,🧑‍💻:19,6️⃣:19,0️⃣:19,🥦:19,🇯🇵:19,🤌🏻:19,🥤:19,🇪🇸:19,⛔:18,7️⃣:18,⌛:18,☠:18,❇️:18,♨:18,🇲🇽:18,⛅:18,🇺🇲:18,💪🏾:18,🙇‍♀️:18,🙌🏽:18,🅰:18,🫰🏻:18,5⃣:18,🇪🇬:18,☑️:18,🤦🏽‍♂️:18,🥕:18,➰:18,🦢:18,🟣:18,🖥:17,🫐:17,☝:17,👎🏻:17,👏🏾:17,🦾:17,5️⃣:17,4⃣:17,6⃣:17,🥐:17,🏎:17,🕳:17,🥓:17,🤏🏼:17,🚶‍♂️:17,🏝:17,🆘:17,🖕🏻:16,🦎:16,🦂:16,🇮🇩:16,🛸:16,🗡️:16,🥑:16,⤵️:16,🦒:16,🏎️:16,👋🏼:16,🛌:16,⚾:16,🟡:16,🧋:16,♠️:16,🌧:16,🟥:16,🌮:16,🗑:16,⚖:15,♾️:15,🇨🇱:15,🚶‍♀️:15,🥃:15,🧍:15,🚶🏻‍♂️:15
