Day	Hour	Count	Coverage%
2022-09-02	12	38341	17.222
2022-09-02	13	26941	11.278
2022-09-02	14	80178	36.167
2022-09-02	16	175886	91.611
2022-09-02	17	65532	37.0
2022-09-02	18	32765	20.639
2022-09-02	20	94697	66.917
2022-09-02	21	84028	58.806
2022-09-02	22	56626	38.333
2022-09-02	23	86430	57.611
