Emoji	Count
🙇	1419
❣	1416
😓	1411
☁️	1406
🟥	1400
🕯	1385
😣	1358
😑	1339
0️⃣	1333
🤑	1331
🏝	1315
🟢	1305
☝️	1300
😥	1296
🗓	1280
🦁	1278
🧿	1268
⤵️	1267
🤞	1265
😠	1251
🥶	1208
🤏🏻	1198
🇮🇳	1194
🇯🇵	1182
〰️	1178
⚾	1159
😪	1151
🤘	1150
📽️	1150
🤓	1144
🤟	1141
⚔️	1131
🙏🏽	1129
😖	1128
🟧	1119
😲	1117
🙏🏾	1101
▫️	1086
🛑	1079
😽	1077
💪🏻	1073
➕	1068
🫢	1041
🇫🇷	1030
🙋‍♀️	1027
🤦‍♂️	1022
🇷🇺	1012
🤙	1006
🪄	1004
☑	1004
🛒	989
🫰	983
⛔	966
🤦	951
☘️	946
🇹🇭	929
🖕	928
😰	921
☔	919
🚗	909
🦇	905
🗓️	904
🙊	901
🤦🏻‍♀️	881
🦅	872
🤷‍♂️	870
🎟️	864
😿	863
⚜️	856
👇🏼	855
🧧	854
🆚	852
🐈‍⬛	842
😕	831
♦️	811
😨	810
🦄	802
🙆‍♀️	793
🇬🇧	793
👌🏻	786
✖️	784
🫶🏽	780
©	780
🙋	772
🏹	771
⚠	768
🗳️	766
😙	760
🍾	759
➡	758
😵	754
5⃣	745
🇶🇦	744
⬇	741
🇦🇷	740
😸	731
😗	731
😮	729
😟	726
🕺	726
▪	725
🤖	712
🇨🇺	706
🇮🇶	703
🦖	701
😶	701
🥦	700
🐿	699
🤲🏻	693
🇪🇸	689
♠️	684
🕯️	682
🥷	676
👋🏻	669
🏅	667
👁	659
🇩🇪	659
⌚	659
🤦🏻‍♂️	653
👇🏽	652
🙋‍♂️	645
👁️	642
🤌	640
🆙	637
🌫	635
🆕	633
◾	629
🙇🏻‍♀️	627
🩸	626
🆔	619
🥚	616
😷	615
😼	614
⏬	614
👈🏻	612
💪🏼	610
©️	606
🟣	600
🌧️	597
🪐	596
🧠	593
🚫	592
🇲🇽	582
🗳	579
🍿	575
🤠	573
⤴	566
🦍	565
⏩	565
🤏	562
🏃‍♂️	561
👊🏻	559
🛐	553
😯	551
🥟	548
✊🏻	547
🎙️	542
🦑	534
👍🏼	532
👏🏾	530
🧀	528
🫶🏾	525
🥔	522
🙌🏼	520
🇨🇳	520
🎙	514
🧹	511
🚬	506
🧪	502
👏🏽	497
😺	494
☂️	493
🏃‍♀️	492
⚓	491
🇮🇹	489
🫰🏻	488
🥕	482
🤟🏻	480
🗺️	479
☎️	478
🥛	477
✈	468
♨️	467
🤷	466
✏️	462
🥁	460
🦈	458
🦌	456
🙌🏾	456
🎟	455
⬆️	455
🤷‍♀️	452
🥈	447
🤷🏻‍♂️	447
➰	446
🦉	440
🤌🏻	440
🙀	438
🌶	435
🉐	434
7️⃣	434
✉	429
🫵	427
🎖	426
☝🏻	426
🏷️	420
🇦🇫	414
🇮🇷	413
👼🏻	411
🚘	410
🫦	409
🆗	408
🏳️‍🌈	405
⛓	401
⤴️	398
🏷	397
🌤	393
🚙	392
🫤	391
🚦	388
🙆‍♂️	388
®	388
🖐	387
👶🏻	387
🤷🏻‍♀️	385
🤙🏻	384
🤐	383
㊗	379
♂	379
🇰🇷	377
👨‍🦯	376
🖇️	375
💪🏽	374
〰	374
🪙	373
🥉	371
⬅️	367
🤝🏻	365
😾	363
🇮🇩	363
◼	363
🦆	360
🉑	360
⛓️	360
🫀	355
🛸	355
🥤	354
🐿️	354
🙌🏽	353
💪🏾	350
☁	349
◽	347
👉🏼	346
🇨🇴	346
⁉	346
🇨🇦	343
🧁	337
⤵	337
🧼	335
🚂	335
❄	335
⛩	335
🥞	334
❇️	334
❔	333
🇳🇬	330
🦦	329
🥊	329
👇🏾	329
♀	329
🧊	328
⏱	328
🫵🏻	326
🥩	325
🇨🇱	325
🦎	324
🤚	324
🙏🏿	324
☝	323
⛅	320
🚚	319
🎞	319
⌛	319
🗝	317
🖇	317
🥸	316
🪴	314
🦾	314
🥪	314
🤦🏾‍♂️	311
✌🏼	311
🪷	308
🏎	308
🙆🏻‍♀️	306
✉️	305
🤜	302
🤕	301
🙆	299
🥐	298
🏟	298
🙋🏻‍♀️	297
🫐	296
🚶	295
✝️	294
🇪🇺	293
✍	293
⛄	290
🤷🏽‍♂️	288
🎞️	288
🏴‍☠️	287
🤘🏻	286
🕸	283
🏐	283
🅰️	283
🤦🏽‍♀️	280
🤦🏽‍♂️	277
🇦🇺	277
🧬	274
🥑	274
👍🏽	274
🤞🏻	273
🥃	272
🤛	270
🙉	270
🇵🇰	270
✊🏾	270
⚔	270
🪩	268
🦀	266
✋🏻	266
☄️	266
🤙🏼	265
🇵🇭	265
👌🏼	264
™	264
4⃣	263
😧	262
🇵🇪	260
⛩️	259
♣️	259
6⃣	259
🇨🇭	258
✂️	255
🥢	253
🤥	253
🕷	252
✖	252
⚖️	252
🇺🇲	249
✳️	249
🛍	248
🪶	247
👎🏻	247
🌧	247
㊙️	247
8️⃣	247
🤰	244
🖐️	243
🕺🏻	243
🐻‍❄️	243
🙋🏻‍♂️	241
🥬	239
↗️	238
🧨	236
🆓	234
🫥	233
💃🏻	233
🇵🇱	231
✴️	230
🥖	229
🕉	229
🇩🇿	228
⛰	228
🧩	227
💅🏻	227
🟪	224
🛫	224
🇮🇱	223
🦴	222
🇨🇮	221
6️⃣	221
🥒	220
🛁	220
🌶️	220
🙇🏻‍♂️	219
🤦🏼‍♀️	218
👉🏽	218
🤲🏼	217
⚰️	217
🩺	216
🦭	216
🤳	216
🇵🇾	216
🧘🏼‍♂️	215
💁‍♀️	214
🧎🏻‍♀️	213
🦮	213
🌬️	213
🪂	212
🧚‍♀️	212
🤒	211
♀️	211
🤞🏼	210
✴	210
🦐	207
🥥	207
🕋	205
☘	205
🚃	204
😦	204
🖕🏻	204
🏃🏻‍♀️	202
👊🏼	201
🏔	201
9️⃣	201
✍🏻	200
🤷🏾‍♂️	199
😶‍🌫️	198
🐕‍🦺	198
🪸	197
🏝️	196
♠	196
👍🏾	195
🪅	194
🦷	193
🤦🏻	193
✊🏽	193
⛱	193
🕸️	191
⏱️	188
🛌	186
🗡️	185
⛳	185
♂️	185
☃️	185
🦂	183
🥜	183
🚲	183
♦	182
™️	182
↘️	181
🈳	180
🤞🏾	179
🛎	179
🧢	178
🚮	177
🚪	177
🗯️	177
🏖	177
🏍	177
🇵🇹	176
🧻	175
🇸🇪	174
✊🏼	174
🧙‍♀️	173
🥣	173
🎗️	173
🏴󠁧󠁢󠁳󠁣󠁴󠁿	172
🏖️	172
⚙️	172
🗡	170
🦜	169
🤏🏼	169
🚌	169
♟️	169
↪	169
🈵	168
✒️	168
🧶	167
🚿	167
🏴󠁧󠁢󠁥󠁮󠁧󠁿	167
🇪🇬	167
🕷️	165
🏃🏻‍♂️	165
♾	165
🛬	163
7⃣	163
🤌🏾	161
👌🏽	161
🤲🏽	160
🫖	159
🛡️	159
🤷🏽‍♀️	158
✌🏽	158
🤦🏾‍♀️	157
🖥	157
🕰	157
🅱️	157
🤷🏾‍♀️	156
🪡	155
🖊️	155
🦒	154
🗨️	154
☎	154
🧎‍♀️	153
🧚‍♂️	152
🤌🏼	152
🍽	152
♾️	152
🤞🏽	151
➿	150
☢️	149
☠	149
🛵	148
📿	148
🛍️	147
🥝	146
💁‍♂️	146
🏳️‍⚧️	146
🃏	146
🦔	145
🕉️	144
🇵🇸	143
♨	143
🪞	142
🦩	142
🦝	142
🧋	141
🧈	141
🏟️	141
🤝🏾	140
🤌🏽	140
🚶‍♀️	140
🫒	139
🅰	139
🪬	138
🤲🏾	138
🇸🇻	138
⏪	138
🫑	137
🧳	137
🥧	137
🚺	137
👆🏻	137
〽️	137
🛀	136
🌤️	136
🤷🏼‍♀️	135
🌪	135
🇬🇭	135
🪗	134
🏵️	133
🦢	132
🤙🏾	132
🕶	132
🀄	132
ℹ️	132
🚤	131
⛵	131
🚶‍♂️	130
🇳🇴	130
🅾	127
❎	127
🇲🇦	126
🎗	125
🇿🇦	125
🤝🏽	124
🧚🏻‍♀️	123
🧅	123
▫	123
🤷🏼‍♂️	122
🚴	122
🚥	122
✌🏾	122
♣	122
🤴	121
🕹️	121
🧦	120
🧜‍♀️	120
🥓	120
🖕🏼	120
👈🏼	120
🇾🇪	120
🖐🏻	119
👐🏻	119
🩰	118
🦠	118
🚽	118
🗞	118
🗝️	118
🧍‍♀️	117
🥗	117
🧤	115
🦥	115
🙅‍♀️	115
👦🏻	115
👌🏾	115
🍽️	115
🈺	115
🇵🇷	115
👯‍♀️	114
⛰️	114
🗞️	113
🏺	113
🌬	113
🇳🇱	113
🇪🇦	113
☹	113
🇸🇬	112
🅿	112
♎	112
♈	112
🧑	111
🚶🏻‍♀️	111
🗯	111
🖼️	111
🇰🇪	111
☄	111
🏴	110
🇪🇨	110
🇦🇿	110
🪺	109
🧷	109
🧙	109
🚹	109
🚢	109
🖊	109
🕳	109
👸🏻	109
🦶	108
🥯	108
🚧	108
💃🏾	108
🇰🇼	108
🇧🇪	108
🤺	107
🇩🇰	107
✊🏿	107
☯️	107
🇦🇹	106
👇🏿	105
🚰	104
🙇🏻	104
🖌️	104
🎖️	104
⛽	104
☮️	104
®️	104
💪🏿	103
💃🏼	103
#️⃣	103
🛎️	102
🌮	102
🈹	102
🤸	101
👉🏾	101
🏎️	101
🖖	100
🏕	100
🏃🏻	100
🌪️	100
9⃣	100
🪦	99
👨‍🍳	99
🇰🇵	99
🤘🏼	98
🛡	98
🇨🇵	98
🧚	97
🥄	97
🟤	97
🕺🏽	97
🕰️	97
🧑‍🤝‍🧑	96
🚜	96
💃🏽	96
🏳️	96
🇱🇧	96
🪵	95
🤝🏼	95
🙌🏿	95
🕶️	95
🫴	94
🛩	94
🖼	94
💁🏻‍♀️	94
👊🏽	94
🌭	94
🇻🇳	94
❤‍🔥	94
🚑	93
🕌	93
👍🏿	93
↪️	93
🧍🏻‍♀️	92
🛰️	92
🚛	92
🕳️	91
⛺	91
⛲	91
☣️	91
🧺	90
🤦🏼‍♂️	90
👋🏼	90
🇺🇾	90
⛱️	90
⛑	90
🇦🇪	89
🧭	88
🧛	88
🛼	88
🚔	88
🖋	88
⛈	88
☪	88
🧙‍♂️	87
🧍	87
🦗	87
🖱️	87
🕹	87
🌥	87
🇲🇾	87
🇫🇮	87
🛠️	86
👧🏻	86
🦕	85
🚆	85
🏓	85
🩲	84
🥨	84
🤙🏽	84
🚶🏽‍♀️	84
🏛	84
🧘	83
🙅	83
🖌	83
🖋️	83
🧄	82
🚕	82
🇨🇿	82
Ⓜ️	82
8⃣	82
👏🏿	81
🧉	80
🟫	80
🇿🇲	80
🇺🇬	80
🅾️	80
🧱	79
🦚	79
🚴‍♂️	79
👨‍👩‍👧	79
🧞‍♂️	78
🏋️‍♀️	78
↗	78
🛏️	77
🫳	76
🖥️	76
💅🏼	76
✳	76
◀	76
🧟‍♀️	75
🧎	75
🧃	75
🥭	75
🤸‍♀️	75
⌨️	75
🧴	74
🗺	74
☝🏽	74
↙️	74
🫵🏼	73
🙅🏻‍♀️	73
❤‍🩹	73
✍🏽	73
↔️	73
🪓	72
🧛‍♀️	72
🥫	72
👨‍🌾	72
◻️	72
🫱	71
🫁	71
🗑	71
🇮🇪	71
🇬🇷	71
🦧	70
👩🏻	70
🏻	70
↔	70
🩹	69
🛢️	69
🌡	69
🪑	68
🧑‍💻	68
🚁	68
👮‍♂️	68
🏜	68
🧛‍♂️	67
🦙	67
🤸‍♂️	67
🙇‍♀	67
🏃🏾‍♂️	67
🇦🇲	67
⚛️	67
🧽	66
🧣	66
🦞	66
👩‍🦰	66
☪️	66
🪖	65
🤷🏻	65
🤜🏻	65
🚣‍♀️	65
👎🏼	65
🇩🇴	65
✍🏾	65
✋🏼	65
🫘	64
🧟	64
🦹	64
🙆🏻	64
🖕🏽	64
🏛️	64
🌥️	64
🅱	64
⬅	64
🧂	63
🦓	63
🤹‍♂️	63
🙅🏻‍♂️	63
👮‍♀️	63
🏙️	63
⚒️	63
🪨	62
🧞	62
🤘🏽	62
🖕🏾	62
👋🏽	62
⏲️	62
🥋	61
✍🏼	61
🪔	60
🧲	60
🤦🏿‍♂️	60
🙆🏻‍♂️	60
👩‍❤️‍👨	60
🇧🇫	60
✏	60
🦵	59
🥙	59
🤟🏼	59
🚓	59
🚅	59
🏵	59
🧟‍♂️	58
🧇	58
🥼	58
🟰	58
🚄	58
🗑️	58
⬆	58
✡	58
⛈️	58
◀️	58
🧎‍♂️	57
🥅	57
🤛🏻	57
🤚🏻	57
👌🏿	57
❇	57
🫲	56
🚍	56
🙋🏼‍♀️	56
🗒	56
🕵️	56
👩‍❤️‍💋‍👩	56
🏞️	56
🇰🇿	56
🇯🇲	56
🫰🏼	55
🧾	55
🧘‍♀️	55
🦟	55
💁🏻‍♂️	55
🏍️	55
🇷🇸	55
⛪	55
♉	55
☝🏼	55
◼️	55
↘	55
🦸‍♂️	54
🦪	54
🏏	54
✒	54
🧘🏻‍♀️	53
🧍🏾‍♀️	53
🛳	53
👸🏼	53
👩🏻‍🦳	53
🏘	53
♊	53
↖️	53
🥘	52
🇹🇼	52
🇱🇾	52
🇮🇸	52
🇬🇹	52
♟	52
♋	52
🪥	51
🧍‍♂️	51
🤷🏿‍♂️	51
🚒	51
🙅‍♂️	51
🖍	51
👊🏾	51
♒	51
🛹	50
♌	50
☂	50
🪲	49
🧏🏻‍♀️	49
🦘	49
🦏	49
🤘🏾	49
👩‍🎓	49
👨🏻	49
🇷🇼	49
☝🏾	49
💆🏻‍♀️	48
👶🏼	48
👩‍💻	48
👩‍🏫	48
🏘️	48
🏗	48
🈚	48
⚒	48
🦬	47
🤴🏻	47
🤦🏾	47
🚶🏻‍♂️	47
🏒	47
🈯	47
🇳🇿	47
🇧🇴	47
✂	47
🫶🏿	46
🖍️	46
👨🏻‍💻	46
👈🏽	46
👆🏼	46
🏋️‍♂️	46
🏋️	46
🇹🇿	46
🧘🏻	45
🦶🏻	45
🙋🏾‍♀️	45
👨‍👩‍👧‍👦	45
👎🏽	45
🌨	45
🇴🇲	45
☃	45
🥎	44
🛠	44
👩‍⚕️	44
🏃🏼‍♀️	44
🈶	44
🈲	44
🈁	44
⛸️	44
🙋🏽‍♀️	43
🙅🏾‍♂️	43
🖕🏿	43
👋🏾	43
♐	43
♏	43
🪛	42
🧥	42
🧍🏽‍♀️	42
🛋	42
🙇‍♂	42
🕴️	42
💅🏽	42
👱🏻‍♀️	42
✝	42
✌🏿	42
🤟🏽	41
🙋🏼‍♂️	41
🕺🏼	41
💃🏿	41
👱‍♀️	41
👩‍❤️‍💋‍👨	41
👦🏼	41
🏸	41
🇭🇺	41
🆖	41
♍	41
🚇	40
🙆🏽‍♂️	40
🗨	40
🕴🏻	40
👁‍🗨	40
🇸🇳	40
⚰	40
🪧	39
🛰	39
🚏	39
🙇🏼‍♀️	39
💇‍♀️	39
🏌️	39
🏊‍♀️	39
🇨🇩	39
✡️	39
☯	39
↕️	39
🪪	38
🧕	38
🕺🏾	38
🕵️‍♂️	38
🏚	38
🏔️	38
🈷️	38
🇭🇳	38
🆒	38
⚖	38
🧘‍♂️	37
🧎🏻	37
🥏	37
🤦🏽	37
🛏	37
🚶🏻	37
⛏	37
☢	37
🫵🏽	36
🚸	36
🗒️	36
🇭🇷	36
🪱	35
🤜🏼	35
👨‍✈️	35
👨‍⚕️	35
🏴󠁧󠁢󠁷󠁬󠁳󠁿	35
🇺🇳	35
🇵🇦	35
⚙	35
🪟	34
🚐	34
🙆🏾‍♂️	34
🏕️	34
🏊‍♂️	34
🎛	34
🪢	33
🦡	33
🦃	33
🥾	33
🥠	33
🤞🏿	33
🤚🏼	33
🤏🏽	33
🛻	33
🚴‍♀️	33
🚉	33
🗂	33
🖱	33
🖨️	33
💁🏽‍♀️	33
👨‍🦰	33
🏳	33
🎅🏼	33
🎅🏻	33
🇳🇮	33
🇭🇹	33
⛏️	33
☦️	33
🪣	32
🧚🏾‍♀️	32
🤲🏿	32
🙆🏼‍♀️	32
🖐🏼	32
🌡️	32
⛴	32
♑	32
🧮	31
🧔🏻	31
🦹‍♀️	31
🦶🏼	31
🛝	31
🚭	31
🚎	31
🙋🏻	31
💅🏾	31
👸🏽	31
👴🏻	31
👯‍♂️	31
🏄‍♂️	31
🇬🇳	31
♓	31
🪀	30
🧚🏻	30
🥽	30
🛖	30
💆‍♀️	30
💁🏼‍♀️	30
👸🏾	30
👩🏻‍🦰	30
👨‍🏫	30
🏞	30
🇲🇱	30
✋🏾	30
🪳	29
🧰	29
🧚🏻‍♂️	29
🧑‍🍳	29
🧍🏻‍♂️	29
🦿	29
🦸🏻‍♂️	29
🚷	29
🙋🏽‍♂️	29
👩‍🍳	29
👉🏿	29
🏃🏾‍♀️	29
🌯	29
🇬🇪	29
🪜	28
🥷🏾	28
🤛🏼	28
🛣️	28
🚾	28
🙇🏽‍♂️	28
🙅🏽‍♂️	28
💁🏾‍♀️	28
🌨️	28
🌦	28
🇹🇳	28
🇱🇷	28
🇦🇱	28
⏮️	28
🫓	27
🪁	27
🧓	27
🧍🏻	27
🤦🏼	27
🕵️‍♀️	27
👩🏻‍💻	27
👊🏿	27
🏑	27
🇲🇫	27
🇲🇨	27
🇪🇪	27
🇨🇷	27
🧛🏻‍♀️	26
🦛	26
🥡	26
🤳🏻	26
🛟	26
🚼	26
🚶🏿‍♂️	26
🚋	26
🖖🏻	26
🕵🏻‍♂️	26
👩🏽‍🍳	26
👩🏻‍🦯	26
🏼	26
🏃🏽‍♂️	26
🇲🇳	26
🇨🇲	26
🧛🏻	25
🦸‍♀️	25
🤼	25
🤟🏾	25
🛥	25
🙍‍♂️	25
🙋🏼	25
🏃🏽‍♀️	25
🇸🇮	25
🇱🇹	25
⛷️	25
🫙	24
🪝	24
🪚	24
🪃	24
🧑‍🚀	24
🤿	24
🤳🏾	24
👼🏼	24
👩🏻‍⚕️	24
👨🏻‍🍳	24
👨‍💻	24
👆🏽	24
🏙	24
🇸🇾	24
