Language	Counts
ar	🌀:57204,🔥:52445,🔹:43251,🔵:40945,🟦:40450,🔷:39904,‼️:39581,✅:21889,♻️:17756,➖:11527,🔰:9328,📍:7661,💺:6848,🌟:6330,🙏:6236,💆🏻‍♂️:5815,✨:4996,💰:4697,😂:4546,❤️:3792,♥️:3170,🤍:2637,🎥:2441,📲:2337,🌹:2187,📸:1955,😭:1953,🔳:1894,💙:1814,🎁:1760,💔:1590,💠:1539,🏆:1502,🔺:1401,⚫:1384,⚪:1384,👇:1292,🖤:1180,1️⃣:1162,😍:1156,2️⃣:1154,3️⃣:1154,🤣:1140,4️⃣:1138,5️⃣:1131,⚜:1116,💬:1112,🏝:1111,💛:1098,📱:1050,💸:1044,🔲:1026,💚:999,⚡:970,🟨:966,🟥:962,🟧:954,🟩:951,🌸:944,♻:862,👌:832,🔴:804,🌿:793,📞:789,🌷:758,📌:754,💜:751,❤:747,👍:744,📽:742,🌺:704,👈:672,💕:672,💯:669,🇸🇦:660,🔄:641,🥺:641,💐:638,🍃:625,👆:622,💖:607,⬜:594,👏:594,💞:592,💗:567,🌚:567,🌼:556,🔁:548,💫:541,💵:539,🔸:533,🎉:532,🌙:528,💥:528,🔝:516,😔:503,🌱:499,💎:496,💋:495,📩:491,🏰:488,🇮🇶:488,💪:479,🔛:477,👑:476,🌻:473,🌴:470,👀:468,🍂:462,🔃:461,📹:459,👋:458,💭:457,💓:456,🎯:453,🔔:453,🔻:451,📚:448,💘:447,🍀:447,🎶:444,💦:443,🍁:441,🟡:440,🍒:436,🍆:435,💀:434,💢:432,🔞:431,🟠:428,🌝:427,😅:427,🍫:427,🌈:426,👉:426,🎫:424,🐘:424,👶:424,🎵:422,🍥:422,💃:422,🌍:422,🌊:421,👵:421,🍭:421,👥:420,🍑:420,💧:420,🔜:419,💳:419,🌐:418,👯:418,🔎:416,🌫:416,🏥:416,🎀:416,🌾:415,🔘:414,📄:414,🎰:413,💴:413,📮:413,💻:413,🍼:413,🔱:413,💌:413,🎧:412,👄:412,📦:412,🍕:411,🌲:411,📥:411,💤:410,🎓:409,🎋:409,🔕:409,🔚:409,🏈:409,🐜:408,🔬:408,🐇:408,🐭:408,🔗:407,💝:407,👨:407,💍:407,🍢:406,📣:406,🐚:406,🐶:405,🕡:405,💡:405,📨:405,📼:405,📖:405,🕑:404,👾:404,📋:404,💁:404,👔:403,🏢:403,🔐:402,🎈:402,🎡:402,🗿:402,📀:402,📺:401,💶:401,🐛:401,🔫:401,🌽:400,🔇:399,📊:399,👴:398,🐷:398,📉:398,👭:398,🍖:398,🔈:398,🍅:398,🐎:397,🎭:397,🍻:397,📳:397,💟:397,🐴:397,🏦:396,🍌:396,📝:396,📪:396,📇:396,🤲:396,🐅:396,💑:396,🍓:396,🍰:396,🏃:395,🥹:395,🍷:395,🕣:395,🌞:395,🍬:395,💅:395,💱:394,🐾:394,🔦:394,🎷:394,🐻:394,🎾:394,💩:394,🐥:394,🏨:394,💊:394,🔶:394,▪️:393,🐸:392,🎻:392,👅:391,👦:391,🐍:391,📷:391,🌵:391,🐼:391,🕒:391,🍋:391,🍡:391,🎼:391,🎬:391,👗:391,🍔:391,👬:390,📘:390,👡:390,🎪:390,🐙:390,👎:390,🔖:390,🐡:390,👫:389,🔤:389,🔟:389,🔍:389,🍤:389,🍹:388,🕦:388,📂:388,👷:388,🕘:388,👂:388,🍸:388,📕:388,👓:388,👧:388,🍠:387,📤:387,👢:387,🕠:387,👞:387,🔆:387,🍎:386,🌰:386,📡:386,🔊:386,🍇:386,🐽:386,🐝:385,🍊:385,🌂:385,📯:384,🕙:384,🐰:384,🏡:384,🗽:384,🐢:384,🌒:384,🐊:383,👩:383,🐩:383,📢:383,👝:383,🌎:383,🔡:383,🐧:383,📴:383,🍣:383,🐯:382,🌄:382,🐨:382,👲:382,🐣:382,🌘:382,🔮:381,💆:381,🕛:381,🍳:381,🎨:381,🍉:381,🔙:381,👺:380,💨:380,🏀:380,📏:380,🕔:380,🐁:380,🎃:380,🔪:379,🗾:379,🎑:379,🐗:379,🎿:379,🍝:379,🍍:379,🎊:379,🎄:379,🐂:379,🗼:378,🔯:378,👹:378,🎹:378,🕤:378,📑:378,🐳:378,🏁:378,👿:377,🎅:377,💂:377,🍐:377,🕖:377,🐑:377,🐞:377,🍟:377,🍚:376,🎮:376,🎳:376,👙:376,👪:376,🍏:376,🌏:376,🏄:376,💿:376,🐓:375,📈:375,🐔:375,💮:375,🍱:375,🐏:375,🕥:375,🌳:375,🐆:374,🎂:374,👊:374,🎎:374,💈:374,📁:373,🍲:373,📆:373,👜:373,📫:373,🌑:373,🌌:373,🍦:373,🎦:373,🌓:372,💾:372,🏂:372,📠:372,🌅:372,👐:372,📒:371,🎇:371,🕟:371,🐌:371,🎱:371,🐕:371,🔉:371,🏪:371,🐲:370,🏤:370,🚨:370,🐄:370,🎩:370,🍨:370,🎣:370,👖:370,🎠:370,📶:370,🔣:370,👟:370,🎐:369,🐹:369,🍘:369,🎸:369,🐵:369,👘:369,📎:369,📗:369,🏉:369,🐪:368,🐀:368,💼:368,🌆:368,🐉:368,🕕:368,📜:368,💹:367,🐠:367,👸:367,🔢:367,🐤:367,👃:366,📃:366,📓:366,🎏:366,💇:366,📬:365,🐐:365,🍄:365,🌋:365,🌠:365,🎽:365,📻:365,🕧:365,💲:365,🎴:365,🐫:364,🐱:364,👠:364,🕗:364,🐃:364,🎒:363,🏯:363,🔭:363,🔑:363,🔩:362,🔧:362,🐮:362,🌗:362,🌇:362,📔:362,🍵:362,👒:361,📟:361,📭:361,🐺:360,👚:360,👮:360,🎍:360,🍮:360,💉:360,😁:360,💏:359,📰:359,🐋:359,🎢:359,🐒:359,🕝:359,🔅:359,👽:359,🌉:358,👻:358,🎌:358,🏠:358,📅:358,💣:357,👣:357,🍶:357,🌃:357,👰:357,📐:357,🍗:357,🏭:356,🍈:356,🏮:356,🐟:355,🕢:355,🍧:355,💄:355,👤:355,🔀:355,🐦:355,🍪:354,🍯:354,🔌:354,🔂:354,📙:354,🐖:353,🎤:352,🔏:352,💽:352,🌁:351,🏊:351,🕓:351,🕐:351,🍛:350,🤩:349,👱:349,💷:348,🕚:348,🎲:348,🌕:348,👕:348,🕞:347,🏫:347,🏧:347,🗻:347,📧:346,🍴:346,🌛:346,🏬:345,🔒:344,💒:344,🍙:344,👼:343,🔠:343,🏩:342,🍩:342,📵:342,🎺:341,🔓:340,🍺:340,🔨:340,🍞:340,🐬:339,🎆:339,🔋:338,👳:336,🏇:336,🌖:336,🕜:335,🔼:335,🏣:333,🌜:332,🐈:332,✔️:330,🍜:330,📛:329,🌔:323,👛:319,🤔:298,⌚:288,🕊:287,🥰:282,😢:278,⚽:269,🙂:265,🥲:253,😉:249,♥:243,👇🏻:236,👍🏻:229,😎:227,🧡:225,🫶🏻:211,🙏🏻:209,👌🏻:204,🦋:197,❤️‍🔥:191,🙈:185,👏🏻:184,😘:180,🛑:177,😌:174,🇶🇦:161,〰️:159,🤲🏻:157,🥵:156,🥳:153,🤭:152,🥀:147,👈🏻:143,♦️:143,😊:142,▪:140,☕:137,✌️:137,🙄:136,🤎:133,😩:131,😋:129,🤝:125,🫡:120,⬇️:120,😞:120,✍️:117,🎖:117,☺️:115,⭐:113,😜:113,🤞:113,😏:112,✋:109,🛒:108,✔:107,♂️:105,♀️:105,🙃:99,⬅️:98,🫂:92,🤗:91,🫣:91,🦦:90,😳:87,⭕:86,✌🏻:85,😴:81,🤤:81,🚀:79,🤡:76,😄:75,🕊️:74,⛔:74,😀:73,☹️:72,😒:67,❣️:67,🫶:66,🇪🇬:65,🇰🇼:65,🦅:64,⁉️:64,❗:63,🇩🇿:62,🤪:61,✉️:61,😡:60,🏃🏻‍♀️:60,⚠️:59,💪🏻:57,🤨:57,😬:56,☑️:54,🇲🇦:53,🙏🏼:53,✋🏻:53,😇:52,👌🏼:52,☎️:51,🤏🏻:51,👆🏻:51,✍:51,▫️:50,☀️:50,🤷🏻‍♂️:49,😑:49,🎙:49,🤓:49,😃:48,❌:48,👩🏻‍🦳:48,😐:47,✌:47,🤯:46,😆:46,🚫:46,🫀:45,➰:45,✍🏻:45,🟢:45,👏🏼:44,🚗:43,👍🏼:42,❄️:42,🎗️:42,🇾🇪:41,🫠:40,🫶🏼:40,👇🏼:40,🤦🏻‍♀️:40,🇴🇲:39,♨️:39,😹:39,😫:39,⏬:39,😣:38,❤️‍🩹:38,🫢:38,🕋:38,⤵️:37,®️:37,🤦🏻‍♂️:37,🤷‍♂️:37,😕:37,🇦🇪:37,😥:36,⚜️:36,👎🏻:36,🏹:36,🤲🏼:36,🤢:35,☘️:35,☝️:35,❣:34,✈️:34,♠️:34,🥇:34,🙊:33,😓:33,🫦:33,🚶🏻‍♀️:33,😱:33,🤫:32,☁️:32,⏰:32,🏃🏻‍♂️:32,🤚:31,🤌🏻:31,😮‍💨:31,🛬:31,🎙️:30,⏪:30,🤝🏻:30,🏃‍♀️:30,⏳:29,🧐:29,🙅🏻‍♂️:28,😈:28,🕺🏻:28,1⃣:28,🇮🇷:27,🥴:27,🕌:27,🗓:27,✴️:27,🌧:27,🤦‍♂️:26,🇺🇸:26,😵‍💫:26,🇵🇸:26,🤦‍♀️:25,😤:25,🌤:25,🤖:25,🧬:24,🏃🏼‍♀️:24,🩸:24,2⃣:24,😪:24,😝:23,🤮:23,😛:22,💪🏼:22,🏃‍♂️:22,🛎:22,🪄:22,🙆‍♂️:22,🗓️:22,♦:22,🤑:21,😻:21,😨:21,👊🏻:21,◻️:21,🗣:20,😰:20,🇫🇷:20,🙋‍♀️:20,◾:20,🏃🏻:20,🏅:20,🥱:19,🙁:19,✌🏼:19,🤌:19,🗣️:19,🇱🇧:18,🪡:18,🟣:18,🚶:18,❇️:18,🟪:18,🇦🇿:18,😠:17,😶:17,👍🏽:17,🪴:17,🥁:17,🤦:17,🚶‍♂️:17,☘:17,✊:17,🤦🏼‍♀️:16,🍾:16,✍🏼:16,🚶🏻‍♂️:16,〽️:16,🚩:16,🤒:16,↗️:16,🌥:16,🏃🏾‍♂️:16,🥂:15,🤷🏻‍♀️:15,🏟️:15,🆗:15,😵:15,😟:15,🤙🏻:15,🍿:15,😙:15,➿:15,👆🏼:15,☀:14,🇦🇹:14,🚘:14,🕯:14,😖:14,👌🏽:14,😷:14,❓:14,🌧️:14,✒:14,🖊️:14,☝🏻:14,👇🏽:14,📿:13,👏🏾:13,♎:13,🔽:13,👩🏻‍🦯:13,💃🏻:13,🤧:13,🚶‍♀️:13,🤐:13,🗳:13,🙋🏻‍♂️:13,🙏🏽:12,😿:12,🇯🇵:12,❄:12,⚔️:12,🙋:12,☔:12,🤷‍♀️:12,🎗:12,‼:12,🚦:12,🇷🇺:12,🧔🏻:11,7️⃣:11,🤦🏻:11,🏳️‍🌈:11,🧠:11,☝:11,✏️:11,🤕:11,🇧🇭:11,🙌🏻:11,🤏:11,🇬🇧:11,👋🏻:11,🇹🇷:11,🏃🏾‍♀️:10,🧕:10,🇯🇴:10,🪑:10,🖇:10,🅾️:10,👉🏻:10,🇸🇾:10,⛅:10,⚙️:10,🧷:10,🇮🇹:10,🖥:10,✒️:10,🇱🇾:10,🤬:9,6️⃣:9,🪞:9,🤷🏻:9,🥶:9,🛠️:9,🤌🏼:9,🆚:9,🏛:9,🦁:9,✋🏼:9,👁:9,➡️:9,0️⃣:9,🇪🇭:9,🇮🇳:9,🇩🇪:9,☣️:9,🙇🏻‍♀️:8,🙋‍♂️:8,🖐:8,🤲🏽:8,👈🏼:8,😚:8,Ⓜ️:8,↘️:8,🇮🇱:8,🫤:8,☯️:8,😮:8,⌨️:8,🙋🏻‍♀️:8,🚛:8,🦷:8,✏:8,🦧:7,☺:7,🏃🏽‍♀️:7,🌨:7,✂️:7,🙆🏻‍♀️:7,🖊:7,🧿:7,🫶🏽:7,😲:7,😗:7,™️:7,🗝:7,🖋:7,🎛:7,🚽:7,✳️:7,🇺🇦:7,🤚🏻:7,👩‍⚕️:7,🏻:7,🙇🏻‍♂️:6,🦌:6,🇧🇫:6,✈:6,👧🏻:6,⚖️:6,8️⃣:6,⏱:6,👉🏼:6,🖕🏻:6,🤳:6,💅🏻:6,🚚:6,🪷:6,❎:6,🙌:6,🚬:6,🇹🇳:6,🥾:6,⛓:6,💪🏿:6,🥸:6,🇸🇩:6,❕:6,⛳:6,🕰:6,🛳:6,👇🏾:6,🚪:6,🤷:6,⬆️:6,🙆‍♀️:6,🤷🏼‍♂️:6,🤙:6,🅰️:6,3⃣:6,🤛:6,◼️:6
und	🔥:35876,🕥:29963,❄️:29600,🌀:22579,✨:19815,♻️:12496,🔹:12449,➖:9655,😂:7119,🤣:4373,🔰:4215,💺:3658,❤️:3147,😭:3007,✅:2197,👍:2079,😍:1743,💙:1594,👀:1579,🙏:1571,🥰:1306,🤍:1285,👏:1258,🐟:1244,🎹:1238,💯:1231,🗼:1228,🖤:1200,💚:1196,💜:1178,🌂:1175,💕:1111,🌹:1096,🥺:1088,💗:1029,💖:1024,💛:999,💔:997,💀:997,🥹:958,👌:946,🔴:917,🔵:886,😘:846,🐰:846,🌸:830,💥:813,💦:799,💪:797,💫:768,👇:768,💋:768,🎉:761,❤:748,👑:744,🍑:735,💞:734,💨:728,🌺:725,🔔:720,👋:705,🎂:701,🐶:697,🌻:695,🐱:694,🐻:682,💝:681,🌟:680,💎:669,🍀:669,🎃:664,🎯:658,🌊:657,📍:656,🌷:656,💐:645,🏀:643,👉:630,😁:627,💘:624,👅:623,🌛:613,😅:612,🎀:609,💓:607,💭:596,😊:596,🔗:592,🌞:591,🎶:591,🍬:590,🐺:587,🍂:585,👻:582,💩:582,👈:571,🌼:570,👊:570,🌿:570,📷:569,🌾:569,💰:568,🍆:566,📌:562,😳:561,💌:559,🍒:559,🐯:557,🎵:555,🍎:554,💬:553,📚:551,🌝:550,🏆:549,🍃:549,🍉:545,💤:545,🍮:545,🍁:545,🌙:542,🍫:541,🍻:540,🐈:540,🍓:540,🎤:539,♥️:539,🐷:539,🍭:538,🍊:538,🎲:538,🌈:537,🌱:534,🌳:534,🌚:533,🐐:532,🤔:529,💸:529,🍇:528,🐇:528,👙:527,👓:526,🔮:525,💟:525,🌕:524,👆:524,🎸:524,👞:524,💃:524,📝:524,🐹:522,🐨:522,🐣:520,🐥:520,🌎:519,🔘:518,🎧:518,👼:518,🍷:517,👽:517,🎪:516,🎥:516,🌰:515,🌅:515,🐎:515,💈:514,🌜:513,🐾:512,🎬:510,📺:509,🍡:509,🔑:509,🔪:508,🍚:508,🔁:508,🤭:507,🍪:506,📹:506,🏢:505,🎨:504,👥:504,🍙:504,💡:504,🍶:503,💧:502,🍩:502,🐼:501,💒:501,🐦:501,🍜:500,👒:500,🍼:500,🎈:500,🐴:500,🌲:499,📈:499,🐙:499,🏰:499,🔞:498,🔶:498,🔈:498,🐏:498,🎰:498,📢:498,🍗:497,📏:497,🍺:497,🐤:497,👧:496,🏣:496,📲:495,👭:495,📖:495,🐍:495,👤:494,🎺:494,💮:494,🔷:494,🐬:494,🐸:494,🏈:493,👴:493,🐧:493,💅:493,🎼:493,🔅:493,💍:493,💉:492,🔙:492,💾:492,🍅:492,🔟:491,🎊:491,👄:491,💲:491,👱:491,🎮:491,🐕:491,🍈:490,🔤:490,🐫:490,👹:488,📗:488,🕒:488,📉:487,📓:487,🏃:487,🍨:487,📛:487,👎:487,🍌:487,🕠:487,🌌:487,🎇:486,🍄:486,🍋:486,🐲:486,🐆:486,🎒:485,📵:485,🕧:485,🍦:485,🕖:485,🎁:484,🍐:484,🏡:484,🐳:483,📱:483,🐘:483,👣:483,🌠:483,👶:482,🐂:482,🔱:482,🎓:482,🍥:482,👪:482,🍍:482,🐉:482,🍯:481,🔼:481,🐡:481,🐊:481,💻:480,👘:480,👔:480,💷:480,🐭:480,🐑:480,🔦:480,🍰:480,🐚:479,🌄:479,🍹:479,📒:478,🐝:478,📁:478,🌋:478,🐖:478,📶:478,🐒:478,👠:477,👬:477,🎋:477,🌇:477,🌍:477,🎩:477,🔧:476,💑:476,🎐:476,🔻:475,💏:475,🕤:475,🎳:475,🌏:475,🏥:474,🐢:474,🔃:474,🔝:474,📎:474,🍳:473,🐅:473,🔨:473,🐞:473,👡:473,🍞:473,🌃:472,💣:472,🕚:472,🎻:472,🕞:472,🏨:472,💆:471,🐵:471,📤:471,📪:471,📆:471,📣:471,🔫:471,🫶🏻:470,📑:470,📄:470,🔡:470,📕:470,🔋:469,📡:469,🔇:469,🍧:469,🏂:469,👮:469,📧:468,📥:468,👐:468,🌽:468,🏠:467,📠:467,🏇:467,🕓:467,😎:466,📭:466,🏧:466,👛:466,👟:466,🔭:466,🕛:466,🍏:465,🎫:465,📩:465,🎡:465,🕗:464,🍖:464,📬:464,🌁:464,🔏:464,🎑:464,🌵:464,🎏:464,👖:463,🔍:463,💂:463,🐋:463,👕:463,🎅:462,👫:462,📮:462,🔄:462,🔒:461,👲:461,🐌:461,🗿:461,🍣:461,💁:461,🍲:460,💴:460,🐄:460,👗:460,💢:459,🎦:459,👸:459,👿:459,👃:459,🕝:459,🍕:458,😋:458,🐃:458,🔜:458,🎷:458,🌔:458,🎠:457,🍠:457,🕦:457,🔲:457,🔸:457,🍟:457,🎢:456,🔕:456,🔩:456,🕐:456,🎣:456,💠:455,💄:455,🗽:455,🔆:455,💱:454,🌴:454,🎌:454,🔀:453,🍸:453,🏩:453,👚:453,🎍:453,🏁:453,🌐:452,💊:452,💳:452,🎆:452,💶:452,👂:451,🕟:451,📋:451,🕑:451,🐠:451,🐗:451,🌆:451,📞:451,👦:450,📘:450,🎽:450,🎄:450,📼:450,🐮:450,🐜:449,📻:449,🍵:449,🌑:449,👯:449,🏫:449,🍤:448,🏦:448,📴:448,📫:448,🔳:448,🔬:448,🎱:447,🐓:447,📨:447,🌘:447,💇:447,🕢:446,📀:446,📂:446,🔺:446,🌒:446,👷:446,🗻:445,🕘:445,🔚:445,🎾:445,🏪:445,👾:445,🌓:445,🍔:445,👜:444,🌉:444,🔂:444,🍱:444,🍴:444,📦:443,🕕:443,🍝:443,💽:443,📃:443,🔓:443,🎿:442,🎭:442,🔌:442,🔯:442,🔠:442,📯:442,📊:442,🔎:442,🎴:442,🐩:441,📔:441,🔢:441,🏬:439,🐪:438,🔛:437,🔊:437,👢:436,🔐:435,🐁:435,🐀:435,📜:435,🔉:434,🌖:434,🍢:434,🐛:434,🏯:434,🐔:434,🕔:434,💼:434,🔖:433,💿:433,👵:432,🌗:431,🤤:430,📅:430,👨:429,📟:429,🏊:429,🕜:429,📰:428,🕡:428,🐽:427,📳:426,🎎:426,🏮:426,🗾:425,📇:425,👰:424,🏤:423,👝:422,🕣:422,🏄:422,💵:421,📙:421,😔:420,👺:418,🕙:417,📐:417,💹:417,🍛:415,🏉:415,🍘:414,🔣:413,😆:413,🏭:411,👳:407,👩:406,🤡:402,❤️‍🔥:385,🤗:364,🫶:358,🥲:348,📸:340,😉:334,✌️:331,☺️:328,🧡:324,🥵:322,🥳:311,🤩:306,🙏🏻:302,😏:302,😈:297,☕:293,🤝:283,😢:282,🙌:279,🚀:267,🙄:265,😄:260,😀:253,🇧🇷:242,😌:241,🫠:237,🤮:236,☀️:235,🙈:235,🫡:217,🦊:204,🙂:204,😱:200,😹:200,😇:200,😃:199,⭐:198,👏🏻:198,🫣:186,🫂:181,🤨:178,⚡:177,👍🏻:176,😡:174,😜:172,🇺🇸:169,‼️:169,🤎:158,😬:154,🚩:153,🥀:153,😩:152,🦋:150,🙃:146,🧐:144,🤪:144,🏎:142,😻:141,🤫:140,😚:134,🥱:134,♥:133,❣️:132,✈️:130,❤️‍🩹:130,😛:129,✋:127,😒:123,😝:119,🥂:118,😞:116,😴:115,🥴:115,🤢:112,🤧:110,😲:109,😐:106,🧸:106,🫶🏼:105,✌🏻:105,😮‍💨:104,🙏🏽:101,🤯:98,🇹🇷:97,🤓:97,🤬:96,🇮🇳:95,🙊:94,🙋‍♂️:93,⚽:92,🤘:92,©️:92,👌🏻:92,❌:91,✌:91,1️⃣:90,🕊:90,🙏🏼:90,🫧:90,2️⃣:89,😵‍💫:89,🇺🇦:86,☠️:86,🪄:85,✊:84,🙋:83,😥:82,🦅:82,🤲:82,🤷‍♂️:81,😯:80,😑:80,☹️:80,🤞:79,🙌🏻:78,🌶:78,🤦‍♂️:78,😤:77,🙏🏾:76,🙋‍♀️:76,🦁:75,😽:74,🖕:70,😮:70,☁️:68,🦇:68,😸:68,😫:68,👏🏼:67,🤦:67,🥶:66,👇🏻:66,🫢:66,7️⃣:65,😙:65,✔️:65,🤦‍♀️:64,🫶🏽:64,☝️:63,🧘🏼‍♂️:62,🤟:62,👁️:61,🇻🇪:60,❄:60,☺:59,🤏🏻:59,🧿:58,😓:58,🤙:58,🖐:57,👍🏼:56,❣:56,👋🏻:56,❗:55,😪:55,🕊️:55,👁:55,🥥:55,🙋🏻‍♂️:55,🤌:54,🪐:53,😗:52,🥞:52,☘:52,🚬:51,⚪:51,🐈‍⬛:50,🤦🏻‍♀️:50,🙁:50,🥯:50,👶🏻:50,🩸:49,✍️:49,🗓:49,💪🏻:48,➡️:48,🚨:48,😠:48,🇦🇫:47,🤖:47,🏃🏻‍♂️:47,🤠:46,🙉:45,✏️:45,🛬:44,🙋🏻‍♀️:44,😕:44,🫵:43,🥚:43,😼:43,😣:41,🚗:41,🏹:41,😨:41,☀:41,👊🏻:40,😶:40,🟩:40,😟:40,⏳:40,💪🏼:39,🏳️‍🌈:39,⚠️:39,🦑:38,🤐:38,🤦🏻‍♂️:38,🗣️:37,🤑:37,🤝🏻:37,⬜:37,🅰️:37,🙌🏼:36,🤜:36,⚔️:35,🤚:35,⏰:35,🍿:35,🥛:35,✂️:35,🤛:35,😖:35,🛐:34,❓:34,😿:34,🤷:34,⚫:34,👍🏽:34,🫶🏾:34,⬇️:34,🫰:33,🏴‍☠️:33,🇦🇷:33,🇸🇦:33,🕯:33,🦄:33,😰:33,🗺️:32,🥃:32,😺:32,🇮🇩:32,🤙🏻:32,🟨:32,🆘:32,🥇:32,🙌🏾:31,✌🏼:31,👏🏽:31,⬛:31,🦈:31,🇮🇶:31,🧊:30,🗣:30,🥖:30,🤷🏻‍♂️:30,🫦:30,🤕:30,🕺:30,✝️:30,🇹🇭:30,👉🏻:29,🖇️:29,🕯️:28,🦍:28,🤏:28,😵:28,🥑:27,☘️:27,9️⃣:27,👐🏻:27,😷:26,🦌:26,1⃣:26,🍾:26,👌🏼:26,🧑‍💻:26,🤟🏻:26,👈🏻:25,2⃣:25,⁉️:25,🤘🏻:25,🏃‍♀️:25,😾:25,☔:24,🤷🏻‍♀️:24,🙀:24,©:24,🤷‍♀️:24,🤦🏾‍♂️:24,♠️:24,💪🏾:24,🪶:24,🧤:24,🤞🏻:23,🦉:23,🦾:23,🇰🇷:23,🚏:23,🫀:22,👍🏾:22,🟢:22,🕺🏻:22,👊🏼:22,5⃣:22,🤲🏻:22,3️⃣:22,📽:22,🚶:22,😧:22,🧵:22,👏🏾:22,🇮🇷:22,🧢:21,🧠:21,🏙️:21,4⃣:21,☝🏻:21,🥸:21,🦦:21,🧙‍♀️:21,🇬🇧:21,😶‍🌫️:21,🦖:21,🧹:21,❕:21,🇮🇹:21,🇨🇴:20,🐿:20,🖐️:20,6⃣:20,✋🏻:20,🟠:20,🫥:20,🦆:20,🙏🏿:20,🪙:20,💪🏽:19,0️⃣:19,🙋🏼‍♀️:19,3⃣:19,🥕:19,🧀:19,🦴:19,4️⃣:19,⬆️:19,🤥:19,👼🏻:19,🛫:19,🏃‍♂️:19,➰:19,🤞🏼:18,🤦🏽‍♀️:18,⚖️:18,✌🏽:18,🫤:18,🙇:18,🐿️:18,🤌🏻:18,8️⃣:18,🗝:18,☄️:17,🤰:17,🛸:17,🆚:17,🧼:17,⛄:17,🤒:17,🙆:17,⛲:17,⏩:17,🕶:17,🇫🇷:16,➕:16,🇯🇵:16,⛅:16,🤞🏾:16,🇨🇺:16,🧈:16,🧋:16,🥦:16,🙋🏽‍♂️:16,🤝🏼:16,🫰🏻:16,▶️:16,☑️:16,⬅️:16,☮️:16,🛍:16,🕉:15,🪴:15,🚫:15,🏃🏻‍♀️:15,🗡:15,☂️:15,😦:15,👨🏻:15,🫵🏻:15,🖕🏻:15,🦒:15,🗡️:15,🇷🇺:15,👉🏼:15,♀️:15,⛓️:14,🟡:14,🧍‍♀️:14,🦎:14,🫳🏻:14,🤦🏼‍♀️:14,🥣:14,❔:14,🕷️:14,✊🏻:14,🙇‍♀️:14,▫️:14,🙇‍♂️:14,🪞:14,🌧️:14,🛒:14,🖇:14,⤵:14,🇪🇬:14,🦿:14,⛩️:13,✊🏽:13,✋🏼:13,🆗:13,🇺🇲:13,✌🏾:13,💃🏻:13,⭕:13,🧪:13,👍🏿:13,✂:13,🌪️:13,⚔:13,🏅:13,🖕🏼:13,☠:13,🛌:13,👌🏽:13
